Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Season,Round,EventName
0 days 01:57:33.702000,LEC,16,0 days 00:01:42.603000,32.0,2.0,,0 days 01:57:32.817000,0 days 00:00:27.544000,0 days 00:00:41.215000,0 days 00:00:33.844000,0 days 01:56:18.708000,0 days 01:56:59.923000,0 days 01:57:33.767000,193.0,180.0,,301.0,False,HARD,20.0,True,Ferrari,0 days 01:55:51.099000,,1,3.0,,,False,False,2021,17,United States Grand Prix
0 days 01:59:33.269000,LEC,16,0 days 00:01:59.567000,33.0,3.0,0 days 01:57:56.628000,,0 days 00:00:46.906000,0 days 00:00:39.914000,0 days 00:00:32.747000,0 days 01:58:20.673000,0 days 01:59:00.587000,0 days 01:59:33.334000,207.0,184.0,207.0,297.0,False,HARD,1.0,True,Ferrari,0 days 01:57:33.702000,,1,4.0,,,False,False,2021,17,United States Grand Prix
0 days 01:21:37.657000,RIC,3,0 days 00:01:43.576000,11.0,1.0,,0 days 01:21:36.751000,0 days 00:00:27.649000,0 days 00:00:41.712000,0 days 00:00:34.215000,0 days 01:20:21.730000,0 days 01:21:03.442000,0 days 01:21:37.657000,199.0,183.0,,289.0,False,MEDIUM,14.0,False,McLaren,0 days 01:19:54.081000,,1,5.0,,,False,False,2021,17,United States Grand Prix
0 days 01:23:39.134000,RIC,3,0 days 00:02:01.477000,12.0,2.0,0 days 01:22:00.962000,,0 days 00:00:47.411000,0 days 00:00:40.822000,0 days 00:00:33.244000,0 days 01:22:25.068000,0 days 01:23:05.890000,0 days 01:23:39.134000,206.0,185.0,207.0,292.0,False,HARD,1.0,True,McLaren,0 days 01:21:37.657000,,1,7.0,,,False,False,2021,17,United States Grand Prix
0 days 01:54:23.555000,RIC,3,0 days 00:01:41.874000,30.0,2.0,,0 days 01:54:22.658000,0 days 00:00:27.211000,0 days 00:00:40.653000,0 days 00:00:34.010000,0 days 01:53:08.892000,0 days 01:53:49.545000,0 days 01:54:23.555000,203.0,181.0,,300.0,False,HARD,19.0,True,McLaren,0 days 01:52:41.681000,,1,5.0,,,False,False,2021,17,United States Grand Prix
0 days 01:56:24.714000,RIC,3,0 days 00:02:01.159000,31.0,3.0,0 days 01:54:46.761000,,0 days 00:00:47.368000,0 days 00:00:40.468000,0 days 00:00:33.323000,0 days 01:55:10.923000,0 days 01:55:51.391000,0 days 01:56:24.714000,202.0,185.0,208.0,297.0,False,HARD,1.0,True,McLaren,0 days 01:54:23.555000,,1,6.0,,,False,False,2021,17,United States Grand Prix
0 days 01:28:43.826000,BOT,77,0 days 00:01:42.902000,15.0,1.0,,0 days 01:28:42.869000,0 days 00:00:27.819000,0 days 00:00:41.302000,0 days 00:00:33.781000,0 days 01:27:28.778000,0 days 01:28:10.080000,0 days 01:28:43.861000,201.0,187.0,,301.0,False,MEDIUM,18.0,False,Mercedes,0 days 01:27:00.924000,,1,5.0,,,False,False,2021,17,United States Grand Prix
0 days 01:30:46.533000,BOT,77,0 days 00:02:02.707000,16.0,2.0,0 days 01:29:07.410000,,0 days 00:00:48.230000,0 days 00:00:40.763000,0 days 00:00:33.714000,0 days 01:29:32.091000,0 days 01:30:12.854000,0 days 01:30:46.568000,204.0,184.0,204.0,298.0,False,HARD,1.0,True,Mercedes,0 days 01:28:43.826000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 02:01:16.876000,BOT,77,0 days 00:01:41.145000,34.0,2.0,,0 days 02:01:15.926000,0 days 00:00:27.174000,0 days 00:00:40.855000,0 days 00:00:33.116000,0 days 02:00:02.940000,0 days 02:00:43.795000,0 days 02:01:16.911000,207.0,186.0,,294.0,False,HARD,19.0,True,Mercedes,0 days 01:59:35.731000,,1,5.0,,,False,False,2021,17,United States Grand Prix
0 days 02:03:17.859000,BOT,77,0 days 00:02:00.983000,35.0,3.0,0 days 02:01:39.558000,,0 days 00:00:47.224000,0 days 00:00:40.502000,0 days 00:00:33.257000,0 days 02:02:04.135000,0 days 02:02:44.637000,0 days 02:03:17.894000,205.0,186.0,208.0,290.0,False,HARD,1.0,True,Mercedes,0 days 02:01:16.876000,,1,7.0,,,False,False,2021,17,United States Grand Prix
0 days 01:21:40.923000,SAI,55,0 days 00:01:42.767000,11.0,1.0,,0 days 01:21:40.071000,0 days 00:00:27.581000,0 days 00:00:41.226000,0 days 00:00:33.960000,0 days 01:20:25.806000,0 days 01:21:07.032000,0 days 01:21:40.992000,202.0,181.0,,298.0,False,SOFT,14.0,False,Ferrari,0 days 01:19:58.156000,,1,6.0,,,False,False,2021,17,United States Grand Prix
0 days 01:23:41.918000,SAI,55,0 days 00:02:00.995000,12.0,2.0,0 days 01:22:03.454000,,0 days 00:00:46.866000,0 days 00:00:40.432000,0 days 00:00:33.697000,0 days 01:22:27.858000,0 days 01:23:08.290000,0 days 01:23:41.987000,203.0,180.0,201.0,323.0,False,HARD,1.0,True,Ferrari,0 days 01:21:40.923000,,1,8.0,,,False,False,2021,17,United States Grand Prix
0 days 01:52:43.504000,SAI,55,0 days 00:01:42.079000,29.0,2.0,,0 days 01:52:42.612000,0 days 00:00:27.637000,0 days 00:00:40.819000,0 days 00:00:33.623000,0 days 01:51:29.131000,0 days 01:52:09.950000,0 days 01:52:43.573000,198.0,182.0,,296.0,False,HARD,18.0,True,Ferrari,0 days 01:51:01.425000,,1,6.0,,,False,False,2021,17,United States Grand Prix
0 days 01:54:46.950000,SAI,55,0 days 00:02:03.446000,30.0,3.0,0 days 01:53:09.492000,,0 days 00:00:50.001000,0 days 00:00:40.553000,0 days 00:00:32.892000,0 days 01:53:33.574000,0 days 01:54:14.127000,0 days 01:54:47.019000,205.0,184.0,205.0,296.0,False,HARD,1.0,True,Ferrari,0 days 01:52:43.504000,,1,8.0,,,False,False,2021,17,United States Grand Prix
0 days 01:20:00.871000,NOR,4,0 days 00:01:43.368000,10.0,1.0,,0 days 01:19:59.956000,0 days 00:00:28.023000,0 days 00:00:41.471000,0 days 00:00:33.874000,0 days 01:18:45.537000,0 days 01:19:27.008000,0 days 01:20:00.882000,198.0,182.0,,290.0,False,MEDIUM,13.0,False,McLaren,0 days 01:18:17.503000,,1,7.0,,,False,False,2021,17,United States Grand Prix
0 days 01:22:01.557000,NOR,4,0 days 00:02:00.686000,11.0,2.0,0 days 01:20:24.358000,,0 days 00:00:47.250000,0 days 00:00:40.188000,0 days 00:00:33.248000,0 days 01:20:48.132000,0 days 01:21:28.320000,0 days 01:22:01.568000,215.0,185.0,206.0,299.0,False,HARD,1.0,True,McLaren,0 days 01:20:00.871000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 01:54:31.229000,NOR,4,0 days 00:01:43.499000,30.0,2.0,,0 days 01:54:30.334000,0 days 00:00:27.796000,0 days 00:00:41.360000,0 days 00:00:34.343000,0 days 01:53:15.537000,0 days 01:53:56.897000,0 days 01:54:31.240000,199.0,183.0,,292.0,False,HARD,20.0,True,McLaren,0 days 01:52:47.730000,,1,6.0,,,False,False,2021,17,United States Grand Prix
0 days 01:56:35.073000,NOR,4,0 days 00:02:03.844000,31.0,3.0,0 days 01:54:55.860000,,0 days 00:00:49.724000,0 days 00:00:40.863000,0 days 00:00:33.257000,0 days 01:55:20.964000,0 days 01:56:01.827000,0 days 01:56:35.084000,200.0,187.0,209.0,295.0,False,HARD,1.0,True,McLaren,0 days 01:54:31.229000,,1,8.0,,,False,False,2021,17,United States Grand Prix
0 days 01:18:22.959000,TSU,22,0 days 00:01:44.391000,9.0,1.0,,0 days 01:18:22.001000,0 days 00:00:27.918000,0 days 00:00:41.978000,0 days 00:00:34.495000,0 days 01:17:06.500000,0 days 01:17:48.478000,0 days 01:18:22.973000,198.0,180.0,,295.0,False,SOFT,12.0,False,AlphaTauri,0 days 01:16:38.568000,,1,8.0,,,False,False,2021,17,United States Grand Prix
0 days 01:20:25.858000,TSU,22,0 days 00:02:02.899000,10.0,2.0,0 days 01:18:45.889000,,0 days 00:00:47.838000,0 days 00:00:41.350000,0 days 00:00:33.711000,0 days 01:19:10.811000,0 days 01:19:52.161000,0 days 01:20:25.872000,202.0,182.0,203.0,293.0,False,HARD,1.0,True,AlphaTauri,0 days 01:18:22.959000,,1,14.0,,,False,False,2021,17,United States Grand Prix
0 days 01:58:23.478000,TSU,22,0 days 00:01:44.153000,32.0,2.0,,0 days 01:58:22.593000,0 days 00:00:27.920000,0 days 00:00:41.967000,0 days 00:00:34.266000,0 days 01:57:07.259000,0 days 01:57:49.226000,0 days 01:58:23.492000,198.0,184.0,,300.0,False,HARD,23.0,True,AlphaTauri,0 days 01:56:39.325000,,1,9.0,,,False,False,2021,17,United States Grand Prix
0 days 02:00:27.707000,TSU,22,0 days 00:02:04.229000,33.0,3.0,0 days 01:58:46.047000,,0 days 00:00:47.702000,0 days 00:00:42.364000,0 days 00:00:34.163000,0 days 01:59:11.194000,0 days 01:59:53.558000,0 days 02:00:27.721000,187.0,186.0,208.0,305.0,False,HARD,1.0,True,AlphaTauri,0 days 01:58:23.478000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 01:32:24.258000,VET,5,0 days 00:01:44.163000,17.0,1.0,,0 days 01:32:23.310000,0 days 00:00:28.207000,0 days 00:00:41.678000,0 days 00:00:34.278000,0 days 01:31:08.347000,0 days 01:31:50.025000,0 days 01:32:24.303000,195.0,181.0,,294.0,False,MEDIUM,19.0,False,Aston Martin,0 days 01:30:40.095000,,1,8.0,,,False,False,2021,17,United States Grand Prix
0 days 01:34:28.085000,VET,5,0 days 00:02:03.827000,18.0,2.0,0 days 01:32:48.324000,,0 days 00:00:48.926000,0 days 00:00:41.051000,0 days 00:00:33.850000,0 days 01:33:13.229000,0 days 01:33:54.280000,0 days 01:34:28.130000,200.0,183.0,201.0,293.0,False,MEDIUM,3.0,False,Aston Martin,0 days 01:32:24.258000,,1,15.0,,,False,False,2021,17,United States Grand Prix
0 days 02:08:49.555000,VET,5,0 days 00:01:43.198000,38.0,2.0,,0 days 02:08:48.662000,0 days 00:00:27.919000,0 days 00:00:41.515000,0 days 00:00:33.764000,0 days 02:07:34.321000,0 days 02:08:15.836000,0 days 02:08:49.600000,202.0,182.0,,291.0,False,MEDIUM,23.0,False,Aston Martin,0 days 02:07:06.357000,,1,9.0,,,False,False,2021,17,United States Grand Prix
0 days 02:10:51.921000,VET,5,0 days 00:02:02.366000,39.0,3.0,0 days 02:09:12.538000,,0 days 00:00:47.475000,0 days 00:00:41.744000,0 days 00:00:33.147000,0 days 02:09:37.075000,0 days 02:10:18.819000,0 days 02:10:51.966000,208.0,186.0,205.0,301.0,False,HARD,1.0,True,Aston Martin,0 days 02:08:49.555000,,1,13.0,,,False,False,2021,17,United States Grand Prix
0 days 01:16:43.577000,GIO,99,0 days 00:01:44.455000,8.0,1.0,,0 days 01:16:42.680000,0 days 00:00:28.047000,0 days 00:00:41.762000,0 days 00:00:34.646000,0 days 01:15:27.204000,0 days 01:16:08.966000,0 days 01:16:43.612000,195.0,182.0,,299.0,False,MEDIUM,8.0,True,Alfa Romeo Racing,0 days 01:14:59.122000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 01:18:45.779000,GIO,99,0 days 00:02:02.202000,9.0,2.0,0 days 01:17:06.675000,,0 days 00:00:47.474000,0 days 00:00:40.952000,0 days 00:00:33.776000,0 days 01:17:31.086000,0 days 01:18:12.038000,0 days 01:18:45.814000,204.0,185.0,204.0,300.0,False,MEDIUM,4.0,False,Alfa Romeo Racing,0 days 01:16:43.577000,,1,16.0,,,False,False,2021,17,United States Grand Prix
0 days 01:48:12.277000,GIO,99,0 days 00:01:44.481000,26.0,2.0,,0 days 01:48:11.381000,0 days 00:00:27.902000,0 days 00:00:42.129000,0 days 00:00:34.450000,0 days 01:46:55.733000,0 days 01:47:37.862000,0 days 01:48:12.312000,198.0,181.0,,302.0,False,MEDIUM,21.0,False,Alfa Romeo Racing,0 days 01:46:27.796000,,1,12.0,,,False,False,2021,17,United States Grand Prix
0 days 01:50:23.274000,GIO,99,0 days 00:02:10.997000,27.0,3.0,0 days 01:48:34.871000,,0 days 00:00:54.377000,0 days 00:00:43.046000,0 days 00:00:33.574000,0 days 01:49:06.689000,0 days 01:49:49.735000,0 days 01:50:23.309000,90.0,185.0,206.0,314.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:48:12.277000,,167,15.0,,,False,False,2021,17,United States Grand Prix
0 days 01:34:13.398000,STR,18,0 days 00:01:46.355000,18.0,1.0,,0 days 01:34:12.489000,0 days 00:00:27.890000,0 days 00:00:42.984000,0 days 00:00:35.481000,0 days 01:32:54.995000,0 days 01:33:37.979000,0 days 01:34:13.460000,197.0,177.0,,296.0,False,MEDIUM,18.0,True,Aston Martin,0 days 01:32:27.043000,,1,10.0,,,False,False,2021,17,United States Grand Prix
0 days 01:36:15.640000,STR,18,0 days 00:02:02.242000,19.0,2.0,0 days 01:34:36.307000,,0 days 00:00:47.561000,0 days 00:00:40.967000,0 days 00:00:33.714000,0 days 01:35:01.021000,0 days 01:35:41.988000,0 days 01:36:15.702000,191.0,183.0,205.0,295.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:34:13.398000,,1,15.0,,,False,False,2021,17,United States Grand Prix
0 days 02:02:11.786000,STR,18,0 days 00:01:44.675000,34.0,2.0,,0 days 02:02:10.879000,0 days 00:00:27.571000,0 days 00:00:42.433000,0 days 00:00:34.671000,0 days 02:00:54.744000,0 days 02:01:37.177000,0 days 02:02:11.848000,198.0,179.0,,300.0,False,MEDIUM,16.0,True,Aston Martin,0 days 02:00:27.111000,,1,12.0,,,False,False,2021,17,United States Grand Prix
0 days 02:04:11.863000,STR,18,0 days 00:02:00.077000,35.0,3.0,0 days 02:02:34.352000,,0 days 00:00:46.731000,0 days 00:00:40.363000,0 days 00:00:32.983000,0 days 02:02:58.579000,0 days 02:03:38.942000,0 days 02:04:11.925000,200.0,186.0,207.0,294.0,False,HARD,1.0,True,Aston Martin,0 days 02:02:11.786000,,1,14.0,,,False,False,2021,17,United States Grand Prix
0 days 01:23:37.902000,RAI,7,0 days 00:01:43.712000,12.0,1.0,,0 days 01:23:37.014000,0 days 00:00:28.032000,0 days 00:00:41.712000,0 days 00:00:33.968000,0 days 01:22:22.268000,0 days 01:23:03.980000,0 days 01:23:37.948000,203.0,181.0,,300.0,False,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 01:21:54.190000,,1,6.0,,,False,False,2021,17,United States Grand Prix
0 days 01:25:40.327000,RAI,7,0 days 00:02:02.425000,13.0,2.0,0 days 01:24:01.195000,,0 days 00:00:47.927000,0 days 00:00:40.833000,0 days 00:00:33.665000,0 days 01:24:25.875000,0 days 01:25:06.708000,0 days 01:25:40.373000,207.0,184.0,204.0,305.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:23:37.902000,,1,15.0,,,False,False,2021,17,United States Grand Prix
0 days 01:56:42.961000,RAI,7,0 days 00:01:43.887000,31.0,2.0,,0 days 01:56:42.091000,0 days 00:00:28.187000,0 days 00:00:41.356000,0 days 00:00:34.344000,0 days 01:55:27.307000,0 days 01:56:08.663000,0 days 01:56:43.007000,194.0,182.0,,301.0,False,MEDIUM,19.0,True,Alfa Romeo Racing,0 days 01:54:59.074000,,1,10.0,,,False,False,2021,17,United States Grand Prix
0 days 01:58:45.807000,RAI,7,0 days 00:02:02.846000,32.0,3.0,0 days 01:57:06.153000,,0 days 00:00:48.990000,0 days 00:00:40.643000,0 days 00:00:33.213000,0 days 01:57:31.997000,0 days 01:58:12.640000,0 days 01:58:45.853000,208.0,186.0,205.0,301.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:56:42.961000,,1,12.0,,,False,False,2021,17,United States Grand Prix
0 days 01:18:31.849000,RUS,63,0 days 00:01:45.120000,9.0,1.0,,0 days 01:18:30.981000,0 days 00:00:27.949000,0 days 00:00:42.334000,0 days 00:00:34.837000,0 days 01:17:14.692000,0 days 01:17:57.026000,0 days 01:18:31.863000,200.0,172.0,,300.0,False,MEDIUM,9.0,True,Williams,0 days 01:16:46.729000,,1,13.0,,,False,False,2021,17,United States Grand Prix
0 days 01:20:32.810000,RUS,63,0 days 00:02:00.961000,10.0,2.0,0 days 01:18:54.518000,,0 days 00:00:46.768000,0 days 00:00:40.915000,0 days 00:00:33.278000,0 days 01:19:18.631000,0 days 01:19:59.546000,0 days 01:20:32.824000,206.0,179.0,205.0,296.0,False,HARD,1.0,True,Williams,0 days 01:18:31.849000,,1,17.0,,,False,False,2021,17,United States Grand Prix
0 days 01:57:06.626000,RUS,63,0 days 00:01:46.447000,31.0,2.0,,0 days 01:57:05.738000,0 days 00:00:27.871000,0 days 00:00:43.703000,0 days 00:00:34.873000,0 days 01:55:48.064000,0 days 01:56:31.767000,0 days 01:57:06.640000,192.0,176.0,,175.0,False,HARD,22.0,True,Williams,0 days 01:55:20.179000,,1,13.0,,,False,False,2021,17,United States Grand Prix
0 days 01:59:08.970000,RUS,63,0 days 00:02:02.344000,32.0,3.0,0 days 01:57:32.056000,,0 days 00:00:48.728000,0 days 00:00:40.567000,0 days 00:00:33.049000,0 days 01:57:55.368000,0 days 01:58:35.935000,0 days 01:59:08.984000,203.0,185.0,208.0,314.0,False,HARD,1.0,True,Williams,0 days 01:57:06.626000,,1,15.0,,,False,False,2021,17,United States Grand Prix
0 days 01:11:38.684000,LAT,6,0 days 00:01:45.267000,5.0,1.0,,0 days 01:11:37.841000,0 days 00:00:28.332000,0 days 00:00:42.046000,0 days 00:00:34.889000,0 days 01:10:21.769000,0 days 01:11:03.815000,0 days 01:11:38.704000,190.0,179.0,,306.0,False,MEDIUM,5.0,True,Williams,0 days 01:09:53.417000,,1,18.0,,,False,False,2021,17,United States Grand Prix
0 days 01:13:49.633000,LAT,6,0 days 00:02:10.949000,6.0,2.0,0 days 01:12:10.407000,,0 days 00:00:56.255000,0 days 00:00:41.084000,0 days 00:00:33.610000,0 days 01:12:34.959000,0 days 01:13:16.043000,0 days 01:13:49.653000,205.0,182.0,201.0,296.0,False,HARD,1.0,True,Williams,0 days 01:11:38.684000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 01:46:46.988000,LAT,6,0 days 00:01:45.229000,25.0,2.0,,0 days 01:46:46.099000,0 days 00:00:27.971000,0 days 00:00:42.251000,0 days 00:00:35.007000,0 days 01:45:29.750000,0 days 01:46:12.001000,0 days 01:46:47.008000,194.0,178.0,,289.0,False,HARD,20.0,True,Williams,0 days 01:45:01.759000,,1,16.0,,,False,False,2021,17,United States Grand Prix
0 days 01:48:56.167000,LAT,6,0 days 00:02:09.179000,26.0,3.0,0 days 01:47:09.748000,,0 days 00:00:47.011000,0 days 00:00:40.963000,0 days 00:00:41.205000,0 days 01:47:34.019000,0 days 01:48:14.982000,0 days 01:48:56.187000,205.0,182.0,177.0,297.0,False,HARD,1.0,True,Williams,0 days 01:46:46.988000,,167,17.0,,,False,False,2021,17,United States Grand Prix
0 days 01:22:10.279000,MSC,47,0 days 00:01:45.930000,11.0,1.0,,0 days 01:22:09.325000,0 days 00:00:28.122000,0 days 00:00:42.625000,0 days 00:00:35.183000,0 days 01:20:52.520000,0 days 01:21:35.145000,0 days 01:22:10.328000,196.0,176.0,,287.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:20:24.349000,,1,14.0,,,False,False,2021,17,United States Grand Prix
0 days 01:24:14.914000,MSC,47,0 days 00:02:04.635000,12.0,2.0,0 days 01:22:33.614000,,0 days 00:00:48.762000,0 days 00:00:41.139000,0 days 00:00:34.734000,0 days 01:22:59.090000,0 days 01:23:40.229000,0 days 01:24:14.963000,200.0,183.0,200.0,313.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:22:10.279000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 02:02:40.945000,MSC,47,0 days 00:01:44.943000,34.0,2.0,,0 days 02:02:40.064000,0 days 00:00:27.864000,0 days 00:00:42.362000,0 days 00:00:34.717000,0 days 02:01:23.915000,0 days 02:02:06.277000,0 days 02:02:40.994000,189.0,178.0,,297.0,False,HARD,23.0,True,Haas F1 Team,0 days 02:00:56.002000,,1,16.0,,,False,False,2021,17,United States Grand Prix
0 days 02:04:43.080000,MSC,47,0 days 00:02:02.135000,35.0,3.0,0 days 02:03:04.289000,,0 days 00:00:47.957000,0 days 00:00:40.721000,0 days 00:00:33.457000,0 days 02:03:28.951000,0 days 02:04:09.672000,0 days 02:04:43.129000,203.0,180.0,205.0,296.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 02:02:40.945000,,1,18.0,,,False,False,2021,17,United States Grand Prix
0 days 01:04:34.680000,MAZ,9,0 days 00:01:55.428000,1.0,1.0,,0 days 01:04:33.762000,,0 days 00:00:44.083000,0 days 00:00:37.905000,,0 days 01:03:56.939000,0 days 01:04:34.862000,182.0,165.0,,277.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:39.103000,,12,20.0,,,False,False,2021,17,United States Grand Prix
0 days 01:06:46.645000,MAZ,9,0 days 00:02:11.965000,2.0,2.0,0 days 01:05:04.462000,,0 days 00:00:55.954000,0 days 00:00:41.909000,0 days 00:00:34.102000,0 days 01:05:30.682000,0 days 01:06:12.591000,0 days 01:06:46.693000,192.0,179.0,200.0,296.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:04:34.680000,,1,20.0,,,False,False,2021,17,United States Grand Prix
0 days 01:45:40.285000,MAZ,9,0 days 00:01:47.399000,24.0,2.0,,0 days 01:45:39.396000,0 days 00:00:29.038000,0 days 00:00:42.693000,0 days 00:00:35.668000,0 days 01:44:21.972000,0 days 01:45:04.665000,0 days 01:45:40.333000,172.0,175.0,,298.0,False,HARD,23.0,True,Haas F1 Team,0 days 01:43:52.886000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 01:47:46.921000,MAZ,9,0 days 00:02:06.636000,25.0,3.0,0 days 01:46:04.007000,,0 days 00:00:50.267000,0 days 00:00:42.189000,0 days 00:00:34.180000,0 days 01:46:30.600000,0 days 01:47:12.789000,0 days 01:47:46.969000,190.0,176.0,200.0,298.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:45:40.285000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 02:08:52.075000,MAZ,9,0 days 00:01:47.875000,37.0,3.0,,0 days 02:08:51.184000,0 days 00:00:28.270000,0 days 00:00:43.535000,0 days 00:00:36.070000,0 days 02:07:32.518000,0 days 02:08:16.053000,0 days 02:08:52.123000,188.0,104.0,,299.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 02:07:04.200000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 02:10:55.669000,MAZ,9,0 days 00:02:03.594000,38.0,4.0,0 days 02:09:15.357000,,0 days 00:00:48.693000,0 days 00:00:41.388000,0 days 00:00:33.513000,0 days 02:09:40.816000,0 days 02:10:22.204000,0 days 02:10:55.717000,194.0,181.0,201.0,298.0,False,MEDIUM,2.0,False,Haas F1 Team,0 days 02:08:52.075000,,1,19.0,,,False,False,2021,17,United States Grand Prix
0 days 01:15:03.556000,ALO,14,0 days 00:01:44.494000,7.0,1.0,,0 days 01:15:02.654000,0 days 00:00:28.046000,0 days 00:00:41.429000,0 days 00:00:35.019000,0 days 01:13:47.170000,0 days 01:14:28.599000,0 days 01:15:03.618000,192.0,178.0,,331.0,False,MEDIUM,7.0,True,Alpine,0 days 01:13:19.062000,,1,15.0,,,False,False,2021,17,United States Grand Prix
0 days 01:17:04.211000,ALO,14,0 days 00:02:00.655000,8.0,2.0,0 days 01:15:26.287000,,0 days 00:00:46.713000,0 days 00:00:40.851000,0 days 00:00:33.091000,0 days 01:15:50.331000,0 days 01:16:31.182000,0 days 01:17:04.273000,210.0,182.0,202.0,287.0,False,HARD,1.0,True,Alpine,0 days 01:15:03.556000,,1,17.0,,,False,False,2021,17,United States Grand Prix
0 days 01:51:43.664000,ALO,14,0 days 00:01:42.779000,28.0,2.0,,0 days 01:51:43.076000,0 days 00:00:27.590000,0 days 00:00:41.187000,0 days 00:00:34.002000,0 days 01:50:28.537000,0 days 01:51:09.724000,0 days 01:51:43.726000,197.0,181.0,,293.0,False,HARD,21.0,True,Alpine,0 days 01:50:00.885000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 01:53:43.946000,ALO,14,0 days 00:02:00.282000,29.0,3.0,0 days 01:52:06.604000,,0 days 00:00:46.733000,0 days 00:00:40.362000,0 days 00:00:33.187000,0 days 01:52:30.459000,0 days 01:53:10.821000,0 days 01:53:44.008000,205.0,185.0,205.0,292.0,False,HARD,1.0,True,Alpine,0 days 01:51:43.664000,,1,14.0,,,False,False,2021,17,United States Grand Prix
0 days 02:10:40.390000,ALO,14,0 days 00:01:41.448000,39.0,3.0,,0 days 02:10:39.507000,0 days 00:00:27.153000,0 days 00:00:40.571000,0 days 00:00:33.724000,0 days 02:09:26.157000,0 days 02:10:06.728000,0 days 02:10:40.452000,207.0,182.0,,312.0,False,HARD,11.0,True,Alpine,0 days 02:08:58.942000,,1,11.0,,,False,False,2021,17,United States Grand Prix
0 days 02:12:39.669000,ALO,14,0 days 00:01:59.279000,40.0,4.0,0 days 02:11:02.808000,,0 days 00:00:46.120000,0 days 00:00:40.266000,0 days 00:00:32.893000,0 days 02:11:26.572000,0 days 02:12:06.838000,0 days 02:12:39.731000,208.0,185.0,212.0,300.0,False,MEDIUM,1.0,True,Alpine,0 days 02:10:40.390000,,1,14.0,,,False,False,2021,17,United States Grand Prix
0 days 02:27:48.526000,ALO,14,0 days 00:01:45.442000,49.0,4.0,,0 days 02:27:48.022000,0 days 00:00:27.085000,0 days 00:00:40.387000,0 days 00:00:37.970000,0 days 02:26:30.231000,0 days 02:27:10.618000,0 days 02:27:48.588000,206.0,185.0,,308.0,False,MEDIUM,10.0,True,Alpine,0 days 02:26:03.084000,,1,13.0,,,False,False,2021,17,United States Grand Prix
0 days 01:08:03.108000,OCO,31,0 days 00:01:45.117000,3.0,1.0,,0 days 01:08:02.256000,0 days 00:00:28.711000,0 days 00:00:41.836000,0 days 00:00:34.570000,0 days 01:06:46.777000,0 days 01:07:28.613000,0 days 01:08:03.183000,187.0,174.0,,322.0,False,MEDIUM,6.0,False,Alpine,0 days 01:06:17.991000,,1,13.0,,,False,False,2021,17,United States Grand Prix
0 days 01:10:22.765000,OCO,31,0 days 00:02:19.657000,4.0,2.0,0 days 01:08:43.006000,,0 days 00:01:04.760000,0 days 00:00:41.090000,0 days 00:00:33.807000,0 days 01:09:07.943000,0 days 01:09:49.033000,0 days 01:10:22.840000,203.0,175.0,201.0,288.0,False,HARD,1.0,True,Alpine,0 days 01:08:03.108000,,1,20.0,,,False,False,2021,17,United States Grand Prix
0 days 01:46:49.585000,OCO,31,0 days 00:01:46.417000,25.0,2.0,,0 days 01:46:48.677000,0 days 00:00:27.937000,0 days 00:00:43.625000,0 days 00:00:34.855000,0 days 01:45:31.180000,0 days 01:46:14.805000,0 days 01:46:49.660000,198.0,177.0,,183.0,False,HARD,22.0,True,Alpine,0 days 01:45:03.168000,,1,17.0,,,False,False,2021,17,United States Grand Prix
