Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 01:37:27.774000,STR,18,0 days 00:01:43.805000,20.0,1.0,,0 days 01:37:26.758000,0 days 00:00:27.749000,0 days 00:00:41.579000,0 days 00:00:34.477000,0 days 01:36:11.741000,0 days 01:36:53.320000,0 days 01:37:27.797000,203.0,179.0,,299.0,False,HARD,20.0,True,2023,18
0 days 01:39:30.749000,STR,18,0 days 00:02:02.975000,21.0,2.0,0 days 01:37:51.195000,,0 days 00:00:48.040000,0 days 00:00:41.068000,0 days 00:00:33.867000,0 days 01:38:15.837000,0 days 01:38:56.905000,0 days 01:39:30.772000,202.0,177.0,204.0,316.0,False,MEDIUM,1.0,False,2023,18
0 days 01:41:12.574000,STR,18,0 days 00:01:41.825000,22.0,2.0,,,0 days 00:00:27.457000,0 days 00:00:41.049000,0 days 00:00:33.319000,0 days 01:39:58.229000,0 days 01:40:39.278000,0 days 01:41:12.597000,208.0,180.0,203.0,296.0,True,MEDIUM,2.0,False,2023,18
0 days 01:42:54.864000,STR,18,0 days 00:01:42.290000,23.0,2.0,,,0 days 00:00:27.512000,0 days 00:00:41.113000,0 days 00:00:33.665000,0 days 01:41:40.109000,0 days 01:42:21.222000,0 days 01:42:54.887000,196.0,179.0,205.0,303.0,False,MEDIUM,3.0,False,2023,18
0 days 01:44:37.231000,STR,18,0 days 00:01:42.367000,24.0,2.0,,,0 days 00:00:27.674000,0 days 00:00:41.214000,0 days 00:00:33.479000,0 days 01:43:22.561000,0 days 01:44:03.775000,0 days 01:44:37.254000,196.0,180.0,205.0,304.0,False,MEDIUM,4.0,False,2023,18
0 days 01:46:19.265000,STR,18,0 days 00:01:42.034000,25.0,2.0,,,0 days 00:00:27.558000,0 days 00:00:40.569000,0 days 00:00:33.907000,0 days 01:45:04.812000,0 days 01:45:45.381000,0 days 01:46:19.288000,203.0,180.0,203.0,332.0,False,MEDIUM,5.0,False,2023,18
0 days 01:48:01.538000,STR,18,0 days 00:01:42.273000,26.0,2.0,,,0 days 00:00:27.680000,0 days 00:00:40.820000,0 days 00:00:33.773000,0 days 01:46:46.968000,0 days 01:47:27.788000,0 days 01:48:01.561000,196.0,174.0,203.0,332.0,False,MEDIUM,6.0,False,2023,18
0 days 01:49:45.114000,STR,18,0 days 00:01:43.576000,27.0,2.0,,,0 days 00:00:28.476000,0 days 00:00:41.730000,0 days 00:00:33.370000,0 days 01:48:30.037000,0 days 01:49:11.767000,0 days 01:49:45.137000,193.0,182.0,203.0,306.0,False,MEDIUM,7.0,False,2023,18
0 days 01:51:26.709000,STR,18,0 days 00:01:41.595000,28.0,2.0,,,0 days 00:00:27.667000,0 days 00:00:40.557000,0 days 00:00:33.371000,0 days 01:50:12.804000,0 days 01:50:53.361000,0 days 01:51:26.732000,205.0,179.0,204.0,319.0,True,MEDIUM,8.0,False,2023,18
0 days 01:53:08.156000,STR,18,0 days 00:01:41.447000,29.0,2.0,,,0 days 00:00:27.282000,0 days 00:00:40.981000,0 days 00:00:33.184000,0 days 01:51:54.014000,0 days 01:52:34.995000,0 days 01:53:08.179000,201.0,182.0,205.0,302.0,True,MEDIUM,9.0,False,2023,18
0 days 01:54:49.557000,STR,18,0 days 00:01:41.401000,30.0,2.0,,,0 days 00:00:27.204000,0 days 00:00:40.992000,0 days 00:00:33.205000,0 days 01:53:35.383000,0 days 01:54:16.375000,0 days 01:54:49.580000,204.0,182.0,203.0,300.0,True,MEDIUM,10.0,False,2023,18
0 days 01:56:31.036000,STR,18,0 days 00:01:41.479000,31.0,2.0,,,0 days 00:00:27.393000,0 days 00:00:40.967000,0 days 00:00:33.119000,0 days 01:55:16.973000,0 days 01:55:57.940000,0 days 01:56:31.059000,202.0,181.0,202.0,299.0,False,MEDIUM,11.0,False,2023,18
0 days 01:58:12.505000,STR,18,0 days 00:01:41.469000,32.0,2.0,,,0 days 00:00:27.353000,0 days 00:00:40.971000,0 days 00:00:33.145000,0 days 01:56:58.412000,0 days 01:57:39.383000,0 days 01:58:12.528000,205.0,182.0,202.0,300.0,False,MEDIUM,12.0,False,2023,18
0 days 01:59:54.185000,STR,18,0 days 00:01:41.680000,33.0,2.0,,,0 days 00:00:27.394000,0 days 00:00:41.085000,0 days 00:00:33.201000,0 days 01:58:39.922000,0 days 01:59:21.007000,0 days 01:59:54.208000,206.0,180.0,202.0,299.0,False,MEDIUM,13.0,False,2023,18
0 days 02:01:35.723000,STR,18,0 days 00:01:41.538000,34.0,2.0,,,0 days 00:00:27.360000,0 days 00:00:40.940000,0 days 00:00:33.238000,0 days 02:00:21.568000,0 days 02:01:02.508000,0 days 02:01:35.746000,202.0,183.0,201.0,301.0,False,MEDIUM,14.0,False,2023,18
0 days 02:03:17.338000,STR,18,0 days 00:01:41.615000,35.0,2.0,,,0 days 00:00:27.413000,0 days 00:00:41.009000,0 days 00:00:33.193000,0 days 02:02:03.159000,0 days 02:02:44.168000,0 days 02:03:17.361000,205.0,183.0,203.0,298.0,False,MEDIUM,15.0,False,2023,18
0 days 02:04:58.969000,STR,18,0 days 00:01:41.631000,36.0,2.0,,,0 days 00:00:27.279000,0 days 00:00:41.048000,0 days 00:00:33.304000,0 days 02:03:44.640000,0 days 02:04:25.688000,0 days 02:04:58.992000,204.0,183.0,203.0,297.0,False,MEDIUM,16.0,False,2023,18
0 days 02:06:40.583000,STR,18,0 days 00:01:41.614000,37.0,2.0,,,0 days 00:00:27.339000,0 days 00:00:41.042000,0 days 00:00:33.233000,0 days 02:05:26.331000,0 days 02:06:07.373000,0 days 02:06:40.606000,202.0,182.0,202.0,298.0,False,MEDIUM,17.0,False,2023,18
0 days 02:08:21.944000,STR,18,0 days 00:01:41.361000,38.0,2.0,,,0 days 00:00:27.273000,0 days 00:00:40.961000,0 days 00:00:33.127000,0 days 02:07:07.879000,0 days 02:07:48.840000,0 days 02:08:21.967000,205.0,185.0,202.0,300.0,True,MEDIUM,18.0,False,2023,18
0 days 02:10:03.220000,STR,18,0 days 00:01:41.276000,39.0,2.0,,,0 days 00:00:27.285000,0 days 00:00:40.709000,0 days 00:00:33.282000,0 days 02:08:49.252000,0 days 02:09:29.961000,0 days 02:10:03.243000,204.0,183.0,201.0,301.0,True,MEDIUM,19.0,False,2023,18
0 days 02:11:45.151000,STR,18,0 days 00:01:41.931000,40.0,2.0,,0 days 02:11:44.158000,0 days 00:00:27.527000,0 days 00:00:40.735000,0 days 00:00:33.669000,0 days 02:10:30.770000,0 days 02:11:11.505000,0 days 02:11:45.174000,207.0,183.0,,303.0,False,MEDIUM,20.0,False,2023,18
0 days 02:13:44.561000,STR,18,0 days 00:01:59.410000,41.0,3.0,0 days 02:12:08.080000,,0 days 00:00:46.836000,0 days 00:00:39.939000,0 days 00:00:32.635000,0 days 02:12:32.010000,0 days 02:13:11.949000,0 days 02:13:44.584000,212.0,182.0,204.0,302.0,False,MEDIUM,1.0,True,2023,18
0 days 02:15:25.105000,STR,18,0 days 00:01:40.544000,42.0,3.0,,,0 days 00:00:27.402000,0 days 00:00:40.264000,0 days 00:00:32.878000,0 days 02:14:11.986000,0 days 02:14:52.250000,0 days 02:15:25.128000,208.0,183.0,203.0,300.0,True,MEDIUM,2.0,True,2023,18
0 days 02:17:05.888000,STR,18,0 days 00:01:40.783000,43.0,3.0,,,0 days 00:00:27.466000,0 days 00:00:40.561000,0 days 00:00:32.756000,0 days 02:15:52.594000,0 days 02:16:33.155000,0 days 02:17:05.911000,202.0,183.0,203.0,299.0,False,MEDIUM,3.0,True,2023,18
0 days 02:18:46.147000,STR,18,0 days 00:01:40.259000,44.0,3.0,,,0 days 00:00:27.095000,0 days 00:00:40.407000,0 days 00:00:32.757000,0 days 02:17:33.006000,0 days 02:18:13.413000,0 days 02:18:46.170000,207.0,181.0,204.0,302.0,True,MEDIUM,4.0,True,2023,18
0 days 02:20:26.185000,STR,18,0 days 00:01:40.038000,45.0,3.0,,,0 days 00:00:27.055000,0 days 00:00:40.322000,0 days 00:00:32.661000,0 days 02:19:13.225000,0 days 02:19:53.547000,0 days 02:20:26.208000,207.0,184.0,204.0,304.0,True,MEDIUM,5.0,True,2023,18
0 days 02:22:06.535000,STR,18,0 days 00:01:40.350000,46.0,3.0,,,0 days 00:00:27.024000,0 days 00:00:40.744000,0 days 00:00:32.582000,0 days 02:20:53.232000,0 days 02:21:33.976000,0 days 02:22:06.558000,207.0,184.0,205.0,302.0,False,MEDIUM,6.0,True,2023,18
0 days 02:23:46.506000,STR,18,0 days 00:01:39.971000,47.0,3.0,,,0 days 00:00:27.022000,0 days 00:00:40.145000,0 days 00:00:32.804000,0 days 02:22:33.580000,0 days 02:23:13.725000,0 days 02:23:46.529000,207.0,182.0,203.0,293.0,True,MEDIUM,7.0,True,2023,18
0 days 02:25:26.414000,STR,18,0 days 00:01:39.908000,48.0,3.0,,,0 days 00:00:27.109000,0 days 00:00:40.017000,0 days 00:00:32.782000,0 days 02:24:13.638000,0 days 02:24:53.655000,0 days 02:25:26.437000,214.0,182.0,204.0,319.0,True,MEDIUM,8.0,True,2023,18
0 days 02:27:06.590000,STR,18,0 days 00:01:40.176000,49.0,3.0,,,0 days 00:00:27.030000,0 days 00:00:40.407000,0 days 00:00:32.739000,0 days 02:25:53.467000,0 days 02:26:33.874000,0 days 02:27:06.613000,209.0,185.0,204.0,302.0,False,MEDIUM,9.0,True,2023,18
0 days 02:28:46.574000,STR,18,0 days 00:01:39.984000,50.0,3.0,,,0 days 00:00:26.911000,0 days 00:00:40.314000,0 days 00:00:32.759000,0 days 02:27:33.524000,0 days 02:28:13.838000,0 days 02:28:46.597000,211.0,185.0,203.0,303.0,False,MEDIUM,10.0,True,2023,18
0 days 02:30:26.798000,STR,18,0 days 00:01:40.224000,51.0,3.0,,,0 days 00:00:26.993000,0 days 00:00:40.508000,0 days 00:00:32.723000,0 days 02:29:13.590000,0 days 02:29:54.098000,0 days 02:30:26.821000,213.0,185.0,203.0,303.0,False,MEDIUM,11.0,True,2023,18
0 days 02:32:07.328000,STR,18,0 days 00:01:40.530000,52.0,3.0,,,0 days 00:00:26.981000,0 days 00:00:40.438000,0 days 00:00:33.111000,0 days 02:30:53.802000,0 days 02:31:34.240000,0 days 02:32:07.351000,213.0,184.0,203.0,305.0,False,MEDIUM,12.0,True,2023,18
0 days 02:33:47.700000,STR,18,0 days 00:01:40.372000,53.0,3.0,,,0 days 00:00:26.990000,0 days 00:00:40.438000,0 days 00:00:32.944000,0 days 02:32:34.341000,0 days 02:33:14.779000,0 days 02:33:47.723000,211.0,184.0,202.0,304.0,False,MEDIUM,13.0,True,2023,18
0 days 02:35:28.336000,STR,18,0 days 00:01:40.636000,54.0,3.0,,,0 days 00:00:27.056000,0 days 00:00:40.507000,0 days 00:00:33.073000,0 days 02:34:14.779000,0 days 02:34:55.286000,0 days 02:35:28.359000,213.0,182.0,200.0,307.0,False,MEDIUM,14.0,True,2023,18
0 days 02:37:08.679000,STR,18,0 days 00:01:40.343000,55.0,3.0,,,0 days 00:00:26.791000,0 days 00:00:40.266000,0 days 00:00:33.286000,0 days 02:35:55.150000,0 days 02:36:35.416000,0 days 02:37:08.702000,215.0,183.0,203.0,308.0,False,MEDIUM,15.0,True,2023,18
0 days 02:38:49.521000,STR,18,0 days 00:01:40.842000,56.0,3.0,,,0 days 00:00:27.060000,0 days 00:00:40.194000,0 days 00:00:33.588000,0 days 02:37:35.762000,0 days 02:38:15.956000,0 days 02:38:49.544000,213.0,181.0,203.0,310.0,False,MEDIUM,16.0,True,2023,18
0 days 01:04:28.718000,TSU,22,0 days 00:01:49.255000,1.0,1.0,,,,0 days 00:00:42.462000,0 days 00:00:34.868000,,0 days 01:03:53.934000,0 days 01:04:28.855000,184.0,171.0,202.0,299.0,False,MEDIUM,1.0,True,2023,18
0 days 01:06:13.538000,TSU,22,0 days 00:01:44.820000,2.0,1.0,,,0 days 00:00:28.307000,0 days 00:00:41.839000,0 days 00:00:34.674000,0 days 01:04:57.056000,0 days 01:05:38.895000,0 days 01:06:13.569000,201.0,172.0,197.0,307.0,True,MEDIUM,2.0,True,2023,18
0 days 01:07:58.696000,TSU,22,0 days 00:01:45.158000,3.0,1.0,,,0 days 00:00:28.290000,0 days 00:00:41.589000,0 days 00:00:35.279000,0 days 01:06:41.859000,0 days 01:07:23.448000,0 days 01:07:58.727000,197.0,172.0,202.0,312.0,False,MEDIUM,3.0,True,2023,18
0 days 01:09:41.977000,TSU,22,0 days 00:01:43.281000,4.0,1.0,,,0 days 00:00:28.179000,0 days 00:00:41.368000,0 days 00:00:33.734000,0 days 01:08:26.906000,0 days 01:09:08.274000,0 days 01:09:42.008000,206.0,173.0,198.0,298.0,True,MEDIUM,4.0,True,2023,18
0 days 01:11:25.061000,TSU,22,0 days 00:01:43.084000,5.0,1.0,,,0 days 00:00:28.144000,0 days 00:00:41.351000,0 days 00:00:33.589000,0 days 01:10:10.152000,0 days 01:10:51.503000,0 days 01:11:25.092000,208.0,170.0,198.0,300.0,True,MEDIUM,5.0,True,2023,18
0 days 01:13:08.327000,TSU,22,0 days 00:01:43.266000,6.0,1.0,,,0 days 00:00:28.011000,0 days 00:00:41.496000,0 days 00:00:33.759000,0 days 01:11:53.103000,0 days 01:12:34.599000,0 days 01:13:08.358000,208.0,172.0,199.0,298.0,False,MEDIUM,6.0,True,2023,18
0 days 01:14:51.641000,TSU,22,0 days 00:01:43.314000,7.0,1.0,,,0 days 00:00:27.983000,0 days 00:00:41.530000,0 days 00:00:33.801000,0 days 01:13:36.341000,0 days 01:14:17.871000,0 days 01:14:51.672000,208.0,174.0,197.0,297.0,False,MEDIUM,7.0,True,2023,18
0 days 01:16:35.033000,TSU,22,0 days 00:01:43.392000,8.0,1.0,,,0 days 00:00:27.872000,0 days 00:00:41.560000,0 days 00:00:33.960000,0 days 01:15:19.544000,0 days 01:16:01.104000,0 days 01:16:35.064000,208.0,176.0,198.0,290.0,False,MEDIUM,8.0,True,2023,18
0 days 01:18:18.458000,TSU,22,0 days 00:01:43.425000,9.0,1.0,,,0 days 00:00:27.823000,0 days 00:00:41.597000,0 days 00:00:34.005000,0 days 01:17:02.887000,0 days 01:17:44.484000,0 days 01:18:18.489000,210.0,173.0,198.0,290.0,False,MEDIUM,9.0,True,2023,18
0 days 01:20:01.690000,TSU,22,0 days 00:01:43.232000,10.0,1.0,,,0 days 00:00:27.743000,0 days 00:00:41.614000,0 days 00:00:33.875000,0 days 01:18:46.232000,0 days 01:19:27.846000,0 days 01:20:01.721000,210.0,169.0,198.0,293.0,False,MEDIUM,10.0,True,2023,18
0 days 01:21:44.974000,TSU,22,0 days 00:01:43.284000,11.0,1.0,,,0 days 00:00:27.823000,0 days 00:00:41.603000,0 days 00:00:33.858000,0 days 01:20:29.544000,0 days 01:21:11.147000,0 days 01:21:45.005000,208.0,176.0,197.0,296.0,False,MEDIUM,11.0,True,2023,18
0 days 01:23:27.981000,TSU,22,0 days 00:01:43.007000,12.0,1.0,,,0 days 00:00:27.704000,0 days 00:00:41.518000,0 days 00:00:33.785000,0 days 01:22:12.709000,0 days 01:22:54.227000,0 days 01:23:28.012000,210.0,170.0,198.0,291.0,True,MEDIUM,12.0,True,2023,18
0 days 01:25:11.409000,TSU,22,0 days 00:01:43.428000,13.0,1.0,,,0 days 00:00:27.854000,0 days 00:00:41.730000,0 days 00:00:33.844000,0 days 01:23:55.866000,0 days 01:24:37.596000,0 days 01:25:11.440000,204.0,173.0,198.0,286.0,False,MEDIUM,13.0,True,2023,18
0 days 01:26:54.895000,TSU,22,0 days 00:01:43.486000,14.0,1.0,,,0 days 00:00:27.857000,0 days 00:00:41.860000,0 days 00:00:33.769000,0 days 01:25:39.297000,0 days 01:26:21.157000,0 days 01:26:54.926000,208.0,173.0,198.0,288.0,False,MEDIUM,14.0,True,2023,18
0 days 01:28:38.329000,TSU,22,0 days 00:01:43.434000,15.0,1.0,,,0 days 00:00:27.833000,0 days 00:00:41.746000,0 days 00:00:33.855000,0 days 01:27:22.759000,0 days 01:28:04.505000,0 days 01:28:38.360000,208.0,173.0,198.0,287.0,False,MEDIUM,15.0,True,2023,18
0 days 01:30:21.930000,TSU,22,0 days 00:01:43.601000,16.0,1.0,,,0 days 00:00:28,0 days 00:00:41.675000,0 days 00:00:33.926000,0 days 01:29:06.360000,0 days 01:29:48.035000,0 days 01:30:21.961000,207.0,171.0,197.0,290.0,False,MEDIUM,16.0,True,2023,18
0 days 01:32:05.465000,TSU,22,0 days 00:01:43.535000,17.0,1.0,,0 days 01:32:04.482000,0 days 00:00:27.773000,0 days 00:00:41.657000,0 days 00:00:34.105000,0 days 01:30:49.734000,0 days 01:31:31.391000,0 days 01:32:05.496000,208.0,174.0,,289.0,False,MEDIUM,17.0,True,2023,18
0 days 01:34:07.762000,TSU,22,0 days 00:02:02.297000,18.0,2.0,0 days 01:32:28.841000,,0 days 00:00:48.040000,0 days 00:00:41.081000,0 days 00:00:33.176000,0 days 01:32:53.536000,0 days 01:33:34.617000,0 days 01:34:07.793000,209.0,175.0,200.0,289.0,False,HARD,1.0,True,2023,18
0 days 01:35:49.776000,TSU,22,0 days 00:01:42.014000,19.0,2.0,,,0 days 00:00:27.623000,0 days 00:00:41.133000,0 days 00:00:33.258000,0 days 01:34:35.416000,0 days 01:35:16.549000,0 days 01:35:49.807000,212.0,174.0,201.0,286.0,True,HARD,2.0,True,2023,18
0 days 01:37:31.894000,TSU,22,0 days 00:01:42.118000,20.0,2.0,,,0 days 00:00:27.531000,0 days 00:00:41.263000,0 days 00:00:33.324000,0 days 01:36:17.338000,0 days 01:36:58.601000,0 days 01:37:31.925000,212.0,175.0,201.0,287.0,False,HARD,3.0,True,2023,18
0 days 01:39:13.836000,TSU,22,0 days 00:01:41.942000,21.0,2.0,,,0 days 00:00:27.522000,0 days 00:00:41.247000,0 days 00:00:33.173000,0 days 01:37:59.447000,0 days 01:38:40.694000,0 days 01:39:13.867000,214.0,176.0,199.0,287.0,True,HARD,4.0,True,2023,18
0 days 01:40:56.321000,TSU,22,0 days 00:01:42.485000,22.0,2.0,,,0 days 00:00:27.605000,0 days 00:00:41.351000,0 days 00:00:33.529000,0 days 01:39:41.472000,0 days 01:40:22.823000,0 days 01:40:56.352000,210.0,171.0,200.0,289.0,False,HARD,5.0,True,2023,18
0 days 01:42:38.547000,TSU,22,0 days 00:01:42.226000,23.0,2.0,,,0 days 00:00:27.645000,0 days 00:00:41.131000,0 days 00:00:33.450000,0 days 01:41:23.997000,0 days 01:42:05.128000,0 days 01:42:38.578000,212.0,176.0,199.0,291.0,False,HARD,6.0,True,2023,18
0 days 01:44:20.839000,TSU,22,0 days 00:01:42.292000,24.0,2.0,,,0 days 00:00:27.603000,0 days 00:00:41.166000,0 days 00:00:33.523000,0 days 01:43:06.181000,0 days 01:43:47.347000,0 days 01:44:20.870000,212.0,175.0,198.0,289.0,False,HARD,7.0,True,2023,18
0 days 01:46:03.180000,TSU,22,0 days 00:01:42.341000,25.0,2.0,,,0 days 00:00:27.582000,0 days 00:00:41.361000,0 days 00:00:33.398000,0 days 01:44:48.452000,0 days 01:45:29.813000,0 days 01:46:03.211000,213.0,174.0,200.0,287.0,False,HARD,8.0,True,2023,18
0 days 01:47:46.122000,TSU,22,0 days 00:01:42.942000,26.0,2.0,,,0 days 00:00:27.859000,0 days 00:00:41.397000,0 days 00:00:33.686000,0 days 01:46:31.070000,0 days 01:47:12.467000,0 days 01:47:46.153000,209.0,173.0,199.0,288.0,False,HARD,9.0,True,2023,18
0 days 01:49:28.788000,TSU,22,0 days 00:01:42.666000,27.0,2.0,,,0 days 00:00:27.700000,0 days 00:00:41.475000,0 days 00:00:33.491000,0 days 01:48:13.853000,0 days 01:48:55.328000,0 days 01:49:28.819000,209.0,174.0,200.0,287.0,False,HARD,10.0,True,2023,18
0 days 01:51:11.376000,TSU,22,0 days 00:01:42.588000,28.0,2.0,,,0 days 00:00:27.672000,0 days 00:00:41.426000,0 days 00:00:33.490000,0 days 01:49:56.491000,0 days 01:50:37.917000,0 days 01:51:11.407000,209.0,173.0,199.0,287.0,False,HARD,11.0,True,2023,18
0 days 01:52:53.619000,TSU,22,0 days 00:01:42.243000,29.0,2.0,,,0 days 00:00:27.539000,0 days 00:00:41.330000,0 days 00:00:33.374000,0 days 01:51:38.946000,0 days 01:52:20.276000,0 days 01:52:53.650000,211.0,172.0,199.0,286.0,False,HARD,12.0,True,2023,18
0 days 01:54:36.094000,TSU,22,0 days 00:01:42.475000,30.0,2.0,,,0 days 00:00:27.574000,0 days 00:00:41.477000,0 days 00:00:33.424000,0 days 01:53:21.224000,0 days 01:54:02.701000,0 days 01:54:36.125000,213.0,174.0,200.0,289.0,False,HARD,13.0,True,2023,18
0 days 01:56:18.521000,TSU,22,0 days 00:01:42.427000,31.0,2.0,,,0 days 00:00:27.484000,0 days 00:00:41.447000,0 days 00:00:33.496000,0 days 01:55:03.609000,0 days 01:55:45.056000,0 days 01:56:18.552000,211.0,173.0,200.0,289.0,False,HARD,14.0,True,2023,18
0 days 01:58:01.021000,TSU,22,0 days 00:01:42.500000,32.0,2.0,,,0 days 00:00:27.473000,0 days 00:00:41.526000,0 days 00:00:33.501000,0 days 01:56:46.025000,0 days 01:57:27.551000,0 days 01:58:01.052000,213.0,172.0,200.0,286.0,False,HARD,15.0,True,2023,18
0 days 01:59:43.492000,TSU,22,0 days 00:01:42.471000,33.0,2.0,,,0 days 00:00:27.495000,0 days 00:00:41.485000,0 days 00:00:33.491000,0 days 01:58:28.547000,0 days 01:59:10.032000,0 days 01:59:43.523000,213.0,172.0,200.0,287.0,False,HARD,16.0,True,2023,18
0 days 02:01:26.168000,TSU,22,0 days 00:01:42.676000,34.0,2.0,,0 days 02:01:25.138000,0 days 00:00:27.327000,0 days 00:00:41.462000,0 days 00:00:33.887000,0 days 02:00:10.850000,0 days 02:00:52.312000,0 days 02:01:26.199000,215.0,175.0,,290.0,False,HARD,17.0,True,2023,18
0 days 02:03:27.955000,TSU,22,0 days 00:02:01.787000,35.0,3.0,0 days 02:01:49.278000,,0 days 00:00:47.848000,0 days 00:00:41.053000,0 days 00:00:32.886000,0 days 02:02:14.047000,0 days 02:02:55.100000,0 days 02:03:27.986000,206.0,179.0,201.0,280.0,False,MEDIUM,1.0,True,2023,18
0 days 02:05:09.665000,TSU,22,0 days 00:01:41.710000,36.0,3.0,,,0 days 00:00:27.665000,0 days 00:00:40.930000,0 days 00:00:33.115000,0 days 02:03:55.651000,0 days 02:04:36.581000,0 days 02:05:09.696000,210.0,176.0,201.0,283.0,True,MEDIUM,2.0,True,2023,18
0 days 02:06:51.142000,TSU,22,0 days 00:01:41.477000,37.0,3.0,,,0 days 00:00:27.514000,0 days 00:00:40.881000,0 days 00:00:33.082000,0 days 02:05:37.210000,0 days 02:06:18.091000,0 days 02:06:51.173000,213.0,177.0,202.0,288.0,True,MEDIUM,3.0,True,2023,18
0 days 02:08:32.974000,TSU,22,0 days 00:01:41.832000,38.0,3.0,,,0 days 00:00:27.553000,0 days 00:00:41.007000,0 days 00:00:33.272000,0 days 02:07:18.726000,0 days 02:07:59.733000,0 days 02:08:33.005000,214.0,177.0,201.0,290.0,False,MEDIUM,4.0,True,2023,18
0 days 02:10:14.756000,TSU,22,0 days 00:01:41.782000,39.0,3.0,,,0 days 00:00:27.580000,0 days 00:00:40.922000,0 days 00:00:33.280000,0 days 02:09:00.585000,0 days 02:09:41.507000,0 days 02:10:14.787000,212.0,178.0,203.0,291.0,False,MEDIUM,5.0,True,2023,18
0 days 02:11:56.195000,TSU,22,0 days 00:01:41.439000,40.0,3.0,,,0 days 00:00:27.566000,0 days 00:00:40.948000,0 days 00:00:32.925000,0 days 02:10:42.353000,0 days 02:11:23.301000,0 days 02:11:56.226000,208.0,178.0,201.0,295.0,True,MEDIUM,6.0,True,2023,18
0 days 02:13:37.511000,TSU,22,0 days 00:01:41.316000,41.0,3.0,,,0 days 00:00:27.478000,0 days 00:00:40.882000,0 days 00:00:32.956000,0 days 02:12:23.704000,0 days 02:13:04.586000,0 days 02:13:37.542000,213.0,176.0,202.0,297.0,True,MEDIUM,7.0,True,2023,18
0 days 02:15:19.056000,TSU,22,0 days 00:01:41.545000,42.0,3.0,,,0 days 00:00:27.505000,0 days 00:00:41.053000,0 days 00:00:32.987000,0 days 02:14:05.047000,0 days 02:14:46.100000,0 days 02:15:19.087000,209.0,175.0,200.0,291.0,False,MEDIUM,8.0,True,2023,18
0 days 02:17:00.383000,TSU,22,0 days 00:01:41.327000,43.0,3.0,,,0 days 00:00:27.373000,0 days 00:00:41.078000,0 days 00:00:32.876000,0 days 02:15:46.460000,0 days 02:16:27.538000,0 days 02:17:00.414000,215.0,178.0,203.0,288.0,False,MEDIUM,9.0,True,2023,18
0 days 02:18:43.035000,TSU,22,0 days 00:01:42.652000,44.0,3.0,,,0 days 00:00:27.242000,0 days 00:00:41.124000,0 days 00:00:34.286000,0 days 02:17:27.656000,0 days 02:18:08.780000,0 days 02:18:43.066000,213.0,176.0,201.0,289.0,False,MEDIUM,10.0,True,2023,18
0 days 02:20:24.427000,TSU,22,0 days 00:01:41.392000,45.0,3.0,,,0 days 00:00:27.352000,0 days 00:00:40.950000,0 days 00:00:33.090000,0 days 02:19:10.418000,0 days 02:19:51.368000,0 days 02:20:24.458000,210.0,177.0,201.0,301.0,False,MEDIUM,11.0,True,2023,18
0 days 02:22:05.477000,TSU,22,0 days 00:01:41.050000,46.0,3.0,,,0 days 00:00:27.210000,0 days 00:00:40.973000,0 days 00:00:32.867000,0 days 02:20:51.668000,0 days 02:21:32.641000,0 days 02:22:05.508000,217.0,179.0,202.0,296.0,True,MEDIUM,12.0,True,2023,18
0 days 02:23:47.431000,TSU,22,0 days 00:01:41.954000,47.0,3.0,,,0 days 00:00:27.216000,0 days 00:00:41.075000,0 days 00:00:33.663000,0 days 02:22:32.724000,0 days 02:23:13.799000,0 days 02:23:47.462000,217.0,173.0,201.0,298.0,False,MEDIUM,13.0,True,2023,18
0 days 02:25:30.071000,TSU,22,0 days 00:01:42.640000,48.0,3.0,,,0 days 00:00:27.282000,0 days 00:00:41.338000,0 days 00:00:34.020000,0 days 02:24:14.744000,0 days 02:24:56.082000,0 days 02:25:30.102000,212.0,180.0,201.0,295.0,False,MEDIUM,14.0,True,2023,18
0 days 02:27:10.980000,TSU,22,0 days 00:01:40.909000,49.0,3.0,,,0 days 00:00:27.183000,0 days 00:00:40.861000,0 days 00:00:32.865000,0 days 02:25:57.285000,0 days 02:26:38.146000,0 days 02:27:11.011000,214.0,178.0,202.0,294.0,True,MEDIUM,15.0,True,2023,18
0 days 02:28:51.612000,TSU,22,0 days 00:01:40.632000,50.0,3.0,,,0 days 00:00:27.087000,0 days 00:00:40.669000,0 days 00:00:32.876000,0 days 02:27:38.098000,0 days 02:28:18.767000,0 days 02:28:51.643000,215.0,177.0,203.0,294.0,True,MEDIUM,16.0,True,2023,18
0 days 02:30:32.215000,TSU,22,0 days 00:01:40.603000,51.0,3.0,,,0 days 00:00:27.019000,0 days 00:00:40.750000,0 days 00:00:32.834000,0 days 02:29:18.662000,0 days 02:29:59.412000,0 days 02:30:32.246000,216.0,175.0,203.0,293.0,True,MEDIUM,17.0,True,2023,18
