Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-11-15 11:25:21,Flag,BLUE,Driver,,6,40,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:25:21,
2020-11-15 11:25:35,Flag,YELLOW,Sector,3.0,,40,YELLOW IN TRACK SECTOR 3,
2020-11-15 11:25:37,Flag,DOUBLE YELLOW,Sector,3.0,,40,DOUBLE YELLOW IN TRACK SECTOR 3,
2020-11-15 11:25:40,Flag,YELLOW,Sector,3.0,,41,YELLOW IN TRACK SECTOR 3,
2020-11-15 11:25:46,Flag,CLEAR,Sector,3.0,,41,CLEAR IN TRACK SECTOR 3,
2020-11-15 11:25:56,Flag,DOUBLE YELLOW,Sector,13.0,,41,DOUBLE YELLOW IN TRACK SECTOR 13,
2020-11-15 11:25:59,Flag,YELLOW,Sector,13.0,,41,YELLOW IN TRACK SECTOR 13,
2020-11-15 11:26:05,Flag,CLEAR,Sector,13.0,,41,CLEAR IN TRACK SECTOR 13,
2020-11-15 11:26:10,Flag,DOUBLE YELLOW,Sector,14.0,,41,DOUBLE YELLOW IN TRACK SECTOR 14,
2020-11-15 11:26:20,Flag,CLEAR,Sector,14.0,,41,CLEAR IN TRACK SECTOR 14,
2020-11-15 11:27:14,Other,,,,,41,TURN 9 INCIDENT INVOLVING CARS 6 (LAT) AND 8 (GRO) NOTED,
2020-11-15 11:27:31,Flag,BLUE,Driver,,6,42,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:27:30,
2020-11-15 11:27:44,Flag,BLUE,Driver,,63,42,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:27:43,
2020-11-15 11:28:19,Flag,BLUE,Driver,,8,42,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:28:19,
2020-11-15 11:28:53,Flag,BLUE,Driver,,20,42,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:28:53,
2020-11-15 11:29:17,Flag,BLUE,Driver,,63,43,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:29:16,
2020-11-15 11:29:40,Flag,BLUE,Driver,,20,43,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:29:40,
2020-11-15 11:30:16,Flag,BLUE,Driver,,63,43,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:30:15,
2020-11-15 11:30:38,Other,,,,,43,CAR 8 (GRO) TIME 1:45.545 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:34:11,Flag,BLUE,Driver,,77,46,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:34:10,
2020-11-15 11:34:59,Other,,,,,46,CAR 20 (MAG) TIME 1:41.691 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:35:33,Flag,BLUE,Driver,,20,46,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:35:32,
2020-11-15 11:35:45,Flag,BLUE,Driver,,20,47,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:35:45,
2020-11-15 11:35:54,Other,,,,,47,CAR 77 (BOT) TIME 1:48.022 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:36:50,Flag,BLUE,Driver,,8,47,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:36:49,
2020-11-15 11:37:59,Flag,BLUE,Driver,,7,48,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:37:59,
2020-11-15 11:39:04,Flag,DOUBLE YELLOW,Sector,20.0,,49,DOUBLE YELLOW IN TRACK SECTOR 20,
2020-11-15 11:39:05,Other,,,,,49,DRS DISABLED IN ZONE 2,
