Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Year,RoundNumber
3707.0,RIC,3,99.93,17.0,2.0,3607.859,,28.115,29.658,42.157,109.0,275.0,286.0,294.0,False,HARD,1.0,True,Renault,3607.07,1,16.0,,,False,2019,8
3811.544,PER,11,123.819,18.0,1.0,,3774.962,24.702,29.429,69.688,109.0,279.0,,313.0,False,MEDIUM,18.0,True,Racing Point,3687.725,1,16.0,,,False,2019,8
3911.986,PER,11,100.442,19.0,2.0,3812.338,,28.075,29.692,42.675,112.0,276.0,287.0,305.0,False,HARD,1.0,True,Racing Point,3811.544,1,16.0,,,False,2019,8
5842.138,STR,18,118.378,39.0,1.0,,5812.135,24.983,29.902,63.493,107.0,280.0,,305.0,False,HARD,39.0,True,Racing Point,5723.76,1,13.0,,,False,2019,8
5941.825,STR,18,99.687,40.0,2.0,5843.608,,28.243,29.663,41.781,113.0,278.0,290.0,321.0,False,MEDIUM,1.0,True,Racing Point,5842.138,1,13.0,,,False,2019,8
5178.94,KVY,26,118.547,32.0,1.0,,5149.514,24.725,30.506,63.316,109.0,282.0,,300.0,False,HARD,32.0,True,Toro Rosso,5060.393,1,16.0,,,False,2019,8
5280.033,KVY,26,101.093,33.0,2.0,5179.738,,28.549,29.814,42.73,113.0,277.0,286.0,295.0,False,MEDIUM,1.0,True,Toro Rosso,5178.94,1,16.0,,,False,2019,8
4493.293,ALB,23,117.069,25.0,1.0,,4463.832,24.653,29.644,62.772,111.0,275.0,,304.0,False,MEDIUM,25.0,True,Toro Rosso,4376.224,1,16.0,,,False,2019,8
4596.39,ALB,23,103.097,26.0,2.0,4494.068,,28.378,31.074,43.645,113.0,277.0,286.0,306.0,False,HARD,1.0,True,Toro Rosso,4493.293,1,17.0,,,False,2019,8
2731.507,GIO,99,120.0,7.0,1.0,,2705.997,25.213,30.758,64.029,108.0,276.0,,303.0,False,SOFT,10.0,False,Alfa Romeo Racing,2611.507,1,20.0,,,False,2019,8
2833.855,GIO,99,102.348,8.0,2.0,2732.322,,28.719,30.19,43.439,105.0,273.0,275.0,298.0,False,HARD,1.0,True,Alfa Romeo Racing,2731.507,1,20.0,,,False,2019,8
5394.509,GIO,99,117.764,34.0,2.0,,5363.618,24.408,29.796,63.56,114.0,276.0,,304.0,False,HARD,27.0,True,Alfa Romeo Racing,5276.745,1,18.0,,,False,2019,8
5494.021,GIO,99,99.512,35.0,3.0,5395.341,,27.751,29.685,42.076,110.0,275.0,286.0,300.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,5394.509,12,18.0,,,False,2019,8
3622.775,MAG,20,118.591,16.0,1.0,,3592.737,25.128,29.952,63.511,110.0,275.0,,297.0,False,MEDIUM,16.0,True,Haas F1 Team,3504.184,1,20.0,,,False,2019,8
3724.519,MAG,20,101.744,17.0,2.0,3623.548,,28.645,30.215,42.884,107.0,273.0,282.0,297.0,False,HARD,1.0,True,Haas F1 Team,3622.775,1,20.0,,,False,2019,8
4440.339,KUB,88,118.74,24.0,1.0,,4411.472,25.154,30.017,63.569,109.0,275.0,,301.0,False,MEDIUM,24.0,True,Williams,4321.599,1,20.0,,,False,2019,8
4543.469,KUB,88,103.13,25.0,2.0,4441.133,,28.588,30.787,43.755,109.0,276.0,286.0,285.0,False,HARD,1.0,True,Williams,4440.339,1,20.0,,,False,2019,8
4535.04,RUS,63,119.875,25.0,1.0,,4503.823,25.206,29.976,64.693,105.0,278.0,,298.0,False,MEDIUM,25.0,True,Williams,4415.165,1,19.0,,,False,2019,8
4638.341,RUS,63,103.301,26.0,2.0,4535.824,,28.694,30.987,43.62,107.0,277.0,285.0,284.0,False,HARD,1.0,True,Williams,4535.04,1,19.0,,,False,2019,8
5349.873,RUS,63,124.465,33.0,2.0,,5313.194,24.757,30.095,69.613,108.0,275.0,,298.0,False,HARD,8.0,True,Williams,5225.408,1,20.0,,,False,2019,8
5455.44,RUS,63,105.567,34.0,3.0,5356.671,,28.848,31.684,45.035,103.0,276.0,299.0,267.0,False,MEDIUM,1.0,True,Williams,5349.873,12,20.0,,,False,2019,8
5088.662,GRO,8,118.453,31.0,1.0,,5058.628,24.63,30.131,63.692,108.0,272.0,,305.0,False,HARD,31.0,True,Haas F1 Team,4970.209,1,17.0,,,False,2019,8
5190.01,GRO,8,101.348,32.0,2.0,5089.46,,28.889,30.192,42.267,107.0,270.0,281.0,291.0,False,MEDIUM,1.0,True,Haas F1 Team,5088.662,1,17.0,,,False,2019,8
6438.91,GRO,8,,45.0,2.0,,6438.976,24.116,29.576,,110.0,273.0,,296.0,False,MEDIUM,14.0,True,Haas F1 Team,6349.959,1,16.0,,,False,2019,8
4144.131,VER,33,72.701,31.0,1.0,,4140.88,17.487,30.845,24.369,289.0,232.0,,286.0,False,MEDIUM,34.0,False,Red Bull Racing,4071.43,1,1.0,,,False,2019,9
4229.652,VER,33,85.521,32.0,2.0,4162.002,,34.315,30.516,20.69,282.0,237.0,277.0,288.0,False,HARD,1.0,True,Red Bull Racing,4144.131,1,4.0,,,False,2019,9
3507.183,LEC,16,72.619,22.0,1.0,,3503.965,17.544,30.751,24.324,296.0,236.0,,298.0,False,SOFT,25.0,False,Ferrari,3434.564,1,1.0,,,False,2019,9
3594.365,LEC,16,87.182,23.0,2.0,3525.852,,34.981,31.129,21.072,309.0,234.0,272.0,305.0,False,HARD,1.0,False,Ferrari,3507.183,1,3.0,,,False,2019,9
3442.244,BOT,77,72.674,21.0,1.0,,3438.976,17.519,30.8,24.355,296.0,234.0,,293.0,False,MEDIUM,24.0,False,Mercedes,3369.57,1,3.0,,,False,2019,9
3528.828,BOT,77,86.584,22.0,2.0,3461.534,,35.584,30.364,20.636,298.0,236.0,275.0,290.0,False,HARD,1.0,True,Mercedes,3442.244,1,4.0,,,False,2019,9
3446.588,VET,5,72.785,21.0,1.0,,3443.328,17.443,30.73,24.612,299.0,237.0,,299.0,False,SOFT,24.0,False,Ferrari,3373.803,1,4.0,,,False,2019,9
3537.022,VET,5,90.434,22.0,2.0,3468.585,,37.853,31.066,21.515,304.0,221.0,281.0,303.0,False,HARD,1.0,True,Ferrari,3446.588,1,8.0,,,False,2019,9
5468.184,VET,5,73.012,50.0,2.0,,5464.91,17.425,31.174,24.413,303.0,232.0,,295.0,False,HARD,29.0,True,Ferrari,5395.172,1,4.0,,,False,2019,9
5553.844,VET,5,85.66,51.0,3.0,5487.171,,34.925,30.042,20.693,288.0,234.0,275.0,290.0,False,SOFT,1.0,True,Ferrari,5468.184,1,5.0,,,False,2019,9
4070.188,HAM,44,73.641,30.0,1.0,,4066.905,17.509,31.365,24.767,297.0,228.0,,284.0,False,MEDIUM,34.0,False,Mercedes,3996.547,1,1.0,,,False,2019,9
4165.329,HAM,44,95.141,31.0,2.0,4096.997,,43.135,31.061,20.945,295.0,230.0,274.0,304.0,False,HARD,1.0,True,Mercedes,4070.188,1,5.0,,,False,2019,9
3747.227,NOR,4,74.828,25.0,1.0,,3743.986,17.756,31.411,25.661,293.0,226.0,,294.0,False,SOFT,28.0,False,McLaren,3672.399,1,6.0,,,False,2019,9
3834.986,NOR,4,87.759,26.0,2.0,3765.545,,34.787,31.529,21.443,293.0,229.0,279.0,311.0,False,MEDIUM,1.0,True,McLaren,3747.227,1,11.0,,,False,2019,9
3751.391,GAS,10,73.558,25.0,1.0,,3747.839,17.7,31.215,24.643,291.0,232.0,,289.0,False,SOFT,28.0,False,Red Bull Racing,3677.833,1,7.0,,,False,2019,9
3839.372,GAS,10,87.981,26.0,2.0,3770.131,,35.395,31.302,21.284,277.0,230.0,271.0,286.0,False,HARD,1.0,True,Red Bull Racing,3751.391,1,13.0,,,False,2019,9
4883.187,SAI,55,74.323,41.0,1.0,,4879.959,17.831,31.533,24.959,287.0,233.0,,284.0,False,MEDIUM,41.0,True,McLaren,4808.864,1,6.0,,,False,2019,9
4968.785,SAI,55,85.598,42.0,2.0,4901.222,,34.118,30.504,20.976,285.0,230.0,284.0,288.0,False,HARD,1.0,True,McLaren,4883.187,1,14.0,,,False,2019,9
3609.349,RAI,7,73.87,23.0,1.0,,3606.129,17.878,31.008,24.984,283.0,226.0,,284.0,False,SOFT,26.0,False,Alfa Romeo Racing,3535.479,1,8.0,,,False,2019,9
3697.089,RAI,7,87.74,24.0,2.0,3627.844,,34.712,31.187,21.841,294.0,220.0,268.0,285.0,False,HARD,1.0,True,Alfa Romeo Racing,3609.349,1,15.0,,,False,2019,9
3683.812,GIO,99,74.245,24.0,1.0,,3680.588,17.689,31.386,25.17,292.0,226.0,,293.0,False,SOFT,27.0,False,Alfa Romeo Racing,3609.567,1,10.0,,,False,2019,9
3770.654,GIO,99,86.842,25.0,2.0,3702.256,,34.626,31.019,21.197,296.0,230.0,280.0,299.0,False,HARD,1.0,True,Alfa Romeo Racing,3683.812,1,16.0,,,False,2019,9
3966.223,PER,11,74.049,28.0,1.0,,3962.916,17.593,31.398,25.058,301.0,233.0,,294.0,False,MEDIUM,28.0,True,Racing Point,3892.174,1,6.0,,,False,2019,9
4053.711,PER,11,87.488,29.0,2.0,3985.302,,35.158,31.12,21.21,300.0,233.0,273.0,297.0,False,HARD,1.0,True,Racing Point,3966.223,1,13.0,,,False,2019,9
5242.385,RIC,3,74.095,46.0,1.0,,5239.147,17.621,31.546,24.928,294.0,229.0,,292.0,False,MEDIUM,46.0,True,Renault,5168.29,1,11.0,,,False,2019,9
5331.122,RIC,3,88.737,47.0,2.0,5261.44,,35.584,31.391,21.762,298.0,231.0,277.0,299.0,False,SOFT,1.0,True,Renault,5242.385,1,14.0,,,False,2019,9
3827.574,HUL,27,73.38,26.0,1.0,,3825.511,17.595,31.101,24.684,291.0,227.0,,290.0,False,MEDIUM,26.0,True,Renault,3754.194,1,7.0,,,False,2019,9
3914.679,HUL,27,87.105,27.0,2.0,3846.306,,34.801,30.94,21.364,292.0,232.0,272.0,289.0,False,HARD,1.0,True,Renault,3827.574,1,15.0,,,False,2019,9
3760.159,STR,18,74.253,25.0,1.0,,3756.902,17.757,31.372,25.124,295.0,226.0,,296.0,False,MEDIUM,25.0,True,Racing Point,3685.906,1,12.0,,,False,2019,9
3847.643,STR,18,87.484,26.0,2.0,3778.898,,34.683,31.309,21.492,307.0,227.0,281.0,302.0,False,HARD,1.0,True,Racing Point,3760.159,1,17.0,,,False,2019,9
4477.178,ALB,23,74.995,35.0,1.0,,4473.923,17.852,32.251,24.892,296.0,229.0,,300.0,False,MEDIUM,35.0,True,Toro Rosso,4402.183,1,15.0,,,False,2019,9
4564.533,ALB,23,87.355,36.0,2.0,4495.17,,34.982,31.322,21.051,281.0,232.0,272.0,284.0,False,HARD,1.0,True,Toro Rosso,4477.178,1,15.0,,,False,2019,9
4416.678,GRO,8,74.75,34.0,1.0,,4413.38,18.016,31.281,25.453,281.0,225.0,,281.0,False,MEDIUM,34.0,True,Haas F1 Team,4341.928,1,16.0,,,False,2019,9
4506.477,GRO,8,89.799,35.0,2.0,4435.766,,36.485,31.898,21.416,215.0,225.0,267.0,299.0,False,HARD,1.0,True,Haas F1 Team,4416.678,1,16.0,,,False,2019,9
4277.425,KVY,26,74.081,32.0,1.0,,4274.462,17.874,31.433,24.774,287.0,230.0,,286.0,False,MEDIUM,32.0,True,Toro Rosso,4203.344,1,17.0,,,False,2019,9
4368.966,KVY,26,91.541,33.0,2.0,4299.313,,38.583,31.701,21.257,272.0,223.0,268.0,304.0,False,HARD,1.0,True,Toro Rosso,4277.425,1,17.0,,,False,2019,9
2055.485,RUS,63,82.907,1.0,1.0,1983.157,,,32.664,22.684,298.0,229.0,269.0,299.0,False,MEDIUM,1.0,True,Williams,1972.408,1,20.0,,,False,2019,9
3926.737,RUS,63,74.163,27.0,1.0,,3923.495,17.811,31.646,24.706,299.0,230.0,,298.0,False,MEDIUM,27.0,True,Williams,3852.574,1,18.0,,,False,2019,9
4015.837,RUS,63,89.1,28.0,2.0,3946.255,,35.964,31.695,21.441,304.0,231.0,273.0,297.0,False,HARD,1.0,True,Williams,3926.737,1,18.0,,,False,2019,9
2779.736,MAG,20,75.06,11.0,1.0,,2776.492,18.271,31.701,25.088,283.0,227.0,,308.0,False,SOFT,14.0,False,Haas F1 Team,2704.676,1,18.0,,,False,2019,9
2870.072,MAG,20,90.336,12.0,2.0,2799.767,,37.052,31.699,21.585,274.0,228.0,260.0,276.0,False,HARD,1.0,True,Haas F1 Team,2779.736,1,20.0,,,False,2019,9
2944.968,MAG,20,74.896,13.0,2.0,,2941.727,18.423,31.396,25.077,277.0,228.0,,277.0,False,HARD,2.0,True,Haas F1 Team,2870.072,1,20.0,,,False,2019,9
3029.191,MAG,20,84.223,14.0,3.0,2958.06,,29.798,32.623,21.802,274.0,225.0,264.0,277.0,False,HARD,3.0,False,Haas F1 Team,2944.968,1,20.0,,,False,2019,9
6424.655,MAG,20,75.952,62.0,3.0,,6421.39,18.289,31.89,25.773,309.0,224.0,,285.0,False,HARD,51.0,False,Haas F1 Team,6348.703,1,19.0,,,False,2019,9
6512.199,MAG,20,87.544,63.0,4.0,6443.869,,35.809,30.775,20.96,290.0,230.0,270.0,291.0,False,SOFT,6.0,False,Haas F1 Team,6424.655,1,19.0,,,False,2019,9
3364.749,KUB,88,76.007,19.0,1.0,,3361.506,17.954,32.112,25.941,296.0,225.0,,295.0,False,MEDIUM,19.0,True,Williams,3288.742,1,19.0,,,False,2019,9
3452.867,KUB,88,88.118,20.0,2.0,3383.05,,34.89,31.54,21.688,300.0,230.0,268.0,294.0,False,HARD,1.0,True,Williams,3364.749,1,19.0,,,False,2019,9
3096.176,GAS,10,91.409,12.0,1.0,,3090.36,29.017,37.64,24.752,317.0,259.0,,306.0,False,MEDIUM,17.0,False,Red Bull Racing,3004.767,1,5.0,,,False,2019,10
3207.74,GAS,10,111.564,13.0,2.0,3118.253,,49.079,37.555,24.93,285.0,261.0,249.0,308.0,False,HARD,1.0,True,Red Bull Racing,3096.176,1,10.0,,,False,2019,10
3669.829,PER,11,91.442,18.0,1.0,,3664.017,29.11,37.241,25.091,301.0,255.0,,304.0,False,MEDIUM,18.0,True,Racing Point,3578.387,1,8.0,,,False,2019,10
3785.371,PER,11,115.542,19.0,2.0,3694.281,,51.579,37.903,26.06,289.0,252.0,242.0,293.0,False,HARD,1.0,True,Racing Point,3669.829,12,12.0,,,False,2019,10
4383.298,PER,11,106.538,24.0,2.0,,4377.371,29.661,47.954,28.923,292.0,240.0,,277.0,False,HARD,6.0,True,Racing Point,4276.76,1,17.0,,,False,2019,10
4506.736,PER,11,123.438,25.0,3.0,4415.638,,59.126,38.423,25.889,291.0,258.0,246.0,301.0,False,SOFT,1.0,True,Racing Point,4383.298,1,17.0,,,False,2019,10
6423.947,PER,11,90.531,46.0,3.0,,6418.189,28.737,36.786,25.008,287.0,264.0,,298.0,False,SOFT,22.0,True,Racing Point,6333.416,1,16.0,,,False,2019,10
6535.01,PER,11,111.063,47.0,4.0,6446.861,,49.566,36.624,24.873,291.0,265.0,251.0,302.0,False,SOFT,4.0,False,Racing Point,6423.947,1,17.0,,,False,2019,10
3185.583,LEC,16,91.242,13.0,1.0,,3179.857,29.231,37.131,24.88,286.0,256.0,,301.0,False,SOFT,16.0,False,Ferrari,3094.341,1,3.0,,,False,2019,10
3297.565,LEC,16,111.982,14.0,2.0,3209.263,,49.651,37.229,25.102,298.0,259.0,249.0,293.0,False,MEDIUM,4.0,False,Ferrari,3185.583,1,4.0,,,False,2019,10
3995.414,LEC,16,127.379,21.0,2.0,,3989.556,42.175,52.449,32.755,196.0,222.0,,236.0,False,MEDIUM,11.0,False,Ferrari,3868.035,4,4.0,,,False,2019,10
4136.249,LEC,16,140.835,22.0,3.0,4017.839,,51.261,51.853,37.721,249.0,102.0,134.0,180.0,False,HARD,1.0,False,Ferrari,3995.414,4,6.0,,,False,2019,10
3210.334,STR,18,92.289,13.0,1.0,,3204.473,29.447,37.829,25.013,296.0,261.0,,323.0,False,MEDIUM,13.0,True,Racing Point,3118.045,1,13.0,,,False,2019,10
3325.178,STR,18,114.844,14.0,2.0,3234.893,,51.494,37.904,25.446,306.0,261.0,247.0,317.0,False,HARD,1.0,True,Racing Point,3210.334,1,18.0,,,False,2019,10
5748.28,STR,18,91.528,39.0,2.0,,5742.445,28.865,37.087,25.576,290.0,261.0,,301.0,False,HARD,26.0,True,Racing Point,5656.752,1,12.0,,,False,2019,10
5860.804,STR,18,112.524,40.0,3.0,5771.523,,50.287,37.216,25.021,289.0,264.0,252.0,300.0,False,SOFT,1.0,True,Racing Point,5748.28,1,14.0,,,False,2019,10
2148.01,MAG,20,159.14,1.0,1.0,,2141.68,,77.862,45.018,244.0,120.0,,125.0,False,SOFT,1.0,True,Haas F1 Team,1988.644,1,20.0,,,False,2019,10
2272.954,MAG,20,124.944,2.0,2.0,2174.471,,54.277,42.833,27.834,287.0,233.0,240.0,260.0,False,HARD,1.0,True,Haas F1 Team,2148.01,1,20.0,,,False,2019,10
2666.368,MAG,20,96.152,6.0,2.0,,2660.519,29.805,39.133,27.214,287.0,252.0,,297.0,False,HARD,5.0,True,Haas F1 Team,2570.216,1,20.0,,,False,2019,10
3204.521,ALB,23,93.003,13.0,1.0,,3198.701,29.633,37.932,25.438,280.0,254.0,,290.0,False,SOFT,18.0,False,Toro Rosso,3111.518,1,7.0,,,False,2019,10
3317.456,ALB,23,112.935,14.0,2.0,3227.686,,50.002,37.599,25.334,280.0,255.0,245.0,295.0,False,MEDIUM,1.0,True,Toro Rosso,3204.521,1,14.0,,,False,2019,10
3119.124,KVY,26,92.213,12.0,1.0,,3113.105,29.399,37.678,25.136,289.0,252.0,,300.0,False,SOFT,12.0,True,Toro Rosso,3026.911,1,15.0,,,False,2019,10
3231.872,KVY,26,112.748,13.0,2.0,3142.542,,50.444,37.219,25.085,279.0,257.0,246.0,304.0,False,MEDIUM,1.0,True,Toro Rosso,3119.124,1,18.0,,,False,2019,10
4039.395,KVY,26,126.018,21.0,2.0,,4033.501,43.061,52.057,30.9,267.0,161.0,,230.0,False,MEDIUM,9.0,True,Toro Rosso,3913.377,4,12.0,,,False,2019,10
4156.241,KVY,26,116.846,22.0,3.0,4062.299,,51.488,39.488,25.87,268.0,257.0,244.0,286.0,False,HARD,1.0,False,Toro Rosso,4039.395,4,15.0,,,False,2019,10
3205.408,HUL,27,93.174,13.0,1.0,,3199.918,29.584,38.251,25.339,299.0,258.0,,317.0,False,SOFT,16.0,False,Renault,3112.234,1,8.0,,,False,2019,10
3319.291,HUL,27,113.883,14.0,2.0,3228.56,,50.168,38.081,25.634,299.0,259.0,247.0,294.0,False,HARD,2.0,False,Renault,3205.408,1,15.0,,,False,2019,10
3107.348,RIC,3,91.81,12.0,1.0,,3101.545,28.977,37.941,24.892,307.0,258.0,,318.0,False,SOFT,15.0,False,Renault,3015.538,1,8.0,,,False,2019,10
3219.155,RIC,3,111.807,13.0,2.0,3129.937,,49.532,37.214,25.061,287.0,259.0,248.0,300.0,False,MEDIUM,1.0,True,Renault,3107.348,1,15.0,,,False,2019,10
3888.802,RIC,3,117.69,20.0,2.0,,3882.993,32.164,53.779,31.747,134.0,150.0,,235.0,False,MEDIUM,8.0,True,Renault,3771.112,24,8.0,,,False,2019,10
4034.92,RIC,3,146.118,21.0,3.0,3911.385,,57.667,54.002,34.449,183.0,129.0,164.0,255.0,False,HARD,1.0,True,Renault,3888.802,4,11.0,,,False,2019,10
3186.16,VER,33,91.138,13.0,1.0,,3180.356,28.916,37.473,24.749,305.0,263.0,,318.0,False,MEDIUM,18.0,False,Red Bull Racing,3095.022,1,4.0,,,False,2019,10
3298.231,VER,33,112.071,14.0,2.0,3208.202,,49.106,37.901,25.064,301.0,267.0,248.0,319.0,False,MEDIUM,1.0,True,Red Bull Racing,3186.16,1,5.0,,,False,2019,10
3866.771,VER,33,111.639,20.0,2.0,,3860.95,28.72,51.048,31.871,305.0,116.0,,157.0,False,MEDIUM,7.0,True,Red Bull Racing,3755.132,124,4.0,,,False,2019,10
4010.895,VER,33,144.124,21.0,3.0,3888.952,,57.906,52.716,33.502,229.0,163.0,226.0,191.0,False,HARD,1.0,True,Red Bull Racing,3866.771,4,6.0,,,False,2019,10
3199.042,NOR,4,91.816,13.0,1.0,,3193.257,29.294,37.383,25.139,284.0,260.0,,298.0,False,SOFT,16.0,False,McLaren,3107.226,1,6.0,,,False,2019,10
3312.203,NOR,4,113.161,14.0,2.0,3221.54,,49.714,37.936,25.511,308.0,264.0,247.0,323.0,False,MEDIUM,1.0,True,McLaren,3199.042,1,12.0,,,False,2019,10
5375.844,NOR,4,90.565,35.0,2.0,,5370.184,28.865,36.73,24.97,287.0,265.0,,303.0,False,MEDIUM,22.0,True,McLaren,5285.279,1,8.0,,,False,2019,10
5487.261,NOR,4,111.417,36.0,3.0,5397.983,,49.025,37.388,25.004,281.0,264.0,251.0,297.0,False,HARD,1.0,True,McLaren,5375.844,1,14.0,,,False,2019,10
3820.65,HAM,44,97.561,20.0,1.0,,3814.775,29.162,37.122,31.277,289.0,255.0,,296.0,False,MEDIUM,24.0,False,Mercedes,3723.089,124,1.0,,,False,2019,10
3990.278,HAM,44,,21.0,2.0,3843.681,,57.4,63.31,48.919,173.0,108.0,130.0,65.0,False,HARD,1.0,True,Mercedes,3820.65,4,1.0,,,False,2019,10
3842.831,VET,5,104.337,20.0,1.0,,3837.02,29.129,43.599,31.609,288.0,173.0,,238.0,False,SOFT,23.0,False,Ferrari,3738.494,124,2.0,,,False,2019,10
3992.333,VET,5,149.502,21.0,2.0,3865.022,,56.306,55.217,37.979,198.0,195.0,128.0,246.0,False,HARD,1.0,False,Ferrari,3842.831,4,3.0,,,False,2019,10
5670.55,VET,5,124.456,38.0,2.0,,5664.711,40.601,50.398,33.457,180.0,189.0,,185.0,False,HARD,18.0,False,Ferrari,5546.094,1,14.0,,,False,2019,10
5795.998,VET,5,125.448,39.0,3.0,5703.196,,59.968,39.461,26.019,282.0,260.0,251.0,276.0,False,MEDIUM,1.0,True,Ferrari,5670.55,1,17.0,,,False,2019,10
3872.904,SAI,55,113.334,20.0,1.0,,3867.783,29.22,51.581,32.533,282.0,171.0,,211.0,False,MEDIUM,20.0,True,McLaren,3759.57,124,6.0,,,False,2019,10
4017.607,SAI,55,144.703,21.0,2.0,3895.161,,56.618,52.87,35.215,154.0,91.0,231.0,240.0,False,HARD,1.0,True,McLaren,3872.904,4,7.0,,,False,2019,10
4042.164,RUS,63,126.769,21.0,1.0,,4037.573,43.933,51.639,31.197,260.0,148.0,,246.0,False,MEDIUM,21.0,True,Williams,3915.395,4,14.0,,,False,2019,10
4165.286,RUS,63,123.122,22.0,2.0,4066.573,,55.116,40.82,27.186,272.0,245.0,236.0,277.0,False,HARD,1.0,True,Williams,4042.164,4,16.0,,,False,2019,10
3580.165,RAI,7,92.193,17.0,1.0,,3574.379,29.335,37.62,25.238,288.0,249.0,,299.0,False,MEDIUM,17.0,True,Alfa Romeo Racing,3487.972,1,9.0,,,False,2019,10
3692.872,RAI,7,112.707,18.0,2.0,3602.771,,49.177,37.761,25.769,297.0,257.0,243.0,313.0,False,HARD,1.0,True,Alfa Romeo Racing,3580.165,1,15.0,,,False,2019,10
3449.566,BOT,77,90.63,16.0,1.0,,3443.699,29.035,36.698,24.897,284.0,260.0,,294.0,False,MEDIUM,21.0,False,Mercedes,3358.936,1,1.0,,,False,2019,10
3559.606,BOT,77,110.04,17.0,2.0,3472.091,,48.636,36.555,24.849,286.0,260.0,250.0,296.0,False,MEDIUM,1.0,True,Mercedes,3449.566,1,3.0,,,False,2019,10
6238.961,BOT,77,88.545,45.0,2.0,,6233.095,28.395,35.919,24.231,288.0,267.0,,301.0,False,MEDIUM,29.0,True,Mercedes,6150.416,1,2.0,,,False,2019,10
6347.825,BOT,77,108.864,46.0,3.0,6261.253,,48.189,36.132,24.543,284.0,267.0,254.0,296.0,False,SOFT,4.0,False,Mercedes,6238.961,1,2.0,,,False,2019,10
2118.522,GRO,8,129.704,1.0,1.0,,2112.352,,55.922,37.705,263.0,143.0,,183.0,False,SOFT,1.0,True,Haas F1 Team,1988.644,1,19.0,,,False,2019,10
2242.531,GRO,8,124.009,2.0,2.0,2145.908,,56.443,41.082,26.484,279.0,247.0,240.0,288.0,False,HARD,1.0,True,Haas F1 Team,2118.522,1,19.0,,,False,2019,10
2916.499,GRO,8,102.949,9.0,2.0,,2910.602,32.386,44.641,25.922,289.0,249.0,,300.0,False,HARD,8.0,True,Haas F1 Team,2813.55,1,19.0,,,False,2019,10
3922.106,KUB,88,128.267,20.0,1.0,,3916.268,43.127,51.899,33.241,204.0,151.0,,230.0,False,MEDIUM,20.0,True,Williams,3793.839,24,17.0,,,False,2019,10
4065.632,KUB,88,143.526,21.0,2.0,3945.018,,56.758,54.117,32.651,179.0,150.0,239.0,205.0,False,HARD,1.0,True,Williams,3922.106,4,17.0,,,False,2019,10
2736.067,GAS,10,121.615,3.0,1.0,,2733.687,26.604,53.79,41.221,156.0,195.0,,152.0,False,WET,3.0,True,Red Bull Racing,2614.452,4,9.0,,,False,2019,11
2875.714,GAS,10,139.647,4.0,2.0,2763.327,,48.87,53.513,37.264,139.0,220.0,246.0,161.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,2736.067,41,18.0,,,False,2019,11
4957.719,GAS,10,98.277,26.0,2.0,,4955.33,21.214,41.762,35.301,166.0,236.0,,303.0,False,INTERMEDIATE,23.0,True,Red Bull Racing,4859.442,12,9.0,,,False,2019,11
5094.398,GAS,10,136.679,27.0,3.0,4975.199,,39.234,55.897,41.548,143.0,202.0,188.0,232.0,False,SOFT,3.0,False,Red Bull Racing,4957.719,1267,11.0,,,False,2019,11
5216.91,GAS,10,122.512,28.0,3.0,,5214.453,26.718,49.889,45.905,132.0,163.0,,300.0,False,SOFT,4.0,False,Red Bull Racing,5094.398,7124,9.0,,,False,2019,11
5347.428,GAS,10,130.518,29.0,4.0,5235.002,,38.87,52.765,38.883,150.0,203.0,226.0,170.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,5216.91,4,9.0,,,False,2019,11
7128.279,GAS,10,92.371,46.0,4.0,,7125.893,19.157,40.836,32.378,193.0,240.0,,322.0,False,INTERMEDIATE,18.0,True,Red Bull Racing,7035.908,1,8.0,,,False,2019,11
7230.977,GAS,10,102.698,47.0,5.0,7145.928,,36.781,39.796,26.121,190.0,253.0,263.0,310.0,False,SOFT,4.0,False,Red Bull Racing,7128.279,1,12.0,,,False,2019,11
2728.168,LEC,16,121.369,3.0,1.0,,2725.816,27.974,53.169,40.226,142.0,193.0,,115.0,False,WET,3.0,True,Ferrari,2606.799,4,6.0,,,False,2019,11
2866.99,LEC,16,138.822,4.0,2.0,2746.136,,38.897,57.345,42.58,85.0,118.0,246.0,153.0,False,INTERMEDIATE,1.0,True,Ferrari,2728.168,41,6.0,,,False,2019,11
3885.927,LEC,16,105.842,15.0,2.0,,3883.553,20.07,46.571,39.201,180.0,214.0,,304.0,False,INTERMEDIATE,12.0,True,Ferrari,3780.085,126,4.0,,,False,2019,11
3991.679,LEC,16,105.752,16.0,3.0,3905.532,,37.422,40.188,28.142,191.0,246.0,255.0,303.0,False,INTERMEDIATE,1.0,True,Ferrari,3885.927,671,4.0,,,False,2019,11
5001.124,LEC,16,96.797,27.0,3.0,,4998.737,20.626,42.253,33.918,164.0,232.0,,302.0,False,INTERMEDIATE,12.0,True,Ferrari,4904.327,126,2.0,,,False,2019,11
