Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
4873834.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:30:37,,BLUE,Driver,,63.0,53.0,2019,5
4873909.0,Other,"TURN 2 INCIDENT INVOLVING CARS 4 (NOR),18 (STR) WILL BE INVESTIGATED AFTER THE RACE",,,,,,54.0,2019,5
4873992.0,Drs,DRS ENABLED,ENABLED,,,,,55.0,2019,5
4874418.0,Other,TURN 1 INCIDENT INVOLVING CARS 8 (GRO) AND 55 (SAI) NOTED,,,,,,60.0,2019,5
4874933.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,66.0,2019,5
4875130.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,66.0,2019,5
4875135.0,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,66.0,2019,5
6077676.0,Other,RISK OF RAIN FOR THIS SESSION IS 90%,,,,,,1.0,2019,6
6077736.0,Other,AIR TEMPERATURE 15 MINS BEFORE RACE = 22 DEGREES,,,,,,1.0,2019,6
6078294.0,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1.0,2019,6
6078300.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2019,6
6078306.0,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2019,6
6078315.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2019,6
6078328.0,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1.0,2019,6
6078334.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1.0,2019,6
6078339.0,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1.0,2019,6
6078345.0,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,1.0,2019,6
6078348.0,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1.0,2019,6
6078354.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1.0,2019,6
6078421.0,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,6
6078762.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,6
6078798.0,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1.0,2019,6
6078802.0,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1.0,2019,6
6078896.0,Other,TURN 1 INCIDENT NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,2.0,2019,6
6078931.0,Drs,DRS ENABLED,ENABLED,,,,,3.0,2019,6
6078997.0,Other,TURN 1 INCIDENT ON LAP 1 - NO INVESTIGATION NECESSARY,,,,,,3.0,2019,6
6079222.0,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,6.0,2019,6
6079226.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,6.0,2019,6
6079405.0,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,9.0,2019,6
6079409.0,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,9.0,2019,6
6079451.0,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,9.0,2019,6
6079452.0,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,9.0,2019,6
6079453.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,9.0,2019,6
6079454.0,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,9.0,2019,6
6079460.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,10.0,2019,6
6079464.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,10.0,2019,6
6079531.0,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,10.0,2019,6
6079547.0,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:25:50,,BLUE,Driver,,16.0,11.0,2019,6
6079565.0,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,11.0,2019,6
6079881.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,14.0,2019,6
6079909.0,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,14.0,2019,6
6079986.0,Flag,TRACK CLEAR,,CLEAR,Track,,,14.0,2019,6
6080062.0,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,15.0,2019,6
6080063.0,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,15.0,2019,6
6080078.0,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,16.0,2019,6
6080080.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,16.0,2019,6
6080094.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,16.0,2019,6
6080101.0,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,16.0,2019,6
6080103.0,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,16.0,2019,6
6080154.0,Other,INCIDENT INVOLVING CARS 33 (VER) AND 77 (BOT) UNDER INVESTIGATION - UNSAFE RELEASE,,,,,,16.0,2019,6
6080170.0,Drs,DRS ENABLED,ENABLED,,,,,17.0,2019,6
6080344.0,Other,TURN 18 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,19.0,2019,6
6080614.0,Other,5 SECOND TIME PENALTY FOR CAR 33 (VER) - UNSAFE RELEASE,,,,,,22.0,2019,6
6080886.0,Other,10 SECOND TIME PENALTY FOR CAR 99 (GIO) - CAUSING A COLLISION,,,,,,26.0,2019,6
6081951.0,Other,CAR 18 (STR) MISSED THE APEX OF TURN 10 ON PREVIOUS LAP,,,,,,40.0,2019,6
6081996.0,Other,TURN 10 INCIDENT INVOLVING CAR 18 (STR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,40.0,2019,6
6082071.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,41.0,2019,6
6082074.0,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,41.0,2019,6
6082082.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:08:05,,BLUE,Driver,,88.0,41.0,2019,6
6082097.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:08:21,,BLUE,Driver,,88.0,41.0,2019,6
6082104.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:08:27,,BLUE,Driver,,88.0,42.0,2019,6
6082335.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:12:18,,BLUE,Driver,,88.0,44.0,2019,6
6082405.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:13:29,,BLUE,Driver,,18.0,45.0,2019,6
6082457.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:14:20,,BLUE,Driver,,88.0,46.0,2019,6
6082579.0,Other,5 SECOND TIME PENALTY FOR CAR 18 (STR) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,48.0,2019,6
6082582.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:16:26,,BLUE,Driver,,18.0,48.0,2019,6
6082590.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:16:34,,BLUE,Driver,,7.0,48.0,2019,6
6082617.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:17:00,,BLUE,Driver,,63.0,48.0,2019,6
6082618.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:17:02,,BLUE,Driver,,18.0,48.0,2019,6
6082624.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:17:07,,BLUE,Driver,,63.0,48.0,2019,6
6082629.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:17:12,,BLUE,Driver,,63.0,48.0,2019,6
6082664.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:17:48,,BLUE,Driver,,63.0,49.0,2019,6
6082804.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:20:08,,BLUE,Driver,,88.0,51.0,2019,6
6082857.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:21:00,,BLUE,Driver,,88.0,51.0,2019,6
6082871.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:21:15,,BLUE,Driver,,88.0,51.0,2019,6
6082878.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:21:21,,BLUE,Driver,,88.0,51.0,2019,6
6082904.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:21:48,,BLUE,Driver,,99.0,52.0,2019,6
6082925.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:22:09,,BLUE,Driver,,18.0,52.0,2019,6
6082945.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:22:28,,BLUE,Driver,,88.0,52.0,2019,6
6083125.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:28,,BLUE,Driver,,27.0,55.0,2019,6
6083147.0,Other,TURN 10 INCIDENT INVOLVING CARS 20 (MAG) AND 11 (PER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,55.0,2019,6
6083149.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:25:53,,BLUE,Driver,,63.0,55.0,2019,6
6083154.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:57,,BLUE,Driver,,27.0,55.0,2019,6
6083262.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:27:46,,BLUE,Driver,,11.0,56.0,2019,6
6083276.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:28:00,,BLUE,Driver,,11.0,57.0,2019,6
6083962.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:39:25,,BLUE,Driver,,7.0,65.0,2019,6
6084020.0,Other,TURN 10 INCIDENT INVOLVING CARS 11 (PER) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE,,,,,,66.0,2019,6
6084178.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:43:02,,BLUE,Driver,,18.0,68.0,2019,6
6084364.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:46:07,,BLUE,Driver,,63.0,71.0,2019,6
6084436.0,Other,INCIDENT INVOLVING CAR 8 (GRO) NOTED - CROSSING THE LINE AT PIT EXIT ON LEAVING THE PITS,,,,,,72.0,2019,6
6084495.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:48:19,,BLUE,Driver,,99.0,72.0,2019,6
6084517.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:48:41,,BLUE,Driver,,99.0,73.0,2019,6
6084586.0,Other,5 SECOND TIME PENALTY FOR CAR 8 (GRO) - CROSSING THE LINE AT PIT EXIT,,,,,,74.0,2019,6
6084646.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:50:50,,BLUE,Driver,,88.0,74.0,2019,6
6084678.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:51:21,,BLUE,Driver,,88.0,75.0,2019,6
6084758.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:52:41,,BLUE,Driver,,20.0,76.0,2019,6
6084780.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:53:03,,BLUE,Driver,,20.0,76.0,2019,6
6084793.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:53:17,,BLUE,Driver,,20.0,76.0,2019,6
6084805.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:53:28,,BLUE,Driver,,27.0,76.0,2019,6
6084835.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:53:59,,BLUE,Driver,,99.0,77.0,2019,6
6084860.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:54:23,,BLUE,Driver,,99.0,77.0,2019,6
6084888.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:54:51,,BLUE,Driver,,99.0,77.0,2019,6
6084900.0,Other,TURN 10 INCIDENT INVOLVING CARS 44 (HAM) AND 33 (VER) UNDER INVESTIGATION,,,,,,78.0,2019,6
6084957.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:56:00,,BLUE,Driver,,88.0,78.0,2019,6
6084969.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78.0,2019,6
6084990.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,78.0,2019,6
6084993.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,78.0,2019,6
7304400.0,Other,PIT EXIT CLOSED,,,,,,,2019,7
7305305.0,Other,AIR TEMPERATURE 15 MIN BEFORE THE RACE = 29 DEGREES,,,,,,1.0,2019,7
7305312.0,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,1.0,2019,7
7306026.0,Drs,DRS DISABLED,DISABLED,,,,,1.0,2019,7
7306380.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2019,7
7306395.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,1.0,2019,7
7306399.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,1.0,2019,7
7306402.0,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,1.0,2019,7
7306408.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,1.0,2019,7
7306422.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,1.0,2019,7
7306437.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,1.0,2019,7
7306469.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,2.0,2019,7
7306548.0,Drs,DRS ENABLED,ENABLED,,,,,3.0,2019,7
7306809.0,Other,"LAP 1, TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 99 (GIO) NOTED - NO INVESTIGATION NECESSARY",,,,,,6.0,2019,7
7306995.0,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 8,,,,,4.0,8.0,2019,7
7307032.0,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 13,,,,,4.0,9.0,2019,7
7307048.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,9.0,2019,7
7307237.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,12.0,2019,7
7307275.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:27:58,,BLUE,Driver,,88.0,12.0,2019,7
7307322.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:28:45,,BLUE,Driver,,88.0,13.0,2019,7
7307331.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,13.0,2019,7
7307401.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,14.0,2019,7
7307408.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:30:11,,BLUE,Driver,,88.0,14.0,2019,7
7307490.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:31:33,,BLUE,Driver,,23.0,15.0,2019,7
7307535.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:32:18,,BLUE,Driver,,23.0,15.0,2019,7
7307650.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:34:14,,BLUE,Driver,,23.0,17.0,2019,7
7307726.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:35:29,,BLUE,Driver,,63.0,18.0,2019,7
7307765.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:36:08,,BLUE,Driver,,63.0,18.0,2019,7
7307833.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:37:16,,BLUE,Driver,,88.0,19.0,2019,7
7307846.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:37:29,,BLUE,Driver,,63.0,20.0,2019,7
7308045.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:40:49,,BLUE,Driver,,20.0,22.0,2019,7
7308070.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:41:14,,BLUE,Driver,,20.0,22.0,2019,7
7308116.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:41:59,,BLUE,Driver,,20.0,23.0,2019,7
7308262.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:44:25,,BLUE,Driver,,88.0,25.0,2019,7
7308395.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:46:38,,BLUE,Driver,,88.0,27.0,2019,7
7308405.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:46:48,,BLUE,Driver,,63.0,27.0,2019,7
7308413.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:46:57,,BLUE,Driver,,63.0,27.0,2019,7
7308423.0,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 13,,,,,63.0,27.0,2019,7
7308431.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:47:15,,BLUE,Driver,,23.0,27.0,2019,7
7308460.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:47:43,,BLUE,Driver,,88.0,27.0,2019,7
7308468.0,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 2,,,,,99.0,28.0,2019,7
7308473.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 14:47:56,,BLUE,Driver,,23.0,28.0,2019,7
7308520.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:48:43,,BLUE,Driver,,88.0,28.0,2019,7
7308575.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:49:38,,BLUE,Driver,,20.0,29.0,2019,7
7308677.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:51:20,,BLUE,Driver,,20.0,30.0,2019,7
7308678.0,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 13,,,,,55.0,30.0,2019,7
7308693.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,30.0,2019,7
7308768.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,31.0,2019,7
7308787.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:53:11,,BLUE,Driver,,20.0,32.0,2019,7
7308803.0,CarEvent,CAR 27 (HUL) OFF TRACK AND CONTINUED AT TURN 8,,,,,27.0,32.0,2019,7
7308854.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:54:17,,BLUE,Driver,,88.0,33.0,2019,7
7309004.0,Other,TURN 1 INCIDENT INVOLVING CARS 8 (GRO) AND 11 (PER) NOTED - NO INVESTIGATION NECESSARY,,,,,,34.0,2019,7
7309022.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 14:57:06,,BLUE,Driver,,99.0,35.0,2019,7
7309112.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:58:36,,BLUE,Driver,,8.0,36.0,2019,7
7309149.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:59:13,,BLUE,Driver,,63.0,36.0,2019,7
7309215.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:00:19,,BLUE,Driver,,88.0,37.0,2019,7
7309294.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:01:38,,BLUE,Driver,,63.0,38.0,2019,7
7309313.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:01:57,,BLUE,Driver,,7.0,39.0,2019,7
7309349.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:02:32,,BLUE,Driver,,7.0,39.0,2019,7
7309366.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:02:49,,BLUE,Driver,,88.0,39.0,2019,7
7309390.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:03:14,,BLUE,Driver,,99.0,40.0,2019,7
7309447.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:04:11,,BLUE,Driver,,23.0,40.0,2019,7
7309466.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:04:30,,BLUE,Driver,,23.0,41.0,2019,7
7309473.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:04:37,,BLUE,Driver,,20.0,41.0,2019,7
7309486.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:04:50,,BLUE,Driver,,88.0,41.0,2019,7
7309497.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:05:01,,BLUE,Driver,,63.0,41.0,2019,7
7309523.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:05:26,,BLUE,Driver,,88.0,41.0,2019,7
7309529.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:05:32,,BLUE,Driver,,63.0,41.0,2019,7
7309569.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:06:12,,BLUE,Driver,,23.0,42.0,2019,7
7309667.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:07:50,,BLUE,Driver,,11.0,43.0,2019,7
7309694.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:08:17,,BLUE,Driver,,88.0,44.0,2019,7
7309766.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:09:30,,BLUE,Driver,,99.0,45.0,2019,7
7309816.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:10:20,,BLUE,Driver,,88.0,45.0,2019,7
7309836.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:10:39,,BLUE,Driver,,7.0,45.0,2019,7
7309952.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:12:36,,BLUE,Driver,,20.0,47.0,2019,7
7309969.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:12:53,,BLUE,Driver,,8.0,47.0,2019,7
7310002.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:13:25,,BLUE,Driver,,26.0,48.0,2019,7
7310090.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:14:53,,BLUE,Driver,,26.0,49.0,2019,7
7310110.0,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:15:13,,BLUE,Driver,,99.0,49.0,2019,7
7310113.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:15:16,,BLUE,Driver,,23.0,49.0,2019,7
7310132.0,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:15:35,,BLUE,Driver,,11.0,49.0,2019,7
7310135.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:15:38,,BLUE,Driver,,26.0,49.0,2019,7
7310144.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:15:47,,BLUE,Driver,,88.0,49.0,2019,7
7310185.0,Other,TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) UNDER INVESTIGATION,,,,,,50.0,2019,7
7310201.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:16:45,,BLUE,Driver,,18.0,50.0,2019,7
7310207.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:16:51,,BLUE,Driver,,20.0,50.0,2019,7
7310307.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:18:31,,BLUE,Driver,,20.0,52.0,2019,7
7310418.0,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:20:22,,BLUE,Driver,,88.0,53.0,2019,7
7310424.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:20:28,,BLUE,Driver,,20.0,53.0,2019,7
7310456.0,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:21:00,,BLUE,Driver,,55.0,54.0,2019,7
7310517.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:22:00,,BLUE,Driver,,63.0,54.0,2019,7
7310534.0,Flag,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 15:22:17,,BLUE,Driver,,26.0,55.0,2019,7
7310541.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:22:25,,BLUE,Driver,,63.0,55.0,2019,7
7310546.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:22:29,,BLUE,Driver,,63.0,55.0,2019,7
7310650.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:24:14,,BLUE,Driver,,18.0,56.0,2019,7
7310705.0,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:25:08,,BLUE,Driver,,8.0,57.0,2019,7
7310706.0,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:25:10,,BLUE,Driver,,23.0,57.0,2019,7
7310712.0,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:25:16,,BLUE,Driver,,63.0,57.0,2019,7
7310717.0,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:25:20,,BLUE,Driver,,20.0,57.0,2019,7
7310718.0,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:25:21,,BLUE,Driver,,7.0,57.0,2019,7
7310729.0,Other,5 SECOND TIME PENALTY FOR CAR 5 (VET) - UNSAFE RE-ENTRY AND FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,57.0,2019,7
