Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:00:27.377000,HAM,44,0 days 00:02:05.836000,2.0,1.0,,0 days 01:00:24.500000,0 days 00:00:27.500000,0 days 00:01:12.053000,0 days 00:00:26.283000,0 days 00:58:49.123000,0 days 01:00:01.176000,0 days 01:00:27.459000,105.0,169.0,,237.0,False,SOFT,2.0,True,Ferrari,0 days 00:58:21.541000,,24,19.0,,,False,False,2025,21
0 days 01:02:27.874000,HAM,44,0 days 00:02:00.497000,3.0,2.0,0 days 01:01:04.675000,,0 days 00:00:56.023000,0 days 00:00:47.240000,0 days 00:00:17.234000,0 days 01:01:23.482000,0 days 01:02:10.722000,0 days 01:02:27.956000,268.0,223.0,304.0,237.0,False,HARD,1.0,True,Ferrari,0 days 01:00:27.377000,,4,19.0,,,False,False,2025,21
0 days 01:18:07.428000,HAM,44,0 days 00:01:20.101000,14.0,2.0,,0 days 01:18:04.580000,0 days 00:00:19.429000,0 days 00:00:39.425000,0 days 00:00:21.247000,0 days 01:17:06.838000,0 days 01:17:46.263000,0 days 01:18:07.510000,315.0,248.0,,288.0,False,HARD,12.0,True,Ferrari,0 days 01:16:47.327000,,1,17.0,,,False,False,2025,21
0 days 01:19:40.276000,HAM,44,0 days 00:01:32.848000,15.0,3.0,0 days 01:18:27.921000,,0 days 00:00:37.599000,0 days 00:00:38.347000,0 days 00:00:16.902000,0 days 01:18:45.109000,0 days 01:19:23.456000,0 days 01:19:40.358000,301.0,250.0,308.0,288.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:18:07.428000,,1,18.0,,,False,False,2025,21
0 days 01:41:08.600000,HAM,44,0 days 00:01:20.294000,32.0,3.0,,0 days 01:41:05.755000,0 days 00:00:19.150000,0 days 00:00:39.532000,0 days 00:00:21.612000,0 days 01:40:07.538000,0 days 01:40:47.070000,0 days 01:41:08.682000,308.0,225.0,,304.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:39:48.306000,,1,15.0,,,False,False,2025,21
0 days 01:42:49.862000,HAM,44,0 days 00:01:41.262000,33.0,4.0,0 days 01:41:36.672000,,0 days 00:00:44.998000,0 days 00:00:39.352000,0 days 00:00:16.912000,0 days 01:41:53.680000,0 days 01:42:33.032000,0 days 01:42:49.944000,297.0,247.0,304.0,304.0,False,MEDIUM,1.0,False,Ferrari,0 days 01:41:08.600000,,1,18.0,,,False,False,2025,21
0 days 01:47:56.961000,HAM,44,0 days 00:01:24.144000,37.0,4.0,,0 days 01:47:54.234000,0 days 00:00:19.106000,0 days 00:00:40.261000,0 days 00:00:24.777000,0 days 01:46:52.005000,0 days 01:47:32.266000,0 days 01:47:57.043000,309.0,176.0,,302.0,False,MEDIUM,5.0,False,Ferrari,0 days 01:46:32.817000,,1,18.0,,,False,False,2025,21
0 days 01:21:51.053000,SAI,55,0 days 00:01:20.066000,17.0,1.0,,0 days 01:21:48.445000,0 days 00:00:19.388000,0 days 00:00:39.749000,0 days 00:00:20.929000,0 days 01:20:50.455000,0 days 01:21:30.204000,0 days 01:21:51.133000,307.0,248.0,,314.0,False,SOFT,17.0,True,Williams,0 days 01:20:30.987000,,1,14.0,,,False,False,2025,21
0 days 01:23:25.476000,SAI,55,0 days 00:01:34.423000,18.0,2.0,0 days 01:22:14.380000,,0 days 00:00:39.710000,0 days 00:00:37.838000,0 days 00:00:16.875000,0 days 01:22:30.843000,0 days 01:23:08.681000,0 days 01:23:25.556000,301.0,249.0,309.0,314.0,False,MEDIUM,1.0,True,Williams,0 days 01:21:51.053000,,1,18.0,,,False,False,2025,21
0 days 01:48:29.929000,SAI,55,0 days 00:01:18.817000,38.0,2.0,,0 days 01:48:27.158000,0 days 00:00:19.056000,0 days 00:00:39.010000,0 days 00:00:20.751000,0 days 01:47:30.248000,0 days 01:48:09.258000,0 days 01:48:30.009000,309.0,250.0,,314.0,False,MEDIUM,21.0,True,Williams,0 days 01:47:11.112000,,1,10.0,,,False,False,2025,21
0 days 01:50:00.429000,SAI,55,0 days 00:01:30.500000,39.0,3.0,0 days 01:48:50.481000,,0 days 00:00:36.654000,0 days 00:00:37.230000,0 days 00:00:16.616000,0 days 01:49:06.663000,0 days 01:49:43.893000,0 days 01:50:00.509000,302.0,255.0,311.0,314.0,False,MEDIUM,1.0,True,Williams,0 days 01:48:29.929000,,1,17.0,,,False,False,2025,21
0 days 01:23:02.079000,HAD,6,0 days 00:01:19.726000,18.0,1.0,,0 days 01:22:59.244000,0 days 00:00:19.452000,0 days 00:00:38.951000,0 days 00:00:21.323000,0 days 01:22:01.889000,0 days 01:22:40.840000,0 days 01:23:02.163000,308.0,255.0,,304.0,False,SOFT,21.0,False,Racing Bulls,0 days 01:21:42.353000,,1,7.0,,,False,False,2025,21
0 days 01:24:36.601000,HAD,6,0 days 00:01:34.522000,19.0,2.0,0 days 01:23:23.025000,,0 days 00:00:38.601000,0 days 00:00:38.592000,0 days 00:00:17.329000,0 days 01:23:40.764000,0 days 01:24:19.356000,0 days 01:24:36.685000,300.0,256.0,308.0,304.0,False,MEDIUM,7.0,False,Racing Bulls,0 days 01:23:02.079000,,1,15.0,,,False,False,2025,21
0 days 01:47:10.600000,HAD,6,0 days 00:01:18.786000,37.0,2.0,,0 days 01:47:08.180000,0 days 00:00:19.186000,0 days 00:00:38.601000,0 days 00:00:20.999000,0 days 01:46:11.084000,0 days 01:46:49.685000,0 days 01:47:10.684000,305.0,257.0,,300.0,False,MEDIUM,25.0,False,Racing Bulls,0 days 01:45:51.814000,,1,9.0,,,False,False,2025,21
0 days 01:48:42.658000,HAD,6,0 days 00:01:32.058000,38.0,3.0,0 days 01:47:31.260000,,0 days 00:00:37.324000,0 days 00:00:37.981000,0 days 00:00:16.753000,0 days 01:47:48.008000,0 days 01:48:25.989000,0 days 01:48:42.742000,302.0,259.0,326.0,300.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 01:47:10.600000,,1,17.0,,,False,False,2025,21
0 days 01:43:02.442000,RUS,63,0 days 00:01:19.220000,34.0,1.0,,0 days 01:42:59.687000,0 days 00:00:19.103000,0 days 00:00:39.071000,0 days 00:00:21.046000,0 days 01:42:02.410000,0 days 01:42:41.481000,0 days 01:43:02.527000,311.0,253.0,,309.0,False,MEDIUM,38.0,False,Mercedes,0 days 01:41:43.222000,,1,3.0,,,False,False,2025,21
0 days 01:44:33.839000,RUS,63,0 days 00:01:31.397000,35.0,2.0,0 days 01:43:23.004000,,0 days 00:00:37.029000,0 days 00:00:37.638000,0 days 00:00:16.730000,0 days 01:43:39.556000,0 days 01:44:17.194000,0 days 01:44:33.924000,303.0,262.0,325.0,309.0,False,SOFT,2.0,False,Mercedes,0 days 01:43:02.442000,,1,6.0,,,False,False,2025,21
0 days 02:00:38.353000,RUS,63,0 days 00:01:17.843000,48.0,2.0,,0 days 02:00:35.603000,0 days 00:00:19.051000,0 days 00:00:38.256000,0 days 00:00:20.536000,0 days 01:59:39.646000,0 days 02:00:17.902000,0 days 02:00:38.438000,312.0,259.0,,311.0,False,SOFT,15.0,False,Mercedes,0 days 01:59:20.510000,,1,3.0,,,False,False,2025,21
0 days 02:02:09.431000,RUS,63,0 days 00:01:31.078000,49.0,3.0,0 days 02:00:58.573000,,0 days 00:00:36.729000,0 days 00:00:37.545000,0 days 00:00:16.804000,0 days 02:01:15.167000,0 days 02:01:52.712000,0 days 02:02:09.516000,303.0,261.0,310.0,311.0,False,MEDIUM,4.0,False,Mercedes,0 days 02:00:38.353000,,1,6.0,,,False,False,2025,21
0 days 01:47:56.081000,PIA,81,0 days 00:01:20.264000,38.0,1.0,,0 days 01:47:53.215000,0 days 00:00:19.108000,0 days 00:00:38.912000,0 days 00:00:22.244000,0 days 01:46:55.008000,0 days 01:47:33.920000,0 days 01:47:56.164000,306.0,252.0,,308.0,False,MEDIUM,38.0,True,McLaren,0 days 01:46:35.817000,,1,1.0,,,False,False,2025,21
0 days 01:49:39.377000,PIA,81,0 days 00:01:43.296000,39.0,2.0,0 days 01:48:27.960000,,0 days 00:00:48.419000,0 days 00:00:38.249000,0 days 00:00:16.628000,0 days 01:48:44.583000,0 days 01:49:22.832000,0 days 01:49:39.460000,301.0,256.0,328.0,308.0,False,SOFT,3.0,False,McLaren,0 days 01:47:56.081000,,1,7.0,,,False,False,2025,21
0 days 02:04:27.187000,PIA,81,0 days 00:01:17.965000,51.0,2.0,,0 days 02:04:24.420000,0 days 00:00:18.935000,0 days 00:00:37.822000,0 days 00:00:21.208000,0 days 02:03:28.240000,0 days 02:04:06.062000,0 days 02:04:27.270000,311.0,258.0,,307.0,False,SOFT,15.0,False,McLaren,0 days 02:03:09.222000,,1,2.0,,,False,False,2025,21
0 days 02:05:58.758000,PIA,81,0 days 00:01:31.571000,52.0,3.0,0 days 02:04:47.562000,,0 days 00:00:36.938000,0 days 00:00:37.980000,0 days 00:00:16.653000,0 days 02:05:04.208000,0 days 02:05:42.188000,0 days 02:05:58.841000,300.0,259.0,310.0,307.0,False,MEDIUM,10.0,False,McLaren,0 days 02:04:27.187000,,1,7.0,,,False,False,2025,21
0 days 01:21:47.493000,BEA,87,0 days 00:01:20.163000,17.0,1.0,,0 days 01:21:44.740000,0 days 00:00:19.479000,0 days 00:00:39.224000,0 days 00:00:21.460000,0 days 01:20:46.902000,0 days 01:21:26.126000,0 days 01:21:47.586000,309.0,246.0,,295.0,False,SOFT,19.0,False,Haas F1 Team,0 days 01:20:27.330000,,1,9.0,,,False,False,2025,21
0 days 01:23:19.270000,BEA,87,0 days 00:01:31.777000,18.0,2.0,0 days 01:22:08.385000,,0 days 00:00:37.587000,0 days 00:00:37.462000,0 days 00:00:16.728000,0 days 01:22:25.173000,0 days 01:23:02.635000,0 days 01:23:19.363000,299.0,252.0,320.0,295.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:21:47.493000,,1,15.0,,,False,False,2025,21
0 days 01:53:18.133000,BEA,87,0 days 00:01:18.073000,42.0,2.0,,0 days 01:53:15.314000,0 days 00:00:19.062000,0 days 00:00:38.188000,0 days 00:00:20.823000,0 days 01:52:19.215000,0 days 01:52:57.403000,0 days 01:53:18.226000,308.0,254.0,,295.0,False,MEDIUM,25.0,True,Haas F1 Team,0 days 01:52:00.060000,,1,5.0,,,False,False,2025,21
0 days 01:54:51.882000,BEA,87,0 days 00:01:33.749000,43.0,3.0,0 days 01:53:39.917000,,0 days 00:00:38.526000,0 days 00:00:38.263000,0 days 00:00:16.960000,0 days 01:53:56.752000,0 days 01:54:35.015000,0 days 01:54:51.975000,295.0,250.0,306.0,295.0,False,MEDIUM,7.0,False,Haas F1 Team,0 days 01:53:18.133000,,1,11.0,,,False,False,2025,21
0 days 01:39:13.598000,VER,1,0 days 00:01:40.284000,25.0,1.0,,0 days 01:39:10.736000,0 days 00:00:27.065000,0 days 00:00:32.131000,0 days 00:00:41.088000,0 days 01:38:00.393000,0 days 01:38:32.524000,0 days 01:39:13.612000,182.0,,,321.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 01:37:33.314000,,1,1.0,,,False,False,2025,22
0 days 01:41:04.771000,VER,1,0 days 00:01:51.173000,26.0,2.0,0 days 01:39:32.455000,,0 days 00:00:43.029000,0 days 00:00:31.564000,0 days 00:00:36.580000,0 days 01:39:56.641000,0 days 01:40:28.205000,0 days 01:41:04.785000,185.0,,312.0,314.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:39:13.598000,,1,1.0,,,False,False,2025,22
0 days 01:26:28.977000,RUS,63,0 days 00:01:40.031000,17.0,1.0,,0 days 01:26:26.128000,0 days 00:00:27.468000,0 days 00:00:31.977000,0 days 00:00:40.586000,0 days 01:25:16.422000,0 days 01:25:48.399000,0 days 01:26:28.985000,181.0,,,327.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:24:48.946000,,1,3.0,,,False,False,2025,22
0 days 01:28:20.529000,RUS,63,0 days 00:01:51.552000,18.0,2.0,0 days 01:26:47,,0 days 00:00:42.938000,0 days 00:00:32.325000,0 days 00:00:36.289000,0 days 01:27:11.923000,0 days 01:27:44.248000,0 days 01:28:20.537000,180.0,,312.0,338.0,False,HARD,1.0,True,Mercedes,0 days 01:26:28.977000,,1,7.0,,,False,False,2025,22
0 days 01:01:35.518000,ANT,12,0 days 00:02:02.573000,2.0,1.0,,0 days 01:01:32.526000,0 days 00:00:29.681000,0 days 00:00:34.477000,0 days 00:00:58.415000,0 days 01:00:02.639000,0 days 01:00:37.116000,0 days 01:01:35.531000,178.0,,,150.0,False,SOFT,2.0,True,Mercedes,0 days 00:59:32.945000,,126,14.0,,,False,False,2025,22
0 days 01:03:53.623000,ANT,12,0 days 00:02:18.105000,3.0,2.0,0 days 01:01:54.635000,,0 days 00:00:50.380000,0 days 00:00:40.649000,0 days 00:00:47.076000,0 days 01:02:25.911000,0 days 01:03:06.560000,0 days 01:03:53.636000,148.0,,313.0,260.0,False,HARD,1.0,True,Mercedes,0 days 01:01:35.518000,,671,15.0,,,False,False,2025,22
0 days 01:37:58.567000,LEC,16,0 days 00:01:40.815000,24.0,1.0,,0 days 01:37:55.729000,0 days 00:00:27.414000,0 days 00:00:31.999000,0 days 00:00:41.402000,0 days 01:36:45.171000,0 days 01:37:17.170000,0 days 01:37:58.572000,181.0,,,314.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:36:17.752000,,1,4.0,,,False,False,2025,22
0 days 01:39:50.101000,LEC,16,0 days 00:01:51.534000,25.0,2.0,0 days 01:38:17.082000,,0 days 00:00:43.060000,0 days 00:00:31.792000,0 days 00:00:36.682000,0 days 01:38:41.632000,0 days 01:39:13.424000,0 days 01:39:50.106000,183.0,,310.0,317.0,False,HARD,1.0,True,Ferrari,0 days 01:37:58.567000,,1,9.0,,,False,False,2025,22
0 days 01:34:44.902000,SAI,55,0 days 00:01:42.420000,22.0,1.0,,0 days 01:34:41.934000,0 days 00:00:27.949000,0 days 00:00:32.823000,0 days 00:00:41.648000,0 days 01:33:30.444000,0 days 01:34:03.267000,0 days 01:34:44.915000,182.0,,,319.0,False,MEDIUM,22.0,True,Williams,0 days 01:33:02.482000,,1,5.0,,,False,False,2025,22
0 days 01:36:38.084000,SAI,55,0 days 00:01:53.182000,23.0,2.0,0 days 01:35:03.097000,,0 days 00:00:43.875000,0 days 00:00:32.747000,0 days 00:00:36.560000,0 days 01:35:28.790000,0 days 01:36:01.537000,0 days 01:36:38.097000,177.0,,314.0,312.0,False,HARD,1.0,True,Williams,0 days 01:34:44.902000,,1,10.0,,,False,False,2025,22
0 days 01:31:37.456000,HAD,6,0 days 00:01:42.417000,20.0,1.0,,0 days 01:31:34.518000,0 days 00:00:27.667000,0 days 00:00:32.598000,0 days 00:00:42.152000,0 days 01:30:22.706000,0 days 01:30:55.304000,0 days 01:31:37.456000,177.0,,,296.0,False,MEDIUM,20.0,True,Racing Bulls,0 days 01:29:55.039000,,1,8.0,,,False,False,2025,22
0 days 01:33:30.025000,HAD,6,0 days 00:01:52.569000,21.0,2.0,0 days 01:31:56.032000,,0 days 00:00:43.479000,0 days 00:00:32.180000,0 days 00:00:36.910000,0 days 01:32:20.935000,0 days 01:32:53.115000,0 days 01:33:30.025000,179.0,,314.0,320.0,False,HARD,1.0,True,Racing Bulls,0 days 01:31:37.456000,,1,11.0,,,False,False,2025,22
0 days 01:47:43.486000,HUL,27,0 days 00:01:40.783000,30.0,1.0,,0 days 01:47:40.668000,0 days 00:00:27.471000,0 days 00:00:32.270000,0 days 00:00:41.042000,0 days 01:46:30.190000,0 days 01:47:02.460000,0 days 01:47:43.502000,185.0,,,323.0,False,HARD,30.0,True,Kick Sauber,0 days 01:46:02.703000,,1,5.0,,,False,False,2025,22
0 days 01:49:36.714000,HUL,27,0 days 00:01:53.228000,31.0,2.0,0 days 01:48:03.035000,,0 days 00:00:44.201000,0 days 00:00:32.409000,0 days 00:00:36.618000,0 days 01:48:27.703000,0 days 01:49:00.112000,0 days 01:49:36.730000,184.0,,313.0,322.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 01:47:43.486000,,1,9.0,,,False,False,2025,22
0 days 01:46:07.610000,HAM,44,0 days 00:01:40.519000,29.0,1.0,,0 days 01:46:04.747000,0 days 00:00:27.514000,0 days 00:00:32.147000,0 days 00:00:40.858000,0 days 01:44:54.617000,0 days 01:45:26.764000,0 days 01:46:07.622000,183.0,,,321.0,False,HARD,29.0,True,Ferrari,0 days 01:44:27.091000,,1,6.0,,,False,False,2025,22
0 days 01:48:03.696000,HAM,44,0 days 00:01:56.086000,30.0,2.0,0 days 01:46:26.369000,,0 days 00:00:44.288000,0 days 00:00:32.926000,0 days 00:00:38.872000,0 days 01:46:51.910000,0 days 01:47:24.836000,0 days 01:48:03.708000,177.0,,312.0,319.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:46:07.610000,,1,10.0,,,False,False,2025,22
0 days 01:43:03.065000,OCO,31,0 days 00:01:41.965000,27.0,1.0,,0 days 01:43:00.069000,0 days 00:00:27.813000,0 days 00:00:32.554000,0 days 00:00:41.598000,0 days 01:41:48.929000,0 days 01:42:21.483000,0 days 01:43:03.081000,181.0,,,332.0,False,MEDIUM,27.0,True,Haas F1 Team,0 days 01:41:21.100000,,1,10.0,,,False,False,2025,22
0 days 01:44:56.336000,OCO,31,0 days 00:01:53.271000,28.0,2.0,0 days 01:43:22.570000,,0 days 00:00:44.563000,0 days 00:00:32.195000,0 days 00:00:36.513000,0 days 01:43:47.644000,0 days 01:44:19.839000,0 days 01:44:56.352000,179.0,,317.0,325.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:43:03.065000,,1,13.0,,,False,False,2025,22
0 days 01:26:52.438000,BEA,87,0 days 00:01:42.814000,17.0,1.0,,0 days 01:26:49.549000,0 days 00:00:27.721000,0 days 00:00:33.013000,0 days 00:00:42.080000,0 days 01:25:37.364000,0 days 01:26:10.377000,0 days 01:26:52.457000,182.0,,,300.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 01:25:09.624000,,1,11.0,,,False,False,2025,22
0 days 01:28:46.142000,BEA,87,0 days 00:01:53.704000,18.0,2.0,0 days 01:27:11.113000,,0 days 00:00:43.703000,0 days 00:00:33.256000,0 days 00:00:36.745000,0 days 01:27:36.160000,0 days 01:28:09.416000,0 days 01:28:46.161000,180.0,,318.0,311.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:26:52.438000,,1,15.0,,,False,False,2025,22
0 days 01:25:15.112000,ALO,14,0 days 00:02:03.307000,16.0,1.0,,0 days 01:25:12.181000,0 days 00:00:38.125000,0 days 00:00:43.143000,0 days 00:00:42.039000,0 days 01:23:49.953000,0 days 01:24:33.096000,0 days 01:25:15.135000,137.0,,,307.0,False,MEDIUM,16.0,True,Aston Martin,0 days 01:23:11.805000,,167,12.0,,,False,False,2025,22
0 days 01:27:07.051000,ALO,14,0 days 00:01:51.939000,17.0,2.0,0 days 01:25:33.217000,,0 days 00:00:42.722000,0 days 00:00:32.493000,0 days 00:00:36.724000,0 days 01:25:57.857000,0 days 01:26:30.350000,0 days 01:27:07.074000,176.0,,310.0,312.0,False,HARD,1.0,True,Aston Martin,0 days 01:25:15.112000,,1,15.0,,,False,False,2025,22
0 days 00:59:39.595000,TSU,22,0 days 00:01:57.698000,1.0,1.0,0 days 00:57:57.394000,0 days 00:59:36.751000,,0 days 00:00:33.657000,0 days 00:00:41.687000,,0 days 00:58:57.926000,0 days 00:59:39.732000,169.0,,,264.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:57:41.627000,,12,18.0,,,False,False,2025,22
0 days 01:01:57.292000,TSU,22,0 days 00:02:17.697000,2.0,2.0,0 days 00:59:58.063000,,0 days 00:00:46.022000,0 days 00:00:42.282000,0 days 00:00:49.393000,0 days 01:00:25.633000,0 days 01:01:07.915000,0 days 01:01:57.308000,168.0,,272.0,234.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:59:39.595000,,26,18.0,,,False,False,2025,22
0 days 01:43:24.031000,TSU,22,0 days 00:01:41.343000,27.0,2.0,,0 days 01:43:21.053000,0 days 00:00:27.717000,0 days 00:00:32.650000,0 days 00:00:40.976000,0 days 01:42:10.421000,0 days 01:42:43.071000,0 days 01:43:24.047000,179.0,,,323.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:41:42.688000,,1,16.0,,,False,False,2025,22
0 days 01:45:15.606000,TSU,22,0 days 00:01:51.575000,28.0,3.0,0 days 01:43:41.873000,,0 days 00:00:42.942000,0 days 00:00:32.143000,0 days 00:00:36.490000,0 days 01:44:06.989000,0 days 01:44:39.132000,0 days 01:45:15.622000,180.0,,318.0,316.0,False,MEDIUM,2.0,False,Red Bull Racing,0 days 01:43:24.031000,,1,16.0,,,False,False,2025,22
0 days 01:01:45.915000,GAS,10,0 days 00:02:08.486000,2.0,1.0,,0 days 01:01:42.957000,0 days 00:00:30.572000,0 days 00:00:32.982000,0 days 00:01:04.932000,0 days 01:00:08.019000,0 days 01:00:41.001000,0 days 01:01:45.933000,175.0,,,165.0,False,MEDIUM,2.0,True,Alpine,0 days 00:59:37.429000,,26,17.0,,,False,False,2025,22
0 days 01:04:04.372000,GAS,10,0 days 00:02:18.457000,3.0,2.0,0 days 01:02:06.804000,,0 days 00:00:52.566000,0 days 00:00:42.454000,0 days 00:00:43.437000,0 days 01:02:38.499000,0 days 01:03:20.953000,0 days 01:04:04.390000,160.0,,312.0,268.0,False,HARD,1.0,True,Alpine,0 days 01:01:45.915000,,671,17.0,,,False,False,2025,22
0 days 01:01:45.418000,LAW,30,0 days 00:02:17.377000,2.0,1.0,,0 days 01:01:42.525000,0 days 00:00:29.279000,0 days 00:00:42.374000,0 days 00:01:05.724000,0 days 00:59:57.346000,0 days 01:00:39.720000,0 days 01:01:45.444000,174.0,,,173.0,False,MEDIUM,2.0,True,Racing Bulls,0 days 00:59:28.041000,,126,16.0,,,False,False,2025,22
0 days 01:04:05.747000,LAW,30,0 days 00:02:20.329000,3.0,2.0,0 days 01:02:15.343000,,0 days 00:01:02.022000,0 days 00:00:36.102000,0 days 00:00:42.205000,0 days 01:02:47.466000,0 days 01:03:23.568000,0 days 01:04:05.773000,164.0,,322.0,273.0,False,HARD,1.0,True,Racing Bulls,0 days 01:01:45.418000,,671,18.0,,,False,False,2025,22
0 days 01:45:05.321000,LAW,30,0 days 00:01:42.231000,28.0,2.0,,0 days 01:45:02.481000,0 days 00:00:27.960000,0 days 00:00:32.620000,0 days 00:00:41.651000,0 days 01:43:51.076000,0 days 01:44:23.696000,0 days 01:45:05.347000,180.0,,,313.0,False,HARD,26.0,True,Racing Bulls,0 days 01:43:23.090000,,1,15.0,,,False,False,2025,22
0 days 01:46:59.323000,LAW,30,0 days 00:01:54.002000,29.0,3.0,0 days 01:45:23.756000,,0 days 00:00:44.552000,0 days 00:00:32.801000,0 days 00:00:36.649000,0 days 01:45:49.899000,0 days 01:46:22.700000,0 days 01:46:59.349000,177.0,,315.0,310.0,False,HARD,1.0,True,Racing Bulls,0 days 01:45:05.321000,,1,18.0,,,False,False,2025,22
0 days 01:40:09.820000,COL,43,0 days 00:01:42.106000,25.0,1.0,,0 days 01:40:06.924000,0 days 00:00:28.231000,0 days 00:00:32.432000,0 days 00:00:41.443000,0 days 01:38:55.972000,0 days 01:39:28.404000,0 days 01:40:09.847000,176.0,,,320.0,False,HARD,25.0,True,Alpine,0 days 01:38:27.714000,,1,17.0,,,False,False,2025,22
0 days 01:42:04.818000,COL,43,0 days 00:01:54.998000,26.0,2.0,0 days 01:40:29.772000,,0 days 00:00:45.353000,0 days 00:00:32.486000,0 days 00:00:37.159000,0 days 01:40:55.200000,0 days 01:41:27.686000,0 days 01:42:04.845000,176.0,,313.0,317.0,False,MEDIUM,1.0,True,Alpine,0 days 01:40:09.820000,,1,17.0,,,False,False,2025,22
0 days 01:20:05.909000,ALB,23,0 days 00:01:43.792000,13.0,1.0,,0 days 01:20:02.964000,0 days 00:00:28.039000,0 days 00:00:33.099000,0 days 00:00:42.654000,0 days 01:18:50.168000,0 days 01:19:23.267000,0 days 01:20:05.921000,177.0,,,327.0,False,HARD,13.0,True,Williams,0 days 01:18:22.117000,,1,14.0,,,False,False,2025,22
0 days 01:22:08.513000,ALB,23,0 days 00:02:02.604000,14.0,2.0,0 days 01:20:26.332000,0 days 01:22:05.497000,0 days 00:00:46.692000,0 days 00:00:33.858000,0 days 00:00:42.054000,0 days 01:20:52.613000,0 days 01:21:26.471000,0 days 01:22:08.525000,169.0,,,292.0,False,MEDIUM,1.0,True,Williams,0 days 01:20:05.909000,,1,18.0,,,False,False,2025,22
0 days 01:24:32.017000,ALB,23,0 days 00:02:23.504000,15.0,3.0,0 days 01:22:35.633000,,0 days 00:00:52.206000,0 days 00:00:40.281000,0 days 00:00:51.017000,0 days 01:23:00.731000,0 days 01:23:41.012000,0 days 01:24:32.029000,179.0,,262.0,157.0,False,HARD,1.0,True,Williams,0 days 01:22:08.513000,,167,18.0,,,False,False,2025,22
0 days 01:54:58.719000,ALB,23,0 days 00:01:40.698000,34.0,3.0,,0 days 01:54:55.818000,0 days 00:00:27.330000,0 days 00:00:32.082000,0 days 00:00:41.286000,0 days 01:53:45.363000,0 days 01:54:17.445000,0 days 01:54:58.731000,184.0,,,323.0,False,HARD,20.0,True,Williams,0 days 01:53:18.021000,,1,18.0,,,False,False,2025,22
0 days 01:57:09.898000,ALB,23,0 days 00:02:11.179000,35.0,4.0,0 days 01:55:25.242000,0 days 01:57:06.896000,0 days 00:00:53.891000,0 days 00:00:34.563000,0 days 00:00:42.725000,0 days 01:55:52.622000,0 days 01:56:27.185000,0 days 01:57:09.910000,136.0,,,328.0,False,MEDIUM,2.0,False,Williams,0 days 01:54:58.719000,,1,18.0,,,False,False,2025,22
0 days 00:59:52.443000,BOR,5,0 days 00:02:10.427000,1.0,1.0,,0 days 00:59:49.436000,,0 days 00:00:38.734000,0 days 00:00:44.553000,,0 days 00:59:07.890000,0 days 00:59:52.570000,145.0,,,235.0,False,HARD,1.0,True,Kick Sauber,0 days 00:57:41.627000,,12,19.0,,,False,False,2025,22
0 days 01:02:34.053000,BOR,5,,2.0,2.0,0 days 01:00:22.659000,0 days 01:02:31.067000,0 days 00:00:59.757000,0 days 00:00:45.862000,0 days 00:00:56.007000,0 days 01:00:52.241000,0 days 01:01:38.046000,0 days 01:02:34.144000,150.0,,,165.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:59:52.443000,,26,19.0,,,False,False,2025,22
0 days 01:34:30.327000,NOR,4,0 days 00:01:41.141000,22.0,1.0,,0 days 01:34:27.356000,0 days 00:00:27.446000,0 days 00:00:32.425000,0 days 00:00:41.270000,0 days 01:33:16.634000,0 days 01:33:49.059000,0 days 01:34:30.329000,181.0,,,326.0,False,MEDIUM,22.0,True,McLaren,0 days 01:32:49.186000,,1,2.0,,,False,False,2025,22
0 days 01:36:22.231000,NOR,4,0 days 00:01:51.904000,23.0,2.0,0 days 01:34:48.468000,,0 days 00:00:43.197000,0 days 00:00:32.220000,0 days 00:00:36.487000,0 days 01:35:13.526000,0 days 01:35:45.746000,0 days 01:36:22.233000,180.0,,299.0,314.0,False,HARD,1.0,True,McLaren,0 days 01:34:30.327000,,1,4.0,,,False,False,2025,22
