Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:05:19.717000,VET,5,0 days 00:01:51.802000,2.0,1.0,,,0 days 00:00:24.411000,0 days 00:01:02.589000,0 days 00:00:24.802000,142.0,192.0,146.0,229.0,True,SOFT,2.0,True,Aston Martin,4,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:07:18.988000,VET,5,0 days 00:01:59.271000,3.0,1.0,,,0 days 00:00:33.040000,0 days 00:01:01.783000,0 days 00:00:24.448000,259.0,214.0,213.0,182.0,False,SOFT,3.0,True,Aston Martin,4,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:09:20.920000,VET,5,0 days 00:02:01.932000,4.0,1.0,,,0 days 00:00:31.592000,0 days 00:01:04.972000,0 days 00:00:25.368000,123.0,203.0,210.0,98.0,False,SOFT,4.0,True,Aston Martin,4,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:11:16.268000,VET,5,0 days 00:01:55.348000,5.0,1.0,,,0 days 00:00:29.619000,0 days 00:00:57.054000,0 days 00:00:28.675000,263.0,176.0,189.0,191.0,False,SOFT,5.0,True,Aston Martin,4,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:13:12.618000,VET,5,0 days 00:01:56.350000,6.0,1.0,,,0 days 00:00:30.136000,0 days 00:00:55.723000,0 days 00:00:30.491000,222.0,94.0,263.0,244.0,False,SOFT,6.0,True,Aston Martin,41,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:14:31.021000,VET,5,0 days 00:01:18.403000,7.0,1.0,,,0 days 00:00:20.537000,0 days 00:00:40.316000,0 days 00:00:17.550000,306.0,244.0,306.0,285.0,True,SOFT,7.0,True,Aston Martin,12,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:15:48.218000,VET,5,0 days 00:01:17.197000,8.0,1.0,,,0 days 00:00:19.590000,0 days 00:00:39.898000,0 days 00:00:17.709000,303.0,241.0,304.0,295.0,True,SOFT,8.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:17:05.001000,VET,5,0 days 00:01:16.783000,9.0,1.0,,,0 days 00:00:19.384000,0 days 00:00:39.740000,0 days 00:00:17.659000,315.0,244.0,306.0,300.0,True,SOFT,9.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:18:21.736000,VET,5,0 days 00:01:16.735000,10.0,1.0,,,0 days 00:00:19.553000,0 days 00:00:39.575000,0 days 00:00:17.607000,300.0,241.0,304.0,300.0,True,SOFT,10.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:19:38.300000,VET,5,0 days 00:01:16.564000,11.0,1.0,,,0 days 00:00:19.434000,0 days 00:00:39.631000,0 days 00:00:17.499000,312.0,242.0,318.0,305.0,True,SOFT,11.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:20:55.437000,VET,5,0 days 00:01:17.137000,12.0,1.0,,,0 days 00:00:19.506000,0 days 00:00:40.124000,0 days 00:00:17.507000,314.0,242.0,319.0,308.0,False,SOFT,12.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:22:12.755000,VET,5,0 days 00:01:17.318000,13.0,1.0,,,0 days 00:00:19.468000,0 days 00:00:40.258000,0 days 00:00:17.592000,313.0,240.0,320.0,316.0,False,SOFT,13.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:23:30.739000,VET,5,0 days 00:01:17.984000,14.0,1.0,,,0 days 00:00:19.997000,0 days 00:00:40.317000,0 days 00:00:17.670000,319.0,238.0,320.0,300.0,False,SOFT,14.0,True,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:24:48.314000,VET,5,0 days 00:01:17.575000,15.0,1.0,,,0 days 00:00:19.683000,0 days 00:00:40.235000,0 days 00:00:17.657000,315.0,235.0,320.0,295.0,False,SOFT,15.0,True,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:26:05.967000,VET,5,0 days 00:01:17.653000,16.0,1.0,,,0 days 00:00:19.740000,0 days 00:00:40.249000,0 days 00:00:17.664000,316.0,239.0,322.0,290.0,False,SOFT,16.0,True,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:27:23.450000,VET,5,0 days 00:01:17.483000,17.0,1.0,,,0 days 00:00:19.717000,0 days 00:00:39.951000,0 days 00:00:17.815000,301.0,237.0,301.0,318.0,False,SOFT,17.0,True,Aston Martin,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:28:40.880000,VET,5,0 days 00:01:17.430000,18.0,1.0,,,0 days 00:00:19.678000,0 days 00:00:39.969000,0 days 00:00:17.783000,298.0,241.0,302.0,294.0,False,SOFT,18.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:29:58.468000,VET,5,0 days 00:01:17.588000,19.0,1.0,,,0 days 00:00:19.715000,0 days 00:00:40.086000,0 days 00:00:17.787000,295.0,241.0,301.0,297.0,False,SOFT,19.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:31:15.827000,VET,5,0 days 00:01:17.359000,20.0,1.0,,,0 days 00:00:19.624000,0 days 00:00:39.920000,0 days 00:00:17.815000,297.0,242.0,301.0,301.0,False,SOFT,20.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:32:33.614000,VET,5,0 days 00:01:17.787000,21.0,1.0,,,0 days 00:00:19.822000,0 days 00:00:40.067000,0 days 00:00:17.898000,295.0,239.0,301.0,297.0,False,SOFT,21.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:33:51.171000,VET,5,0 days 00:01:17.557000,22.0,1.0,,,0 days 00:00:19.765000,0 days 00:00:39.972000,0 days 00:00:17.820000,295.0,241.0,301.0,301.0,False,SOFT,22.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:35:08.844000,VET,5,0 days 00:01:17.673000,23.0,1.0,,,0 days 00:00:19.820000,0 days 00:00:40.026000,0 days 00:00:17.827000,296.0,242.0,301.0,301.0,False,SOFT,23.0,True,Aston Martin,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:36:26.502000,VET,5,0 days 00:01:17.658000,24.0,1.0,,,0 days 00:00:19.713000,0 days 00:00:40.102000,0 days 00:00:17.843000,295.0,239.0,300.0,302.0,False,SOFT,24.0,True,Aston Martin,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:37:44.930000,VET,5,0 days 00:01:18.428000,25.0,1.0,,,0 days 00:00:19.729000,0 days 00:00:40.816000,0 days 00:00:17.883000,296.0,238.0,303.0,297.0,False,SOFT,25.0,True,Aston Martin,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:39:06.770000,VET,5,0 days 00:01:21.840000,26.0,1.0,,0 days 01:39:03.867000,0 days 00:00:19.695000,0 days 00:00:40.161000,0 days 00:00:21.984000,299.0,241.0,,304.0,False,SOFT,26.0,True,Aston Martin,1,5.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:40:42.317000,VET,5,0 days 00:01:35.547000,27.0,2.0,0 days 01:39:28.222000,,0 days 00:00:38.171000,0 days 00:00:39.994000,0 days 00:00:17.382000,295.0,241.0,321.0,304.0,False,MEDIUM,2.0,False,Aston Martin,1,9.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:41:59.669000,VET,5,0 days 00:01:17.352000,28.0,2.0,,,0 days 00:00:19.609000,0 days 00:00:40.345000,0 days 00:00:17.398000,319.0,233.0,320.0,302.0,False,MEDIUM,3.0,False,Aston Martin,1,9.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:43:16.657000,VET,5,0 days 00:01:16.988000,29.0,2.0,,,0 days 00:00:19.491000,0 days 00:00:39.811000,0 days 00:00:17.686000,299.0,242.0,302.0,303.0,False,MEDIUM,4.0,False,Aston Martin,1,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:44:33.321000,VET,5,0 days 00:01:16.664000,30.0,2.0,,,0 days 00:00:19.648000,0 days 00:00:39.483000,0 days 00:00:17.533000,299.0,244.0,304.0,295.0,False,MEDIUM,5.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:45:50.035000,VET,5,0 days 00:01:16.714000,31.0,2.0,,,0 days 00:00:19.503000,0 days 00:00:39.648000,0 days 00:00:17.563000,299.0,243.0,304.0,303.0,False,MEDIUM,6.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:47:06.822000,VET,5,0 days 00:01:16.787000,32.0,2.0,,,0 days 00:00:19.528000,0 days 00:00:39.545000,0 days 00:00:17.714000,297.0,244.0,303.0,302.0,False,MEDIUM,7.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:48:23.491000,VET,5,0 days 00:01:16.669000,33.0,2.0,,,0 days 00:00:19.510000,0 days 00:00:39.487000,0 days 00:00:17.672000,299.0,242.0,302.0,301.0,False,MEDIUM,8.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:49:40.606000,VET,5,0 days 00:01:17.115000,34.0,2.0,,,0 days 00:00:19.571000,0 days 00:00:39.800000,0 days 00:00:17.744000,299.0,243.0,303.0,302.0,False,MEDIUM,9.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:50:57.438000,VET,5,0 days 00:01:16.832000,35.0,2.0,,,0 days 00:00:19.487000,0 days 00:00:39.669000,0 days 00:00:17.676000,299.0,244.0,303.0,304.0,False,MEDIUM,10.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:52:14.022000,VET,5,0 days 00:01:16.584000,36.0,2.0,,,0 days 00:00:19.492000,0 days 00:00:39.429000,0 days 00:00:17.663000,296.0,243.0,302.0,301.0,False,MEDIUM,11.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:53:30.791000,VET,5,0 days 00:01:16.769000,37.0,2.0,,,0 days 00:00:19.482000,0 days 00:00:39.594000,0 days 00:00:17.693000,297.0,239.0,303.0,304.0,False,MEDIUM,12.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:54:47.642000,VET,5,0 days 00:01:16.851000,38.0,2.0,,,0 days 00:00:19.603000,0 days 00:00:39.556000,0 days 00:00:17.692000,299.0,242.0,302.0,305.0,False,MEDIUM,13.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:56:04.776000,VET,5,0 days 00:01:17.134000,39.0,2.0,,,0 days 00:00:19.588000,0 days 00:00:39.782000,0 days 00:00:17.764000,299.0,244.0,303.0,302.0,False,MEDIUM,14.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:57:21.729000,VET,5,0 days 00:01:16.953000,40.0,2.0,,,0 days 00:00:19.470000,0 days 00:00:39.669000,0 days 00:00:17.814000,298.0,243.0,303.0,305.0,False,MEDIUM,15.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:58:38.935000,VET,5,0 days 00:01:17.206000,41.0,2.0,,,0 days 00:00:19.604000,0 days 00:00:39.749000,0 days 00:00:17.853000,298.0,239.0,304.0,304.0,False,MEDIUM,16.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:59:56.241000,VET,5,0 days 00:01:17.306000,42.0,2.0,,,0 days 00:00:19.584000,0 days 00:00:39.882000,0 days 00:00:17.840000,297.0,241.0,303.0,306.0,False,MEDIUM,17.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:01:13.332000,VET,5,0 days 00:01:17.091000,43.0,2.0,,,0 days 00:00:19.594000,0 days 00:00:39.726000,0 days 00:00:17.771000,298.0,238.0,304.0,304.0,False,MEDIUM,18.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:02:30.445000,VET,5,0 days 00:01:17.113000,44.0,2.0,,,0 days 00:00:19.556000,0 days 00:00:39.829000,0 days 00:00:17.728000,298.0,240.0,302.0,305.0,False,MEDIUM,19.0,False,Aston Martin,1,6.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:03:51.428000,VET,5,0 days 00:01:20.983000,45.0,2.0,,0 days 02:03:48.524000,0 days 00:00:19.646000,0 days 00:00:39.713000,0 days 00:00:21.624000,296.0,244.0,,304.0,False,MEDIUM,20.0,False,Aston Martin,1,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:05:25.763000,VET,5,0 days 00:01:34.335000,46.0,3.0,0 days 02:04:12.635000,,0 days 00:00:37.582000,0 days 00:00:39.322000,0 days 00:00:17.431000,297.0,242.0,304.0,304.0,False,MEDIUM,2.0,False,Aston Martin,1,11.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:06:41.709000,VET,5,0 days 00:01:15.946000,47.0,3.0,,,0 days 00:00:19.328000,0 days 00:00:39.168000,0 days 00:00:17.450000,297.0,246.0,306.0,301.0,True,MEDIUM,3.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:07:58.122000,VET,5,0 days 00:01:16.413000,48.0,3.0,,,0 days 00:00:19.608000,0 days 00:00:39.477000,0 days 00:00:17.328000,301.0,245.0,318.0,302.0,False,MEDIUM,4.0,False,Aston Martin,1,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:09:14.276000,VET,5,0 days 00:01:16.154000,49.0,3.0,,,0 days 00:00:19.377000,0 days 00:00:39.275000,0 days 00:00:17.502000,300.0,246.0,303.0,309.0,False,MEDIUM,5.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:10:30.768000,VET,5,0 days 00:01:16.492000,50.0,3.0,,,0 days 00:00:19.464000,0 days 00:00:39.518000,0 days 00:00:17.510000,299.0,244.0,304.0,300.0,False,MEDIUM,6.0,False,Aston Martin,1,7.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:11:47.696000,VET,5,0 days 00:01:16.928000,51.0,3.0,,,0 days 00:00:19.769000,0 days 00:00:39.639000,0 days 00:00:17.520000,314.0,243.0,306.0,303.0,False,MEDIUM,7.0,False,Aston Martin,12,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:13:11.261000,VET,5,0 days 00:01:23.565000,52.0,3.0,,,0 days 00:00:19.378000,0 days 00:00:39.430000,0 days 00:00:24.757000,301.0,246.0,233.0,308.0,False,MEDIUM,8.0,False,Aston Martin,26,8.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:14:53.421000,VET,5,0 days 00:01:42.160000,53.0,3.0,,,0 days 00:00:26.109000,0 days 00:00:52.669000,0 days 00:00:23.382000,174.0,124.0,241.0,190.0,False,MEDIUM,9.0,False,Aston Martin,6,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:16:35.578000,VET,5,0 days 00:01:42.157000,54.0,3.0,,,0 days 00:00:25.755000,0 days 00:00:51.771000,0 days 00:00:24.631000,236.0,129.0,148.0,236.0,False,MEDIUM,10.0,False,Aston Martin,64,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:18:17.348000,VET,5,0 days 00:01:41.770000,55.0,3.0,,,0 days 00:00:25.645000,0 days 00:00:51.962000,0 days 00:00:24.163000,252.0,89.0,238.0,234.0,False,MEDIUM,11.0,False,Aston Martin,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:19:46.197000,VET,5,0 days 00:01:28.849000,56.0,3.0,,,0 days 00:00:22.351000,0 days 00:00:45.734000,0 days 00:00:20.764000,250.0,222.0,197.0,264.0,False,MEDIUM,12.0,False,Aston Martin,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:21:40.218000,VET,5,0 days 00:01:54.021000,57.0,3.0,,,0 days 00:00:28.557000,0 days 00:00:56.756000,0 days 00:00:28.708000,158.0,105.0,115.0,249.0,False,MEDIUM,13.0,False,Aston Martin,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:23:34.777000,VET,5,0 days 00:01:54.559000,58.0,3.0,,,0 days 00:00:30.941000,0 days 00:00:56.588000,0 days 00:00:27.030000,198.0,138.0,228.0,231.0,False,MEDIUM,14.0,False,Aston Martin,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:25:32.469000,VET,5,0 days 00:01:57.692000,59.0,3.0,,,0 days 00:00:30.005000,0 days 00:00:56.273000,0 days 00:00:31.414000,138.0,131.0,276.0,133.0,False,MEDIUM,15.0,False,Aston Martin,41,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 02:26:50.644000,VET,5,0 days 00:01:18.175000,60.0,3.0,,,0 days 00:00:20.658000,0 days 00:00:39.975000,0 days 00:00:17.542000,308.0,240.0,308.0,293.0,False,MEDIUM,16.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:28:06.742000,VET,5,0 days 00:01:16.098000,61.0,3.0,,,0 days 00:00:19.445000,0 days 00:00:39.174000,0 days 00:00:17.479000,299.0,242.0,306.0,302.0,False,MEDIUM,17.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:29:22.604000,VET,5,0 days 00:01:15.862000,62.0,3.0,,,0 days 00:00:19.389000,0 days 00:00:39.073000,0 days 00:00:17.400000,301.0,246.0,307.0,304.0,True,MEDIUM,18.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:30:38.442000,VET,5,0 days 00:01:15.838000,63.0,3.0,,,0 days 00:00:19.284000,0 days 00:00:39.087000,0 days 00:00:17.467000,300.0,247.0,309.0,306.0,True,MEDIUM,19.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:31:53.991000,VET,5,0 days 00:01:15.549000,64.0,3.0,,,0 days 00:00:19.252000,0 days 00:00:38.900000,0 days 00:00:17.397000,303.0,246.0,306.0,312.0,True,MEDIUM,20.0,False,Aston Martin,1,10.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:33:10.851000,VET,5,0 days 00:01:16.860000,65.0,3.0,,,0 days 00:00:20.197000,0 days 00:00:39.268000,0 days 00:00:17.395000,321.0,252.0,309.0,238.0,False,MEDIUM,21.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:34:26.641000,VET,5,0 days 00:01:15.790000,66.0,3.0,,,0 days 00:00:19.185000,0 days 00:00:39.091000,0 days 00:00:17.514000,316.0,247.0,308.0,309.0,False,MEDIUM,22.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:35:42.695000,VET,5,0 days 00:01:16.054000,67.0,3.0,,,0 days 00:00:19.391000,0 days 00:00:39.153000,0 days 00:00:17.510000,302.0,248.0,306.0,310.0,False,MEDIUM,23.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:36:58.761000,VET,5,0 days 00:01:16.066000,68.0,3.0,,,0 days 00:00:19.340000,0 days 00:00:39.221000,0 days 00:00:17.505000,303.0,248.0,305.0,308.0,False,MEDIUM,24.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:38:14.688000,VET,5,0 days 00:01:15.927000,69.0,3.0,,,0 days 00:00:19.353000,0 days 00:00:39.073000,0 days 00:00:17.501000,300.0,247.0,307.0,304.0,False,MEDIUM,25.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:39:30.540000,VET,5,0 days 00:01:15.852000,70.0,3.0,,,0 days 00:00:19.313000,0 days 00:00:38.954000,0 days 00:00:17.585000,305.0,249.0,303.0,309.0,False,MEDIUM,26.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 02:40:46.738000,VET,5,0 days 00:01:16.198000,71.0,3.0,,,0 days 00:00:19.391000,0 days 00:00:39.273000,0 days 00:00:17.534000,305.0,249.0,304.0,307.0,False,MEDIUM,27.0,False,Aston Martin,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:03:25.606000,SAI,55,0 days 00:01:39.095000,1.0,1.0,,,,0 days 00:00:47.771000,0 days 00:00:26.303000,308.0,61.0,233.0,229.0,False,MEDIUM,1.0,True,Ferrari,124,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:05:18.313000,SAI,55,0 days 00:01:52.707000,2.0,1.0,,,0 days 00:00:25.586000,0 days 00:01:02.853000,0 days 00:00:24.268000,155.0,183.0,202.0,238.0,True,MEDIUM,2.0,True,Ferrari,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:07:17.407000,SAI,55,0 days 00:01:59.094000,3.0,1.0,,,0 days 00:00:33.492000,0 days 00:01:01.561000,0 days 00:00:24.041000,239.0,207.0,204.0,194.0,False,MEDIUM,3.0,True,Ferrari,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:09:19.766000,SAI,55,0 days 00:02:02.359000,4.0,1.0,,,0 days 00:00:31.687000,0 days 00:01:04.731000,0 days 00:00:25.941000,137.0,222.0,216.0,91.0,False,MEDIUM,4.0,True,Ferrari,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:11:14.788000,SAI,55,0 days 00:01:55.022000,5.0,1.0,,,0 days 00:00:29.777000,0 days 00:00:56.752000,0 days 00:00:28.493000,239.0,111.0,208.0,200.0,False,MEDIUM,5.0,True,Ferrari,4,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:13:12.382000,SAI,55,0 days 00:01:57.594000,6.0,1.0,,,0 days 00:00:30.950000,0 days 00:00:55.921000,0 days 00:00:30.723000,207.0,90.0,263.0,241.0,False,MEDIUM,6.0,True,Ferrari,41,7.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:14:30.521000,SAI,55,0 days 00:01:18.139000,7.0,1.0,,,0 days 00:00:20.458000,0 days 00:00:40.051000,0 days 00:00:17.630000,303.0,237.0,307.0,291.0,True,MEDIUM,7.0,True,Ferrari,12,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:15:47.076000,SAI,55,0 days 00:01:16.555000,8.0,1.0,,,0 days 00:00:19.565000,0 days 00:00:39.546000,0 days 00:00:17.444000,305.0,243.0,310.0,310.0,True,MEDIUM,8.0,True,Ferrari,1,4.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:17:02.993000,SAI,55,0 days 00:01:15.917000,9.0,1.0,,,0 days 00:00:19.390000,0 days 00:00:38.937000,0 days 00:00:17.590000,298.0,245.0,301.0,310.0,True,MEDIUM,9.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:18:19.488000,SAI,55,0 days 00:01:16.495000,10.0,1.0,,,0 days 00:00:19.567000,0 days 00:00:39.368000,0 days 00:00:17.560000,299.0,244.0,302.0,298.0,False,MEDIUM,10.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:19:35.932000,SAI,55,0 days 00:01:16.444000,11.0,1.0,,,0 days 00:00:19.518000,0 days 00:00:39.309000,0 days 00:00:17.617000,299.0,245.0,301.0,300.0,False,MEDIUM,11.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:20:52.512000,SAI,55,0 days 00:01:16.580000,12.0,1.0,,,0 days 00:00:19.592000,0 days 00:00:39.410000,0 days 00:00:17.578000,301.0,245.0,302.0,300.0,False,MEDIUM,12.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:22:09.222000,SAI,55,0 days 00:01:16.710000,13.0,1.0,,,0 days 00:00:19.513000,0 days 00:00:39.351000,0 days 00:00:17.846000,303.0,247.0,302.0,301.0,False,MEDIUM,13.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:23:26.051000,SAI,55,0 days 00:01:16.829000,14.0,1.0,,,0 days 00:00:19.535000,0 days 00:00:39.536000,0 days 00:00:17.758000,300.0,245.0,302.0,299.0,False,MEDIUM,14.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:24:42.736000,SAI,55,0 days 00:01:16.685000,15.0,1.0,,,0 days 00:00:19.485000,0 days 00:00:39.439000,0 days 00:00:17.761000,303.0,248.0,302.0,303.0,False,MEDIUM,15.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:25:59.550000,SAI,55,0 days 00:01:16.814000,16.0,1.0,,,0 days 00:00:19.459000,0 days 00:00:39.549000,0 days 00:00:17.806000,303.0,247.0,303.0,301.0,False,MEDIUM,16.0,True,Ferrari,1,3.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:27:20.198000,SAI,55,0 days 00:01:20.648000,17.0,1.0,,0 days 01:27:17.205000,0 days 00:00:19.548000,0 days 00:00:39.804000,0 days 00:00:21.296000,303.0,241.0,,298.0,False,MEDIUM,17.0,True,Ferrari,1,4.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:28:55.028000,SAI,55,0 days 00:01:34.830000,18.0,2.0,0 days 01:27:42.414000,,0 days 00:00:38.384000,0 days 00:00:39.011000,0 days 00:00:17.435000,299.0,237.0,302.0,298.0,False,SOFT,1.0,True,Ferrari,1,11.0,,,False,2022,21,São Paulo Grand Prix
0 days 01:30:10.517000,SAI,55,0 days 00:01:15.489000,19.0,2.0,,,0 days 00:00:19.174000,0 days 00:00:38.784000,0 days 00:00:17.531000,300.0,240.0,306.0,296.0,True,SOFT,2.0,True,Ferrari,1,11.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:31:27.030000,SAI,55,0 days 00:01:16.513000,20.0,2.0,,,0 days 00:00:19.190000,0 days 00:00:39.720000,0 days 00:00:17.603000,317.0,245.0,302.0,302.0,False,SOFT,3.0,True,Ferrari,1,9.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:32:43.232000,SAI,55,0 days 00:01:16.202000,21.0,2.0,,,0 days 00:00:19.450000,0 days 00:00:39.200000,0 days 00:00:17.552000,306.0,248.0,302.0,299.0,False,SOFT,4.0,True,Ferrari,1,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:33:59.370000,SAI,55,0 days 00:01:16.138000,22.0,2.0,,,0 days 00:00:19.449000,0 days 00:00:39.172000,0 days 00:00:17.517000,301.0,245.0,303.0,298.0,False,SOFT,5.0,True,Ferrari,1,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:35:15.421000,SAI,55,0 days 00:01:16.051000,23.0,2.0,,,0 days 00:00:19.374000,0 days 00:00:39.298000,0 days 00:00:17.379000,305.0,244.0,323.0,302.0,False,SOFT,6.0,True,Ferrari,1,8.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:36:31.700000,SAI,55,0 days 00:01:16.279000,24.0,2.0,,,0 days 00:00:19.376000,0 days 00:00:39.535000,0 days 00:00:17.368000,302.0,236.0,320.0,319.0,False,SOFT,7.0,True,Ferrari,1,5.0,,,True,2022,21,São Paulo Grand Prix
0 days 01:37:48.175000,SAI,55,0 days 00:01:16.475000,25.0,2.0,,,0 days 00:00:19.279000,0 days 00:00:39.552000,0 days 00:00:17.644000,304.0,240.0,304.0,320.0,False,SOFT,8.0,True,Ferrari,1,5.0,,,True,2022,21,São Paulo Grand Prix
