Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:32:02.315000,TSU,22,19.0,2.0,,0 days 01:30:22.856000,HARD,1.0,True,RB,0 days 01:29:59.467000,1,17.0,2024,19
0 days 01:03:03.742000,ALB,23,3.0,1.0,0 days 01:03:02.808000,,MEDIUM,3.0,True,Williams,0 days 01:00:47.044000,24,17.0,2024,19
0 days 01:05:39.861000,ALB,23,4.0,2.0,,0 days 01:03:37.728000,MEDIUM,1.0,True,Williams,0 days 01:03:03.742000,4,19.0,2024,19
0 days 01:55:41.578000,ALB,23,33.0,2.0,0 days 01:55:40.719000,,MEDIUM,30.0,True,Williams,0 days 01:53:59.876000,1,14.0,2024,19
0 days 01:57:43.127000,ALB,23,34.0,3.0,,0 days 01:56:05.092000,HARD,1.0,True,Williams,0 days 01:55:41.578000,1,19.0,2024,19
0 days 01:21:46.682000,ZHO,24,13.0,1.0,0 days 01:21:45.738000,,MEDIUM,13.0,False,Kick Sauber,0 days 01:20:04.255000,1,19.0,2024,19
0 days 01:23:49.517000,ZHO,24,14.0,2.0,,0 days 01:22:10.136000,MEDIUM,1.0,False,Kick Sauber,0 days 01:21:46.682000,1,19.0,2024,19
0 days 01:59:23.340000,ZHO,24,35.0,2.0,0 days 01:59:22.398000,,MEDIUM,22.0,False,Kick Sauber,0 days 01:57:41.557000,1,19.0,2024,19
0 days 02:01:29.433000,ZHO,24,36.0,3.0,,0 days 01:59:47.309000,HARD,1.0,True,Kick Sauber,0 days 01:59:23.340000,1,19.0,2024,19
0 days 01:45:04.792000,HUL,27,27.0,1.0,0 days 01:45:04.130000,,MEDIUM,27.0,True,Haas F1 Team,0 days 01:43:23.619000,1,6.0,2024,19
0 days 01:47:07.063000,HUL,27,28.0,2.0,,0 days 01:45:28.348000,HARD,1.0,True,Haas F1 Team,0 days 01:45:04.792000,1,12.0,2024,19
0 days 02:00:16.245000,LAW,30,36.0,1.0,0 days 02:00:15.190000,,HARD,36.0,True,RB,0 days 01:58:34.903000,1,7.0,2024,19
0 days 02:02:15.843000,LAW,30,37.0,2.0,,0 days 02:00:39.167000,MEDIUM,1.0,True,RB,0 days 02:00:16.245000,1,12.0,2024,19
0 days 01:52:11.254000,OCO,31,31.0,1.0,0 days 01:52:10.340000,,MEDIUM,31.0,True,Alpine,0 days 01:50:27.845000,1,12.0,2024,19
0 days 01:54:12.011000,OCO,31,32.0,2.0,,0 days 01:52:34.418000,HARD,1.0,True,Alpine,0 days 01:52:11.254000,1,17.0,2024,19
0 days 02:25:55.890000,OCO,31,51.0,2.0,0 days 02:25:54.902000,,HARD,20.0,True,Alpine,0 days 02:24:14.052000,1,15.0,2024,19
0 days 02:28:05.660000,OCO,31,52.0,3.0,,0 days 02:26:21.090000,SOFT,4.0,False,Alpine,0 days 02:25:55.890000,1,18.0,2024,19
0 days 01:51:16.695000,NOR,4,31.0,1.0,0 days 01:51:15.784000,,MEDIUM,31.0,True,McLaren,0 days 01:49:35.226000,1,1.0,2024,19
0 days 01:53:16.300000,NOR,4,32.0,2.0,,0 days 01:51:39.589000,HARD,1.0,True,McLaren,0 days 01:51:16.695000,1,5.0,2024,19
0 days 02:05:20.318000,COL,43,39.0,1.0,0 days 02:05:19.407000,,HARD,39.0,True,Williams,0 days 02:03:39.727000,1,8.0,2024,19
0 days 02:07:19.530000,COL,43,40.0,2.0,,0 days 02:05:43.431000,MEDIUM,1.0,True,Williams,0 days 02:05:20.318000,1,12.0,2024,19
0 days 01:34:37.192000,SAI,55,21.0,1.0,0 days 01:34:36.267000,,MEDIUM,21.0,True,Ferrari,0 days 01:32:56.497000,1,3.0,2024,19
0 days 01:36:35.089000,SAI,55,22.0,2.0,,0 days 01:35:00.290000,HARD,1.0,True,Ferrari,0 days 01:34:37.192000,1,5.0,2024,19
0 days 00:59:02.878000,RUS,63,1.0,1.0,,0 days 00:57:20.820000,HARD,1.0,True,Mercedes,0 days 00:57:10.953000,12,19.0,2024,19
0 days 02:06:40.373000,RUS,63,40.0,1.0,0 days 02:06:39.430000,,HARD,40.0,True,Mercedes,0 days 02:04:59.732000,1,6.0,2024,19
0 days 02:08:44.586000,RUS,63,41.0,2.0,,0 days 02:07:08.830000,MEDIUM,1.0,True,Mercedes,0 days 02:06:40.373000,12,8.0,2024,19
0 days 01:25:03.295000,BOT,77,15.0,1.0,0 days 01:25:02.415000,,MEDIUM,15.0,False,Kick Sauber,0 days 01:23:20.581000,1,15.0,2024,19
0 days 01:27:04.947000,BOT,77,16.0,2.0,,0 days 01:25:26.877000,HARD,1.0,True,Kick Sauber,0 days 01:25:03.295000,1,18.0,2024,19
0 days 01:53:02.040000,PIA,81,32.0,1.0,0 days 01:53:01.057000,,MEDIUM,32.0,True,McLaren,0 days 01:51:20.933000,1,2.0,2024,19
0 days 01:55:01.384000,PIA,81,33.0,2.0,,0 days 01:53:25.251000,HARD,1.0,True,McLaren,0 days 01:53:02.040000,1,5.0,2024,19
0 days 01:44:13.489000,SAI,55,32.0,1.0,0 days 01:44:10.852000,,MEDIUM,32.0,True,Ferrari,0 days 01:42:48.381000,1,1.0,2024,20
0 days 01:45:53.302000,SAI,55,33.0,2.0,,0 days 01:44:33.101000,HARD,1.0,True,Ferrari,0 days 01:44:13.489000,1,1.0,2024,20
0 days 01:41:44.975000,NOR,4,30.0,1.0,0 days 01:41:42.372000,,MEDIUM,30.0,True,McLaren,0 days 01:40:18.924000,1,3.0,2024,20
0 days 01:43:24.874000,NOR,4,31.0,2.0,,0 days 01:42:04.460000,HARD,1.0,True,McLaren,0 days 01:41:44.975000,1,4.0,2024,20
0 days 01:43:00.514000,LEC,16,31.0,1.0,0 days 01:42:57.947000,,MEDIUM,31.0,True,Ferrari,0 days 01:41:34.521000,1,2.0,2024,20
0 days 01:44:41.132000,LEC,16,32.0,2.0,,0 days 01:43:20.765000,HARD,1.0,True,Ferrari,0 days 01:43:00.514000,1,2.0,2024,20
0 days 02:34:34.480000,LEC,16,69.0,2.0,0 days 02:34:31.852000,,HARD,38.0,True,Ferrari,0 days 02:33:09.681000,1,3.0,2024,20
0 days 02:36:13.622000,LEC,16,70.0,3.0,,0 days 02:34:54.679000,SOFT,4.0,False,Ferrari,0 days 02:34:34.480000,1,3.0,2024,20
0 days 01:39:12.905000,HAM,44,28.0,1.0,0 days 01:39:10.359000,,MEDIUM,28.0,True,Mercedes,0 days 01:37:45.793000,1,5.0,2024,20
0 days 01:40:54.549000,HAM,44,29.0,2.0,,0 days 01:39:32.851000,HARD,1.0,True,Mercedes,0 days 01:39:12.905000,1,10.0,2024,20
0 days 01:43:14.390000,RUS,63,31.0,1.0,0 days 01:43:11.756000,,MEDIUM,31.0,True,Mercedes,0 days 01:41:48.637000,1,3.0,2024,20
0 days 01:44:56.772000,RUS,63,32.0,2.0,,0 days 01:43:34.362000,HARD,1.0,True,Mercedes,0 days 01:43:14.390000,1,6.0,2024,20
0 days 01:36:13.483000,VER,1,26.0,1.0,0 days 01:36:10.842000,,MEDIUM,26.0,True,Red Bull Racing,0 days 01:34:47.921000,1,4.0,2024,20
0 days 01:38:15.381000,VER,1,27.0,2.0,,0 days 01:36:54.586000,HARD,1.0,True,Red Bull Racing,0 days 01:36:13.483000,1,15.0,2024,20
0 days 01:42:06.534000,MAG,20,30.0,1.0,0 days 01:42:03.964000,,MEDIUM,30.0,True,Haas F1 Team,0 days 01:40:39.412000,1,5.0,2024,20
0 days 01:43:48.739000,MAG,20,31.0,2.0,,0 days 01:42:27.442000,HARD,1.0,True,Haas F1 Team,0 days 01:42:06.534000,1,12.0,2024,20
0 days 01:54:39.434000,PIA,81,39.0,1.0,0 days 01:54:36.929000,,MEDIUM,39.0,True,McLaren,0 days 01:53:14.366000,1,7.0,2024,20
0 days 01:56:19.153000,PIA,81,40.0,2.0,,0 days 01:54:58.718000,HARD,1.0,True,McLaren,0 days 01:54:39.434000,1,13.0,2024,20
0 days 01:40:45.784000,HUL,27,29.0,1.0,0 days 01:40:43.158000,,MEDIUM,29.0,True,Haas F1 Team,0 days 01:39:19.034000,1,6.0,2024,20
0 days 01:42:27.276000,HUL,27,30.0,2.0,,0 days 01:41:06.308000,HARD,1.0,True,Haas F1 Team,0 days 01:40:45.784000,1,14.0,2024,20
0 days 01:39:25.952000,GAS,10,28.0,1.0,0 days 01:39:23.394000,,MEDIUM,28.0,True,Alpine,0 days 01:37:58.634000,1,10.0,2024,20
0 days 01:41:08.228000,GAS,10,29.0,2.0,,0 days 01:39:46.672000,HARD,1.0,True,Alpine,0 days 01:39:25.952000,1,15.0,2024,20
0 days 01:36:46.963000,STR,18,26.0,1.0,0 days 01:36:44.405000,,MEDIUM,27.0,False,Aston Martin,0 days 01:35:19.630000,1,14.0,2024,20
0 days 01:38:28.552000,STR,18,27.0,2.0,,0 days 01:37:06.961000,HARD,2.0,False,Aston Martin,0 days 01:36:46.963000,1,17.0,2024,20
0 days 02:05:52.373000,COL,43,47.0,1.0,0 days 02:05:49.833000,,HARD,47.0,True,Williams,0 days 02:04:25.064000,1,10.0,2024,20
0 days 02:07:34.933000,COL,43,48.0,2.0,,0 days 02:06:13.782000,MEDIUM,1.0,True,Williams,0 days 02:05:52.373000,1,15.0,2024,20
0 days 00:58:16.518000,OCO,31,1.0,1.0,,0 days 00:56:10.058000,HARD,1.0,True,Alpine,0 days 00:56:01.523000,124,18.0,2024,20
0 days 02:07:28.980000,OCO,31,48.0,1.0,0 days 02:07:26.498000,,HARD,48.0,True,Alpine,0 days 02:06:00.640000,1,14.0,2024,20
0 days 02:09:09.863000,OCO,31,49.0,2.0,,0 days 02:07:49.721000,MEDIUM,1.0,True,Alpine,0 days 02:07:28.980000,1,15.0,2024,20
0 days 02:08:46.055000,BOT,77,49.0,1.0,0 days 02:08:43.389000,,HARD,50.0,False,Kick Sauber,0 days 02:07:20.233000,1,13.0,2024,20
0 days 02:10:27.993000,BOT,77,50.0,2.0,,0 days 02:09:05.985000,MEDIUM,2.0,False,Kick Sauber,0 days 02:08:46.055000,1,14.0,2024,20
0 days 02:00:39.741000,ZHO,24,43.0,1.0,0 days 02:00:37.180000,,HARD,44.0,False,Kick Sauber,0 days 01:59:12.312000,1,16.0,2024,20
0 days 02:02:22.702000,ZHO,24,44.0,2.0,,0 days 02:01:00.113000,MEDIUM,2.0,False,Kick Sauber,0 days 02:00:39.741000,1,16.0,2024,20
0 days 01:54:45.106000,LAW,30,39.0,1.0,0 days 01:54:42.627000,,HARD,39.0,True,RB,0 days 01:53:18.798000,1,10.0,2024,20
0 days 01:56:28.956000,LAW,30,40.0,2.0,,0 days 01:55:05.070000,MEDIUM,1.0,True,RB,0 days 01:54:45.106000,1,17.0,2024,20
0 days 02:30:45.201000,LAW,30,65.0,2.0,0 days 02:30:42.649000,,MEDIUM,26.0,True,RB,0 days 02:29:14.099000,1,13.0,2024,20
0 days 02:32:34.117000,LAW,30,66.0,3.0,,0 days 02:31:12.849000,SOFT,1.0,True,RB,0 days 02:30:45.201000,1,17.0,2024,20
0 days 01:28:24.968000,PER,11,20.0,1.0,0 days 01:28:22.496000,,HARD,20.0,True,Red Bull Racing,0 days 01:26:55.283000,1,15.0,2024,20
0 days 01:30:11.210000,PER,11,21.0,2.0,,0 days 01:28:50.144000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:28:24.968000,1,17.0,2024,20
0 days 02:00:43.762000,PER,11,43.0,2.0,0 days 02:00:41.249000,,MEDIUM,23.0,True,Red Bull Racing,0 days 01:59:16.703000,1,17.0,2024,20
0 days 02:02:24.045000,PER,11,44.0,3.0,,0 days 02:01:03.356000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:00:43.762000,1,17.0,2024,20
0 days 02:35:11.429000,PER,11,68.0,3.0,0 days 02:35:08.870000,,MEDIUM,25.0,True,Red Bull Racing,0 days 02:33:45.504000,1,15.0,2024,20
0 days 02:36:51.646000,PER,11,69.0,4.0,,0 days 02:35:30.778000,SOFT,1.0,True,Red Bull Racing,0 days 02:35:11.429000,1,17.0,2024,20
0 days 01:21:28.010000,ALO,14,15.0,1.0,0 days 01:21:25.485000,,MEDIUM,16.0,False,Aston Martin,0 days 01:19:59.589000,1,17.0,2024,20
0 days 02:00:41.084000,VER,1,32.0,1.0,0 days 02:00:37.713000,,INTERMEDIATE,32.0,True,Red Bull Racing,0 days 01:58:02.392000,45,2.0,2024,21
0 days 02:26:37.486000,VER,1,33.0,2.0,,0 days 02:24:06.937000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:23:57.645000,12,2.0,2024,21
0 days 02:00:47.666000,GAS,10,32.0,1.0,0 days 02:00:42.932000,,INTERMEDIATE,32.0,True,Alpine,0 days 01:58:06.705000,45,3.0,2024,21
0 days 02:26:38.066000,GAS,10,33.0,2.0,,0 days 02:24:10.476000,INTERMEDIATE,1.0,True,Alpine,0 days 02:23:57.645000,12,3.0,2024,21
0 days 01:51:05.253000,PER,11,27.0,1.0,0 days 01:51:02.459000,,INTERMEDIATE,27.0,True,Red Bull Racing,0 days 01:49:23.098000,126,14.0,2024,21
0 days 01:53:05.920000,PER,11,28.0,2.0,,0 days 01:51:29.055000,WET,6.0,False,Red Bull Racing,0 days 01:51:05.253000,671,15.0,2024,21
0 days 02:01:23.862000,PER,11,32.0,2.0,0 days 02:01:11.572000,,WET,10.0,False,Red Bull Racing,0 days 01:58:47.070000,45,14.0,2024,21
0 days 02:26:44.393000,PER,11,33.0,3.0,,0 days 02:24:56.818000,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:23:57.645000,12,13.0,2024,21
0 days 01:50:41.754000,ALO,14,27.0,1.0,0 days 01:50:38.911000,,INTERMEDIATE,27.0,True,Aston Martin,0 days 01:49:03.665000,126,8.0,2024,21
0 days 01:52:42.679000,ALO,14,28.0,2.0,,0 days 01:51:04.041000,INTERMEDIATE,4.0,False,Aston Martin,0 days 01:50:41.754000,671,10.0,2024,21
0 days 02:01:04.831000,ALO,14,32.0,2.0,0 days 02:00:58.391000,,INTERMEDIATE,8.0,False,Aston Martin,0 days 01:58:23.789000,45,9.0,2024,21
0 days 02:26:40.905000,ALO,14,33.0,3.0,,0 days 02:24:41.305000,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:23:57.645000,12,9.0,2024,21
0 days 01:46:07.105000,LEC,16,24.0,1.0,0 days 01:46:04.229000,,INTERMEDIATE,26.0,False,Ferrari,0 days 01:44:38.108000,1,6.0,2024,21
0 days 01:47:52.187000,LEC,16,25.0,2.0,,0 days 01:46:28.829000,INTERMEDIATE,4.0,False,Ferrari,0 days 01:46:07.105000,12,13.0,2024,21
0 days 02:00:58.617000,LEC,16,32.0,2.0,0 days 02:00:53.387000,,INTERMEDIATE,11.0,False,Ferrari,0 days 01:58:14.795000,45,7.0,2024,21
0 days 02:26:39.762000,LEC,16,33.0,3.0,,0 days 02:24:33.679000,INTERMEDIATE,4.0,False,Ferrari,0 days 02:23:57.645000,12,7.0,2024,21
0 days 01:52:17.514000,TSU,22,28.0,1.0,0 days 01:52:14.549000,,INTERMEDIATE,31.0,False,RB,0 days 01:50:20.480000,671,5.0,2024,21
0 days 01:54:12.927000,TSU,22,29.0,2.0,,0 days 01:52:40.202000,WET,1.0,True,RB,0 days 01:52:17.514000,1,6.0,2024,21
0 days 02:00:56.044000,TSU,22,32.0,2.0,0 days 02:00:50.960000,,WET,4.0,True,RB,0 days 01:58:12.922000,45,6.0,2024,21
0 days 02:26:39.725000,TSU,22,33.0,3.0,,0 days 02:24:29.975000,INTERMEDIATE,4.0,False,RB,0 days 02:23:57.645000,12,6.0,2024,21
0 days 01:51:32.981000,ZHO,24,27.0,1.0,0 days 01:51:29.972000,,INTERMEDIATE,27.0,True,Kick Sauber,0 days 01:49:44.627000,26,17.0,2024,21
0 days 01:53:39.357000,ZHO,24,28.0,2.0,0 days 01:53:35.972000,0 days 01:51:55.386000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 01:51:32.981000,671,17.0,2024,21
0 days 01:55:58.084000,ZHO,24,29.0,3.0,,0 days 01:54:03.135000,WET,8.0,False,Kick Sauber,0 days 01:53:39.357000,14,17.0,2024,21
0 days 02:00:44.086000,ZHO,24,31.0,3.0,0 days 02:00:40.326000,,WET,10.0,False,Kick Sauber,0 days 01:58:03.447000,45,16.0,2024,21
0 days 02:23:56.317000,ZHO,24,32.0,4.0,0 days 02:23:53.295000,0 days 02:22:03.366000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 02:00:44.086000,51,16.0,2024,21
0 days 02:26:50.042000,ZHO,24,33.0,5.0,,0 days 02:25:01.911000,INTERMEDIATE,2.0,False,Kick Sauber,0 days 02:23:57.645000,12,15.0,2024,21
0 days 01:47:45.175000,HUL,27,25.0,1.0,0 days 01:47:42.044000,,INTERMEDIATE,25.0,True,Haas F1 Team,0 days 01:46:14.765000,1,10.0,2024,21
0 days 01:49:31.818000,HUL,27,26.0,2.0,,0 days 01:48:07.559000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:47:45.175000,12,17.0,2024,21
0 days 01:53:22.150000,HUL,27,27.0,2.0,0 days 01:53:19.090000,,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 01:49:31.818000,1267,18.0,2024,21
0 days 01:56:10.802000,HUL,27,28.0,3.0,,0 days 01:54:18.189000,WET,1.0,True,Haas F1 Team,0 days 01:53:22.150000,14,18.0,2024,21
0 days 01:58:18.344000,HUL,27,29.0,3.0,0 days 01:58:15.350000,,WET,2.0,True,Haas F1 Team,0 days 01:56:10.802000,4,18.0,2024,21
0 days 02:01:13.026000,HUL,27,30.0,4.0,0 days 02:01:05.310000,0 days 01:58:44.080000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:58:18.344000,45,18.0,2024,21
0 days 01:52:36.179000,LAW,30,28.0,1.0,0 days 01:52:33.272000,,INTERMEDIATE,31.0,False,RB,0 days 01:50:43.134000,671,7.0,2024,21
0 days 01:54:41.501000,LAW,30,29.0,2.0,,0 days 01:53:01.512000,WET,16.0,False,RB,0 days 01:52:36.179000,1,11.0,2024,21
0 days 02:01:07.298000,LAW,30,32.0,2.0,0 days 02:01:01.403000,,WET,19.0,False,RB,0 days 01:58:28.484000,45,10.0,2024,21
0 days 02:26:41.670000,LAW,30,33.0,3.0,,0 days 02:24:44.043000,INTERMEDIATE,4.0,False,RB,0 days 02:23:57.645000,12,10.0,2024,21
0 days 02:00:39.042000,OCO,31,32.0,1.0,0 days 02:00:35.467000,,INTERMEDIATE,34.0,False,Alpine,0 days 01:58:00.817000,45,1.0,2024,21
0 days 02:26:36.856000,OCO,31,33.0,2.0,,0 days 02:24:04.195000,INTERMEDIATE,3.0,False,Alpine,0 days 02:23:57.645000,12,1.0,2024,21
0 days 01:52:02.076000,NOR,4,28.0,1.0,0 days 01:51:59.156000,,INTERMEDIATE,31.0,False,McLaren,0 days 01:50:06.864000,2671,2.0,2024,21
0 days 01:54:04.534000,NOR,4,29.0,2.0,,0 days 01:52:23.972000,INTERMEDIATE,5.0,False,McLaren,0 days 01:52:02.076000,1,5.0,2024,21
0 days 02:00:48.725000,NOR,4,32.0,2.0,0 days 02:00:44.010000,,INTERMEDIATE,8.0,False,McLaren,0 days 01:58:08.734000,45,4.0,2024,21
0 days 02:26:38.370000,NOR,4,33.0,3.0,,0 days 02:24:19.374000,INTERMEDIATE,5.0,False,McLaren,0 days 02:23:57.645000,12,4.0,2024,21
0 days 01:49:24.019000,COL,43,26.0,1.0,0 days 01:49:21.143000,,INTERMEDIATE,26.0,True,Williams,0 days 01:47:54.134000,1,15.0,2024,21
0 days 01:51:26.160000,COL,43,27.0,2.0,,0 days 01:49:46.437000,INTERMEDIATE,1.0,True,Williams,0 days 01:49:24.019000,126,16.0,2024,21
0 days 01:57:03.307000,COL,43,30.0,2.0,0 days 01:57:00.432000,,INTERMEDIATE,4.0,True,Williams,0 days 01:54:52.433000,4,16.0,2024,21
0 days 01:50:55.929000,HAM,44,27.0,1.0,0 days 01:50:53.060000,,INTERMEDIATE,27.0,True,Mercedes,0 days 01:49:15.862000,126,12.0,2024,21
0 days 01:52:55.767000,HAM,44,28.0,2.0,,0 days 01:51:18.314000,INTERMEDIATE,1.0,True,Mercedes,0 days 01:50:55.929000,671,12.0,2024,21
0 days 02:01:10.205000,HAM,44,32.0,2.0,0 days 02:01:02.996000,,INTERMEDIATE,5.0,True,Mercedes,0 days 01:58:29.118000,45,11.0,2024,21
0 days 02:26:42.548000,HAM,44,33.0,3.0,,0 days 02:24:48.717000,INTERMEDIATE,1.0,True,Mercedes,0 days 02:23:57.645000,12,11.0,2024,21
0 days 01:50:53.532000,BEA,50,27.0,1.0,0 days 01:50:50.609000,,INTERMEDIATE,27.0,True,Haas F1 Team,0 days 01:49:15.101000,126,11.0,2024,21
0 days 01:53:05.085000,BEA,50,28.0,2.0,,0 days 01:51:26.516000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:50:53.532000,671,14.0,2024,21
0 days 02:01:28.072000,BEA,50,32.0,2.0,0 days 02:01:13.837000,,INTERMEDIATE,5.0,True,Haas F1 Team,0 days 01:58:49.215000,45,15.0,2024,21
0 days 02:26:52.854000,BEA,50,33.0,3.0,,0 days 02:24:58.613000,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 02:23:57.645000,12,16.0,2024,21
0 days 01:13:38.480000,SAI,55,1.0,1.0,,0 days 01:12:09.688000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:11:54.770000,12,17.0,2024,21
0 days 01:51:02.239000,SAI,55,27.0,1.0,0 days 01:50:59.271000,,INTERMEDIATE,27.0,True,Ferrari,0 days 01:49:21.044000,126,13.0,2024,21
0 days 01:53:05.059000,SAI,55,28.0,2.0,,0 days 01:51:25.359000,INTERMEDIATE,1.0,True,Ferrari,0 days 01:51:02.239000,671,13.0,2024,21
0 days 02:01:20.253000,SAI,55,32.0,2.0,0 days 02:01:09.712000,,INTERMEDIATE,5.0,True,Ferrari,0 days 01:58:45.914000,45,13.0,2024,21
0 days 02:26:44.446000,SAI,55,33.0,3.0,,0 days 02:24:54.333000,INTERMEDIATE,1.0,False,Ferrari,0 days 02:23:57.645000,12,14.0,2024,21
0 days 01:52:00.553000,RUS,63,28.0,1.0,0 days 01:51:57.867000,,INTERMEDIATE,31.0,False,Mercedes,0 days 01:50:06.125000,267,1.0,2024,21
0 days 01:54:03.532000,RUS,63,29.0,2.0,,0 days 01:52:23.437000,INTERMEDIATE,4.0,False,Mercedes,0 days 01:52:00.553000,71,4.0,2024,21
0 days 02:00:53.995000,RUS,63,32.0,2.0,0 days 02:00:49.338000,,INTERMEDIATE,7.0,False,Mercedes,0 days 01:58:11.098000,45,5.0,2024,21
0 days 02:26:38.794000,RUS,63,33.0,3.0,,0 days 02:24:25.205000,INTERMEDIATE,4.0,False,Mercedes,0 days 02:23:57.645000,12,5.0,2024,21
0 days 02:01:16.115000,BOT,77,32.0,1.0,0 days 02:01:08.368000,,INTERMEDIATE,32.0,True,Kick Sauber,0 days 01:58:44.240000,45,12.0,2024,21
0 days 02:26:43.533000,BOT,77,33.0,2.0,,0 days 02:24:50.479000,INTERMEDIATE,1.0,True,Kick Sauber,0 days 02:23:57.645000,12,12.0,2024,21
0 days 01:50:38.278000,PIA,81,27.0,1.0,0 days 01:50:35.340000,,INTERMEDIATE,30.0,False,McLaren,0 days 01:49:01.791000,126,7.0,2024,21
0 days 01:52:39.638000,PIA,81,28.0,2.0,,0 days 01:51:01.316000,INTERMEDIATE,5.0,False,McLaren,0 days 01:50:38.278000,671,9.0,2024,21
0 days 02:01:02.216000,PIA,81,32.0,2.0,0 days 02:00:56.326000,,INTERMEDIATE,9.0,False,McLaren,0 days 01:58:17.657000,45,8.0,2024,21
0 days 02:26:39.999000,PIA,81,33.0,3.0,,0 days 02:24:36.465000,INTERMEDIATE,3.0,False,McLaren,0 days 02:23:57.645000,12,8.0,2024,21
0 days 01:16:19.694000,RUS,63,12.0,1.0,0 days 01:16:17.226000,,MEDIUM,13.0,False,Mercedes,0 days 01:14:36.172000,1,1.0,2024,22
0 days 01:18:14.448000,RUS,63,13.0,2.0,,0 days 01:16:38.205000,HARD,2.0,False,Mercedes,0 days 01:16:19.694000,1,2.0,2024,22
0 days 01:49:16.604000,RUS,63,32.0,2.0,0 days 01:49:14.169000,,HARD,21.0,False,Mercedes,0 days 01:47:34.375000,1,1.0,2024,22
0 days 01:51:10.307000,RUS,63,33.0,3.0,,0 days 01:49:35.176000,HARD,2.0,False,Mercedes,0 days 01:49:16.604000,1,1.0,2024,22
0 days 01:18:14.073000,HAM,44,13.0,1.0,0 days 01:18:11.649000,,MEDIUM,13.0,True,Mercedes,0 days 01:16:30.883000,1,1.0,2024,22
0 days 01:20:09.001000,HAM,44,14.0,2.0,,0 days 01:18:32.680000,HARD,2.0,False,Mercedes,0 days 01:18:14.073000,1,8.0,2024,22
0 days 01:41:24.284000,HAM,44,27.0,2.0,0 days 01:41:21.750000,,HARD,15.0,False,Mercedes,0 days 01:39:40.454000,1,5.0,2024,22
0 days 01:43:17.186000,HAM,44,28.0,3.0,,0 days 01:41:43.161000,HARD,2.0,False,Mercedes,0 days 01:41:24.284000,1,6.0,2024,22
0 days 01:13:10.976000,SAI,55,10.0,1.0,0 days 01:13:08.486000,,MEDIUM,10.0,True,Ferrari,0 days 01:11:24.414000,1,3.0,2024,22
0 days 01:15:05.635000,SAI,55,11.0,2.0,,0 days 01:13:29.602000,HARD,1.0,True,Ferrari,0 days 01:13:10.976000,1,11.0,2024,22
0 days 01:43:04.632000,SAI,55,28.0,2.0,0 days 01:43:02.205000,,HARD,18.0,True,Ferrari,0 days 01:41:20.977000,1,3.0,2024,22
0 days 01:44:57.720000,SAI,55,29.0,3.0,,0 days 01:43:23.046000,HARD,1.0,True,Ferrari,0 days 01:43:04.632000,1,6.0,2024,22
0 days 01:11:34.045000,LEC,16,9.0,1.0,0 days 01:11:31.553000,,MEDIUM,9.0,True,Ferrari,0 days 01:09:46.499000,1,7.0,2024,22
0 days 01:13:28.344000,LEC,16,10.0,2.0,,0 days 01:11:52.827000,HARD,1.0,True,Ferrari,0 days 01:11:34.045000,1,16.0,2024,22
0 days 01:47:55.908000,LEC,16,31.0,2.0,0 days 01:47:53.388000,,HARD,22.0,True,Ferrari,0 days 01:46:12.940000,1,2.0,2024,22
0 days 01:49:50.922000,LEC,16,32.0,3.0,,0 days 01:48:15,HARD,1.0,True,Ferrari,0 days 01:47:55.908000,1,5.0,2024,22
0 days 01:14:49.905000,VER,1,11.0,1.0,0 days 01:14:47.367000,,MEDIUM,11.0,True,Red Bull Racing,0 days 01:13:05.554000,1,2.0,2024,22
0 days 01:16:44.923000,VER,1,12.0,2.0,,0 days 01:15:08.137000,HARD,1.0,True,Red Bull Racing,0 days 01:14:49.905000,1,5.0,2024,22
0 days 01:41:20.348000,VER,1,27.0,2.0,0 days 01:41:17.910000,,HARD,16.0,True,Red Bull Racing,0 days 01:39:37.240000,1,3.0,2024,22
0 days 01:43:15.094000,VER,1,28.0,3.0,,0 days 01:41:40.199000,HARD,1.0,True,Red Bull Racing,0 days 01:41:20.348000,1,5.0,2024,22
0 days 01:11:35.635000,NOR,4,9.0,1.0,0 days 01:11:33.231000,,MEDIUM,9.0,True,McLaren,0 days 01:09:50.395000,1,10.0,2024,22
0 days 01:13:29.882000,NOR,4,10.0,2.0,,0 days 01:11:54.319000,HARD,1.0,True,McLaren,0 days 01:11:35.635000,1,17.0,2024,22
0 days 01:46:30.660000,NOR,4,30.0,2.0,0 days 01:46:28.210000,,HARD,21.0,True,McLaren,0 days 01:44:46.014000,1,4.0,2024,22
