Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:37:58.607000,LAW,40,21.0,2.0,0 days 01:37:54.497000,,HARD,18.0,True,AlphaTauri,0 days 01:36:23.701000,1,15.0,2023,17
0 days 01:39:52.445000,LAW,40,22.0,3.0,,0 days 01:38:23.185000,HARD,1.0,True,AlphaTauri,0 days 01:37:58.607000,1,18.0,2023,17
0 days 02:05:09.859000,LAW,40,39.0,3.0,0 days 02:05:05.745000,,HARD,18.0,True,AlphaTauri,0 days 02:03:37.171000,1,16.0,2023,17
0 days 02:07:02.076000,LAW,40,40.0,4.0,,0 days 02:05:33.932000,MEDIUM,1.0,True,AlphaTauri,0 days 02:05:09.859000,12,16.0,2023,17
0 days 01:25:39.677000,SAR,2,13.0,1.0,0 days 01:25:35.646000,,MEDIUM,13.0,True,Williams,0 days 01:24:04.766000,1,9.0,2023,17
0 days 01:27:33.375000,SAR,2,14.0,2.0,,0 days 01:26:04.990000,MEDIUM,1.0,True,Williams,0 days 01:25:39.677000,1,17.0,2023,17
0 days 01:45:32.309000,SAR,2,26.0,2.0,0 days 01:45:28.196000,,MEDIUM,13.0,True,Williams,0 days 01:43:57.721000,1,11.0,2023,17
0 days 01:47:25.777000,SAR,2,27.0,3.0,,0 days 01:45:57.554000,HARD,1.0,True,Williams,0 days 01:45:32.309000,1,18.0,2023,17
0 days 02:07:02.211000,SAR,2,40.0,3.0,0 days 02:06:58.134000,,HARD,14.0,True,Williams,0 days 02:05:10.550000,12,17.0,2023,17
0 days 01:30:05.255000,VER,1,16.0,1.0,0 days 01:30:04.281000,,MEDIUM,16.0,True,Red Bull Racing,0 days 01:28:22.684000,1,3.0,2023,18
0 days 01:32:05.956000,VER,1,17.0,2.0,,0 days 01:30:28.031000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:30:05.255000,1,9.0,2023,18
0 days 02:02:30.392000,VER,1,35.0,2.0,0 days 02:02:29.371000,,MEDIUM,19.0,True,Red Bull Racing,0 days 02:00:48.615000,1,1.0,2023,18
0 days 02:04:32.558000,VER,1,36.0,3.0,,0 days 02:02:54.371000,HARD,1.0,True,Red Bull Racing,0 days 02:02:30.392000,1,4.0,2023,18
0 days 01:31:41.392000,NOR,4,17.0,1.0,0 days 01:31:40.404000,,MEDIUM,17.0,True,McLaren,0 days 01:29:58.798000,1,1.0,2023,18
0 days 01:33:42.867000,NOR,4,18.0,2.0,,0 days 01:32:04.545000,HARD,1.0,True,McLaren,0 days 01:31:41.392000,1,4.0,2023,18
0 days 02:00:52.230000,NOR,4,34.0,2.0,0 days 02:00:51.217000,,HARD,17.0,True,McLaren,0 days 01:59:10.100000,1,2.0,2023,18
0 days 02:02:53.003000,NOR,4,35.0,3.0,,0 days 02:01:14.591000,HARD,1.0,True,McLaren,0 days 02:00:52.230000,1,6.0,2023,18
0 days 01:31:53.625000,SAI,55,17.0,1.0,0 days 01:31:52.623000,,MEDIUM,17.0,True,Ferrari,0 days 01:30:10.207000,1,4.0,2023,18
0 days 01:33:55.125000,SAI,55,18.0,2.0,,0 days 01:32:16.435000,MEDIUM,1.0,True,Ferrari,0 days 01:31:53.625000,1,8.0,2023,18
0 days 02:02:41.968000,SAI,55,35.0,2.0,0 days 02:02:41.012000,,MEDIUM,18.0,True,Ferrari,0 days 02:00:59.901000,1,3.0,2023,18
0 days 02:04:42.156000,SAI,55,36.0,3.0,,0 days 02:03:04.652000,HARD,1.0,True,Ferrari,0 days 02:02:41.968000,1,7.0,2023,18
0 days 01:31:57.361000,PER,11,17.0,1.0,0 days 01:31:56.326000,,MEDIUM,17.0,True,Red Bull Racing,0 days 01:30:13.794000,1,6.0,2023,18
0 days 01:33:58.700000,PER,11,18.0,2.0,,0 days 01:32:20.607000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:31:57.361000,1,10.0,2023,18
0 days 02:06:06.938000,PER,11,37.0,2.0,0 days 02:06:05.930000,,MEDIUM,20.0,True,Red Bull Racing,0 days 02:04:24.982000,1,2.0,2023,18
0 days 02:08:07.953000,PER,11,38.0,3.0,,0 days 02:06:29.680000,HARD,1.0,True,Red Bull Racing,0 days 02:06:06.938000,1,7.0,2023,18
0 days 01:38:48.703000,RUS,63,21.0,1.0,0 days 01:38:47.725000,,MEDIUM,21.0,True,Mercedes,0 days 01:37:04.539000,1,3.0,2023,18
0 days 01:40:51.496000,RUS,63,22.0,2.0,,0 days 01:39:12.053000,HARD,1.0,True,Mercedes,0 days 01:38:48.703000,1,8.0,2023,18
0 days 02:09:46.392000,RUS,63,39.0,2.0,0 days 02:09:45.395000,,HARD,18.0,True,Mercedes,0 days 02:08:04.192000,1,6.0,2023,18
0 days 02:11:46.165000,RUS,63,40.0,3.0,,0 days 02:10:09.551000,MEDIUM,1.0,True,Mercedes,0 days 02:09:46.392000,1,9.0,2023,18
0 days 01:33:45.227000,GAS,10,18.0,1.0,0 days 01:33:44.262000,,MEDIUM,18.0,True,Alpine,0 days 01:32:01.307000,1,5.0,2023,18
0 days 01:35:45.859000,GAS,10,19.0,2.0,,0 days 01:34:08.120000,MEDIUM,1.0,True,Alpine,0 days 01:33:45.227000,1,11.0,2023,18
0 days 02:06:27.291000,GAS,10,37.0,2.0,0 days 02:06:26.305000,,MEDIUM,19.0,True,Alpine,0 days 02:04:44.914000,1,8.0,2023,18
0 days 02:08:30.023000,GAS,10,38.0,3.0,,0 days 02:06:51.273000,HARD,1.0,True,Alpine,0 days 02:06:27.291000,1,10.0,2023,18
0 days 01:04:34.412000,STR,18,1.0,1.0,,0 days 01:02:53.498000,HARD,1.0,True,Aston Martin,0 days 01:02:39.217000,1,20.0,2023,18
0 days 01:37:27.774000,STR,18,20.0,1.0,0 days 01:37:26.758000,,HARD,20.0,True,Aston Martin,0 days 01:35:43.969000,1,10.0,2023,18
0 days 01:39:30.749000,STR,18,21.0,2.0,,0 days 01:37:51.195000,MEDIUM,1.0,False,Aston Martin,0 days 01:37:27.774000,1,16.0,2023,18
0 days 02:11:45.151000,STR,18,40.0,2.0,0 days 02:11:44.158000,,MEDIUM,20.0,False,Aston Martin,0 days 02:10:03.220000,1,8.0,2023,18
0 days 02:13:44.561000,STR,18,41.0,3.0,,0 days 02:12:08.080000,MEDIUM,1.0,True,Aston Martin,0 days 02:11:45.151000,1,11.0,2023,18
0 days 01:32:05.465000,TSU,22,17.0,1.0,0 days 01:32:04.482000,,MEDIUM,17.0,True,AlphaTauri,0 days 01:30:21.930000,1,8.0,2023,18
0 days 01:34:07.762000,TSU,22,18.0,2.0,,0 days 01:32:28.841000,HARD,1.0,True,AlphaTauri,0 days 01:32:05.465000,1,13.0,2023,18
0 days 02:01:26.168000,TSU,22,34.0,2.0,0 days 02:01:25.138000,,HARD,17.0,True,AlphaTauri,0 days 01:59:43.492000,1,9.0,2023,18
0 days 02:03:27.955000,TSU,22,35.0,3.0,,0 days 02:01:49.278000,MEDIUM,1.0,True,AlphaTauri,0 days 02:01:26.168000,1,11.0,2023,18
0 days 02:35:34.771000,TSU,22,54.0,3.0,0 days 02:35:33.758000,,MEDIUM,20.0,True,AlphaTauri,0 days 02:33:53.472000,1,10.0,2023,18
0 days 02:37:37.071000,TSU,22,55.0,4.0,,0 days 02:35:57.258000,SOFT,1.0,True,AlphaTauri,0 days 02:35:34.771000,1,10.0,2023,18
0 days 01:20:07.047000,ALB,23,10.0,1.0,0 days 01:20:06.073000,,MEDIUM,13.0,False,Williams,0 days 01:18:23.895000,1,11.0,2023,18
0 days 01:22:10.722000,ALB,23,11.0,2.0,,0 days 01:20:30.588000,HARD,1.0,True,Williams,0 days 01:20:07.047000,1,16.0,2023,18
0 days 01:53:07.915000,ALB,23,29.0,2.0,0 days 01:53:06.991000,,HARD,19.0,True,Williams,0 days 01:51:25.002000,1,11.0,2023,18
0 days 01:55:10.776000,ALB,23,30.0,3.0,,0 days 01:53:31.256000,MEDIUM,7.0,False,Williams,0 days 01:53:07.915000,1,15.0,2023,18
0 days 01:21:55.083000,SAR,2,11.0,1.0,0 days 01:21:54.055000,,MEDIUM,11.0,True,Williams,0 days 01:20:11.513000,1,12.0,2023,18
0 days 01:23:59.219000,SAR,2,12.0,2.0,,0 days 01:22:19.071000,HARD,1.0,True,Williams,0 days 01:21:55.083000,1,18.0,2023,18
0 days 01:58:23.614000,SAR,2,32.0,2.0,0 days 01:58:22.610000,,HARD,21.0,True,Williams,0 days 01:56:39.661000,1,13.0,2023,18
0 days 02:00:26.810000,SAR,2,33.0,3.0,,0 days 01:58:48.203000,MEDIUM,1.0,True,Williams,0 days 01:58:23.614000,1,17.0,2023,18
0 days 01:04:32.708000,HUL,27,1.0,1.0,,0 days 01:02:50.279000,HARD,1.0,True,Haas F1 Team,0 days 01:02:39.217000,1,19.0,2023,18
0 days 01:35:47.825000,HUL,27,19.0,1.0,0 days 01:35:46.822000,,HARD,19.0,True,Haas F1 Team,0 days 01:34:03.029000,1,12.0,2023,18
0 days 01:37:53.098000,HUL,27,20.0,2.0,,0 days 01:36:13.509000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:35:47.825000,1,18.0,2023,18
0 days 02:01:46.963000,HUL,27,34.0,2.0,0 days 02:01:45.950000,,MEDIUM,15.0,True,Haas F1 Team,0 days 02:00:04.074000,1,12.0,2023,18
0 days 02:03:48.748000,HUL,27,35.0,3.0,,0 days 02:02:10.309000,MEDIUM,7.0,False,Haas F1 Team,0 days 02:01:46.963000,1,15.0,2023,18
0 days 01:20:08.591000,BOT,77,10.0,1.0,0 days 01:20:07.573000,,MEDIUM,10.0,True,Alfa Romeo,0 days 01:18:24.513000,1,12.0,2023,18
0 days 01:22:12.161000,BOT,77,11.0,2.0,,0 days 01:20:32.369000,HARD,1.0,True,Alfa Romeo,0 days 01:20:08.591000,1,17.0,2023,18
0 days 01:51:28.571000,BOT,77,28.0,2.0,0 days 01:51:27.555000,,HARD,18.0,True,Alfa Romeo,0 days 01:49:44.282000,1,13.0,2023,18
0 days 01:53:31.671000,BOT,77,29.0,3.0,,0 days 01:51:52.601000,HARD,1.0,True,Alfa Romeo,0 days 01:51:28.571000,1,17.0,2023,18
0 days 01:18:21.408000,ZHO,24,9.0,1.0,0 days 01:18:20.387000,,MEDIUM,9.0,True,Alfa Romeo,0 days 01:16:37.526000,1,11.0,2023,18
0 days 01:20:25.646000,ZHO,24,10.0,2.0,,0 days 01:18:46.059000,HARD,1.0,True,Alfa Romeo,0 days 01:18:21.408000,1,19.0,2023,18
0 days 01:49:48.052000,ZHO,24,27.0,2.0,0 days 01:49:47.057000,,HARD,18.0,True,Alfa Romeo,0 days 01:48:00.338000,1,16.0,2023,18
0 days 01:51:52.122000,ZHO,24,28.0,3.0,,0 days 01:50:11.791000,HARD,1.0,True,Alfa Romeo,0 days 01:49:48.052000,1,18.0,2023,18
0 days 01:04:31.035000,MAG,20,1.0,1.0,,0 days 01:02:48.404000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:39.217000,1,16.0,2023,18
0 days 01:20:10.187000,MAG,20,10.0,1.0,0 days 01:20:09.276000,,MEDIUM,10.0,True,Haas F1 Team,0 days 01:18:25.438000,1,13.0,2023,18
0 days 01:22:15.133000,MAG,20,11.0,2.0,,0 days 01:20:34.276000,HARD,1.0,True,Haas F1 Team,0 days 01:20:10.187000,1,18.0,2023,18
0 days 01:53:23.569000,MAG,20,29.0,2.0,0 days 01:53:22.584000,,HARD,19.0,True,Haas F1 Team,0 days 01:51:39.562000,1,16.0,2023,18
0 days 01:55:27.408000,MAG,20,30.0,3.0,,0 days 01:53:47.334000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:53:23.569000,1,18.0,2023,18
0 days 01:40:50.370000,RIC,3,22.0,1.0,0 days 01:40:49.395000,,MEDIUM,22.0,True,AlphaTauri,0 days 01:39:06.135000,1,7.0,2023,18
0 days 01:42:53.886000,RIC,3,23.0,2.0,,0 days 01:41:13.753000,HARD,1.0,True,AlphaTauri,0 days 01:40:50.370000,1,15.0,2023,18
0 days 02:24:14.278000,RIC,3,47.0,2.0,0 days 02:24:13.270000,,HARD,25.0,True,AlphaTauri,0 days 02:22:30.349000,1,15.0,2023,18
0 days 02:26:20.749000,RIC,3,48.0,3.0,,0 days 02:24:39.754000,SOFT,1.0,True,AlphaTauri,0 days 02:24:14.278000,1,18.0,2023,18
0 days 01:04:31.904000,ALO,14,1.0,1.0,,0 days 01:02:51.576000,MEDIUM,1.0,False,Aston Martin,0 days 01:02:39.217000,1,18.0,2023,18
0 days 01:35:40.334000,ALO,14,19.0,1.0,0 days 01:35:39.338000,,MEDIUM,19.0,False,Aston Martin,0 days 01:33:56.686000,1,9.0,2023,18
0 days 01:37:42.606000,ALO,14,20.0,2.0,,0 days 01:36:04.525000,MEDIUM,1.0,True,Aston Martin,0 days 01:35:40.334000,1,16.0,2023,18
0 days 02:15:00.026000,ALO,14,42.0,2.0,0 days 02:14:59.014000,,MEDIUM,23.0,True,Aston Martin,0 days 02:13:17.723000,1,7.0,2023,18
0 days 02:17:01.432000,ALO,14,43.0,3.0,,0 days 02:15:23.842000,HARD,1.0,True,Aston Martin,0 days 02:15:00.026000,1,10.0,2023,18
0 days 02:27:17.690000,ALO,14,49.0,3.0,0 days 02:27:16.720000,,HARD,7.0,True,Aston Martin,0 days 02:25:31.162000,1,11.0,2023,18
0 days 01:20:19.027000,PIA,81,10.0,1.0,0 days 01:20:18.057000,,MEDIUM,10.0,True,McLaren,0 days 01:18:10.737000,1,18.0,2023,18
0 days 01:13:27.912000,OCO,31,6.0,1.0,0 days 01:13:26.908000,,MEDIUM,6.0,True,Alpine,0 days 01:11:36.930000,1,20.0,2023,18
0 days 01:36:53.124000,HAM,44,20.0,1.0,0 days 01:36:52.118000,,MEDIUM,20.0,True,Mercedes,0 days 01:35:09.351000,1,1.0,2023,18
0 days 01:38:56.158000,HAM,44,21.0,2.0,,0 days 01:37:17.070000,HARD,1.0,True,Mercedes,0 days 01:36:53.124000,1,5.0,2023,18
0 days 02:07:40.869000,HAM,44,38.0,2.0,0 days 02:07:39.913000,,HARD,18.0,True,Mercedes,0 days 02:05:58.677000,1,1.0,2023,18
0 days 02:09:41.548000,HAM,44,39.0,3.0,,0 days 02:08:04.537000,MEDIUM,1.0,True,Mercedes,0 days 02:07:40.869000,1,4.0,2023,18
0 days 01:42:09.388000,LEC,16,23.0,1.0,0 days 01:42:08.409000,,MEDIUM,23.0,True,Ferrari,0 days 01:40:25.818000,1,1.0,2023,18
0 days 01:44:12.282000,LEC,16,24.0,2.0,,0 days 01:42:32.393000,HARD,1.0,True,Ferrari,0 days 01:42:09.388000,1,6.0,2023,18
0 days 01:29:13.189000,VER,1,19.0,1.0,0 days 01:29:10.556000,,MEDIUM,19.0,True,Red Bull Racing,0 days 01:27:46.364000,1,1.0,2023,19
0 days 01:30:54.410000,VER,1,20.0,2.0,,0 days 01:29:33.009000,HARD,1.0,True,Red Bull Racing,0 days 01:29:13.189000,1,7.0,2023,19
0 days 01:49:05.161000,VER,1,33.0,2.0,0 days 01:49:02.520000,,HARD,14.0,True,Red Bull Racing,0 days 01:47:29.497000,124,1.0,2023,19
0 days 01:52:00.272000,VER,1,34.0,3.0,0 days 01:51:56.720000,0 days 01:49:24.894000,HARD,1.0,True,Red Bull Racing,0 days 01:49:05.161000,45,1.0,2023,19
0 days 02:14:10.007000,VER,1,35.0,4.0,,0 days 02:12:05.839000,HARD,2.0,False,Red Bull Racing,0 days 02:12:00.230000,14,1.0,2023,19
0 days 01:42:27.030000,GAS,10,28.0,1.0,0 days 01:42:24.418000,,MEDIUM,28.0,True,Alpine,0 days 01:40:59.220000,1,6.0,2023,19
0 days 01:44:10.362000,GAS,10,29.0,2.0,,0 days 01:42:47.011000,HARD,1.0,True,Alpine,0 days 01:42:27.030000,1,17.0,2023,19
0 days 01:52:26.455000,GAS,10,34.0,2.0,0 days 01:52:20.845000,,HARD,6.0,True,Alpine,0 days 01:50:10.662000,45,11.0,2023,19
0 days 02:14:46.163000,GAS,10,35.0,3.0,,0 days 02:12:46.479000,HARD,7.0,False,Alpine,0 days 02:12:00.230000,14,11.0,2023,19
0 days 01:04:02.007000,PER,11,1.0,1.0,0 days 01:03:59.286000,,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:18.241000,12,20.0,2023,19
0 days 01:44:09.866000,ALO,14,29.0,1.0,0 days 01:44:07.259000,,MEDIUM,30.0,False,Aston Martin,0 days 01:42:41.394000,1,15.0,2023,19
0 days 01:45:52.759000,ALO,14,30.0,2.0,,0 days 01:44:30.181000,HARD,2.0,False,Aston Martin,0 days 01:44:09.866000,1,19.0,2023,19
0 days 01:52:49.274000,ALO,14,34.0,2.0,0 days 01:52:43.219000,,HARD,6.0,False,Aston Martin,0 days 01:50:36.701000,45,18.0,2023,19
0 days 02:15:08.851000,ALO,14,35.0,3.0,,0 days 02:13:13.010000,HARD,7.0,False,Aston Martin,0 days 02:12:00.230000,14,18.0,2023,19
0 days 02:32:37.612000,ALO,14,47.0,3.0,0 days 02:32:34.646000,,HARD,19.0,False,Aston Martin,0 days 02:31:04.785000,1,18.0,2023,19
0 days 01:46:04.682000,LEC,16,31.0,1.0,0 days 01:46:02.039000,,MEDIUM,31.0,True,Ferrari,0 days 01:44:36.758000,1,1.0,2023,19
0 days 01:47:46.011000,LEC,16,32.0,2.0,,0 days 01:46:24.304000,HARD,1.0,True,Ferrari,0 days 01:46:04.682000,1,2.0,2023,19
0 days 01:52:01.777000,LEC,16,34.0,2.0,0 days 01:51:58.345000,,HARD,3.0,True,Ferrari,0 days 01:49:23.439000,45,2.0,2023,19
0 days 02:14:14.131000,LEC,16,35.0,3.0,,0 days 02:12:08.761000,HARD,4.0,False,Ferrari,0 days 02:12:00.230000,14,2.0,2023,19
0 days 01:03:55.294000,STR,18,1.0,1.0,,0 days 01:02:26.819000,MEDIUM,2.0,False,Aston Martin,0 days 01:02:18.241000,12,19.0,2023,19
0 days 01:45:31.031000,STR,18,30.0,1.0,0 days 01:45:28.399000,,MEDIUM,31.0,False,Aston Martin,0 days 01:44:00.972000,1,12.0,2023,19
0 days 01:47:13.699000,STR,18,31.0,2.0,,0 days 01:45:50.961000,HARD,2.0,False,Aston Martin,0 days 01:45:31.031000,1,18.0,2023,19
0 days 01:52:46.121000,STR,18,34.0,2.0,0 days 01:52:39.204000,,HARD,5.0,False,Aston Martin,0 days 01:50:32.313000,45,17.0,2023,19
0 days 02:15:05.876000,STR,18,35.0,3.0,,0 days 02:13:08.948000,HARD,6.0,False,Aston Martin,0 days 02:12:00.230000,14,17.0,2023,19
0 days 02:59:22.625000,STR,18,66.0,3.0,0 days 02:59:19.837000,,HARD,37.0,False,Aston Martin,0 days 02:57:35.660000,12,17.0,2023,19
0 days 01:34:06.629000,SAR,2,22.0,1.0,0 days 01:34:04.004000,,MEDIUM,22.0,True,Williams,0 days 01:32:37.876000,1,14.0,2023,19
0 days 01:35:50.041000,SAR,2,23.0,2.0,,0 days 01:34:27.957000,HARD,1.0,True,Williams,0 days 01:34:06.629000,1,19.0,2023,19
0 days 01:52:39.441000,SAR,2,34.0,2.0,0 days 01:52:33.736000,,HARD,12.0,True,Williams,0 days 01:50:25.259000,45,15.0,2023,19
0 days 02:14:58.652000,SAR,2,35.0,3.0,,0 days 02:13:01.448000,MEDIUM,1.0,True,Williams,0 days 02:12:00.230000,14,15.0,2023,19
0 days 03:06:08.158000,SAR,2,71.0,3.0,0 days 03:06:08.158000,,MEDIUM,37.0,True,Williams,0 days 03:04:40.409000,1,12.0,2023,19
0 days 01:35:30.798000,MAG,20,23.0,1.0,0 days 01:35:28.159000,,MEDIUM,23.0,True,Haas F1 Team,0 days 01:34:02.570000,1,13.0,2023,19
0 days 01:37:14.269000,MAG,20,24.0,2.0,,0 days 01:35:51.815000,HARD,1.0,True,Haas F1 Team,0 days 01:35:30.798000,1,19.0,2023,19
0 days 01:15:37.601000,TSU,22,9.0,1.0,0 days 01:15:34.977000,,MEDIUM,9.0,True,AlphaTauri,0 days 01:14:08.693000,1,17.0,2023,19
0 days 01:17:26.961000,TSU,22,10.0,2.0,,0 days 01:16:05.086000,HARD,1.0,True,AlphaTauri,0 days 01:15:37.601000,1,19.0,2023,19
0 days 01:52:19.152000,TSU,22,34.0,2.0,0 days 01:52:14.376000,,HARD,25.0,True,AlphaTauri,0 days 01:50:01.645000,45,8.0,2023,19
0 days 02:14:34.971000,TSU,22,35.0,3.0,,0 days 02:12:32.370000,HARD,1.0,True,AlphaTauri,0 days 02:12:00.230000,14,8.0,2023,19
0 days 01:49:57.778000,ALB,23,33.0,1.0,0 days 01:49:55.160000,,HARD,33.0,True,Williams,0 days 01:48:11.241000,24,9.0,2023,19
0 days 01:52:28.977000,ALB,23,34.0,2.0,0 days 01:52:22.376000,0 days 01:50:18.831000,MEDIUM,1.0,True,Williams,0 days 01:49:57.778000,45,12.0,2023,19
0 days 02:14:47.942000,ALB,23,35.0,3.0,,0 days 02:12:50.339000,MEDIUM,2.0,False,Williams,0 days 02:12:00.230000,14,12.0,2023,19
0 days 01:32:37.770000,ZHO,24,21.0,1.0,0 days 01:32:35.147000,,MEDIUM,21.0,True,Alfa Romeo,0 days 01:31:09.136000,1,13.0,2023,19
0 days 01:34:19.732000,ZHO,24,22.0,2.0,,0 days 01:32:57.959000,HARD,1.0,True,Alfa Romeo,0 days 01:32:37.770000,1,19.0,2023,19
0 days 01:52:33.714000,ZHO,24,34.0,2.0,0 days 01:52:25.251000,,HARD,13.0,True,Alfa Romeo,0 days 01:50:16.171000,45,13.0,2023,19
0 days 02:14:51.805000,ZHO,24,35.0,3.0,,0 days 02:12:54.901000,HARD,14.0,False,Alfa Romeo,0 days 02:12:00.230000,14,13.0,2023,19
0 days 01:35:22.164000,HUL,27,23.0,1.0,0 days 01:35:19.612000,,MEDIUM,23.0,True,Haas F1 Team,0 days 01:33:53.564000,1,9.0,2023,19
0 days 01:37:05.790000,HUL,27,24.0,2.0,,0 days 01:35:42.721000,HARD,1.0,True,Haas F1 Team,0 days 01:35:22.164000,1,16.0,2023,19
0 days 01:52:21.301000,HUL,27,34.0,2.0,0 days 01:52:16.282000,,HARD,11.0,True,Haas F1 Team,0 days 01:50:08.550000,45,9.0,2023,19
0 days 02:14:39.235000,HUL,27,35.0,3.0,,0 days 02:12:36.042000,MEDIUM,1.0,True,Haas F1 Team,0 days 02:12:00.230000,14,9.0,2023,19
0 days 01:40:42.272000,RIC,3,27.0,1.0,0 days 01:40:39.669000,,MEDIUM,27.0,True,AlphaTauri,0 days 01:39:15.240000,1,4.0,2023,19
0 days 01:42:24.792000,RIC,3,28.0,2.0,,0 days 01:41:02.044000,HARD,1.0,True,AlphaTauri,0 days 01:40:42.272000,1,5.0,2023,19
0 days 01:52:07.305000,RIC,3,34.0,2.0,0 days 01:52:03.126000,,HARD,7.0,True,AlphaTauri,0 days 01:49:46.394000,45,5.0,2023,19
0 days 02:14:23.331000,RIC,3,35.0,3.0,,0 days 02:12:20.214000,HARD,8.0,False,AlphaTauri,0 days 02:12:00.230000,14,5.0,2023,19
0 days 01:52:36.419000,OCO,31,34.0,1.0,0 days 01:52:31.282000,,HARD,34.0,True,Alpine,0 days 01:50:19.902000,45,14.0,2023,19
0 days 02:14:56.719000,OCO,31,35.0,2.0,,0 days 02:12:57.713000,MEDIUM,1.0,True,Alpine,0 days 02:12:00.230000,14,14.0,2023,19
0 days 01:18:26.488000,NOR,4,11.0,1.0,0 days 01:18:23.818000,,SOFT,11.0,True,McLaren,0 days 01:16:58.835000,1,15.0,2023,19
0 days 01:20:10.352000,NOR,4,12.0,2.0,,0 days 01:18:47.255000,HARD,1.0,True,McLaren,0 days 01:18:26.488000,1,18.0,2023,19
0 days 01:49:53.676000,NOR,4,33.0,2.0,0 days 01:49:51.003000,,HARD,22.0,True,McLaren,0 days 01:48:07.302000,24,8.0,2023,19
0 days 01:52:22.712000,NOR,4,34.0,3.0,0 days 01:52:17.876000,0 days 01:50:13.581000,MEDIUM,1.0,True,McLaren,0 days 01:49:53.676000,45,10.0,2023,19
0 days 02:14:42.470000,NOR,4,35.0,4.0,,0 days 02:12:44.292000,MEDIUM,2.0,False,McLaren,0 days 02:12:00.230000,14,10.0,2023,19
0 days 01:36:24.700000,HAM,44,24.0,1.0,0 days 01:36:22.065000,,MEDIUM,24.0,True,Mercedes,0 days 01:34:57.727000,1,3.0,2023,19
0 days 01:38:05.329000,HAM,44,25.0,2.0,,0 days 01:36:44.283000,HARD,1.0,True,Mercedes,0 days 01:36:24.700000,1,7.0,2023,19
0 days 01:52:04.130000,HAM,44,34.0,2.0,0 days 01:51:59.736000,,HARD,10.0,True,Mercedes,0 days 01:49:27.935000,45,3.0,2023,19
0 days 02:14:19.724000,HAM,44,35.0,3.0,,0 days 02:12:12.558000,MEDIUM,5.0,False,Mercedes,0 days 02:12:00.230000,14,3.0,2023,19
0 days 01:44:49.971000,SAI,55,30.0,1.0,0 days 01:44:47.321000,,MEDIUM,30.0,True,Ferrari,0 days 01:43:22.331000,1,3.0,2023,19
0 days 01:46:32.104000,SAI,55,31.0,2.0,,0 days 01:45:09.383000,HARD,1.0,True,Ferrari,0 days 01:44:49.971000,1,4.0,2023,19
0 days 01:52:05.720000,SAI,55,34.0,2.0,0 days 01:52:01.126000,,HARD,4.0,True,Ferrari,0 days 01:49:35.223000,45,4.0,2023,19
0 days 02:14:21.884000,SAI,55,35.0,3.0,,0 days 02:12:16.574000,HARD,5.0,False,Ferrari,0 days 02:12:00.230000,14,4.0,2023,19
0 days 01:39:21.853000,RUS,63,26.0,1.0,0 days 01:39:19.218000,,MEDIUM,26.0,True,Mercedes,0 days 01:37:54.688000,1,5.0,2023,19
0 days 01:41:05.086000,RUS,63,27.0,2.0,,0 days 01:39:41.514000,HARD,1.0,True,Mercedes,0 days 01:39:21.853000,1,10.0,2023,19
0 days 01:52:15.804000,RUS,63,34.0,2.0,0 days 01:52:10.970000,,HARD,8.0,True,Mercedes,0 days 01:49:49.961000,45,7.0,2023,19
0 days 02:14:33.386000,RUS,63,35.0,3.0,,0 days 02:12:29.105000,MEDIUM,6.0,False,Mercedes,0 days 02:12:00.230000,14,7.0,2023,19
0 days 01:46:51.170000,BOT,77,31.0,1.0,0 days 01:46:48.507000,,MEDIUM,31.0,True,Alfa Romeo,0 days 01:45:22.906000,1,11.0,2023,19
0 days 01:48:40.186000,BOT,77,32.0,2.0,,0 days 01:47:12.178000,HARD,1.0,True,Alfa Romeo,0 days 01:46:51.170000,124,16.0,2023,19
0 days 01:52:42.249000,BOT,77,34.0,2.0,0 days 01:52:35.782000,,HARD,3.0,True,Alfa Romeo,0 days 01:50:29.693000,45,16.0,2023,19
0 days 02:15:01.694000,BOT,77,35.0,3.0,,0 days 02:13:05.198000,HARD,4.0,False,Alfa Romeo,0 days 02:12:00.230000,14,16.0,2023,19
0 days 01:37:56.542000,PIA,81,25.0,1.0,0 days 01:37:53.875000,,MEDIUM,25.0,True,McLaren,0 days 01:36:28.968000,1,6.0,2023,19
0 days 01:39:39.988000,PIA,81,26.0,2.0,,0 days 01:38:17.781000,HARD,1.0,True,McLaren,0 days 01:37:56.542000,1,10.0,2023,19
0 days 01:52:09.876000,PIA,81,34.0,2.0,0 days 01:52:05.142000,,HARD,9.0,True,McLaren,0 days 01:49:48.067000,45,6.0,2023,19
0 days 02:14:27.774000,PIA,81,35.0,3.0,,0 days 02:12:24.105000,MEDIUM,4.0,False,McLaren,0 days 02:12:00.230000,14,6.0,2023,19
