Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:47:40.774000,BOR,5,26.0,1.0,0 days 01:47:39.716000,,HARD,26.0,True,Kick Sauber,0 days 01:45:50.176000,1,11.0,2025,17
0 days 01:49:44.516000,BOR,5,27.0,2.0,,0 days 01:48:00.509000,MEDIUM,4.0,False,Kick Sauber,0 days 01:47:40.774000,1,16.0,2025,17
0 days 01:51:29.650000,BEA,87,28.0,1.0,0 days 01:51:28.382000,,HARD,28.0,True,Haas F1 Team,0 days 01:49:39.058000,1,14.0,2025,17
0 days 01:53:32.875000,BEA,87,29.0,2.0,,0 days 01:51:49.617000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:51:29.650000,1,18.0,2025,17
0 days 01:00:04.185000,ALB,23,1.0,1.0,0 days 01:00:03.038000,,MEDIUM,1.0,True,Williams,0 days 00:57:27.534000,124,19.0,2025,17
0 days 01:02:45.967000,ALB,23,2.0,2.0,,0 days 01:00:23.788000,MEDIUM,1.0,True,Williams,0 days 01:00:04.185000,4,18.0,2025,17
0 days 01:28:16.017000,ALB,23,15.0,2.0,0 days 01:28:14.747000,,MEDIUM,14.0,True,Williams,0 days 01:26:25.098000,1,19.0,2025,17
0 days 01:30:19.006000,ALB,23,16.0,3.0,,0 days 01:28:35.357000,HARD,1.0,True,Williams,0 days 01:28:16.017000,1,19.0,2025,17
0 days 01:00:00.838000,OCO,31,1.0,1.0,0 days 00:59:59.603000,,HARD,1.0,True,Haas F1 Team,0 days 00:57:27.534000,124,18.0,2025,17
0 days 01:02:47.648000,OCO,31,2.0,2.0,0 days 01:02:46.419000,0 days 01:00:20.341000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:00:00.838000,4,19.0,2025,17
0 days 01:05:23.718000,OCO,31,3.0,3.0,,0 days 01:03:07.256000,HARD,2.0,False,Haas F1 Team,0 days 01:02:47.648000,4,19.0,2025,17
0 days 01:38:48.904000,ALO,14,21.0,1.0,0 days 01:38:47.667000,,MEDIUM,24.0,False,Aston Martin,0 days 01:36:58.137000,1,11.0,2025,17
0 days 01:40:58.223000,ALO,14,22.0,2.0,,0 days 01:39:13.348000,HARD,1.0,True,Aston Martin,0 days 01:38:48.904000,1,18.0,2025,17
0 days 02:05:46.343000,HUL,27,36.0,1.0,0 days 02:05:45.149000,,HARD,36.0,True,Kick Sauber,0 days 02:03:54.730000,1,15.0,2025,17
0 days 02:07:47.782000,HUL,27,37.0,2.0,,0 days 02:06:05.164000,MEDIUM,1.0,True,Kick Sauber,0 days 02:05:46.343000,1,17.0,2025,17
0 days 02:07:30.289000,STR,18,37.0,1.0,0 days 02:07:29.077000,,MEDIUM,40.0,False,Aston Martin,0 days 02:05:39.321000,1,14.0,2025,17
0 days 02:09:35.776000,STR,18,38.0,2.0,,0 days 02:07:50.863000,HARD,1.0,True,Aston Martin,0 days 02:07:30.289000,1,17.0,2025,17
0 days 02:04:05.741000,GAS,10,35.0,1.0,0 days 02:04:04.673000,,HARD,35.0,True,Alpine,0 days 02:02:15.031000,1,18.0,2025,17
0 days 02:06:10.406000,GAS,10,36.0,2.0,,0 days 02:04:26.340000,MEDIUM,1.0,True,Alpine,0 days 02:04:05.741000,1,19.0,2025,17
0 days 01:30:01.526000,COL,43,16.0,1.0,0 days 01:30:00.346000,,MEDIUM,16.0,True,Alpine,0 days 01:28:10.546000,1,16.0,2025,17
0 days 01:32:18.154000,COL,43,17.0,2.0,,0 days 01:30:21.491000,HARD,1.0,True,Alpine,0 days 01:30:01.526000,12,19.0,2025,17
0 days 01:35:38.208000,RUS,63,25.0,1.0,0 days 01:35:32.507000,,MEDIUM,25.0,True,Mercedes,0 days 01:33:55.030000,1,1.0,2025,18
0 days 01:37:31.306000,RUS,63,26.0,2.0,,0 days 01:35:56.501000,HARD,1.0,True,Mercedes,0 days 01:35:38.208000,1,3.0,2025,18
0 days 01:26:04.389000,VER,1,19.0,1.0,0 days 01:25:58.620000,,SOFT,22.0,False,Red Bull Racing,0 days 01:24:21.102000,1,4.0,2025,18
0 days 01:27:57.425000,VER,1,20.0,2.0,,0 days 01:26:22.690000,HARD,1.0,True,Red Bull Racing,0 days 01:26:04.389000,1,7.0,2025,18
0 days 01:37:23.719000,NOR,4,26.0,1.0,0 days 01:37:17.996000,,MEDIUM,26.0,True,McLaren,0 days 01:35:41.014000,1,2.0,2025,18
0 days 01:39:15.665000,NOR,4,27.0,2.0,,0 days 01:37:41.203000,HARD,1.0,True,McLaren,0 days 01:37:23.719000,1,4.0,2025,18
0 days 01:39:05.142000,PIA,81,27.0,1.0,0 days 01:38:59.354000,,MEDIUM,27.0,True,McLaren,0 days 01:37:22.312000,1,1.0,2025,18
0 days 01:41:01.185000,PIA,81,28.0,2.0,,0 days 01:39:26.033000,HARD,1.0,True,McLaren,0 days 01:39:05.142000,1,4.0,2025,18
0 days 01:35:59.196000,ANT,12,25.0,1.0,0 days 01:35:53.444000,,MEDIUM,25.0,True,Mercedes,0 days 01:34:16.849000,1,5.0,2025,18
0 days 01:37:53.706000,ANT,12,26.0,2.0,,0 days 01:36:17.163000,HARD,1.0,True,Mercedes,0 days 01:35:59.196000,1,7.0,2025,18
0 days 01:29:30.208000,LEC,16,21.0,1.0,0 days 01:29:24.436000,,MEDIUM,21.0,True,Ferrari,0 days 01:27:46.836000,1,6.0,2025,18
0 days 01:31:24.397000,LEC,16,22.0,2.0,,0 days 01:29:48.148000,HARD,1.0,True,Ferrari,0 days 01:29:30.208000,1,9.0,2025,18
0 days 01:39:33.837000,ALO,14,27.0,1.0,0 days 01:39:28.221000,,SOFT,30.0,False,Aston Martin,0 days 01:37:48.334000,1,7.0,2025,18
0 days 01:41:36.193000,ALO,14,28.0,2.0,,0 days 01:39:58.885000,MEDIUM,2.0,False,Aston Martin,0 days 01:39:33.837000,1,15.0,2025,18
0 days 01:34:27.611000,HAM,44,24.0,1.0,0 days 01:34:21.905000,,MEDIUM,24.0,True,Ferrari,0 days 01:32:44.052000,1,6.0,2025,18
0 days 01:36:22.269000,HAM,44,25.0,2.0,,0 days 01:34:46.623000,HARD,1.0,True,Ferrari,0 days 01:34:27.611000,1,8.0,2025,18
0 days 02:10:08.772000,HAM,44,46.0,2.0,0 days 02:10:03.032000,,HARD,22.0,True,Ferrari,0 days 02:08:26.951000,1,7.0,2025,18
0 days 02:11:59.275000,HAM,44,47.0,3.0,,0 days 02:10:26.416000,SOFT,4.0,False,Ferrari,0 days 02:10:08.772000,1,7.0,2025,18
0 days 01:33:05.163000,BEA,87,23.0,1.0,0 days 01:32:59.369000,,MEDIUM,23.0,True,Haas F1 Team,0 days 01:31:21.745000,1,10.0,2025,18
0 days 01:34:59.239000,BEA,87,24.0,2.0,,0 days 01:33:23.467000,HARD,1.0,True,Haas F1 Team,0 days 01:33:05.163000,1,15.0,2025,18
0 days 02:17:42.412000,SAI,55,50.0,1.0,0 days 02:17:36.703000,,MEDIUM,50.0,True,Williams,0 days 02:15:58.454000,1,12.0,2025,18
0 days 02:19:35.710000,SAI,55,51.0,2.0,,0 days 02:18:00.733000,SOFT,1.0,True,Williams,0 days 02:17:42.412000,1,14.0,2025,18
0 days 01:28:10.730000,HAD,6,20.0,1.0,0 days 01:28:04.958000,,SOFT,22.0,False,Racing Bulls,0 days 01:26:25.918000,1,11.0,2025,18
0 days 01:30:06.756000,HAD,6,21.0,2.0,,0 days 01:28:28.780000,HARD,1.0,True,Racing Bulls,0 days 01:28:10.730000,1,17.0,2025,18
0 days 01:16:52.935000,TSU,22,13.0,1.0,0 days 01:16:47.243000,,SOFT,13.0,True,Red Bull Racing,0 days 01:15:07.793000,1,20.0,2025,18
0 days 01:18:49.930000,TSU,22,14.0,2.0,,0 days 01:17:11.742000,HARD,1.0,True,Red Bull Racing,0 days 01:16:52.935000,1,19.0,2025,18
0 days 01:57:58.021000,STR,18,38.0,1.0,0 days 01:57:52.398000,,SOFT,38.0,True,Aston Martin,0 days 01:56:12.403000,1,13.0,2025,18
0 days 01:59:52.545000,STR,18,39.0,2.0,,0 days 01:58:16.266000,MEDIUM,2.0,False,Aston Martin,0 days 01:57:58.021000,1,20.0,2025,18
0 days 00:56:54.696000,ALB,23,1.0,1.0,,0 days 00:55:08.635000,MEDIUM,1.0,True,Williams,0 days 00:54:57.735000,1,20.0,2025,18
0 days 02:04:38.296000,ALB,23,42.0,1.0,0 days 02:04:32.477000,,MEDIUM,42.0,True,Williams,0 days 02:02:50.276000,1,13.0,2025,18
0 days 02:06:35.293000,ALB,23,43.0,2.0,,0 days 02:04:58.212000,SOFT,1.0,True,Williams,0 days 02:04:38.296000,1,20.0,2025,18
0 days 02:14:25.397000,LAW,30,48.0,1.0,0 days 02:14:19.560000,,MEDIUM,48.0,True,Racing Bulls,0 days 02:12:38.528000,1,13.0,2025,18
0 days 02:16:21.053000,LAW,30,49.0,2.0,,0 days 02:14:43.743000,SOFT,1.0,True,Racing Bulls,0 days 02:14:25.397000,1,19.0,2025,18
0 days 01:18:25.578000,COL,43,14.0,1.0,0 days 01:18:19.919000,,SOFT,14.0,True,Alpine,0 days 01:16:41.125000,1,15.0,2025,18
0 days 01:20:19.894000,COL,43,15.0,2.0,,0 days 01:18:43.875000,MEDIUM,1.0,True,Alpine,0 days 01:18:25.578000,1,18.0,2025,18
0 days 01:16:50.053000,BOR,5,13.0,1.0,0 days 01:16:44.262000,,MEDIUM,13.0,True,Kick Sauber,0 days 01:15:05.660000,1,17.0,2025,18
0 days 01:18:54.016000,BOR,5,14.0,2.0,,0 days 01:17:17.165000,HARD,1.0,True,Kick Sauber,0 days 01:16:50.053000,1,20.0,2025,18
0 days 01:44:46.042000,OCO,31,30.0,1.0,0 days 01:44:40.291000,,MEDIUM,30.0,True,Haas F1 Team,0 days 01:43:01.743000,1,12.0,2025,18
0 days 01:46:41.239000,OCO,31,31.0,2.0,,0 days 01:45:05.450000,HARD,1.0,True,Haas F1 Team,0 days 01:44:46.042000,1,20.0,2025,18
0 days 00:56:54.277000,GAS,10,1.0,1.0,,0 days 00:55:07.706000,MEDIUM,1.0,True,Alpine,0 days 00:54:57.735000,1,19.0,2025,18
0 days 01:35:02.088000,GAS,10,24.0,1.0,0 days 01:34:56.421000,,MEDIUM,24.0,True,Alpine,0 days 01:33:17.992000,1,17.0,2025,18
0 days 01:36:57.265000,GAS,10,25.0,2.0,,0 days 01:35:22.009000,HARD,1.0,True,Alpine,0 days 01:35:02.088000,1,20.0,2025,18
0 days 02:19:46.232000,GAS,10,51.0,2.0,0 days 02:19:40.595000,,HARD,27.0,True,Alpine,0 days 02:17:58.750000,1,19.0,2025,18
0 days 02:21:39.281000,GAS,10,52.0,3.0,,0 days 02:20:05.734000,SOFT,1.0,True,Alpine,0 days 02:19:46.232000,1,20.0,2025,18
0 days 01:36:26.742000,HUL,27,25.0,1.0,0 days 01:36:21.085000,,MEDIUM,25.0,True,Kick Sauber,0 days 01:34:42.933000,1,11.0,2025,18
0 days 01:38:21.714000,HUL,27,26.0,2.0,,0 days 01:36:45.117000,HARD,1.0,True,Kick Sauber,0 days 01:36:26.742000,1,18.0,2025,18
0 days 02:08:22.291000,HUL,27,44.0,2.0,0 days 02:08:16.479000,,HARD,19.0,True,Kick Sauber,0 days 02:06:19.368000,12,20.0,2025,18
0 days 02:10:23.782000,HUL,27,45.0,3.0,,0 days 02:08:48.391000,SOFT,1.0,True,Kick Sauber,0 days 02:08:22.291000,1,20.0,2025,18
0 days 01:52:40.240000,VER,1,33.0,1.0,0 days 01:52:39.562000,,MEDIUM,33.0,True,Red Bull Racing,0 days 01:50:58.832000,1,1.0,2025,19
0 days 01:54:38.545000,VER,1,34.0,2.0,,0 days 01:53:03.283000,SOFT,3.0,False,Red Bull Racing,0 days 01:52:40.240000,1,1.0,2025,19
0 days 01:43:32.327000,GAS,10,27.0,1.0,0 days 01:43:31.489000,,MEDIUM,27.0,True,Alpine,0 days 01:41:50.127000,1,13.0,2025,19
0 days 01:45:34.624000,GAS,10,28.0,2.0,,0 days 01:43:58.004000,SOFT,3.0,False,Alpine,0 days 01:43:32.327000,1,19.0,2025,19
0 days 01:50:15.889000,ANT,12,31.0,1.0,0 days 01:50:14.987000,,MEDIUM,31.0,True,Mercedes,0 days 01:48:33.738000,1,10.0,2025,19
0 days 01:52:18.548000,ANT,12,32.0,2.0,,0 days 01:50:38.901000,SOFT,4.0,False,Mercedes,0 days 01:50:15.889000,1,18.0,2025,19
0 days 01:48:25.123000,ALO,14,30.0,1.0,0 days 01:48:24.274000,,MEDIUM,31.0,False,Aston Martin,0 days 01:46:42.531000,1,9.0,2025,19
0 days 01:50:25.164000,ALO,14,31.0,2.0,,0 days 01:48:48.208000,SOFT,4.0,False,Aston Martin,0 days 01:48:25.123000,1,14.0,2025,19
0 days 01:34:34.174000,LEC,16,22.0,1.0,0 days 01:34:33.344000,,SOFT,25.0,False,Ferrari,0 days 01:32:51.729000,1,4.0,2025,19
0 days 01:36:33.787000,LEC,16,23.0,2.0,,0 days 01:34:56.987000,MEDIUM,1.0,True,Ferrari,0 days 01:34:34.174000,1,9.0,2025,19
0 days 01:45:10.289000,STR,18,28.0,1.0,0 days 01:45:09.357000,,SOFT,28.0,True,Aston Martin,0 days 01:43:28.419000,1,12.0,2025,19
0 days 01:47:09.463000,STR,18,29.0,2.0,,0 days 01:45:33.573000,MEDIUM,2.0,False,Aston Martin,0 days 01:45:10.289000,1,16.0,2025,19
0 days 01:46:31.453000,TSU,22,29.0,1.0,0 days 01:46:30.886000,,MEDIUM,29.0,True,Red Bull Racing,0 days 01:44:49.051000,1,7.0,2025,19
0 days 01:48:31.549000,TSU,22,30.0,2.0,,0 days 01:46:55.048000,SOFT,1.0,True,Red Bull Racing,0 days 01:46:31.453000,1,11.0,2025,19
0 days 01:09:21.728000,ALB,23,7.0,1.0,0 days 01:09:20.832000,,HARD,7.0,True,Williams,0 days 01:07:11.487000,26,17.0,2025,19
0 days 01:11:41.949000,ALB,23,8.0,2.0,,0 days 01:09:44.599000,MEDIUM,1.0,True,Williams,0 days 01:09:21.728000,671,19.0,2025,19
0 days 01:58:40.692000,ALB,23,36.0,2.0,0 days 01:58:40.075000,,MEDIUM,29.0,True,Williams,0 days 01:56:59.191000,1,10.0,2025,19
0 days 02:00:39.771000,ALB,23,37.0,3.0,,0 days 01:59:04.308000,SOFT,1.0,True,Williams,0 days 01:58:40.692000,1,17.0,2025,19
0 days 01:53:15.841000,HUL,27,33.0,1.0,0 days 01:53:14.937000,,MEDIUM,33.0,True,Kick Sauber,0 days 01:51:34.777000,1,5.0,2025,19
0 days 01:55:15.415000,HUL,27,34.0,2.0,,0 days 01:53:38.691000,SOFT,4.0,False,Kick Sauber,0 days 01:53:15.841000,12,9.0,2025,19
0 days 01:48:27.873000,LAW,30,30.0,1.0,0 days 01:48:27.276000,,MEDIUM,30.0,True,Racing Bulls,0 days 01:46:46.286000,1,10.0,2025,19
0 days 01:50:27.645000,LAW,30,31.0,2.0,,0 days 01:48:50.700000,SOFT,1.0,True,Racing Bulls,0 days 01:48:27.873000,1,15.0,2025,19
0 days 01:38:34.636000,OCO,31,24.0,1.0,0 days 01:38:33.734000,,HARD,24.0,True,Haas F1 Team,0 days 01:36:52.423000,1,17.0,2025,19
0 days 01:40:35.044000,OCO,31,25.0,2.0,,0 days 01:38:58.822000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:38:34.636000,1,19.0,2025,19
0 days 01:51:09.903000,NOR,4,32.0,1.0,0 days 01:51:09.034000,,MEDIUM,32.0,True,McLaren,0 days 01:49:28.176000,1,2.0,2025,19
0 days 01:53:09.164000,NOR,4,33.0,2.0,,0 days 01:51:33.549000,SOFT,7.0,False,McLaren,0 days 01:51:09.903000,1,4.0,2025,19
0 days 01:52:05.722000,COL,43,32.0,1.0,0 days 01:52:05.080000,,MEDIUM,32.0,True,Alpine,0 days 01:50:23.668000,1,11.0,2025,19
0 days 01:54:06.881000,COL,43,33.0,2.0,,0 days 01:52:28.865000,SOFT,3.0,False,Alpine,0 days 01:52:05.722000,1,19.0,2025,19
0 days 01:49:37.833000,HAM,44,31.0,1.0,0 days 01:49:36.921000,,MEDIUM,31.0,True,Ferrari,0 days 01:47:56.208000,1,3.0,2025,19
0 days 01:51:37.295000,HAM,44,32.0,2.0,,0 days 01:50:00.873000,SOFT,3.0,False,Ferrari,0 days 01:49:37.833000,1,6.0,2025,19
0 days 01:21:32.509000,BOR,5,14.0,1.0,0 days 01:21:31.655000,,SOFT,14.0,True,Kick Sauber,0 days 01:19:50.576000,1,13.0,2025,19
0 days 01:23:34.386000,BOR,5,15.0,2.0,,0 days 01:21:57.269000,MEDIUM,1.0,True,Kick Sauber,0 days 01:21:32.509000,1,19.0,2025,19
0 days 01:58:53.375000,BOR,5,36.0,2.0,0 days 01:58:52.523000,,MEDIUM,22.0,True,Kick Sauber,0 days 01:57:12.215000,1,15.0,2025,19
0 days 02:00:52.234000,BOR,5,37.0,3.0,,0 days 01:59:16.496000,SOFT,1.0,True,Kick Sauber,0 days 01:58:53.375000,1,19.0,2025,19
0 days 01:45:22.886000,HAD,6,28.0,1.0,0 days 01:45:22.347000,,HARD,28.0,True,Racing Bulls,0 days 01:43:41.212000,1,16.0,2025,19
0 days 01:47:22.293000,HAD,6,29.0,2.0,,0 days 01:45:45.815000,SOFT,1.0,True,Racing Bulls,0 days 01:45:22.886000,1,19.0,2025,19
0 days 01:53:05.837000,RUS,63,33.0,1.0,0 days 01:53:04.998000,,MEDIUM,33.0,True,Mercedes,0 days 01:51:24.185000,1,2.0,2025,19
0 days 01:55:03.655000,RUS,63,34.0,2.0,,0 days 01:53:28.463000,SOFT,4.0,False,Mercedes,0 days 01:53:05.837000,12,6.0,2025,19
0 days 01:48:01.942000,PIA,81,30.0,1.0,0 days 01:48:00.997000,,MEDIUM,30.0,True,McLaren,0 days 01:46:20.650000,1,4.0,2025,19
0 days 01:50:01.040000,PIA,81,31.0,2.0,,0 days 01:48:24.457000,SOFT,4.0,False,McLaren,0 days 01:48:01.942000,1,7.0,2025,19
0 days 01:48:13.655000,BEA,87,30.0,1.0,0 days 01:48:13.090000,,MEDIUM,30.0,True,Haas F1 Team,0 days 01:46:32.558000,1,7.0,2025,19
0 days 01:50:12.352000,BEA,87,31.0,2.0,,0 days 01:48:36.802000,SOFT,4.0,False,Haas F1 Team,0 days 01:48:13.655000,1,9.0,2025,19
0 days 01:48:41.709000,VER,1,37.0,1.0,0 days 01:48:39.134000,,MEDIUM,37.0,True,Red Bull Racing,0 days 01:47:14.454000,1,2.0,2025,20
0 days 01:50:22.608000,VER,1,38.0,2.0,,0 days 01:49:01.864000,SOFT,4.0,False,Red Bull Racing,0 days 01:48:41.709000,1,8.0,2025,20
0 days 01:43:56.955000,GAS,10,33.0,1.0,0 days 01:43:54.452000,,MEDIUM,33.0,True,Alpine,0 days 01:42:28.745000,1,18.0,2025,20
0 days 01:45:39.003000,GAS,10,34.0,2.0,,0 days 01:44:17.228000,SOFT,1.0,True,Alpine,0 days 01:43:56.955000,1,18.0,2025,20
0 days 01:27:50.806000,ANT,12,22.0,1.0,0 days 01:27:48.170000,,SOFT,25.0,False,Mercedes,0 days 01:26:24.672000,1,8.0,2025,20
0 days 01:29:31.364000,ANT,12,23.0,2.0,,0 days 01:28:10.623000,MEDIUM,1.0,False,Mercedes,0 days 01:27:50.806000,1,13.0,2025,20
0 days 02:02:36.163000,ANT,12,47.0,2.0,0 days 02:02:33.545000,,MEDIUM,25.0,False,Mercedes,0 days 02:01:09.979000,1,6.0,2025,20
0 days 02:04:18.621000,ANT,12,48.0,3.0,,0 days 02:02:58.099000,SOFT,4.0,False,Mercedes,0 days 02:02:36.163000,1,8.0,2025,20
0 days 01:25:23.445000,ALO,14,20.0,1.0,0 days 01:25:20.882000,,SOFT,20.0,True,Aston Martin,0 days 01:23:54.904000,1,15.0,2025,20
0 days 01:27:08.823000,ALO,14,21.0,2.0,,0 days 01:25:47.750000,MEDIUM,2.0,False,Aston Martin,0 days 01:25:23.445000,1,19.0,2025,20
0 days 01:45:14.079000,ALO,14,34.0,2.0,0 days 01:45:11.490000,,MEDIUM,15.0,False,Aston Martin,0 days 01:43:40.381000,1,16.0,2025,20
0 days 01:40:08.856000,LEC,16,31.0,1.0,0 days 01:40:06.174000,,SOFT,31.0,True,Ferrari,0 days 01:38:41.503000,1,2.0,2025,20
0 days 01:41:50.348000,LEC,16,32.0,2.0,,0 days 01:40:28.568000,MEDIUM,1.0,True,Ferrari,0 days 01:40:08.856000,1,3.0,2025,20
0 days 01:33:45.996000,STR,18,26.0,1.0,0 days 01:33:43.524000,,SOFT,26.0,True,Aston Martin,0 days 01:32:18.885000,1,12.0,2025,20
0 days 01:35:27.541000,STR,18,27.0,2.0,,0 days 01:34:05.449000,MEDIUM,2.0,False,Aston Martin,0 days 01:33:45.996000,1,18.0,2025,20
0 days 01:57:31.193000,STR,18,43.0,2.0,0 days 01:57:28.672000,,MEDIUM,18.0,False,Aston Martin,0 days 01:56:05.749000,1,11.0,2025,20
0 days 01:59:13.655000,STR,18,44.0,3.0,,0 days 01:57:52.295000,SOFT,2.0,False,Aston Martin,0 days 01:57:31.193000,1,15.0,2025,20
0 days 01:47:36.523000,TSU,22,36.0,1.0,0 days 01:47:33.892000,,MEDIUM,36.0,True,Red Bull Racing,0 days 01:46:09.458000,1,9.0,2025,20
0 days 01:49:26.857000,TSU,22,37.0,2.0,,0 days 01:48:05.614000,SOFT,1.0,True,Red Bull Racing,0 days 01:47:36.523000,1,15.0,2025,20
0 days 01:54:50.725000,ALB,23,41.0,1.0,0 days 01:54:48.157000,,HARD,41.0,True,Williams,0 days 01:53:23.990000,1,13.0,2025,20
0 days 01:56:30.701000,ALB,23,42.0,2.0,,0 days 01:55:10.196000,SOFT,1.0,True,Williams,0 days 01:54:50.725000,1,16.0,2025,20
0 days 01:32:32.510000,HUL,27,25.0,1.0,0 days 01:32:29.986000,,SOFT,25.0,True,Kick Sauber,0 days 01:31:03.714000,1,16.0,2025,20
0 days 01:00:12.226000,LAW,30,2.0,1.0,0 days 01:00:09.599000,,SOFT,2.0,True,Racing Bulls,0 days 00:58:41.150000,1,19.0,2025,20
0 days 01:02:10.683000,LAW,30,3.0,2.0,,0 days 01:00:43.770000,HARD,1.0,True,Racing Bulls,0 days 01:00:12.226000,12,20.0,2025,20
0 days 01:05:09.298000,LAW,30,5.0,2.0,0 days 01:05:06.760000,,HARD,3.0,True,Racing Bulls,0 days 01:03:35.807000,12,20.0,2025,20
0 days 01:35:01.388000,OCO,31,27.0,1.0,0 days 01:34:58.834000,,SOFT,27.0,True,Haas F1 Team,0 days 01:33:34.101000,1,8.0,2025,20
0 days 01:36:43.040000,OCO,31,28.0,2.0,,0 days 01:35:21.929000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:35:01.388000,1,14.0,2025,20
0 days 01:44:00.231000,NOR,4,34.0,1.0,0 days 01:43:57.572000,,SOFT,34.0,True,McLaren,0 days 01:42:34.196000,1,1.0,2025,20
0 days 01:45:41.617000,NOR,4,35.0,2.0,,0 days 01:44:20.100000,MEDIUM,1.0,True,McLaren,0 days 01:44:00.231000,1,1.0,2025,20
0 days 02:04:59.719000,COL,43,48.0,1.0,0 days 02:04:57.095000,,HARD,48.0,True,Alpine,0 days 02:03:32.393000,1,17.0,2025,20
0 days 02:06:41.637000,COL,43,49.0,2.0,,0 days 02:05:19.906000,SOFT,1.0,True,Alpine,0 days 02:04:59.719000,1,17.0,2025,20
0 days 01:29:09.373000,HAM,44,23.0,1.0,0 days 01:29:06.780000,,SOFT,26.0,False,Ferrari,0 days 01:27:40.388000,1,4.0,2025,20
0 days 01:31:01.287000,HAM,44,24.0,2.0,,0 days 01:29:40.174000,MEDIUM,1.0,True,Ferrari,0 days 01:29:09.373000,1,14.0,2025,20
0 days 02:02:40.093000,HAM,44,47.0,2.0,0 days 02:02:37.399000,,MEDIUM,24.0,True,Ferrari,0 days 02:01:13.457000,1,8.0,2025,20
0 days 02:04:21.251000,HAM,44,48.0,3.0,,0 days 02:03:00.797000,SOFT,4.0,False,Ferrari,0 days 02:02:40.093000,1,9.0,2025,20
0 days 01:49:07.712000,BOR,5,37.0,1.0,0 days 01:49:05.145000,,MEDIUM,37.0,True,Kick Sauber,0 days 01:47:40.905000,1,10.0,2025,20
0 days 01:50:47.275000,BOR,5,38.0,2.0,,0 days 01:49:27.433000,SOFT,1.0,True,Kick Sauber,0 days 01:49:07.712000,1,14.0,2025,20
0 days 01:21:08.458000,SAI,55,17.0,1.0,0 days 01:21:05.899000,,MEDIUM,17.0,True,Williams,0 days 01:19:41.285000,1,15.0,2025,20
0 days 01:22:50.974000,SAI,55,18.0,2.0,,0 days 01:21:28.416000,SOFT,4.0,False,Williams,0 days 01:21:08.458000,1,19.0,2025,20
0 days 02:01:29.095000,SAI,55,46.0,2.0,0 days 02:01:26.279000,,SOFT,32.0,False,Williams,0 days 02:00:03.093000,1,9.0,2025,20
0 days 02:03:16.894000,SAI,55,47.0,3.0,,0 days 02:01:56.702000,SOFT,4.0,False,Williams,0 days 02:01:29.095000,1,14.0,2025,20
0 days 02:15:29.921000,SAI,55,56.0,3.0,0 days 02:15:27.048000,,SOFT,13.0,False,Williams,0 days 02:14:04.805000,1,13.0,2025,20
0 days 02:17:05.974000,SAI,55,57.0,4.0,,0 days 02:15:44.933000,SOFT,14.0,False,Williams,0 days 02:15:29.921000,1,15.0,2025,20
0 days 01:44:54.579000,HAD,6,34.0,1.0,0 days 01:44:51.921000,,MEDIUM,34.0,True,Racing Bulls,0 days 01:43:27.156000,1,12.0,2025,20
0 days 01:46:35.313000,HAD,6,35.0,2.0,,0 days 01:45:14.214000,SOFT,4.0,False,Racing Bulls,0 days 01:44:54.579000,1,15.0,2025,20
0 days 01:32:02.361000,RUS,63,25.0,1.0,0 days 01:31:59.773000,,SOFT,28.0,False,Mercedes,0 days 01:30:35.941000,1,4.0,2025,20
0 days 01:33:43.279000,RUS,63,26.0,2.0,,0 days 01:32:22.191000,MEDIUM,1.0,True,Mercedes,0 days 01:32:02.361000,1,10.0,2025,20
0 days 02:03:56.184000,RUS,63,48.0,2.0,0 days 02:03:53.585000,,MEDIUM,23.0,True,Mercedes,0 days 02:02:30.976000,1,4.0,2025,20
0 days 02:05:35.992000,RUS,63,49.0,3.0,,0 days 02:04:16.038000,SOFT,4.0,False,Mercedes,0 days 02:03:56.184000,1,5.0,2025,20
0 days 01:30:40.482000,PIA,81,24.0,1.0,0 days 01:30:37.871000,,SOFT,27.0,False,McLaren,0 days 01:29:13.829000,1,6.0,2025,20
0 days 01:32:22.057000,PIA,81,25.0,2.0,,0 days 01:31:01.062000,MEDIUM,1.0,True,McLaren,0 days 01:30:40.482000,1,13.0,2025,20
0 days 02:02:36.844000,PIA,81,47.0,2.0,0 days 02:02:34.296000,,MEDIUM,23.0,True,McLaren,0 days 02:01:10.582000,1,7.0,2025,20
0 days 02:04:16.288000,PIA,81,48.0,3.0,,0 days 02:02:56.501000,SOFT,4.0,False,McLaren,0 days 02:02:36.844000,1,7.0,2025,20
0 days 01:30:33.753000,BEA,87,24.0,1.0,0 days 01:30:31.137000,,SOFT,27.0,False,Haas F1 Team,0 days 01:29:07.562000,1,4.0,2025,20
0 days 01:32:15.371000,BEA,87,25.0,2.0,,0 days 01:30:53.788000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:30:33.753000,1,9.0,2025,20
0 days 02:03:53.767000,BEA,87,48.0,2.0,0 days 02:03:51.122000,,MEDIUM,24.0,True,Haas F1 Team,0 days 02:02:28.652000,1,3.0,2025,20
