time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS
91.014,38,HARD,3,28.792,37.148,25.074,None,None,None,6,3,1,False,5523.016,BOT,77,None,None,5460.811,5497.959,5523.033,295.0,265.0,251.0,303.0,True,Mercedes,5432.002,2020-08-09T14:10:32.048000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
90.997,39,HARD,3,28.749,37.251,24.997,None,None,None,7,3,1,False,5614.013,BOT,77,None,None,5551.782,5589.033,5614.03,292.0,262.0,250.0,306.0,True,Mercedes,5523.016,2020-08-09T14:12:03.062000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
90.612,40,HARD,3,28.774,36.96,24.878,None,None,None,8,3,1,False,5704.625,BOT,77,None,None,5642.804,5679.764,5704.642,292.0,263.0,251.0,310.0,True,Mercedes,5614.013,2020-08-09T14:13:34.059000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
90.627,41,HARD,3,28.776,36.917,24.934,None,None,None,9,3,1,False,5795.252,BOT,77,None,None,5733.418,5770.335,5795.269,292.0,262.0,251.0,311.0,True,Mercedes,5704.625,2020-08-09T14:15:04.671000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
90.477,42,HARD,3,28.801,36.946,24.73,None,None,None,10,2,1,False,5885.729,BOT,77,None,None,5824.07,5861.016,5885.746,294.0,262.0,251.0,312.0,True,Mercedes,5795.252,2020-08-09T14:16:35.298000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
90.672,43,HARD,3,28.844,36.645,25.183,None,None,None,11,2,1,False,5976.401,BOT,77,None,None,5914.59,5951.235,5976.418,293.0,263.0,250.0,306.0,True,Mercedes,5885.729,2020-08-09T14:18:05.775000000,False,None,False,True,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
89.765,44,HARD,3,28.658,36.475,24.632,None,None,None,12,2,1,True,6066.166,BOT,77,None,None,6005.076,6041.551,6066.183,294.0,263.0,251.0,309.0,True,Mercedes,5976.401,2020-08-09T14:19:36.447000000,False,None,False,True,6030.377,26.4,55.2,1000.7,False,44.3,15,2.0
89.814,45,HARD,3,28.615,36.473,24.726,None,None,None,13,2,1,False,6155.98,BOT,77,None,None,6094.798,6131.271,6155.997,293.0,263.0,251.0,310.0,True,Mercedes,6066.166,2020-08-09T14:21:06.212000000,False,None,False,True,6090.37,26.2,56.6,1000.8,False,44.3,20,1.4
89.944,46,HARD,3,28.544,36.617,24.783,None,None,None,14,2,1,False,6245.924,BOT,77,None,None,6184.541,6221.158,6245.941,294.0,264.0,251.0,314.0,True,Mercedes,6155.98,2020-08-09T14:22:36.026000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
90.929,47,HARD,3,28.888,37.274,24.767,None,None,None,15,2,1,False,6336.853,BOT,77,None,None,6274.829,6312.103,6336.87,313.0,262.0,251.0,309.0,True,Mercedes,6245.924,2020-08-09T14:24:05.970000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
90.026,48,HARD,3,28.938,36.507,24.581,None,None,None,16,2,1,False,6426.879,BOT,77,None,None,6365.808,6402.315,6426.896,306.0,265.0,250.0,309.0,True,Mercedes,6336.853,2020-08-09T14:25:36.899000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
90.554,49,HARD,3,28.848,36.471,25.235,None,None,None,17,2,1,False,6517.433,BOT,77,None,None,6455.744,6492.215,6517.45,292.0,265.0,252.0,312.0,True,Mercedes,6426.879,2020-08-09T14:27:06.925000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
92.282,50,HARD,3,29.175,38.156,24.951,None,None,None,18,3,1,False,6609.715,BOT,77,None,None,6546.625,6584.781,6609.732,299.0,262.0,251.0,312.0,True,Mercedes,6517.433,2020-08-09T14:28:37.479000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
93.333,51,HARD,3,29.124,38.167,26.042,None,None,None,19,3,1,False,6703.048,BOT,77,None,None,6638.856,6677.023,6703.065,289.0,260.0,245.0,297.0,True,Mercedes,6609.715,2020-08-09T14:30:09.761000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
95.416,52,HARD,3,29.348,39.342,26.726,None,None,None,20,3,1,False,6798.464,BOT,77,None,None,6732.413,6771.755,6798.481,292.0,254.0,235.0,304.0,True,Mercedes,6703.048,2020-08-09T14:31:43.094000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
98.443,1,MEDIUM,1,None,39.272,25.749,None,None,None,4,7,12,False,2095.683,GAS,10,None,None,None,2069.953,2095.806,306.0,256.0,247.0,302.0,False,AlphaTauri,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
93.873,2,MEDIUM,1,29.549,38.408,25.916,None,None,None,5,7,1,True,2189.556,GAS,10,None,None,2125.241,2163.649,2189.565,292.0,256.0,247.0,304.0,False,AlphaTauri,2095.683,2020-08-09T13:14:55.729000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
93.235,3,MEDIUM,1,29.278,38.427,25.53,None,None,None,6,7,1,True,2282.791,GAS,10,None,None,2218.843,2257.27,2282.8,306.0,257.0,245.0,321.0,False,AlphaTauri,2189.556,2020-08-09T13:16:29.602000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
93.557,4,MEDIUM,1,29.173,38.504,25.88,None,None,None,7,7,1,False,2376.348,GAS,10,None,None,2311.973,2350.477,2376.357,307.0,253.0,244.0,316.0,False,AlphaTauri,2282.791,2020-08-09T13:18:02.837000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
93.683,5,MEDIUM,1,29.279,38.597,25.807,None,None,None,8,7,1,False,2470.031,GAS,10,None,None,2405.636,2444.233,2470.04,305.0,253.0,245.0,298.0,False,AlphaTauri,2376.348,2020-08-09T13:19:36.394000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
93.544,6,MEDIUM,1,29.36,38.401,25.783,None,None,None,9,7,1,False,2563.575,GAS,10,None,None,2499.4,2537.801,2563.584,290.0,255.0,246.0,297.0,False,AlphaTauri,2470.031,2020-08-09T13:21:10.077000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
92.447,7,MEDIUM,1,29.483,38.139,24.825,None,None,None,10,7,1,False,2656.022,GAS,10,None,2650.185,2593.067,2631.206,2656.031,288.0,254.0,None,300.0,False,AlphaTauri,2563.575,2020-08-09T13:22:43.621000000,False,None,False,False,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
112.813,8,HARD,2,49.173,38.148,25.492,None,None,None,1,18,1,False,2768.835,GAS,10,2678.545,None,2705.204,2743.352,2768.844,290.0,258.0,248.0,317.0,True,AlphaTauri,2656.022,2020-08-09T13:24:16.068000000,False,None,False,False,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
93.844,9,HARD,2,29.158,38.844,25.842,None,None,None,2,17,1,False,2862.679,GAS,10,None,None,2798.002,2836.846,2862.688,322.0,261.0,248.0,326.0,True,AlphaTauri,2768.835,2020-08-09T13:26:08.881000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
93.188,10,HARD,2,29.253,37.888,26.047,None,None,None,3,14,1,True,2955.867,GAS,10,None,None,2891.941,2929.829,2955.876,304.0,260.0,244.0,335.0,True,AlphaTauri,2862.679,2020-08-09T13:27:42.725000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
93.52,11,HARD,2,29.559,38.298,25.663,None,None,None,4,14,1,False,3049.387,GAS,10,None,None,2985.435,3023.733,3049.396,293.0,257.0,245.0,301.0,True,AlphaTauri,2955.867,2020-08-09T13:29:15.913000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.408,12,HARD,2,29.513,38.429,25.466,None,None,None,5,14,1,False,3142.795,GAS,10,None,None,3078.909,3117.338,3142.804,287.0,257.0,244.0,302.0,True,AlphaTauri,3049.387,2020-08-09T13:30:49.433000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.603,13,HARD,2,29.373,38.586,25.644,None,None,None,6,14,1,False,3236.398,GAS,10,None,None,3172.177,3210.763,3236.407,309.0,257.0,248.0,309.0,True,AlphaTauri,3142.795,2020-08-09T13:32:22.841000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
93.054,14,HARD,2,29.449,38.077,25.528,None,None,None,7,14,1,True,3329.452,GAS,10,None,None,3265.856,3303.933,3329.461,289.0,257.0,246.0,305.0,True,AlphaTauri,3236.398,2020-08-09T13:33:56.444000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
93.457,15,HARD,2,29.463,38.397,25.597,None,None,None,8,14,1,False,3422.909,GAS,10,None,None,3358.924,3397.321,3422.918,287.0,259.0,245.0,307.0,True,AlphaTauri,3329.452,2020-08-09T13:35:29.498000000,False,None,False,True,3330.18,25.5,58.3,1000.7,False,43.3,28,2.2
93.246,16,HARD,2,29.299,38.331,25.616,None,None,None,9,14,1,False,3516.155,GAS,10,None,None,3452.217,3490.548,3516.164,291.0,258.0,246.0,308.0,True,AlphaTauri,3422.909,2020-08-09T13:37:02.955000000,False,None,False,True,3390.154,25.4,58.4,1000.9,False,43.5,61,2.3
93.758,17,HARD,2,29.516,38.541,25.701,None,None,None,10,14,1,False,3609.913,GAS,10,None,None,3545.68,3584.221,3609.922,293.0,259.0,247.0,309.0,True,AlphaTauri,3516.155,2020-08-09T13:38:36.201000000,False,None,False,True,3510.14,25.4,58.5,1000.8,False,43.6,29,2.1
93.612,18,HARD,2,29.626,38.24,25.746,None,None,None,11,13,1,False,3703.525,GAS,10,None,None,3639.548,3677.788,3703.534,287.0,260.0,245.0,307.0,True,AlphaTauri,3609.913,2020-08-09T13:40:09.959000000,False,None,False,True,3570.133,25.2,59.1,1001.0,False,43.6,1,2.4
94.128,19,HARD,2,29.531,38.806,25.791,None,None,None,12,13,1,False,3797.653,GAS,10,None,None,3733.065,3771.871,3797.662,301.0,259.0,246.0,301.0,True,AlphaTauri,3703.525,2020-08-09T13:41:43.571000000,False,None,False,True,3690.124,25.5,58.4,1000.9,False,43.9,6,1.8
93.375,20,HARD,2,29.392,38.348,25.635,None,None,None,13,12,1,False,3891.028,GAS,10,None,None,3827.054,3865.402,3891.037,288.0,259.0,246.0,303.0,True,AlphaTauri,3797.653,2020-08-09T13:43:17.699000000,False,None,False,True,3810.162,25.5,57.8,1000.9,False,43.6,14,2.5
94.653,21,HARD,2,29.433,39.387,25.833,None,None,None,14,13,1,False,3985.681,GAS,10,None,None,3920.47,3959.857,3985.69,299.0,257.0,245.0,324.0,True,AlphaTauri,3891.028,2020-08-09T13:44:51.074000000,False,None,False,True,3870.143,25.6,57.9,1000.8,False,44.0,22,2.3
93.627,22,HARD,2,29.444,38.557,25.626,None,None,None,15,13,1,False,4079.308,GAS,10,None,None,4015.134,4053.691,4079.317,292.0,257.0,246.0,303.0,True,AlphaTauri,3985.681,2020-08-09T13:46:25.727000000,False,None,False,True,3990.133,25.8,56.8,1001.0,False,43.8,13,2.1
92.386,23,HARD,2,29.432,38.079,24.875,None,None,None,16,10,1,False,4171.694,GAS,10,None,4165.871,4108.749,4146.828,4171.703,286.0,259.0,None,301.0,True,AlphaTauri,4079.308,2020-08-09T13:47:59.354000000,False,None,False,False,4050.112,25.9,56.5,1000.9,False,43.8,4,1.0
114.397,24,HARD,3,50.081,38.891,25.425,None,None,None,1,19,1,False,4286.091,GAS,10,4196.343,None,4221.784,4260.675,4286.1,282.0,259.0,249.0,298.0,True,AlphaTauri,4171.694,2020-08-09T13:49:31.740000000,False,None,False,False,4170.17,26.4,54.7,1000.9,False,44.6,287,1.0
93.364,25,HARD,3,29.474,38.525,25.365,None,None,None,2,18,1,False,4379.455,GAS,10,None,None,4315.574,4354.099,4379.464,286.0,259.0,249.0,301.0,True,AlphaTauri,4286.091,2020-08-09T13:51:26.137000000,False,None,False,True,4230.187,26.5,54.6,1000.9,False,44.6,33,1.8
92.152,26,HARD,3,29.073,37.731,25.348,None,None,None,3,18,1,True,4471.607,GAS,10,None,None,4408.537,4446.268,4471.616,288.0,261.0,248.0,302.0,True,AlphaTauri,4379.455,2020-08-09T13:52:59.501000000,False,None,False,True,4350.19,26.6,54.5,1000.9,False,44.8,7,1.4
92.567,27,HARD,3,29.251,37.957,25.359,None,None,None,4,16,1,False,4564.174,GAS,10,None,None,4500.867,4538.824,4564.183,288.0,260.0,249.0,305.0,True,AlphaTauri,4471.607,2020-08-09T13:54:31.653000000,False,None,False,True,4410.191,26.7,55.0,1000.9,False,44.4,9,3.0
92.236,28,HARD,3,29.056,37.881,25.299,None,None,None,5,16,1,False,4656.41,GAS,10,None,None,4593.239,4631.12,4656.419,291.0,261.0,250.0,308.0,True,AlphaTauri,4564.174,2020-08-09T13:56:04.220000000,False,None,False,True,4530.212,26.2,56.5,1000.8,False,43.2,23,3.3
91.882,29,HARD,3,29.088,37.659,25.135,None,None,None,6,15,1,True,4748.292,GAS,10,None,None,4685.507,4723.166,4748.301,299.0,265.0,249.0,330.0,True,AlphaTauri,4656.41,2020-08-09T13:57:36.456000000,False,None,False,True,4650.232,25.9,56.8,1000.8,False,43.6,21,1.1
92.498,30,HARD,3,29.143,38.307,25.048,None,None,None,7,14,1,False,4840.79,GAS,10,None,None,4777.444,4815.751,4840.799,305.0,263.0,249.0,325.0,True,AlphaTauri,4748.292,2020-08-09T13:59:08.338000000,False,None,False,True,4710.237,25.9,56.5,1000.9,False,43.6,14,1.5
92.548,31,HARD,3,29.33,37.867,25.351,None,None,None,8,14,12,False,4933.338,GAS,10,None,None,4870.129,4907.996,4933.347,290.0,262.0,250.0,302.0,True,AlphaTauri,4840.79,2020-08-09T14:00:40.836000000,False,None,False,True,4830.313,25.8,57.1,1000.8,False,43.6,38,2.0
92.239,32,HARD,3,29.129,37.768,25.342,None,None,None,9,14,1,False,5025.577,GAS,10,None,None,4962.476,5000.244,5025.586,287.0,261.0,250.0,301.0,True,AlphaTauri,4933.338,2020-08-09T14:02:13.384000000,False,None,False,True,4890.265,25.8,57.0,1000.7,False,43.6,23,2.2
91.999,33,HARD,3,28.997,37.682,25.32,None,None,None,10,14,1,False,5117.576,GAS,10,None,None,5054.583,5092.265,5117.585,288.0,262.0,248.0,303.0,True,AlphaTauri,5025.577,2020-08-09T14:03:45.623000000,False,None,False,True,5010.272,25.6,58.2,1000.8,False,43.2,2,2.0
92.064,34,HARD,3,29.165,37.611,25.288,None,None,None,11,13,1,False,5209.64,GAS,10,None,None,5146.75,5184.361,5209.649,290.0,262.0,249.0,302.0,True,AlphaTauri,5117.576,2020-08-09T14:05:17.622000000,False,None,False,True,5070.281,25.6,57.7,1000.8,False,43.2,14,1.8
92.106,35,HARD,3,29.022,37.809,25.275,None,None,None,12,12,1,False,5301.746,GAS,10,None,None,5238.671,5276.48,5301.755,289.0,262.0,248.0,302.0,True,AlphaTauri,5209.64,2020-08-09T14:06:49.686000000,False,None,False,True,5190.281,26.0,56.8,1000.7,False,43.7,11,1.5
91.951,36,HARD,3,29.197,37.489,25.265,None,None,None,13,11,1,False,5393.697,GAS,10,None,None,5330.952,5368.441,5393.706,294.0,261.0,250.0,302.0,True,AlphaTauri,5301.746,2020-08-09T14:08:21.792000000,False,None,False,True,5250.297,26.5,54.8,1000.7,False,45.1,25,2.4
91.907,37,HARD,3,29.031,37.51,25.366,None,None,None,14,11,1,False,5485.604,GAS,10,None,None,5422.737,5460.247,5485.613,295.0,264.0,249.0,299.0,True,AlphaTauri,5393.697,2020-08-09T14:09:53.743000000,False,None,False,True,5370.329,26.8,54.5,1000.8,False,44.3,17,2.3
91.547,38,HARD,3,29.035,37.364,25.148,None,None,None,15,11,1,True,5577.151,GAS,10,None,None,5514.648,5552.012,5577.16,291.0,264.0,250.0,299.0,True,AlphaTauri,5485.604,2020-08-09T14:11:25.650000000,False,None,False,True,5430.343,26.6,54.9,1000.7,False,44.0,17,3.4
91.685,39,HARD,3,29.097,37.319,25.269,None,None,None,16,11,1,False,5668.836,GAS,10,None,None,5606.257,5643.576,5668.845,289.0,265.0,250.0,302.0,True,AlphaTauri,5577.151,2020-08-09T14:12:57.197000000,False,None,False,True,5550.337,26.4,55.3,1000.7,False,43.7,16,1.5
91.324,40,HARD,3,28.999,37.243,25.082,None,None,None,17,11,1,True,5760.16,GAS,10,None,None,5697.844,5735.087,5760.169,290.0,265.0,251.0,306.0,True,AlphaTauri,5668.836,2020-08-09T14:14:28.882000000,False,None,False,True,5670.376,26.2,56.2,1000.7,False,43.6,2,1.7
91.29,41,HARD,3,28.856,37.303,25.131,None,None,None,18,11,1,True,5851.45,GAS,10,None,None,5789.025,5826.328,5851.459,290.0,264.0,250.0,305.0,True,AlphaTauri,5760.16,2020-08-09T14:16:00.206000000,False,None,False,True,5730.374,26.3,55.7,1000.7,False,43.7,4,1.6
91.271,42,HARD,3,28.829,37.3,25.142,None,None,None,19,11,1,True,5942.721,GAS,10,None,None,5880.288,5917.588,5942.73,291.0,263.0,252.0,302.0,True,AlphaTauri,5851.45,2020-08-09T14:17:31.496000000,False,None,False,True,5850.384,26.4,56.1,1000.7,False,43.7,48,1.8
90.955,43,HARD,3,28.876,37.022,25.057,None,None,None,20,11,1,True,6033.676,GAS,10,None,None,5971.606,6008.628,6033.685,290.0,265.0,251.0,304.0,True,AlphaTauri,5942.721,2020-08-09T14:19:02.767000000,False,None,False,True,5910.382,26.2,56.5,1000.7,False,44.1,245,2.4
91.075,44,HARD,3,28.844,37.174,25.057,None,None,None,21,11,1,False,6124.751,GAS,10,None,None,6062.529,6099.703,6124.76,290.0,264.0,252.0,301.0,True,AlphaTauri,6033.676,2020-08-09T14:20:33.722000000,False,None,False,True,6030.377,26.4,55.2,1000.7,False,44.3,15,2.0
90.835,45,HARD,3,28.775,37.033,25.027,None,None,None,22,11,1,True,6215.586,GAS,10,None,None,6153.535,6190.568,6215.595,292.0,263.0,250.0,308.0,True,AlphaTauri,6124.751,2020-08-09T14:22:04.797000000,False,None,False,True,6090.37,26.2,56.6,1000.8,False,44.3,20,1.4
90.935,46,HARD,3,28.925,37.01,25.0,None,None,None,23,11,1,False,6306.521,GAS,10,None,None,6244.52,6281.53,6306.53,291.0,264.0,251.0,306.0,True,AlphaTauri,6215.586,2020-08-09T14:23:35.632000000,False,None,False,True,6210.391,26.6,55.6,1000.7,False,43.9,28,1.4
90.983,47,HARD,3,28.888,37.047,25.048,None,None,None,24,11,1,False,6397.504,GAS,10,None,None,6335.418,6372.465,6397.513,290.0,264.0,250.0,302.0,True,AlphaTauri,6306.521,2020-08-09T14:25:06.567000000,False,None,False,True,6270.377,26.8,54.3,1000.7,False,43.9,357,3.0
90.747,48,HARD,3,28.892,36.891,24.964,None,None,None,25,11,1,True,6488.251,GAS,10,None,None,6426.405,6463.296,6488.26,288.0,264.0,253.0,300.0,True,AlphaTauri,6397.504,2020-08-09T14:26:37.550000000,False,None,False,True,6330.379,26.3,56.0,1000.6,False,43.7,42,3.1
90.507,49,HARD,3,28.82,36.784,24.903,None,None,None,26,11,1,True,6578.758,GAS,10,None,None,6517.08,6553.864,6578.767,288.0,263.0,252.0,303.0,True,AlphaTauri,6488.251,2020-08-09T14:28:08.297000000,False,None,False,True,6451.381,26.2,56.4,1000.8,False,43.8,357,2.5
90.68,50,HARD,3,28.805,36.872,25.003,None,None,None,27,11,1,False,6669.438,GAS,10,None,None,6607.572,6644.444,6669.447,289.0,260.0,252.0,303.0,True,AlphaTauri,6578.758,2020-08-09T14:29:38.804000000,False,None,False,True,6510.37,26.0,56.5,1000.7,False,43.6,349,2.2
90.345,51,HARD,3,28.764,36.696,24.885,None,None,None,28,11,1,True,6759.783,GAS,10,None,None,6698.211,6734.907,6759.792,290.0,261.0,253.0,305.0,True,AlphaTauri,6669.438,2020-08-09T14:31:09.484000000,False,None,False,True,6630.387,25.9,57.4,1000.7,False,43.2,15,1.8
90.092,52,HARD,3,28.572,36.631,24.889,None,None,None,29,11,1,True,6849.875,GAS,10,None,None,6788.364,6824.995,6849.884,292.0,265.0,254.0,302.0,True,AlphaTauri,6759.783,2020-08-09T14:32:39.829000000,False,None,False,True,6690.398,26.0,57.4,1000.8,False,43.3,337,1.5
103.606,1,MEDIUM,1,None,40.61,27.033,None,None,None,1,15,12,False,2100.846,GIO,99,None,None,None,2073.862,2101.005,301.0,251.0,238.0,319.0,True,Alfa Romeo Racing,1997.072,2020-08-09T13:13:17.118000000,False,None,False,False,2010.085,24.2,61.2,1001.1,False,42.9,13,3.2
95.129,2,MEDIUM,1,29.855,39.159,26.115,None,None,None,2,15,1,True,2195.975,GIO,99,None,None,2130.715,2169.874,2195.989,300.0,257.0,246.0,317.0,True,Alfa Romeo Racing,2100.846,2020-08-09T13:15:00.892000000,False,None,False,True,2130.084,24.5,61.2,1001.1,False,42.6,5,3.7
95.541,3,MEDIUM,1,29.466,39.746,26.329,None,None,None,3,15,1,False,2291.516,GIO,99,None,None,2225.455,2265.201,2291.53,320.0,258.0,244.0,330.0,True,Alfa Romeo Racing,2195.975,2020-08-09T13:16:36.021000000,False,None,False,True,2191.19,24.9,59.9,1001.2,False,42.8,19,1.9
95.236,4,MEDIUM,1,29.79,39.188,26.258,None,None,None,4,15,1,False,2386.752,GIO,99,None,None,2321.32,2360.508,2386.766,316.0,255.0,243.0,327.0,True,Alfa Romeo Racing,2291.516,2020-08-09T13:18:11.562000000,False,None,False,True,2310.089,24.9,59.4,1001.0,False,43.1,295,2.0
94.694,5,MEDIUM,1,29.445,39.163,26.086,None,None,None,5,15,1,True,2481.446,GIO,99,None,None,2416.211,2455.374,2481.46,312.0,256.0,243.0,325.0,True,Alfa Romeo Racing,2386.752,2020-08-09T13:19:46.798000000,False,None,False,True,2370.085,24.9,59.8,1001.0,False,43.0,11,1.9
94.612,6,MEDIUM,1,29.436,39.071,26.105,None,None,None,6,15,1,True,2576.058,GIO,99,None,None,2510.896,2549.967,2576.072,314.0,256.0,244.0,327.0,True,Alfa Romeo Racing,2481.446,2020-08-09T13:21:21.492000000,False,None,False,True,2490.11,25.1,58.7,1001.0,False,43.3,18,2.4
94.067,7,MEDIUM,1,29.566,39.095,25.406,None,None,None,7,14,1,False,2670.125,GIO,99,None,2665.214,2605.638,2644.733,2670.139,312.0,255.0,None,327.0,True,Alfa Romeo Racing,2576.058,2020-08-09T13:22:56.104000000,False,None,False,False,2610.119,25.1,58.3,1001.0,False,43.1,6,3.0
112.5,8,HARD,2,48.955,37.961,25.584,None,None,None,1,20,1,False,2782.625,GIO,99,2692.201,None,2719.094,2757.055,2782.639,296.0,257.0,246.0,310.0,True,Alfa Romeo Racing,2670.125,2020-08-09T13:24:30.171000000,False,None,False,False,2670.103,25.1,58.4,1001.0,False,43.1,285,3.0
92.892,9,HARD,2,29.323,37.882,25.687,None,None,None,2,19,1,True,2875.517,GIO,99,None,None,2811.962,2849.844,2875.531,298.0,256.0,245.0,308.0,True,Alfa Romeo Racing,2782.625,2020-08-09T13:26:22.671000000,False,None,False,True,2790.154,25.4,57.8,1000.9,False,43.4,3,2.3
92.838,10,HARD,2,29.325,37.781,25.732,None,None,None,3,17,1,True,2968.355,GIO,99,None,None,2904.856,2942.637,2968.369,297.0,255.0,244.0,307.0,True,Alfa Romeo Racing,2875.517,2020-08-09T13:27:55.563000000,False,None,False,True,2850.101,25.5,58.3,1001.0,False,43.8,7,2.1
93.193,11,HARD,2,29.459,37.957,25.777,None,None,None,4,17,1,False,3061.548,GIO,99,None,None,2997.828,3035.785,3061.562,296.0,254.0,243.0,308.0,True,Alfa Romeo Racing,2968.355,2020-08-09T13:29:28.401000000,False,None,False,True,2970.13,25.5,58.5,1000.9,False,44.0,22,2.1
93.397,12,HARD,2,29.451,38.139,25.807,None,None,None,5,17,1,False,3154.945,GIO,99,None,None,3091.013,3129.152,3154.959,295.0,255.0,244.0,308.0,True,Alfa Romeo Racing,3061.548,2020-08-09T13:31:01.594000000,False,None,False,True,3030.127,25.7,57.3,1000.9,False,44.0,10,3.0
93.271,13,HARD,2,29.47,38.086,25.715,None,None,None,6,17,1,False,3248.216,GIO,99,None,None,3184.429,3222.515,3248.23,295.0,256.0,245.0,309.0,True,Alfa Romeo Racing,3154.945,2020-08-09T13:32:34.991000000,False,None,False,True,3150.113,25.7,56.8,1000.9,False,43.5,330,1.3
93.232,14,HARD,2,29.532,37.935,25.765,None,None,None,7,17,1,False,3341.448,GIO,99,None,None,3277.762,3315.697,3341.462,296.0,255.0,244.0,309.0,True,Alfa Romeo Racing,3248.216,2020-08-09T13:34:08.262000000,False,None,False,True,3210.123,25.5,57.4,1000.9,False,42.9,343,1.8
