Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 01:19:51.334000,RUS,63,27.0,2.0,0 days 01:18:24.186000,,MEDIUM,1.0,True,Williams,1,13.0,2021,2,Emilia Romagna Grand Prix
0 days 01:17:58.768000,RAI,7,26.0,1.0,,0 days 01:17:55.376000,INTERMEDIATE,26.0,True,Alfa Romeo Racing,1,11.0,2021,2,Emilia Romagna Grand Prix
0 days 01:19:53.759000,RAI,7,27.0,2.0,0 days 01:18:25.700000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,14.0,2021,2,Emilia Romagna Grand Prix
0 days 01:28:20.390000,RAI,7,32.0,2.0,,0 days 01:28:16.865000,MEDIUM,6.0,True,Alfa Romeo Racing,45,8.0,2021,2,Emilia Romagna Grand Prix
0 days 01:54:46.767000,RAI,7,33.0,3.0,0 days 01:53:09.820000,0 days 01:54:43.098000,MEDIUM,6.0,False,Alfa Romeo Racing,51,8.0,2021,2,Emilia Romagna Grand Prix
0 days 01:57:52.393000,RAI,7,34.0,4.0,0 days 01:55:46.268000,,MEDIUM,8.0,False,Alfa Romeo Racing,1,10.0,2021,2,Emilia Romagna Grand Prix
0 days 01:20:50.053000,BOT,77,28.0,1.0,,0 days 01:20:46.655000,INTERMEDIATE,28.0,True,Mercedes,1,6.0,2021,2,Emilia Romagna Grand Prix
0 days 01:22:45.359000,BOT,77,29.0,2.0,0 days 01:21:16.803000,,MEDIUM,4.0,False,Mercedes,1,8.0,2021,2,Emilia Romagna Grand Prix
0 days 00:57:23.766000,MAZ,9,12.0,1.0,,0 days 00:57:20.446000,WET,12.0,True,Haas F1 Team,12,18.0,2021,2,Emilia Romagna Grand Prix
0 days 00:59:28.469000,MAZ,9,13.0,2.0,0 days 00:57:51.557000,,INTERMEDIATE,1.0,True,Haas F1 Team,1,19.0,2021,2,Emilia Romagna Grand Prix
0 days 01:15:23.733000,MAZ,9,23.0,2.0,,0 days 01:15:20.373000,INTERMEDIATE,11.0,True,Haas F1 Team,1,19.0,2021,2,Emilia Romagna Grand Prix
0 days 01:17:32.917000,MAZ,9,24.0,3.0,0 days 01:15:51.860000,,SOFT,4.0,False,Haas F1 Team,1,19.0,2021,2,Emilia Romagna Grand Prix
0 days 01:29:02.370000,MAZ,9,31.0,3.0,,0 days 01:28:58.423000,SOFT,11.0,False,Haas F1 Team,45,17.0,2021,2,Emilia Romagna Grand Prix
0 days 01:55:48.344000,MAZ,9,32.0,4.0,0 days 01:53:44.510000,0 days 01:55:22.414000,MEDIUM,1.0,True,Haas F1 Team,51,17.0,2021,2,Emilia Romagna Grand Prix
0 days 01:57:55.632000,MAZ,9,33.0,5.0,0 days 01:56:12.152000,,MEDIUM,2.0,False,Haas F1 Team,1,17.0,2021,2,Emilia Romagna Grand Prix
0 days 01:19:35.781000,GIO,99,27.0,1.0,,0 days 01:19:32.408000,INTERMEDIATE,27.0,True,Alfa Romeo Racing,1,10.0,2021,2,Emilia Romagna Grand Prix
0 days 01:21:33.105000,GIO,99,28.0,2.0,0 days 01:20:04.690000,,MEDIUM,1.0,True,Alfa Romeo Racing,1,13.0,2021,2,Emilia Romagna Grand Prix
0 days 01:28:31.277000,GIO,99,32.0,2.0,,0 days 01:28:26.634000,MEDIUM,5.0,True,Alfa Romeo Racing,45,11.0,2021,2,Emilia Romagna Grand Prix
0 days 01:55:02.596000,GIO,99,33.0,3.0,0 days 01:53:23.075000,0 days 01:54:58.849000,MEDIUM,5.0,False,Alfa Romeo Racing,51,11.0,2021,2,Emilia Romagna Grand Prix
0 days 01:57:52.895000,GIO,99,34.0,4.0,0 days 01:55:59.022000,,MEDIUM,7.0,False,Alfa Romeo Racing,1,11.0,2021,2,Emilia Romagna Grand Prix
0 days 02:06:17.376000,GIO,99,40.0,4.0,,0 days 02:06:13.969000,MEDIUM,13.0,False,Alfa Romeo Racing,1,12.0,2021,2,Emilia Romagna Grand Prix
0 days 02:08:00.938000,GIO,99,41.0,5.0,0 days 02:06:43.656000,,MEDIUM,14.0,False,Alfa Romeo Racing,1,15.0,2021,2,Emilia Romagna Grand Prix
0 days 00:36:28.102000,GAS,10,2.0,1.0,,0 days 00:36:25.142000,SOFT,6.0,False,AlphaTauri,14,9.0,2021,3,Portuguese Grand Prix
0 days 00:38:49.196000,GAS,10,3.0,2.0,0 days 00:36:46.690000,0 days 00:38:46.409000,SOFT,7.0,False,AlphaTauri,4,9.0,2021,3,Portuguese Grand Prix
0 days 00:41:04.613000,GAS,10,4.0,3.0,0 days 00:39:08.903000,,SOFT,8.0,False,AlphaTauri,4,9.0,2021,3,Portuguese Grand Prix
0 days 01:10:26.923000,GAS,10,24.0,3.0,,0 days 01:10:24.008000,SOFT,28.0,False,AlphaTauri,1,7.0,2021,3,Portuguese Grand Prix
0 days 01:12:12.438000,GAS,10,25.0,4.0,0 days 01:10:50.138000,,MEDIUM,1.0,True,AlphaTauri,1,12.0,2021,3,Portuguese Grand Prix
0 days 00:36:21.328000,PER,11,2.0,1.0,,0 days 00:36:18.379000,MEDIUM,8.0,False,Red Bull Racing,14,5.0,2021,3,Portuguese Grand Prix
0 days 00:38:43.055000,PER,11,3.0,2.0,0 days 00:36:40.358000,0 days 00:38:40.164000,MEDIUM,9.0,False,Red Bull Racing,4,5.0,2021,3,Portuguese Grand Prix
0 days 00:40:58.304000,PER,11,4.0,3.0,0 days 00:39:02.240000,,MEDIUM,10.0,False,Red Bull Racing,4,5.0,2021,3,Portuguese Grand Prix
0 days 01:47:21.417000,PER,11,51.0,3.0,,0 days 01:47:18.577000,MEDIUM,57.0,False,Red Bull Racing,1,4.0,2021,3,Portuguese Grand Prix
0 days 01:49:07.608000,PER,11,52.0,4.0,0 days 01:47:45.152000,,SOFT,5.0,False,Red Bull Racing,1,4.0,2021,3,Portuguese Grand Prix
0 days 00:36:38.359000,ALO,14,2.0,1.0,,0 days 00:36:35.280000,MEDIUM,2.0,True,Alpine,14,14.0,2021,3,Portuguese Grand Prix
0 days 00:38:57.236000,ALO,14,3.0,2.0,0 days 00:36:56.699000,0 days 00:38:54.293000,MEDIUM,3.0,False,Alpine,4,14.0,2021,3,Portuguese Grand Prix
0 days 00:41:11.931000,ALO,14,4.0,3.0,0 days 00:39:15.974000,,MEDIUM,4.0,False,Alpine,4,14.0,2021,3,Portuguese Grand Prix
0 days 01:32:41.150000,ALO,14,40.0,3.0,,0 days 01:32:38.250000,MEDIUM,40.0,False,Alpine,1,6.0,2021,3,Portuguese Grand Prix
0 days 01:34:26.430000,ALO,14,41.0,4.0,0 days 01:33:04.652000,,HARD,1.0,True,Alpine,1,11.0,2021,3,Portuguese Grand Prix
0 days 00:36:26.419000,LEC,16,2.0,1.0,,0 days 00:36:23.443000,MEDIUM,7.0,False,Ferrari,14,8.0,2021,3,Portuguese Grand Prix
0 days 00:38:47.602000,LEC,16,3.0,2.0,0 days 00:36:44.971000,0 days 00:38:44.361000,MEDIUM,8.0,False,Ferrari,4,8.0,2021,3,Portuguese Grand Prix
0 days 00:41:03.063000,LEC,16,4.0,3.0,0 days 00:39:06.982000,,MEDIUM,9.0,False,Ferrari,4,8.0,2021,3,Portuguese Grand Prix
0 days 01:11:47.993000,LEC,16,25.0,3.0,,0 days 01:11:45.058000,MEDIUM,30.0,False,Ferrari,1,5.0,2021,3,Portuguese Grand Prix
0 days 01:13:33.756000,LEC,16,26.0,4.0,0 days 01:12:13.234000,,HARD,1.0,True,Ferrari,1,10.0,2021,3,Portuguese Grand Prix
0 days 00:36:41.469000,STR,18,2.0,1.0,,0 days 00:36:39.941000,SOFT,2.0,True,Aston Martin,14,16.0,2021,3,Portuguese Grand Prix
0 days 00:39:00.615000,STR,18,3.0,2.0,0 days 00:37:00.364000,0 days 00:38:57.663000,SOFT,3.0,False,Aston Martin,4,16.0,2021,3,Portuguese Grand Prix
0 days 00:41:15.403000,STR,18,4.0,3.0,0 days 00:39:20.155000,,SOFT,4.0,False,Aston Martin,4,16.0,2021,3,Portuguese Grand Prix
0 days 01:31:26.186000,STR,18,39.0,3.0,,0 days 01:31:23.373000,SOFT,39.0,False,Aston Martin,1,7.0,2021,3,Portuguese Grand Prix
0 days 01:33:10.593000,STR,18,40.0,4.0,0 days 01:31:49.268000,,MEDIUM,1.0,True,Aston Martin,1,14.0,2021,3,Portuguese Grand Prix
0 days 00:36:40.433000,TSU,22,2.0,1.0,,0 days 00:36:36.965000,MEDIUM,2.0,True,AlphaTauri,14,15.0,2021,3,Portuguese Grand Prix
0 days 00:38:59.206000,TSU,22,3.0,2.0,0 days 00:36:59.133000,0 days 00:38:56.114000,MEDIUM,3.0,False,AlphaTauri,4,15.0,2021,3,Portuguese Grand Prix
0 days 00:41:13.324000,TSU,22,4.0,3.0,0 days 00:39:18.608000,,MEDIUM,4.0,False,AlphaTauri,4,15.0,2021,3,Portuguese Grand Prix
0 days 01:06:27.173000,TSU,22,21.0,3.0,,0 days 01:06:24.264000,MEDIUM,21.0,False,AlphaTauri,1,15.0,2021,3,Portuguese Grand Prix
0 days 01:08:13.940000,TSU,22,22.0,4.0,0 days 01:06:50.405000,,HARD,1.0,True,AlphaTauri,1,19.0,2021,3,Portuguese Grand Prix
0 days 00:36:34.586000,RIC,3,2.0,1.0,,0 days 00:36:31.554000,MEDIUM,2.0,True,McLaren,14,13.0,2021,3,Portuguese Grand Prix
0 days 00:38:55.201000,RIC,3,3.0,2.0,0 days 00:36:53.531000,0 days 00:38:52.252000,MEDIUM,3.0,False,McLaren,4,13.0,2021,3,Portuguese Grand Prix
0 days 00:41:10.558000,RIC,3,4.0,3.0,0 days 00:39:14.675000,,MEDIUM,4.0,False,McLaren,4,13.0,2021,3,Portuguese Grand Prix
0 days 01:34:00.033000,RIC,3,41.0,3.0,,0 days 01:33:57.117000,MEDIUM,41.0,False,McLaren,1,5.0,2021,3,Portuguese Grand Prix
0 days 01:35:47.540000,RIC,3,42.0,4.0,0 days 01:34:25.722000,,HARD,1.0,True,McLaren,1,10.0,2021,3,Portuguese Grand Prix
0 days 00:36:25.053000,OCO,31,2.0,1.0,,0 days 00:36:22.119000,SOFT,5.0,False,Alpine,14,7.0,2021,3,Portuguese Grand Prix
0 days 00:38:45.732000,OCO,31,3.0,2.0,0 days 00:36:43.774000,0 days 00:38:42.808000,SOFT,6.0,False,Alpine,4,7.0,2021,3,Portuguese Grand Prix
0 days 00:41:01.701000,OCO,31,4.0,3.0,0 days 00:39:05.083000,,SOFT,7.0,False,Alpine,4,7.0,2021,3,Portuguese Grand Prix
0 days 01:07:38.732000,OCO,31,22.0,3.0,,0 days 01:07:35.813000,SOFT,25.0,False,Alpine,1,9.0,2021,3,Portuguese Grand Prix
0 days 01:09:25.943000,OCO,31,23.0,4.0,0 days 01:08:02.828000,,HARD,1.0,True,Alpine,1,14.0,2021,3,Portuguese Grand Prix
0 days 00:36:17.969000,VER,33,2.0,1.0,,0 days 00:36:14.988000,MEDIUM,7.0,False,Red Bull Racing,14,3.0,2021,3,Portuguese Grand Prix
0 days 00:38:40.855000,VER,33,3.0,2.0,0 days 00:36:37.779000,0 days 00:38:37.831000,MEDIUM,8.0,False,Red Bull Racing,4,3.0,2021,3,Portuguese Grand Prix
0 days 00:40:55.944000,VER,33,4.0,3.0,0 days 00:38:59.938000,,MEDIUM,9.0,False,Red Bull Racing,4,3.0,2021,3,Portuguese Grand Prix
0 days 01:25:10.396000,VER,33,35.0,3.0,,0 days 01:25:07.357000,MEDIUM,40.0,False,Red Bull Racing,1,3.0,2021,3,Portuguese Grand Prix
0 days 01:26:54.155000,VER,33,36.0,4.0,0 days 01:25:34.135000,,HARD,1.0,True,Red Bull Racing,1,4.0,2021,3,Portuguese Grand Prix
0 days 02:04:58.795000,VER,33,64.0,4.0,,0 days 02:04:55.846000,HARD,29.0,True,Red Bull Racing,1,2.0,2021,3,Portuguese Grand Prix
0 days 02:06:43.710000,VER,33,65.0,5.0,0 days 02:05:22.174000,,SOFT,4.0,False,Red Bull Racing,1,2.0,2021,3,Portuguese Grand Prix
0 days 00:36:23.220000,NOR,4,2.0,1.0,,0 days 00:36:20.265000,SOFT,6.0,False,McLaren,14,6.0,2021,3,Portuguese Grand Prix
0 days 00:38:43.941000,NOR,4,3.0,2.0,0 days 00:36:42.516000,0 days 00:38:40.960000,SOFT,7.0,False,McLaren,4,6.0,2021,3,Portuguese Grand Prix
0 days 00:41:00.372000,NOR,4,4.0,3.0,0 days 00:39:03.562000,,SOFT,8.0,False,McLaren,4,6.0,2021,3,Portuguese Grand Prix
0 days 01:07:32.868000,NOR,4,22.0,3.0,,0 days 01:07:29.920000,SOFT,26.0,False,McLaren,1,5.0,2021,3,Portuguese Grand Prix
0 days 01:09:18.403000,NOR,4,23.0,4.0,0 days 01:07:56.862000,,MEDIUM,1.0,True,McLaren,1,10.0,2021,3,Portuguese Grand Prix
0 days 00:36:17.003000,HAM,44,2.0,1.0,,0 days 00:36:13.985000,MEDIUM,6.0,False,Mercedes,14,2.0,2021,3,Portuguese Grand Prix
0 days 00:38:39.627000,HAM,44,3.0,2.0,0 days 00:36:36.400000,0 days 00:38:36.661000,MEDIUM,7.0,False,Mercedes,4,2.0,2021,3,Portuguese Grand Prix
0 days 00:40:54.852000,HAM,44,4.0,3.0,0 days 00:38:58.790000,,MEDIUM,8.0,False,Mercedes,4,2.0,2021,3,Portuguese Grand Prix
0 days 01:27:49.413000,HAM,44,37.0,3.0,,0 days 01:27:46.497000,MEDIUM,41.0,False,Mercedes,1,1.0,2021,3,Portuguese Grand Prix
0 days 01:29:34.562000,HAM,44,38.0,4.0,0 days 01:28:13.359000,,HARD,2.0,False,Mercedes,1,2.0,2021,3,Portuguese Grand Prix
0 days 00:36:43.727000,MSC,47,2.0,1.0,,0 days 00:36:43.877000,MEDIUM,2.0,True,Haas F1 Team,14,18.0,2021,3,Portuguese Grand Prix
0 days 00:39:03.381000,MSC,47,3.0,2.0,0 days 00:37:02.530000,0 days 00:39:00.458000,MEDIUM,3.0,False,Haas F1 Team,4,18.0,2021,3,Portuguese Grand Prix
0 days 00:41:17.905000,MSC,47,4.0,3.0,0 days 00:39:21.871000,,MEDIUM,4.0,False,Haas F1 Team,4,18.0,2021,3,Portuguese Grand Prix
0 days 01:22:12.497000,MSC,47,32.0,3.0,,0 days 01:22:09.542000,MEDIUM,32.0,False,Haas F1 Team,1,15.0,2021,3,Portuguese Grand Prix
0 days 01:24:02.007000,MSC,47,33.0,4.0,0 days 01:22:36.840000,,HARD,1.0,True,Haas F1 Team,1,18.0,2021,3,Portuguese Grand Prix
0 days 00:36:30.225000,VET,5,2.0,1.0,,0 days 00:36:27.621000,SOFT,5.0,False,Aston Martin,14,10.0,2021,3,Portuguese Grand Prix
0 days 00:38:51.569000,VET,5,3.0,2.0,0 days 00:36:48.725000,0 days 00:38:48.961000,SOFT,6.0,False,Aston Martin,4,10.0,2021,3,Portuguese Grand Prix
0 days 00:41:06.303000,VET,5,4.0,3.0,0 days 00:39:10.684000,,SOFT,7.0,False,Aston Martin,4,10.0,2021,3,Portuguese Grand Prix
0 days 01:07:43.598000,VET,5,22.0,3.0,,0 days 01:07:40.672000,SOFT,25.0,False,Aston Martin,1,11.0,2021,3,Portuguese Grand Prix
0 days 01:09:28.854000,VET,5,23.0,4.0,0 days 01:08:07.315000,,MEDIUM,1.0,False,Aston Martin,1,16.0,2021,3,Portuguese Grand Prix
0 days 00:36:20.318000,SAI,55,2.0,1.0,,0 days 00:36:17.182000,SOFT,7.0,False,Ferrari,14,4.0,2021,3,Portuguese Grand Prix
0 days 00:38:41.774000,SAI,55,3.0,2.0,0 days 00:36:39.312000,0 days 00:38:38.764000,SOFT,8.0,False,Ferrari,4,4.0,2021,3,Portuguese Grand Prix
0 days 00:40:57.468000,SAI,55,4.0,3.0,0 days 00:39:01.049000,,SOFT,9.0,False,Ferrari,4,4.0,2021,3,Portuguese Grand Prix
0 days 01:06:11.155000,SAI,55,21.0,3.0,,0 days 01:06:08.221000,SOFT,26.0,False,Ferrari,1,7.0,2021,3,Portuguese Grand Prix
0 days 01:07:55.403000,SAI,55,22.0,4.0,0 days 01:06:34.108000,,MEDIUM,1.0,True,Ferrari,1,15.0,2021,3,Portuguese Grand Prix
0 days 00:36:42.804000,LAT,6,2.0,1.0,,0 days 00:36:39.485000,MEDIUM,2.0,True,Williams,14,17.0,2021,3,Portuguese Grand Prix
0 days 00:39:02.061000,LAT,6,3.0,2.0,0 days 00:37:01.512000,0 days 00:38:59.358000,MEDIUM,3.0,False,Williams,4,17.0,2021,3,Portuguese Grand Prix
0 days 00:41:16.678000,LAT,6,4.0,3.0,0 days 00:39:20.808000,,MEDIUM,4.0,False,Williams,4,17.0,2021,3,Portuguese Grand Prix
0 days 01:10:54.062000,LAT,6,24.0,3.0,,0 days 01:10:51.478000,MEDIUM,24.0,False,Williams,1,16.0,2021,3,Portuguese Grand Prix
0 days 01:12:40.867000,LAT,6,25.0,4.0,0 days 01:11:17.789000,,HARD,1.0,True,Williams,1,19.0,2021,3,Portuguese Grand Prix
0 days 00:36:31.026000,RUS,63,2.0,1.0,,0 days 00:36:28.108000,MEDIUM,2.0,True,Williams,14,11.0,2021,3,Portuguese Grand Prix
0 days 00:38:52.117000,RUS,63,3.0,2.0,0 days 00:36:51.932000,0 days 00:38:49.144000,MEDIUM,3.0,False,Williams,4,11.0,2021,3,Portuguese Grand Prix
0 days 00:41:08.327000,RUS,63,4.0,3.0,0 days 00:39:12.234000,,MEDIUM,4.0,False,Williams,4,11.0,2021,3,Portuguese Grand Prix
0 days 01:16:33.961000,RUS,63,28.0,3.0,,0 days 01:16:31.060000,MEDIUM,28.0,False,Williams,1,16.0,2021,3,Portuguese Grand Prix
0 days 01:18:20.915000,RUS,63,29.0,4.0,0 days 01:16:57.909000,,HARD,1.0,True,Williams,1,18.0,2021,3,Portuguese Grand Prix
0 days 00:36:14.802000,BOT,77,2.0,1.0,,0 days 00:36:11.853000,MEDIUM,6.0,False,Mercedes,14,1.0,2021,3,Portuguese Grand Prix
0 days 00:38:37.486000,BOT,77,3.0,2.0,0 days 00:36:33.201000,0 days 00:38:34.520000,MEDIUM,7.0,False,Mercedes,4,1.0,2021,3,Portuguese Grand Prix
0 days 00:40:52.817000,BOT,77,4.0,3.0,0 days 00:38:56.576000,,MEDIUM,8.0,False,Mercedes,4,1.0,2021,3,Portuguese Grand Prix
0 days 01:26:31.345000,BOT,77,36.0,3.0,,0 days 01:26:28.373000,MEDIUM,40.0,False,Mercedes,1,2.0,2021,3,Portuguese Grand Prix
0 days 01:28:18.455000,BOT,77,37.0,4.0,0 days 01:26:55.311000,,HARD,2.0,False,Mercedes,1,4.0,2021,3,Portuguese Grand Prix
0 days 02:03:43.014000,BOT,77,63.0,4.0,,0 days 02:03:40.068000,HARD,28.0,False,Mercedes,1,3.0,2021,3,Portuguese Grand Prix
0 days 02:05:27.250000,BOT,77,64.0,5.0,0 days 02:04:06.655000,,SOFT,1.0,True,Mercedes,1,3.0,2021,3,Portuguese Grand Prix
0 days 00:36:45.584000,MAZ,9,2.0,1.0,,0 days 00:36:42.929000,MEDIUM,2.0,True,Haas F1 Team,14,19.0,2021,3,Portuguese Grand Prix
0 days 00:39:05.319000,MAZ,9,3.0,2.0,0 days 00:37:03.987000,0 days 00:39:02.264000,MEDIUM,3.0,False,Haas F1 Team,4,19.0,2021,3,Portuguese Grand Prix
0 days 00:41:20.032000,MAZ,9,4.0,3.0,0 days 00:39:23.747000,,MEDIUM,4.0,False,Haas F1 Team,4,19.0,2021,3,Portuguese Grand Prix
0 days 01:20:58.381000,MAZ,9,31.0,3.0,,0 days 01:20:55.258000,MEDIUM,31.0,False,Haas F1 Team,1,17.0,2021,3,Portuguese Grand Prix
0 days 01:22:49.314000,MAZ,9,32.0,4.0,0 days 01:21:22.450000,,HARD,1.0,True,Haas F1 Team,1,19.0,2021,3,Portuguese Grand Prix
0 days 01:38:35.041000,MAZ,9,43.0,4.0,,0 days 01:38:32.121000,HARD,12.0,True,Haas F1 Team,1,19.0,2021,3,Portuguese Grand Prix
0 days 01:40:27.025000,MAZ,9,44.0,5.0,0 days 01:38:59.091000,,SOFT,1.0,True,Haas F1 Team,1,19.0,2021,3,Portuguese Grand Prix
0 days 00:36:32.966000,GIO,99,2.0,1.0,,0 days 00:36:30.001000,MEDIUM,2.0,True,Alfa Romeo Racing,14,12.0,2021,3,Portuguese Grand Prix
0 days 00:38:53.466000,GIO,99,3.0,2.0,0 days 00:36:52.549000,0 days 00:38:50.567000,MEDIUM,3.0,False,Alfa Romeo Racing,4,12.0,2021,3,Portuguese Grand Prix
0 days 00:41:09.550000,GIO,99,4.0,3.0,0 days 00:39:13.306000,,MEDIUM,4.0,False,Alfa Romeo Racing,4,12.0,2021,3,Portuguese Grand Prix
0 days 01:07:44.965000,GIO,99,22.0,3.0,,0 days 01:07:42.153000,MEDIUM,22.0,False,Alfa Romeo Racing,1,13.0,2021,3,Portuguese Grand Prix
0 days 01:09:32.174000,GIO,99,23.0,4.0,0 days 01:08:08.751000,,HARD,1.0,True,Alfa Romeo Racing,1,17.0,2021,3,Portuguese Grand Prix
0 days 01:00:40.742000,GAS,10,18.0,1.0,,0 days 01:00:38.062000,SOFT,18.0,True,AlphaTauri,1,15.0,2021,4,Spanish Grand Prix
0 days 01:02:28.099000,GAS,10,19.0,2.0,0 days 01:01:06.104000,,MEDIUM,1.0,True,AlphaTauri,1,19.0,2021,4,Spanish Grand Prix
0 days 01:41:50.242000,GAS,10,47.0,2.0,,0 days 01:41:47.583000,MEDIUM,29.0,True,AlphaTauri,1,12.0,2021,4,Spanish Grand Prix
0 days 01:43:34.552000,GAS,10,48.0,3.0,0 days 01:42:13.636000,,SOFT,1.0,True,AlphaTauri,1,16.0,2021,4,Spanish Grand Prix
0 days 01:13:09.683000,PER,11,27.0,1.0,,0 days 01:13:07.036000,SOFT,30.0,False,Red Bull Racing,1,5.0,2021,4,Spanish Grand Prix
0 days 01:14:52.914000,PER,11,28.0,2.0,0 days 01:13:29.370000,,MEDIUM,1.0,True,Red Bull Racing,1,7.0,2021,4,Spanish Grand Prix
0 days 01:54:58.609000,PER,11,57.0,2.0,,0 days 01:54:55.991000,MEDIUM,30.0,True,Red Bull Racing,1,5.0,2021,4,Spanish Grand Prix
0 days 01:56:39.110000,PER,11,58.0,3.0,0 days 01:55:17.373000,,SOFT,4.0,False,Red Bull Racing,1,5.0,2021,4,Spanish Grand Prix
0 days 01:04:54.688000,ALO,14,21.0,1.0,,0 days 01:04:52.076000,SOFT,24.0,False,Alpine,1,11.0,2021,4,Spanish Grand Prix
0 days 01:06:37.040000,ALO,14,22.0,2.0,0 days 01:05:13.985000,,MEDIUM,1.0,True,Alpine,1,16.0,2021,4,Spanish Grand Prix
0 days 02:01:44.234000,ALO,14,61.0,2.0,,0 days 02:01:41.618000,MEDIUM,40.0,True,Alpine,1,15.0,2021,4,Spanish Grand Prix
0 days 02:03:30.443000,ALO,14,62.0,3.0,0 days 02:02:05.079000,,SOFT,4.0,False,Alpine,1,17.0,2021,4,Spanish Grand Prix
0 days 01:14:23.191000,LEC,16,28.0,1.0,,0 days 01:14:20.546000,SOFT,31.0,False,Ferrari,1,3.0,2021,4,Spanish Grand Prix
0 days 01:16:04.376000,LEC,16,29.0,2.0,0 days 01:14:42.119000,,MEDIUM,1.0,True,Ferrari,1,4.0,2021,4,Spanish Grand Prix
0 days 01:56:08.634000,LEC,16,58.0,2.0,,0 days 01:56:05.987000,MEDIUM,30.0,True,Ferrari,1,4.0,2021,4,Spanish Grand Prix
0 days 01:57:49.501000,LEC,16,59.0,3.0,0 days 01:56:28.258000,,SOFT,4.0,False,Ferrari,1,4.0,2021,4,Spanish Grand Prix
0 days 01:06:18.656000,STR,18,22.0,1.0,,0 days 01:06:16.311000,SOFT,22.0,True,Aston Martin,1,10.0,2021,4,Spanish Grand Prix
0 days 01:07:59.921000,STR,18,23.0,2.0,0 days 01:06:39.169000,,MEDIUM,1.0,True,Aston Martin,1,14.0,2021,4,Spanish Grand Prix
0 days 01:30:31.817000,STR,18,39.0,2.0,,0 days 01:30:29.184000,MEDIUM,17.0,True,Aston Martin,1,11.0,2021,4,Spanish Grand Prix
0 days 01:32:13.803000,STR,18,40.0,3.0,0 days 01:30:50.919000,,SOFT,4.0,False,Aston Martin,1,14.0,2021,4,Spanish Grand Prix
0 days 01:10:19.785000,RIC,3,25.0,1.0,,0 days 01:10:17.152000,SOFT,28.0,False,McLaren,1,5.0,2021,4,Spanish Grand Prix
0 days 01:12:02.162000,RIC,3,26.0,2.0,0 days 01:10:39.527000,,MEDIUM,1.0,True,McLaren,1,8.0,2021,4,Spanish Grand Prix
0 days 01:39:52.158000,RIC,3,46.0,2.0,,0 days 01:39:49.511000,MEDIUM,21.0,True,McLaren,1,6.0,2021,4,Spanish Grand Prix
0 days 01:41:33.176000,RIC,3,47.0,3.0,0 days 01:40:11.232000,,SOFT,2.0,False,McLaren,1,8.0,2021,4,Spanish Grand Prix
0 days 01:07:36.795000,OCO,31,23.0,1.0,,0 days 01:07:34.148000,SOFT,26.0,False,Alpine,1,7.0,2021,4,Spanish Grand Prix
0 days 01:09:20.001000,OCO,31,24.0,2.0,0 days 01:07:56.927000,,MEDIUM,1.0,True,Alpine,1,12.0,2021,4,Spanish Grand Prix
0 days 01:08:35.580000,VER,33,24.0,1.0,,0 days 01:08:32.892000,SOFT,27.0,False,Red Bull Racing,1,2.0,2021,4,Spanish Grand Prix
0 days 01:10:17.125000,VER,33,25.0,2.0,0 days 01:08:56.552000,,MEDIUM,1.0,True,Red Bull Racing,1,3.0,2021,4,Spanish Grand Prix
0 days 01:58:21.416000,VER,33,60.0,2.0,,0 days 01:58:18.814000,MEDIUM,36.0,True,Red Bull Racing,1,2.0,2021,4,Spanish Grand Prix
0 days 02:00:02.754000,VER,33,61.0,3.0,0 days 01:58:40.405000,,SOFT,1.0,True,Red Bull Racing,1,2.0,2021,4,Spanish Grand Prix
0 days 01:07:38.703000,NOR,4,23.0,1.0,,0 days 01:07:36.087000,SOFT,26.0,False,McLaren,1,8.0,2021,4,Spanish Grand Prix
0 days 01:09:22.612000,NOR,4,24.0,2.0,0 days 01:07:57.916000,,MEDIUM,1.0,True,McLaren,1,13.0,2021,4,Spanish Grand Prix
0 days 01:47:11.886000,NOR,4,51.0,2.0,,0 days 01:47:09.182000,MEDIUM,28.0,True,McLaren,1,9.0,2021,4,Spanish Grand Prix
0 days 01:48:53.716000,NOR,4,52.0,3.0,0 days 01:47:31.704000,,SOFT,4.0,False,McLaren,1,11.0,2021,4,Spanish Grand Prix
0 days 01:14:10.034000,HAM,44,28.0,1.0,,0 days 01:14:07.343000,SOFT,32.0,False,Mercedes,1,1.0,2021,4,Spanish Grand Prix
0 days 01:15:50.977000,HAM,44,29.0,2.0,0 days 01:14:29.546000,,MEDIUM,1.0,True,Mercedes,1,2.0,2021,4,Spanish Grand Prix
0 days 01:33:35.916000,HAM,44,42.0,2.0,,0 days 01:33:33.250000,MEDIUM,14.0,True,Mercedes,1,2.0,2021,4,Spanish Grand Prix
0 days 01:35:15.529000,HAM,44,43.0,3.0,0 days 01:33:55.307000,,MEDIUM,7.0,False,Mercedes,1,3.0,2021,4,Spanish Grand Prix
0 days 01:08:02.744000,MSC,47,23.0,1.0,,0 days 01:08:00.114000,SOFT,23.0,True,Haas F1 Team,1,16.0,2021,4,Spanish Grand Prix
0 days 01:09:49.303000,MSC,47,24.0,2.0,0 days 01:08:24.100000,,MEDIUM,1.0,True,Haas F1 Team,1,18.0,2021,4,Spanish Grand Prix
