Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 02:14:47.942000,ALB,23,,35.0,3.0,0 days 02:12:50.339000,,,0 days 00:00:35.376000,0 days 00:00:49.097000,,0 days 02:13:58.947000,0 days 02:14:48.149000,247.0,253.0,67.0,281.0,False,MEDIUM,2.0,False,Williams,0 days 02:12:00.230000,,14,12.0,,,False,False,2023,19
0 days 01:32:37.770000,ZHO,24,0 days 00:01:28.634000,21.0,1.0,,0 days 01:32:35.147000,0 days 00:00:29.392000,0 days 00:00:33.581000,0 days 00:00:25.661000,0 days 01:31:38.578000,0 days 01:32:12.159000,0 days 01:32:37.820000,282.0,286.0,,348.0,False,MEDIUM,21.0,True,Alfa Romeo,0 days 01:31:09.136000,,1,13.0,,,False,False,2023,19
0 days 01:34:19.732000,ZHO,24,0 days 00:01:41.962000,22.0,2.0,0 days 01:32:57.959000,,0 days 00:00:48.430000,0 days 00:00:32.263000,0 days 00:00:21.269000,0 days 01:33:26.250000,0 days 01:33:58.513000,0 days 01:34:19.782000,294.0,281.0,247.0,304.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:32:37.770000,,1,19.0,,,False,False,2023,19
0 days 01:52:33.714000,ZHO,24,0 days 00:02:17.543000,34.0,2.0,,0 days 01:52:25.251000,0 days 00:00:42.131000,0 days 00:00:43.534000,0 days 00:00:51.878000,0 days 01:50:58.352000,0 days 01:51:41.886000,0 days 01:52:33.764000,176.0,171.0,,145.0,False,HARD,13.0,True,Alfa Romeo,0 days 01:50:16.171000,,45,13.0,,,False,False,2023,19
0 days 02:14:51.805000,ZHO,24,,35.0,3.0,0 days 02:12:54.901000,,,0 days 00:00:36.489000,0 days 00:00:46.972000,,0 days 02:14:04.962000,0 days 02:14:51.946000,204.0,249.0,84.0,258.0,False,HARD,14.0,False,Alfa Romeo,0 days 02:12:00.230000,,14,13.0,,,False,False,2023,19
0 days 01:35:22.164000,HUL,27,0 days 00:01:28.600000,23.0,1.0,,0 days 01:35:19.612000,0 days 00:00:29.684000,0 days 00:00:33.682000,0 days 00:00:25.234000,0 days 01:34:23.292000,0 days 01:34:56.974000,0 days 01:35:22.208000,286.0,279.0,,328.0,False,MEDIUM,23.0,True,Haas F1 Team,0 days 01:33:53.564000,,1,9.0,,,False,False,2023,19
0 days 01:37:05.790000,HUL,27,0 days 00:01:43.626000,24.0,2.0,0 days 01:35:42.721000,,0 days 00:00:48.829000,0 days 00:00:33.187000,0 days 00:00:21.610000,0 days 01:36:11.037000,0 days 01:36:44.224000,0 days 01:37:05.834000,276.0,282.0,246.0,309.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:35:22.164000,,1,16.0,,,False,False,2023,19
0 days 01:52:21.301000,HUL,27,0 days 00:02:12.751000,34.0,2.0,,0 days 01:52:16.282000,0 days 00:00:40.430000,0 days 00:00:46.187000,0 days 00:00:46.134000,0 days 01:50:49.024000,0 days 01:51:35.211000,0 days 01:52:21.345000,175.0,155.0,,200.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:50:08.550000,,45,9.0,,,False,False,2023,19
0 days 02:14:39.235000,HUL,27,,35.0,3.0,0 days 02:12:36.042000,,,0 days 00:00:35.536000,0 days 00:00:55.001000,,0 days 02:13:44.306000,0 days 02:14:39.399000,263.0,254.0,45.0,277.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 02:12:00.230000,,14,9.0,,,False,False,2023,19
0 days 01:40:42.272000,RIC,3,0 days 00:01:27.032000,27.0,1.0,,0 days 01:40:39.669000,0 days 00:00:29.556000,0 days 00:00:32.726000,0 days 00:00:24.750000,0 days 01:39:44.840000,0 days 01:40:17.566000,0 days 01:40:42.316000,288.0,279.0,,322.0,False,MEDIUM,27.0,True,AlphaTauri,0 days 01:39:15.240000,,1,4.0,,,False,False,2023,19
0 days 01:42:24.792000,RIC,3,0 days 00:01:42.520000,28.0,2.0,0 days 01:41:02.044000,,0 days 00:00:48.454000,0 days 00:00:32.666000,0 days 00:00:21.400000,0 days 01:41:30.770000,0 days 01:42:03.436000,0 days 01:42:24.836000,282.0,281.0,245.0,306.0,False,HARD,1.0,True,AlphaTauri,0 days 01:40:42.272000,,1,5.0,,,False,False,2023,19
0 days 01:52:07.305000,RIC,3,0 days 00:02:20.911000,34.0,2.0,,0 days 01:52:03.126000,0 days 00:00:36.431000,0 days 00:01:00.962000,0 days 00:00:43.518000,0 days 01:50:22.869000,0 days 01:51:23.831000,0 days 01:52:07.349000,240.0,91.0,,249.0,False,HARD,7.0,True,AlphaTauri,0 days 01:49:46.394000,,45,5.0,,,False,False,2023,19
0 days 02:14:23.331000,RIC,3,,35.0,3.0,0 days 02:12:20.214000,,,0 days 00:00:34.876000,0 days 00:00:56.068000,,0 days 02:13:27.307000,0 days 02:14:23.524000,264.0,258.0,67.0,280.0,False,HARD,8.0,False,AlphaTauri,0 days 02:12:00.230000,,14,5.0,,,False,False,2023,19
0 days 01:52:36.419000,OCO,31,0 days 00:02:16.517000,34.0,1.0,,0 days 01:52:31.282000,0 days 00:00:43.610000,0 days 00:00:57.548000,0 days 00:00:35.359000,0 days 01:51:03.538000,0 days 01:52:01.086000,0 days 01:52:36.445000,150.0,193.0,,207.0,False,HARD,34.0,True,Alpine,0 days 01:50:19.902000,,45,14.0,,,False,False,2023,19
0 days 02:14:56.719000,OCO,31,,35.0,2.0,0 days 02:12:57.713000,,,0 days 00:00:35.190000,0 days 00:00:51.106000,,0 days 02:14:05.728000,0 days 02:14:56.836000,236.0,255.0,50.0,276.0,False,MEDIUM,1.0,True,Alpine,0 days 02:12:00.230000,,14,14.0,,,False,False,2023,19
0 days 01:18:26.488000,NOR,4,0 days 00:01:27.653000,11.0,1.0,,0 days 01:18:23.818000,0 days 00:00:29.457000,0 days 00:00:33.143000,0 days 00:00:25.053000,0 days 01:17:28.328000,0 days 01:18:01.471000,0 days 01:18:26.524000,277.0,275.0,,327.0,False,SOFT,11.0,True,McLaren,0 days 01:16:58.835000,,1,15.0,,,False,False,2023,19
0 days 01:20:10.352000,NOR,4,0 days 00:01:43.864000,12.0,2.0,0 days 01:18:47.255000,,0 days 00:00:49.362000,0 days 00:00:32.910000,0 days 00:00:21.592000,0 days 01:19:15.886000,0 days 01:19:48.796000,0 days 01:20:10.388000,266.0,277.0,244.0,304.0,False,HARD,1.0,True,McLaren,0 days 01:18:26.488000,,1,18.0,,,False,False,2023,19
0 days 01:49:53.676000,NOR,4,0 days 00:01:46.374000,33.0,2.0,,0 days 01:49:51.003000,0 days 00:00:36.279000,0 days 00:00:42.865000,0 days 00:00:27.230000,0 days 01:48:43.617000,0 days 01:49:26.482000,0 days 01:49:53.712000,183.0,246.0,,321.0,False,HARD,22.0,True,McLaren,0 days 01:48:07.302000,,24,8.0,,,False,False,2023,19
0 days 01:52:22.712000,NOR,4,0 days 00:02:29.036000,34.0,3.0,0 days 01:50:13.581000,0 days 01:52:17.876000,0 days 00:00:57.160000,0 days 00:00:44.854000,0 days 00:00:47.022000,0 days 01:50:50.872000,0 days 01:51:35.726000,0 days 01:52:22.748000,182.0,164.0,,163.0,False,MEDIUM,1.0,True,McLaren,0 days 01:49:53.676000,,45,10.0,,,False,False,2023,19
0 days 02:14:42.470000,NOR,4,,35.0,4.0,0 days 02:12:44.292000,,,0 days 00:00:34.866000,0 days 00:00:49.653000,,0 days 02:13:52.916000,0 days 02:14:42.696000,242.0,216.0,38.0,271.0,False,MEDIUM,2.0,False,McLaren,0 days 02:12:00.230000,,14,10.0,,,False,False,2023,19
0 days 01:36:24.700000,HAM,44,0 days 00:01:26.973000,24.0,1.0,,0 days 01:36:22.065000,0 days 00:00:29.442000,0 days 00:00:32.679000,0 days 00:00:24.852000,0 days 01:35:27.219000,0 days 01:35:59.898000,0 days 01:36:24.750000,284.0,278.0,,319.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:34:57.727000,,1,3.0,,,False,False,2023,19
0 days 01:38:05.329000,HAM,44,0 days 00:01:40.629000,25.0,2.0,0 days 01:36:44.283000,,0 days 00:00:47.683000,0 days 00:00:31.683000,0 days 00:00:21.263000,0 days 01:37:12.433000,0 days 01:37:44.116000,0 days 01:38:05.379000,290.0,278.0,245.0,301.0,False,HARD,1.0,True,Mercedes,0 days 01:36:24.700000,,1,7.0,,,False,False,2023,19
0 days 01:52:04.130000,HAM,44,,34.0,2.0,,0 days 01:51:59.736000,0 days 00:00:47.170000,0 days 00:01:06.136000,0 days 00:00:42.838000,0 days 01:50:15.206000,0 days 01:51:21.361000,0 days 01:52:04.282000,119.0,106.0,,214.0,False,HARD,10.0,True,Mercedes,0 days 01:49:27.935000,,45,3.0,,,False,False,2023,19
0 days 02:14:19.724000,HAM,44,,35.0,3.0,0 days 02:12:12.558000,,,0 days 00:00:37.279000,0 days 00:00:58.397000,,0 days 02:13:21.385000,0 days 02:14:19.774000,225.0,192.0,42.0,267.0,False,MEDIUM,5.0,False,Mercedes,0 days 02:12:00.230000,,14,3.0,,,False,False,2023,19
0 days 01:44:49.971000,SAI,55,0 days 00:01:27.640000,30.0,1.0,,0 days 01:44:47.321000,0 days 00:00:29.445000,0 days 00:00:33.244000,0 days 00:00:24.951000,0 days 01:43:51.816000,0 days 01:44:25.060000,0 days 01:44:50.011000,284.0,279.0,,322.0,False,MEDIUM,30.0,True,Ferrari,0 days 01:43:22.331000,,1,3.0,,,False,False,2023,19
0 days 01:46:32.104000,SAI,55,0 days 00:01:42.133000,31.0,2.0,0 days 01:45:09.383000,,0 days 00:00:48.051000,0 days 00:00:32.743000,0 days 00:00:21.339000,0 days 01:45:38.062000,0 days 01:46:10.805000,0 days 01:46:32.144000,275.0,281.0,248.0,304.0,False,HARD,1.0,True,Ferrari,0 days 01:44:49.971000,,1,4.0,,,False,False,2023,19
0 days 01:52:05.720000,SAI,55,,34.0,2.0,,0 days 01:52:01.126000,0 days 00:00:41.577000,0 days 00:01:05.271000,0 days 00:00:43.533000,0 days 01:50:16.956000,0 days 01:51:22.267000,0 days 01:52:05.845000,135.0,97.0,,244.0,False,HARD,4.0,True,Ferrari,0 days 01:49:35.223000,,45,4.0,,,False,False,2023,19
0 days 02:14:21.884000,SAI,55,,35.0,3.0,0 days 02:12:16.574000,,,0 days 00:00:34.973000,0 days 00:00:59.258000,,0 days 02:13:22.666000,0 days 02:14:21.993000,257.0,231.0,81.0,278.0,False,HARD,5.0,False,Ferrari,0 days 02:12:00.230000,,14,4.0,,,False,False,2023,19
0 days 01:39:21.853000,RUS,63,0 days 00:01:27.165000,26.0,1.0,,0 days 01:39:19.218000,0 days 00:00:29.404000,0 days 00:00:32.887000,0 days 00:00:24.874000,0 days 01:38:24.137000,0 days 01:38:57.024000,0 days 01:39:21.898000,278.0,277.0,,321.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:37:54.688000,,1,5.0,,,False,False,2023,19
0 days 01:41:05.086000,RUS,63,0 days 00:01:43.233000,27.0,2.0,0 days 01:39:41.514000,,0 days 00:00:47.927000,0 days 00:00:33.145000,0 days 00:00:22.161000,0 days 01:40:09.825000,0 days 01:40:42.970000,0 days 01:41:05.131000,277.0,291.0,247.0,307.0,False,HARD,1.0,True,Mercedes,0 days 01:39:21.853000,,1,10.0,,,False,False,2023,19
0 days 01:52:15.804000,RUS,63,0 days 00:02:25.843000,34.0,2.0,,0 days 01:52:10.970000,0 days 00:00:36.700000,0 days 00:01:00.311000,0 days 00:00:48.832000,0 days 01:50:26.706000,0 days 01:51:27.017000,0 days 01:52:15.849000,234.0,159.0,,247.0,False,HARD,8.0,True,Mercedes,0 days 01:49:49.961000,,45,7.0,,,False,False,2023,19
0 days 02:14:33.386000,RUS,63,,35.0,3.0,0 days 02:12:29.105000,,,0 days 00:00:34.458000,0 days 00:00:57.526000,,0 days 02:13:35.978000,0 days 02:14:33.571000,224.0,207.0,36.0,263.0,False,MEDIUM,6.0,False,Mercedes,0 days 02:12:00.230000,,14,7.0,,,False,False,2023,19
0 days 01:46:51.170000,BOT,77,0 days 00:01:28.264000,31.0,1.0,,0 days 01:46:48.507000,0 days 00:00:29.707000,0 days 00:00:33.293000,0 days 00:00:25.264000,0 days 01:45:52.658000,0 days 01:46:25.951000,0 days 01:46:51.215000,290.0,283.0,,327.0,False,MEDIUM,31.0,True,Alfa Romeo,0 days 01:45:22.906000,,1,11.0,,,False,False,2023,19
0 days 01:48:40.186000,BOT,77,0 days 00:01:49.016000,32.0,2.0,0 days 01:47:12.178000,,0 days 00:00:49.248000,0 days 00:00:33.660000,0 days 00:00:26.108000,0 days 01:47:40.463000,0 days 01:48:14.123000,0 days 01:48:40.231000,289.0,282.0,161.0,306.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:46:51.170000,,124,16.0,,,False,False,2023,19
0 days 01:52:42.249000,BOT,77,0 days 00:02:12.556000,34.0,2.0,,0 days 01:52:35.782000,0 days 00:00:38.093000,0 days 00:00:57.335000,0 days 00:00:37.128000,0 days 01:51:07.831000,0 days 01:52:05.166000,0 days 01:52:42.294000,124.0,249.0,,289.0,False,HARD,3.0,True,Alfa Romeo,0 days 01:50:29.693000,,45,16.0,,,False,False,2023,19
0 days 02:15:01.694000,BOT,77,,35.0,3.0,0 days 02:13:05.198000,,,0 days 00:00:35.259000,0 days 00:00:49.503000,,0 days 02:14:12.290000,0 days 02:15:01.883000,215.0,232.0,50.0,280.0,False,HARD,4.0,False,Alfa Romeo,0 days 02:12:00.230000,,14,16.0,,,False,False,2023,19
0 days 01:37:56.542000,PIA,81,0 days 00:01:27.574000,25.0,1.0,,0 days 01:37:53.875000,0 days 00:00:29.458000,0 days 00:00:33.009000,0 days 00:00:25.107000,0 days 01:36:58.431000,0 days 01:37:31.440000,0 days 01:37:56.547000,285.0,280.0,,326.0,False,MEDIUM,25.0,True,McLaren,0 days 01:36:28.968000,,1,6.0,,,False,False,2023,19
0 days 01:39:39.988000,PIA,81,0 days 00:01:43.446000,26.0,2.0,0 days 01:38:17.781000,,0 days 00:00:49.572000,0 days 00:00:32.502000,0 days 00:00:21.372000,0 days 01:38:46.119000,0 days 01:39:18.621000,0 days 01:39:39.993000,280.0,282.0,245.0,307.0,False,HARD,1.0,True,McLaren,0 days 01:37:56.542000,,1,10.0,,,False,False,2023,19
0 days 01:52:09.876000,PIA,81,0 days 00:02:21.809000,34.0,2.0,,0 days 01:52:05.142000,0 days 00:00:36.555000,0 days 00:00:59.756000,0 days 00:00:45.498000,0 days 01:50:24.627000,0 days 01:51:24.383000,0 days 01:52:09.881000,155.0,77.0,,211.0,False,HARD,9.0,True,McLaren,0 days 01:49:48.067000,,45,6.0,,,False,False,2023,19
0 days 02:14:27.774000,PIA,81,,35.0,3.0,0 days 02:12:24.105000,,,0 days 00:00:35.668000,0 days 00:00:54.251000,,0 days 02:13:33.603000,0 days 02:14:27.915000,177.0,219.0,33.0,204.0,False,MEDIUM,4.0,False,McLaren,0 days 02:12:00.230000,,14,6.0,,,False,False,2023,19
0 days 01:04:22.976000,VER,1,0 days 00:01:59.857000,1.0,1.0,,0 days 01:04:20.007000,,0 days 00:01:00.960000,0 days 00:00:35.620000,,0 days 01:03:47.462000,0 days 01:04:23.022000,294.0,178.0,,207.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:02:22.839000,,124,1.0,,,False,False,2023,20
0 days 01:06:46.332000,VER,1,0 days 00:02:23.356000,2.0,2.0,0 days 01:04:38.647000,0 days 01:06:43.349000,0 days 00:00:44.083000,0 days 00:01:03.234000,0 days 00:00:36.039000,0 days 01:05:07.084000,0 days 01:06:10.318000,0 days 01:06:46.357000,152.0,164.0,,,False,SOFT,5.0,False,Red Bull Racing,0 days 01:04:22.976000,,45,1.0,,,False,False,2023,20
0 days 01:32:11.454000,VER,1,,3.0,3.0,0 days 01:30:05.989000,,,0 days 00:00:49.786000,0 days 00:00:49.011000,,0 days 01:31:22.613000,0 days 01:32:11.565000,271.0,218.0,71.0,207.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:30:00.364000,,1,1.0,,,False,False,2023,20
0 days 02:03:38.630000,VER,1,0 days 00:01:20.264000,27.0,3.0,,0 days 02:03:35.731000,0 days 00:00:19.657000,0 days 00:00:39.037000,0 days 00:00:21.570000,0 days 02:02:38.048000,0 days 02:03:17.085000,0 days 02:03:38.655000,298.0,243.0,,284.0,False,SOFT,28.0,False,Red Bull Racing,0 days 02:02:18.366000,,1,1.0,,,False,False,2023,20
0 days 02:05:11.431000,VER,1,0 days 00:01:32.801000,28.0,4.0,0 days 02:03:58.809000,,0 days 00:00:36.681000,0 days 00:00:38.792000,0 days 00:00:17.328000,0 days 02:04:15.336000,0 days 02:04:54.128000,0 days 02:05:11.456000,293.0,240.0,297.0,284.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:03:38.630000,,1,1.0,,,False,False,2023,20
0 days 02:40:24.415000,VER,1,0 days 00:01:19.309000,56.0,4.0,,0 days 02:40:21.518000,0 days 00:00:19.306000,0 days 00:00:38.725000,0 days 00:00:21.278000,0 days 02:39:24.437000,0 days 02:40:03.162000,0 days 02:40:24.440000,301.0,246.0,,304.0,False,MEDIUM,29.0,True,Red Bull Racing,0 days 02:39:05.106000,,1,1.0,,,False,False,2023,20
0 days 02:41:55.733000,VER,1,0 days 00:01:31.318000,57.0,5.0,0 days 02:40:44.987000,,0 days 00:00:36.587000,0 days 00:00:37.575000,0 days 00:00:17.156000,0 days 02:41:01.027000,0 days 02:41:38.602000,0 days 02:41:55.758000,297.0,244.0,300.0,304.0,False,SOFT,1.0,True,Red Bull Racing,0 days 02:40:24.415000,,1,2.0,,,False,False,2023,20
0 days 01:04:24.991000,NOR,4,0 days 00:02:01.881000,1.0,1.0,,0 days 01:04:21.694000,,0 days 00:01:01.428000,0 days 00:00:36.254000,,0 days 01:03:48.851000,0 days 01:04:25.038000,299.0,190.0,,222.0,False,SOFT,4.0,False,McLaren,0 days 01:02:22.839000,,124,2.0,,,False,False,2023,20
0 days 01:06:47.511000,NOR,4,0 days 00:02:22.520000,2.0,2.0,0 days 01:04:41.178000,0 days 01:06:44.505000,0 days 00:00:43.538000,0 days 00:01:03.196000,0 days 00:00:35.786000,0 days 01:05:08.576000,0 days 01:06:11.772000,0 days 01:06:47.558000,172.0,181.0,,,False,SOFT,5.0,False,McLaren,0 days 01:04:24.991000,,45,2.0,,,False,False,2023,20
0 days 01:32:13.915000,NOR,4,,3.0,3.0,0 days 01:30:09.145000,,,0 days 00:00:47.895000,0 days 00:00:49.350000,,0 days 01:31:24.675000,0 days 01:32:14.003000,268.0,230.0,56.0,222.0,False,SOFT,1.0,True,McLaren,0 days 01:30:00.364000,,1,2.0,,,False,False,2023,20
0 days 02:03:42.699000,NOR,4,0 days 00:01:20.818000,27.0,3.0,,0 days 02:03:39.762000,0 days 00:00:19.618000,0 days 00:00:39.099000,0 days 00:00:22.101000,0 days 02:02:41.546000,0 days 02:03:20.645000,0 days 02:03:42.746000,304.0,250.0,,290.0,False,SOFT,25.0,True,McLaren,0 days 02:02:21.881000,,1,2.0,,,False,False,2023,20
0 days 02:05:16.651000,NOR,4,0 days 00:01:33.952000,28.0,4.0,0 days 02:04:03.637000,,0 days 00:00:37.328000,0 days 00:00:39.226000,0 days 00:00:17.398000,0 days 02:04:20.074000,0 days 02:04:59.300000,0 days 02:05:16.698000,296.0,239.0,300.0,290.0,False,MEDIUM,1.0,True,McLaren,0 days 02:03:42.699000,,1,2.0,,,False,False,2023,20
0 days 02:44:19.850000,NOR,4,0 days 00:01:19.796000,59.0,4.0,,0 days 02:44:16.937000,0 days 00:00:19.460000,0 days 00:00:38.832000,0 days 00:00:21.504000,0 days 02:43:19.561000,0 days 02:43:58.393000,0 days 02:44:19.897000,306.0,252.0,,297.0,False,MEDIUM,32.0,True,McLaren,0 days 02:43:00.054000,,1,1.0,,,False,False,2023,20
0 days 02:45:51.559000,NOR,4,0 days 00:01:31.709000,60.0,5.0,0 days 02:44:40.578000,,0 days 00:00:36.824000,0 days 00:00:37.917000,0 days 00:00:16.968000,0 days 02:44:56.721000,0 days 02:45:34.638000,0 days 02:45:51.606000,297.0,257.0,301.0,297.0,False,SOFT,4.0,False,McLaren,0 days 02:44:19.850000,,1,2.0,,,False,False,2023,20
0 days 01:04:30.422000,ALO,14,0 days 00:02:07.301000,1.0,1.0,,0 days 01:04:27.460000,,0 days 00:01:04.852000,0 days 00:00:37.849000,,0 days 01:03:52.648000,0 days 01:04:30.460000,309.0,188.0,,213.0,False,SOFT,4.0,False,Aston Martin,0 days 01:02:22.839000,,124,4.0,,,False,False,2023,20
0 days 01:06:51.565000,ALO,14,0 days 00:02:21.143000,2.0,2.0,0 days 01:04:45.959000,0 days 01:06:48.380000,0 days 00:00:41.778000,0 days 00:01:02.103000,0 days 00:00:37.262000,0 days 01:05:12.238000,0 days 01:06:14.341000,0 days 01:06:51.603000,187.0,170.0,,,False,SOFT,5.0,False,Aston Martin,0 days 01:04:30.422000,,45,4.0,,,False,False,2023,20
0 days 01:32:22.541000,ALO,14,,3.0,3.0,0 days 01:30:16.598000,,,0 days 00:00:47.838000,0 days 00:00:52.626000,,0 days 01:31:30.019000,0 days 01:32:22.690000,265.0,196.0,60.0,213.0,False,SOFT,4.0,False,Aston Martin,0 days 01:30:00.364000,,1,4.0,,,False,False,2023,20
0 days 02:01:15.961000,ALO,14,0 days 00:01:20.972000,25.0,3.0,,0 days 02:01:13.030000,0 days 00:00:19.569000,0 days 00:00:39.567000,0 days 00:00:21.836000,0 days 02:00:14.596000,0 days 02:00:54.163000,0 days 02:01:15.999000,298.0,251.0,,302.0,False,SOFT,26.0,False,Aston Martin,0 days 01:59:54.989000,,1,3.0,,,False,False,2023,20
0 days 02:02:49.549000,ALO,14,0 days 00:01:33.588000,26.0,4.0,0 days 02:01:37.342000,,0 days 00:00:37.563000,0 days 00:00:38.674000,0 days 00:00:17.351000,0 days 02:01:53.562000,0 days 02:02:32.236000,0 days 02:02:49.587000,297.0,249.0,301.0,302.0,False,MEDIUM,1.0,True,Aston Martin,0 days 02:01:15.961000,,1,4.0,,,False,False,2023,20
0 days 02:29:28.899000,ALO,14,0 days 00:01:19.763000,47.0,4.0,,0 days 02:29:25.995000,0 days 00:00:19.392000,0 days 00:00:38.776000,0 days 00:00:21.595000,0 days 02:28:28.566000,0 days 02:29:07.342000,0 days 02:29:28.937000,298.0,250.0,,302.0,False,MEDIUM,22.0,True,Aston Martin,0 days 02:28:09.136000,,1,3.0,,,False,False,2023,20
0 days 02:31:02.225000,ALO,14,0 days 00:01:33.326000,48.0,5.0,0 days 02:29:49.900000,,0 days 00:00:36.865000,0 days 00:00:39.066000,0 days 00:00:17.395000,0 days 02:30:05.802000,0 days 02:30:44.868000,0 days 02:31:02.263000,298.0,240.0,300.0,302.0,False,SOFT,1.0,True,Aston Martin,0 days 02:29:28.899000,,1,5.0,,,False,False,2023,20
0 days 01:04:36.253000,PER,11,0 days 00:02:13.140000,1.0,1.0,,0 days 01:04:32.756000,,0 days 00:01:08.271000,0 days 00:00:39.585000,,0 days 01:03:56.741000,0 days 01:04:36.288000,305.0,177.0,,232.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:02:22.839000,,124,7.0,,,False,False,2023,20
0 days 01:07:00.302000,PER,11,0 days 00:02:24.049000,2.0,2.0,0 days 01:04:53.616000,0 days 01:06:56.364000,0 days 00:00:38.897000,0 days 00:01:02.929000,0 days 00:00:42.223000,0 days 01:05:15.178000,0 days 01:06:18.107000,0 days 01:07:00.330000,237.0,162.0,,,False,SOFT,5.0,False,Red Bull Racing,0 days 01:04:36.253000,,45,7.0,,,False,False,2023,20
0 days 01:32:31.506000,PER,11,,3.0,3.0,0 days 01:30:28.176000,,,0 days 00:00:45.908000,0 days 00:00:55.520000,,0 days 01:31:36.175000,0 days 01:32:31.925000,282.0,201.0,47.0,232.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:30:00.364000,,1,7.0,,,False,False,2023,20
0 days 01:55:00.657000,PER,11,0 days 00:01:20.985000,20.0,3.0,,0 days 01:54:57.753000,0 days 00:00:19.892000,0 days 00:00:39.258000,0 days 00:00:21.835000,0 days 01:53:59.592000,0 days 01:54:38.850000,0 days 01:55:00.685000,301.0,247.0,,295.0,False,SOFT,21.0,False,Red Bull Racing,0 days 01:53:39.672000,,1,6.0,,,False,False,2023,20
0 days 01:56:33.542000,PER,11,0 days 00:01:32.885000,21.0,4.0,0 days 01:55:21.002000,,0 days 00:00:36.799000,0 days 00:00:38.842000,0 days 00:00:17.244000,0 days 01:55:37.484000,0 days 01:56:16.326000,0 days 01:56:33.570000,297.0,243.0,327.0,295.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:00.657000,,1,9.0,,,False,False,2023,20
0 days 02:28:16.962000,PER,11,0 days 00:01:20.234000,46.0,4.0,,0 days 02:28:14.058000,0 days 00:00:19.545000,0 days 00:00:38.996000,0 days 00:00:21.693000,0 days 02:27:16.301000,0 days 02:27:55.297000,0 days 02:28:16.990000,303.0,251.0,,306.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 02:26:56.728000,,1,4.0,,,False,False,2023,20
0 days 02:29:50.301000,PER,11,0 days 00:01:33.339000,47.0,5.0,0 days 02:28:37.636000,,0 days 00:00:37.159000,0 days 00:00:38.882000,0 days 00:00:17.298000,0 days 02:28:54.149000,0 days 02:29:33.031000,0 days 02:29:50.329000,293.0,236.0,320.0,306.0,False,SOFT,4.0,False,Red Bull Racing,0 days 02:28:16.962000,,1,7.0,,,False,False,2023,20
0 days 01:04:31.861000,STR,18,0 days 00:02:08.727000,1.0,1.0,,0 days 01:04:28.694000,,0 days 00:01:05.592000,0 days 00:00:38.270000,,0 days 01:03:53.616000,0 days 01:04:31.897000,307.0,170.0,,210.0,False,SOFT,1.0,True,Aston Martin,0 days 01:02:22.839000,,124,5.0,,,False,False,2023,20
0 days 01:06:54.024000,STR,18,0 days 00:02:22.163000,2.0,2.0,0 days 01:04:47.303000,0 days 01:06:50.661000,0 days 00:00:41.554000,0 days 00:01:02.159000,0 days 00:00:38.450000,0 days 01:05:13.440000,0 days 01:06:15.599000,0 days 01:06:54.049000,210.0,149.0,,,False,SOFT,2.0,False,Aston Martin,0 days 01:04:31.861000,,45,5.0,,,False,False,2023,20
0 days 01:32:24.445000,STR,18,,3.0,3.0,0 days 01:30:20.692000,,,0 days 00:00:47.450000,0 days 00:00:52.598000,,0 days 01:31:31.941000,0 days 01:32:24.628000,269.0,224.0,56.0,210.0,False,SOFT,4.0,False,Aston Martin,0 days 01:30:00.364000,,1,5.0,,,False,False,2023,20
0 days 01:57:37.687000,STR,18,0 days 00:01:20.608000,22.0,3.0,,0 days 01:57:34.782000,0 days 00:00:19.814000,0 days 00:00:39.652000,0 days 00:00:21.142000,0 days 01:56:36.918000,0 days 01:57:16.570000,0 days 01:57:37.712000,299.0,247.0,,294.0,False,SOFT,23.0,False,Aston Martin,0 days 01:56:17.079000,,1,6.0,,,False,False,2023,20
0 days 01:59:10.368000,STR,18,0 days 00:01:32.681000,23.0,4.0,0 days 01:57:58.469000,,0 days 00:00:36.828000,0 days 00:00:38.572000,0 days 00:00:17.281000,0 days 01:58:14.540000,0 days 01:58:53.112000,0 days 01:59:10.393000,297.0,246.0,298.0,294.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:57:37.687000,,1,10.0,,,False,False,2023,20
