Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 02:07:20.804000,VER,33,0 days 00:01:37.702000,53,2,,,0 days 00:00:35.511000,0 days 00:00:33.844000,0 days 00:00:28.347000,253.0,293.0,169.0,295.0,False,MEDIUM,25,True,Red Bull Racing,0 days 02:05:43.102000,1,4,2019,16
0 days 00:35:59.603000,ALB,23,0 days 00:02:31.820000,1,1,0 days 00:33:37.621000,,,0 days 00:01:09.034000,0 days 00:00:35.889000,219.0,179.0,105.0,297.0,False,MEDIUM,1,True,Red Bull Racing,0 days 00:33:27.500000,124,18,2019,16
0 days 00:38:34.916000,ALB,23,,2,1,,,0 days 00:01:04.141000,0 days 00:00:49.309000,0 days 00:00:41.942000,79.0,155.0,102.0,231.0,False,MEDIUM,2,True,Red Bull Racing,0 days 00:35:59.603000,4,17,2019,16
0 days 00:41:07.229000,ALB,23,,3,1,,,0 days 00:00:56.918000,0 days 00:00:55.379000,0 days 00:00:40.037000,121.0,128.0,161.0,143.0,False,MEDIUM,3,True,Red Bull Racing,0 days 00:38:34.916000,41,16,2019,16
0 days 00:42:49.974000,ALB,23,0 days 00:01:42.745000,4,1,,,0 days 00:00:36.584000,0 days 00:00:35.552000,0 days 00:00:30.609000,242.0,303.0,159.0,300.0,True,MEDIUM,4,True,Red Bull Racing,0 days 00:41:07.229000,1,15,2019,16
0 days 00:44:34.229000,ALB,23,0 days 00:01:44.255000,5,1,,,0 days 00:00:36.903000,0 days 00:00:36.042000,0 days 00:00:31.310000,236.0,300.0,155.0,289.0,False,MEDIUM,5,True,Red Bull Racing,0 days 00:42:49.974000,1,15,2019,16
0 days 00:46:17.501000,ALB,23,0 days 00:01:43.272000,6,1,,,0 days 00:00:36.316000,0 days 00:00:35.659000,0 days 00:00:31.297000,226.0,313.0,160.0,306.0,False,MEDIUM,6,True,Red Bull Racing,0 days 00:44:34.229000,1,15,2019,16
0 days 00:48:00.987000,ALB,23,0 days 00:01:43.486000,7,1,,,0 days 00:00:36.929000,0 days 00:00:35.729000,0 days 00:00:30.828000,250.0,315.0,157.0,340.0,False,MEDIUM,7,True,Red Bull Racing,0 days 00:46:17.501000,1,15,2019,16
0 days 00:49:43.177000,ALB,23,0 days 00:01:42.190000,8,1,,,0 days 00:00:36.188000,0 days 00:00:35.340000,0 days 00:00:30.662000,243.0,319.0,162.0,294.0,True,MEDIUM,8,True,Red Bull Racing,0 days 00:48:00.987000,1,15,2019,16
0 days 00:51:25.243000,ALB,23,0 days 00:01:42.066000,9,1,,,0 days 00:00:36.111000,0 days 00:00:35.364000,0 days 00:00:30.591000,236.0,322.0,163.0,298.0,True,MEDIUM,9,True,Red Bull Racing,0 days 00:49:43.177000,1,14,2019,16
0 days 00:53:06.615000,ALB,23,0 days 00:01:41.372000,10,1,,,0 days 00:00:36.158000,0 days 00:00:34.840000,0 days 00:00:30.374000,253.0,319.0,161.0,298.0,True,MEDIUM,10,True,Red Bull Racing,0 days 00:51:25.243000,1,14,2019,16
0 days 00:54:48.296000,ALB,23,0 days 00:01:41.681000,11,1,,,0 days 00:00:36.011000,0 days 00:00:35.084000,0 days 00:00:30.586000,245.0,324.0,156.0,304.0,False,MEDIUM,11,True,Red Bull Racing,0 days 00:53:06.615000,1,14,2019,16
0 days 00:56:30.383000,ALB,23,0 days 00:01:42.087000,12,1,,,0 days 00:00:36.112000,0 days 00:00:35.184000,0 days 00:00:30.791000,234.0,336.0,160.0,298.0,False,MEDIUM,12,True,Red Bull Racing,0 days 00:54:48.296000,1,14,2019,16
0 days 00:58:12.060000,ALB,23,0 days 00:01:41.677000,13,1,,,0 days 00:00:35.929000,0 days 00:00:35.202000,0 days 00:00:30.546000,244.0,313.0,155.0,312.0,False,MEDIUM,13,True,Red Bull Racing,0 days 00:56:30.383000,1,14,2019,16
0 days 00:59:54.027000,ALB,23,0 days 00:01:41.967000,14,1,,,0 days 00:00:35.891000,0 days 00:00:35.222000,0 days 00:00:30.854000,233.0,325.0,156.0,315.0,False,MEDIUM,14,True,Red Bull Racing,0 days 00:58:12.060000,1,14,2019,16
0 days 01:01:35.403000,ALB,23,0 days 00:01:41.376000,15,1,,,0 days 00:00:35.942000,0 days 00:00:34.862000,0 days 00:00:30.572000,248.0,328.0,162.0,318.0,False,MEDIUM,15,True,Red Bull Racing,0 days 00:59:54.027000,1,14,2019,16
0 days 01:03:17.263000,ALB,23,0 days 00:01:41.860000,16,1,,,0 days 00:00:36.159000,0 days 00:00:35.057000,0 days 00:00:30.644000,247.0,320.0,156.0,289.0,False,MEDIUM,16,True,Red Bull Racing,0 days 01:01:35.403000,1,14,2019,16
0 days 01:04:57.861000,ALB,23,0 days 00:01:40.598000,17,1,,,0 days 00:00:35.929000,0 days 00:00:34.738000,0 days 00:00:29.931000,245.0,324.0,162.0,317.0,True,MEDIUM,17,True,Red Bull Racing,0 days 01:03:17.263000,1,12,2019,16
0 days 01:06:39.100000,ALB,23,0 days 00:01:41.239000,18,1,,,0 days 00:00:35.971000,0 days 00:00:34.796000,0 days 00:00:30.472000,243.0,313.0,158.0,315.0,False,MEDIUM,18,True,Red Bull Racing,0 days 01:04:57.861000,1,12,2019,16
0 days 01:08:20.865000,ALB,23,0 days 00:01:41.765000,19,1,,,0 days 00:00:36.309000,0 days 00:00:34.719000,0 days 00:00:30.737000,245.0,320.0,158.0,333.0,False,MEDIUM,19,True,Red Bull Racing,0 days 01:06:39.100000,1,12,2019,16
0 days 01:10:02.191000,ALB,23,0 days 00:01:41.326000,20,1,,,0 days 00:00:36.067000,0 days 00:00:35.464000,0 days 00:00:29.795000,243.0,297.0,161.0,310.0,False,MEDIUM,20,True,Red Bull Racing,0 days 01:08:20.865000,1,12,2019,16
0 days 01:11:42.914000,ALB,23,0 days 00:01:40.723000,21,1,,,0 days 00:00:35.969000,0 days 00:00:34.494000,0 days 00:00:30.260000,252.0,317.0,157.0,298.0,False,MEDIUM,21,True,Red Bull Racing,0 days 01:10:02.191000,1,11,2019,16
0 days 01:13:23.452000,ALB,23,0 days 00:01:40.538000,22,1,,,0 days 00:00:36.036000,0 days 00:00:34.567000,0 days 00:00:29.935000,253.0,317.0,162.0,296.0,True,MEDIUM,22,True,Red Bull Racing,0 days 01:11:42.914000,1,10,2019,16
0 days 01:15:04.933000,ALB,23,0 days 00:01:41.481000,23,1,,,0 days 00:00:36.025000,0 days 00:00:34.526000,0 days 00:00:30.930000,254.0,324.0,161.0,324.0,False,MEDIUM,23,True,Red Bull Racing,0 days 01:13:23.452000,1,10,2019,16
0 days 01:16:45.916000,ALB,23,0 days 00:01:40.983000,24,1,,,0 days 00:00:36.486000,0 days 00:00:34.969000,0 days 00:00:29.528000,252.0,293.0,164.0,331.0,False,MEDIUM,24,True,Red Bull Racing,0 days 01:15:04.933000,1,8,2019,16
0 days 01:18:26.178000,ALB,23,0 days 00:01:40.262000,25,1,,,0 days 00:00:36.116000,0 days 00:00:34.682000,0 days 00:00:29.464000,255.0,288.0,160.0,290.0,True,MEDIUM,25,True,Red Bull Racing,0 days 01:16:45.916000,1,8,2019,16
0 days 01:20:06.120000,ALB,23,0 days 00:01:39.942000,26,1,,,0 days 00:00:35.986000,0 days 00:00:34.603000,0 days 00:00:29.353000,254.0,291.0,163.0,292.0,True,MEDIUM,26,True,Red Bull Racing,0 days 01:18:26.178000,1,8,2019,16
0 days 01:21:54.728000,ALB,23,0 days 00:01:48.608000,27,1,,,0 days 00:00:35.902000,0 days 00:00:34.439000,0 days 00:00:38.267000,256.0,292.0,124.0,293.0,False,MEDIUM,27,True,Red Bull Racing,0 days 01:20:06.120000,126,7,2019,16
0 days 01:24:04.929000,ALB,23,0 days 00:02:10.201000,28,1,,,0 days 00:00:49.635000,0 days 00:00:49.329000,0 days 00:00:31.237000,211.0,208.0,166.0,233.0,False,MEDIUM,28,True,Red Bull Racing,0 days 01:21:54.728000,6712,5,2019,16
0 days 01:26:15.861000,ALB,23,0 days 00:02:10.932000,29,1,,0 days 01:26:07.864000,0 days 00:00:42.520000,0 days 00:00:49.180000,0 days 00:00:39.232000,185.0,200.0,,292.0,False,MEDIUM,29,True,Red Bull Racing,0 days 01:24:04.929000,24,5,2019,16
0 days 01:28:50.552000,ALB,23,,30,2,0 days 01:26:37.782000,,0 days 00:01:09.118000,0 days 00:00:48.153000,0 days 00:00:37.412000,174.0,212.0,142.0,153.0,False,SOFT,1,True,Red Bull Racing,0 days 01:26:15.861000,4,10,2019,16
0 days 01:30:40.142000,ALB,23,0 days 00:01:49.590000,31,2,,,0 days 00:00:40.491000,0 days 00:00:37.532000,0 days 00:00:31.567000,225.0,277.0,145.0,268.0,False,SOFT,2,True,Red Bull Racing,0 days 01:28:50.552000,4,10,2019,16
0 days 01:33:16.496000,ALB,23,,32,2,,,0 days 00:00:54.870000,0 days 00:00:58.680000,0 days 00:00:42.825000,106.0,73.0,164.0,140.0,False,SOFT,3,True,Red Bull Racing,0 days 01:30:40.142000,41,9,2019,16
0 days 01:34:56.904000,ALB,23,0 days 00:01:40.408000,33,2,,,0 days 00:00:35.938000,0 days 00:00:34.756000,0 days 00:00:29.714000,251.0,307.0,164.0,315.0,False,SOFT,4,True,Red Bull Racing,0 days 01:33:16.496000,1,8,2019,16
0 days 01:36:37.118000,ALB,23,0 days 00:01:40.214000,34,2,,,0 days 00:00:35.870000,0 days 00:00:34.841000,0 days 00:00:29.503000,251.0,303.0,167.0,316.0,False,SOFT,5,True,Red Bull Racing,0 days 01:34:56.904000,1,8,2019,16
0 days 01:38:17.623000,ALB,23,0 days 00:01:40.505000,35,2,,,0 days 00:00:36.347000,0 days 00:00:35.068000,0 days 00:00:29.090000,243.0,292.0,165.0,334.0,False,SOFT,6,True,Red Bull Racing,0 days 01:36:37.118000,1,7,2019,16
0 days 01:39:56.790000,ALB,23,0 days 00:01:39.167000,36,2,,,0 days 00:00:35.736000,0 days 00:00:34.363000,0 days 00:00:29.068000,250.0,292.0,168.0,293.0,True,SOFT,7,True,Red Bull Racing,0 days 01:38:17.623000,1,7,2019,16
0 days 01:41:35.842000,ALB,23,0 days 00:01:39.052000,37,2,,,0 days 00:00:35.845000,0 days 00:00:34.301000,0 days 00:00:28.906000,248.0,290.0,165.0,292.0,True,SOFT,8,True,Red Bull Racing,0 days 01:39:56.790000,1,7,2019,16
0 days 01:43:14.558000,ALB,23,0 days 00:01:38.716000,38,2,,,0 days 00:00:35.650000,0 days 00:00:34.176000,0 days 00:00:28.890000,250.0,295.0,165.0,292.0,True,SOFT,9,True,Red Bull Racing,0 days 01:41:35.842000,1,7,2019,16
0 days 01:44:52.912000,ALB,23,0 days 00:01:38.354000,39,2,,,0 days 00:00:35.486000,0 days 00:00:34.065000,0 days 00:00:28.803000,257.0,297.0,170.0,297.0,True,SOFT,10,True,Red Bull Racing,0 days 01:43:14.558000,1,7,2019,16
0 days 01:46:31.606000,ALB,23,0 days 00:01:38.694000,40,2,,,0 days 00:00:35.433000,0 days 00:00:33.758000,0 days 00:00:29.503000,253.0,317.0,160.0,292.0,False,SOFT,11,True,Red Bull Racing,0 days 01:44:52.912000,1,7,2019,16
0 days 01:48:13.007000,ALB,23,0 days 00:01:41.401000,41,2,,,0 days 00:00:36.046000,0 days 00:00:36.119000,0 days 00:00:29.236000,243.0,293.0,166.0,330.0,False,SOFT,12,True,Red Bull Racing,0 days 01:46:31.606000,1,7,2019,16
0 days 01:49:51.080000,ALB,23,0 days 00:01:38.073000,42,2,,,0 days 00:00:35.556000,0 days 00:00:33.822000,0 days 00:00:28.695000,247.0,327.0,169.0,297.0,True,SOFT,13,True,Red Bull Racing,0 days 01:48:13.007000,1,6,2019,16
0 days 01:51:29.017000,ALB,23,0 days 00:01:37.937000,43,2,,,0 days 00:00:35.579000,0 days 00:00:33.975000,0 days 00:00:28.383000,254.0,289.0,168.0,306.0,True,SOFT,14,True,Red Bull Racing,0 days 01:49:51.080000,1,6,2019,16
0 days 01:53:06.551000,ALB,23,0 days 00:01:37.534000,44,2,,,0 days 00:00:35.432000,0 days 00:00:33.788000,0 days 00:00:28.314000,253.0,290.0,167.0,293.0,True,SOFT,15,True,Red Bull Racing,0 days 01:51:29.017000,1,6,2019,16
0 days 01:54:44.042000,ALB,23,0 days 00:01:37.491000,45,2,,,0 days 00:00:35.320000,0 days 00:00:33.691000,0 days 00:00:28.480000,256.0,295.0,168.0,293.0,True,SOFT,16,True,Red Bull Racing,0 days 01:53:06.551000,1,6,2019,16
0 days 01:56:21.999000,ALB,23,0 days 00:01:37.957000,46,2,,,0 days 00:00:35.374000,0 days 00:00:33.722000,0 days 00:00:28.861000,248.0,297.0,163.0,292.0,False,SOFT,17,True,Red Bull Racing,0 days 01:54:44.042000,1,6,2019,16
0 days 01:58:00.303000,ALB,23,0 days 00:01:38.304000,47,2,,,0 days 00:00:35.393000,0 days 00:00:34.134000,0 days 00:00:28.777000,249.0,298.0,166.0,307.0,False,SOFT,18,True,Red Bull Racing,0 days 01:56:21.999000,1,6,2019,16
0 days 01:59:37.912000,ALB,23,0 days 00:01:37.609000,48,2,,,0 days 00:00:35.487000,0 days 00:00:33.776000,0 days 00:00:28.346000,253.0,291.0,165.0,326.0,False,SOFT,19,True,Red Bull Racing,0 days 01:58:00.303000,1,5,2019,16
0 days 02:01:15.097000,ALB,23,0 days 00:01:37.185000,49,2,,,0 days 00:00:35.481000,0 days 00:00:33.602000,0 days 00:00:28.102000,252.0,288.0,169.0,291.0,True,SOFT,20,True,Red Bull Racing,0 days 01:59:37.912000,1,5,2019,16
0 days 02:02:51.859000,ALB,23,0 days 00:01:36.762000,50,2,,,0 days 00:00:35.270000,0 days 00:00:33.467000,0 days 00:00:28.025000,257.0,292.0,172.0,293.0,True,SOFT,21,True,Red Bull Racing,0 days 02:01:15.097000,1,5,2019,16
0 days 02:04:30.038000,ALB,23,0 days 00:01:38.179000,51,2,,,0 days 00:00:35.590000,0 days 00:00:34.229000,0 days 00:00:28.360000,255.0,295.0,165.0,292.0,False,SOFT,22,True,Red Bull Racing,0 days 02:02:51.859000,1,5,2019,16
0 days 02:06:07.701000,ALB,23,0 days 00:01:37.663000,52,2,,,0 days 00:00:35.515000,0 days 00:00:33.676000,0 days 00:00:28.472000,254.0,296.0,170.0,298.0,False,SOFT,23,True,Red Bull Racing,0 days 02:04:30.038000,1,5,2019,16
0 days 02:07:45.010000,ALB,23,0 days 00:01:37.309000,53,2,,,0 days 00:00:35.363000,0 days 00:00:33.731000,0 days 00:00:28.215000,256.0,296.0,159.0,295.0,False,SOFT,24,True,Red Bull Racing,0 days 02:06:07.701000,1,5,2019,16
0 days 00:35:39.086000,SAI,55,0 days 00:02:11.367000,1,1,,,,0 days 00:00:52.287000,0 days 00:00:40.476000,224.0,146.0,126.0,266.0,False,SOFT,4,False,McLaren,0 days 00:33:27.500000,124,4,2019,16
0 days 00:38:18.191000,SAI,55,,2,1,,,0 days 00:01:04.099000,0 days 00:00:51.246000,0 days 00:00:43.775000,91.0,196.0,138.0,246.0,False,SOFT,5,False,McLaren,0 days 00:35:39.086000,4,4,2019,16
0 days 00:40:59.305000,SAI,55,,3,1,,,0 days 00:00:58.334000,0 days 00:00:55.574000,0 days 00:00:47.280000,192.0,124.0,166.0,91.0,False,SOFT,6,False,McLaren,0 days 00:38:18.191000,41,4,2019,16
0 days 00:42:41.390000,SAI,55,0 days 00:01:42.085000,4,1,,,0 days 00:00:36.450000,0 days 00:00:35.410000,0 days 00:00:30.225000,247.0,291.0,167.0,285.0,True,SOFT,7,False,McLaren,0 days 00:40:59.305000,1,4,2019,16
0 days 00:44:23.084000,SAI,55,0 days 00:01:41.694000,5,1,,,0 days 00:00:36.264000,0 days 00:00:35.376000,0 days 00:00:30.054000,251.0,286.0,164.0,291.0,True,SOFT,8,False,McLaren,0 days 00:42:41.390000,1,4,2019,16
0 days 00:46:04.780000,SAI,55,0 days 00:01:41.696000,6,1,,,0 days 00:00:36.240000,0 days 00:00:35.312000,0 days 00:00:30.144000,253.0,287.0,164.0,291.0,False,SOFT,9,False,McLaren,0 days 00:44:23.084000,1,4,2019,16
0 days 00:47:48.031000,SAI,55,0 days 00:01:43.251000,7,1,,,0 days 00:00:37.397000,0 days 00:00:35.616000,0 days 00:00:30.238000,249.0,290.0,163.0,289.0,False,SOFT,10,False,McLaren,0 days 00:46:04.780000,1,5,2019,16
0 days 00:49:29.477000,SAI,55,0 days 00:01:41.446000,8,1,,,0 days 00:00:36.162000,0 days 00:00:35.207000,0 days 00:00:30.077000,253.0,287.0,165.0,293.0,True,SOFT,11,False,McLaren,0 days 00:47:48.031000,1,5,2019,16
0 days 00:51:10.665000,SAI,55,0 days 00:01:41.188000,9,1,,,0 days 00:00:36.134000,0 days 00:00:35.014000,0 days 00:00:30.040000,253.0,287.0,163.0,291.0,True,SOFT,12,False,McLaren,0 days 00:49:29.477000,1,5,2019,16
0 days 00:52:51.798000,SAI,55,0 days 00:01:41.133000,10,1,,,0 days 00:00:36.169000,0 days 00:00:35.062000,0 days 00:00:29.902000,253.0,287.0,163.0,290.0,True,SOFT,13,False,McLaren,0 days 00:51:10.665000,1,5,2019,16
0 days 00:54:33.079000,SAI,55,0 days 00:01:41.281000,11,1,,,0 days 00:00:36.182000,0 days 00:00:35.197000,0 days 00:00:29.902000,255.0,286.0,163.0,289.0,False,SOFT,14,False,McLaren,0 days 00:52:51.798000,1,5,2019,16
0 days 00:56:14.224000,SAI,55,0 days 00:01:41.145000,12,1,,,0 days 00:00:36.136000,0 days 00:00:35.035000,0 days 00:00:29.974000,254.0,287.0,162.0,289.0,False,SOFT,15,False,McLaren,0 days 00:54:33.079000,1,5,2019,16
0 days 00:57:55.086000,SAI,55,0 days 00:01:40.862000,13,1,,,0 days 00:00:36.091000,0 days 00:00:34.982000,0 days 00:00:29.789000,254.0,288.0,165.0,288.0,True,SOFT,16,False,McLaren,0 days 00:56:14.224000,1,5,2019,16
0 days 00:59:36.114000,SAI,55,0 days 00:01:41.028000,14,1,,,0 days 00:00:36.057000,0 days 00:00:35.059000,0 days 00:00:29.912000,255.0,286.0,162.0,288.0,False,SOFT,17,False,McLaren,0 days 00:57:55.086000,1,5,2019,16
0 days 01:01:16.996000,SAI,55,0 days 00:01:40.882000,15,1,,,0 days 00:00:36.083000,0 days 00:00:35.010000,0 days 00:00:29.789000,255.0,286.0,164.0,288.0,False,SOFT,18,False,McLaren,0 days 00:59:36.114000,1,5,2019,16
0 days 01:02:57.785000,SAI,55,0 days 00:01:40.789000,16,1,,,0 days 00:00:36.052000,0 days 00:00:34.984000,0 days 00:00:29.753000,254.0,286.0,161.0,288.0,True,SOFT,19,False,McLaren,0 days 01:01:16.996000,1,5,2019,16
0 days 01:04:40.297000,SAI,55,0 days 00:01:42.512000,17,1,,,0 days 00:00:37.292000,0 days 00:00:35.229000,0 days 00:00:29.991000,253.0,293.0,163.0,287.0,False,SOFT,20,False,McLaren,0 days 01:02:57.785000,1,6,2019,16
0 days 01:06:20.994000,SAI,55,0 days 00:01:40.697000,18,1,,,0 days 00:00:35.890000,0 days 00:00:35.002000,0 days 00:00:29.805000,254.0,290.0,163.0,294.0,True,SOFT,21,False,McLaren,0 days 01:04:40.297000,1,6,2019,16
0 days 01:08:01.424000,SAI,55,0 days 00:01:40.430000,19,1,,,0 days 00:00:35.852000,0 days 00:00:34.855000,0 days 00:00:29.723000,254.0,288.0,165.0,292.0,True,SOFT,22,False,McLaren,0 days 01:06:20.994000,1,6,2019,16
0 days 01:09:41.788000,SAI,55,0 days 00:01:40.364000,20,1,,,0 days 00:00:35.891000,0 days 00:00:34.769000,0 days 00:00:29.704000,256.0,287.0,162.0,291.0,True,SOFT,23,False,McLaren,0 days 01:08:01.424000,1,6,2019,16
0 days 01:11:26.882000,SAI,55,0 days 00:01:45.094000,21,1,,0 days 01:11:19.123000,0 days 00:00:35.947000,0 days 00:00:34.797000,0 days 00:00:34.350000,256.0,288.0,,290.0,False,SOFT,24,False,McLaren,0 days 01:09:41.788000,1,6,2019,16
0 days 01:13:27.718000,SAI,55,0 days 00:02:00.836000,22,2,0 days 01:11:49.021000,,0 days 00:00:56.786000,0 days 00:00:34.558000,0 days 00:00:29.492000,257.0,291.0,167.0,285.0,False,MEDIUM,1,True,McLaren,0 days 01:11:26.882000,1,12,2019,16
0 days 01:15:07.940000,SAI,55,0 days 00:01:40.222000,23,2,,,0 days 00:00:35.771000,0 days 00:00:34.830000,0 days 00:00:29.621000,255.0,288.0,168.0,292.0,True,MEDIUM,2,True,McLaren,0 days 01:13:27.718000,1,12,2019,16
0 days 01:16:49.620000,SAI,55,0 days 00:01:41.680000,24,2,,,0 days 00:00:35.727000,0 days 00:00:34.856000,0 days 00:00:31.097000,251.0,317.0,165.0,297.0,False,MEDIUM,3,True,McLaren,0 days 01:15:07.940000,1,11,2019,16
0 days 01:18:29.778000,SAI,55,0 days 00:01:40.158000,25,2,,,0 days 00:00:35.369000,0 days 00:00:35.037000,0 days 00:00:29.752000,255.0,291.0,162.0,321.0,True,MEDIUM,4,True,McLaren,0 days 01:16:49.620000,1,10,2019,16
0 days 01:20:10.091000,SAI,55,0 days 00:01:40.313000,26,2,,,0 days 00:00:35.751000,0 days 00:00:34.888000,0 days 00:00:29.674000,252.0,291.0,160.0,298.0,False,MEDIUM,5,True,McLaren,0 days 01:18:29.778000,1,10,2019,16
0 days 01:22:00.070000,SAI,55,0 days 00:01:49.979000,27,2,,,0 days 00:00:35.850000,0 days 00:00:34.886000,0 days 00:00:39.243000,256.0,293.0,122.0,309.0,False,MEDIUM,6,True,McLaren,0 days 01:20:10.091000,126,8,2019,16
0 days 01:24:09.239000,SAI,55,0 days 00:02:09.169000,28,2,,,0 days 00:00:52.332000,0 days 00:00:47.203000,0 days 00:00:29.634000,201.0,273.0,168.0,171.0,False,MEDIUM,7,True,McLaren,0 days 01:22:00.070000,6712,6,2019,16
0 days 01:26:20.138000,SAI,55,0 days 00:02:10.899000,29,2,,,0 days 00:00:44.920000,0 days 00:00:47.769000,0 days 00:00:38.210000,186.0,206.0,159.0,289.0,False,MEDIUM,8,True,McLaren,0 days 01:24:09.239000,24,6,2019,16
0 days 01:28:36.799000,SAI,55,0 days 00:02:16.661000,30,2,,,0 days 00:00:49.828000,0 days 00:00:50.682000,0 days 00:00:36.151000,180.0,233.0,164.0,269.0,False,MEDIUM,9,True,McLaren,0 days 01:26:20.138000,4,5,2019,16
0 days 01:30:25.904000,SAI,55,0 days 00:01:49.105000,31,2,,,0 days 00:00:37.803000,0 days 00:00:36.736000,0 days 00:00:34.566000,237.0,276.0,130.0,275.0,False,MEDIUM,10,True,McLaren,0 days 01:28:36.799000,4,5,2019,16
0 days 01:33:14.081000,SAI,55,,32,2,,,0 days 00:01:02.430000,0 days 00:01:00.714000,0 days 00:00:45.025000,124.0,59.0,166.0,167.0,False,MEDIUM,11,True,McLaren,0 days 01:30:25.904000,41,5,2019,16
0 days 01:34:54.309000,SAI,55,0 days 00:01:40.228000,33,2,,,0 days 00:00:35.898000,0 days 00:00:34.879000,0 days 00:00:29.451000,257.0,292.0,169.0,307.0,False,MEDIUM,12,True,McLaren,0 days 01:33:14.081000,1,5,2019,16
0 days 01:36:33.868000,SAI,55,0 days 00:01:39.559000,34,2,,,0 days 00:00:35.671000,0 days 00:00:34.657000,0 days 00:00:29.231000,257.0,289.0,165.0,293.0,True,MEDIUM,13,True,McLaren,0 days 01:34:54.309000,1,5,2019,16
0 days 01:38:13.131000,SAI,55,0 days 00:01:39.263000,35,2,,,0 days 00:00:35.540000,0 days 00:00:34.545000,0 days 00:00:29.178000,257.0,288.0,168.0,293.0,True,MEDIUM,14,True,McLaren,0 days 01:36:33.868000,1,5,2019,16
0 days 01:39:52.440000,SAI,55,0 days 00:01:39.309000,36,2,,,0 days 00:00:35.602000,0 days 00:00:34.442000,0 days 00:00:29.265000,258.0,289.0,166.0,293.0,False,MEDIUM,15,True,McLaren,0 days 01:38:13.131000,1,5,2019,16
0 days 01:41:31.739000,SAI,55,0 days 00:01:39.299000,37,2,,,0 days 00:00:35.551000,0 days 00:00:34.576000,0 days 00:00:29.172000,257.0,289.0,166.0,292.0,False,MEDIUM,16,True,McLaren,0 days 01:39:52.440000,1,5,2019,16
0 days 01:43:11.063000,SAI,55,0 days 00:01:39.324000,38,2,,,0 days 00:00:35.586000,0 days 00:00:34.538000,0 days 00:00:29.200000,257.0,288.0,167.0,291.0,False,MEDIUM,17,True,McLaren,0 days 01:41:31.739000,1,5,2019,16
0 days 01:44:50.152000,SAI,55,0 days 00:01:39.089000,39,2,,,0 days 00:00:35.612000,0 days 00:00:34.346000,0 days 00:00:29.131000,258.0,289.0,168.0,291.0,True,MEDIUM,18,True,McLaren,0 days 01:43:11.063000,1,5,2019,16
0 days 01:46:29.111000,SAI,55,0 days 00:01:38.959000,40,2,,,0 days 00:00:35.494000,0 days 00:00:34.435000,0 days 00:00:29.030000,258.0,289.0,167.0,291.0,True,MEDIUM,19,True,McLaren,0 days 01:44:50.152000,1,5,2019,16
0 days 01:48:07.909000,SAI,55,0 days 00:01:38.798000,41,2,,,0 days 00:00:35.474000,0 days 00:00:34.334000,0 days 00:00:28.990000,259.0,288.0,165.0,291.0,True,MEDIUM,20,True,McLaren,0 days 01:46:29.111000,1,5,2019,16
0 days 01:49:46.701000,SAI,55,0 days 00:01:38.792000,42,2,,,0 days 00:00:35.540000,0 days 00:00:34.288000,0 days 00:00:28.964000,257.0,290.0,167.0,290.0,True,MEDIUM,21,True,McLaren,0 days 01:48:07.909000,1,5,2019,16
0 days 01:51:25.364000,SAI,55,0 days 00:01:38.663000,43,2,,,0 days 00:00:35.496000,0 days 00:00:34.261000,0 days 00:00:28.906000,260.0,288.0,164.0,289.0,True,MEDIUM,22,True,McLaren,0 days 01:49:46.701000,1,5,2019,16
0 days 01:53:03.886000,SAI,55,0 days 00:01:38.522000,44,2,,,0 days 00:00:35.479000,0 days 00:00:34.213000,0 days 00:00:28.830000,259.0,288.0,167.0,289.0,True,MEDIUM,23,True,McLaren,0 days 01:51:25.364000,1,5,2019,16
0 days 01:54:42.493000,SAI,55,0 days 00:01:38.607000,45,2,,,0 days 00:00:35.445000,0 days 00:00:34.148000,0 days 00:00:29.014000,258.0,288.0,167.0,289.0,False,MEDIUM,24,True,McLaren,0 days 01:53:03.886000,1,5,2019,16
0 days 01:56:21.170000,SAI,55,0 days 00:01:38.677000,46,2,,,0 days 00:00:35.401000,0 days 00:00:34.206000,0 days 00:00:29.070000,259.0,286.0,168.0,288.0,False,MEDIUM,25,True,McLaren,0 days 01:54:42.493000,1,5,2019,16
0 days 01:57:59.559000,SAI,55,0 days 00:01:38.389000,47,2,,,0 days 00:00:35.320000,0 days 00:00:34.085000,0 days 00:00:28.984000,259.0,288.0,168.0,301.0,True,MEDIUM,26,True,McLaren,0 days 01:56:21.170000,1,5,2019,16
0 days 01:59:40.623000,SAI,55,0 days 00:01:41.064000,48,2,,,0 days 00:00:36.533000,0 days 00:00:35.217000,0 days 00:00:29.314000,248.0,291.0,166.0,300.0,False,MEDIUM,27,True,McLaren,0 days 01:57:59.559000,1,6,2019,16
