Time,Driver,DriverNumber,LapNumber,Stint,PitOutTime,PitInTime,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Season,Round,EventName
0 days 01:53:12.609000,MSC,47,34.0,2.0,0 days 01:51:46.191000,,SOFT,1.0,True,Haas F1 Team,1,17.0,2022,16,Italian Grand Prix
0 days 01:46:32.346000,SAI,55,30.0,1.0,,0 days 01:46:28.598000,MEDIUM,30.0,True,Ferrari,1,4.0,2022,16,Italian Grand Prix
0 days 01:48:17.344000,SAI,55,31.0,2.0,0 days 01:46:52.290000,,SOFT,1.0,True,Ferrari,1,7.0,2022,16,Italian Grand Prix
0 days 02:11:05.011000,SAI,55,47.0,2.0,,0 days 02:11:01.168000,SOFT,17.0,True,Ferrari,124,4.0,2022,16,Italian Grand Prix
0 days 02:13:30.343000,SAI,55,48.0,3.0,0 days 02:11:25.696000,,SOFT,1.0,True,Ferrari,4,4.0,2022,16,Italian Grand Prix
0 days 01:25:06.531000,LAT,6,15.0,1.0,,0 days 01:25:02.773000,MEDIUM,15.0,True,Williams,1,18.0,2022,16,Italian Grand Prix
0 days 01:26:57.203000,LAT,6,16.0,2.0,0 days 01:25:29.535000,,HARD,1.0,True,Williams,1,19.0,2022,16,Italian Grand Prix
0 days 02:12:39.766000,LAT,6,47.0,2.0,,0 days 02:12:36.037000,HARD,32.0,True,Williams,24,15.0,2022,16,Italian Grand Prix
0 days 02:14:54.195000,LAT,6,48.0,3.0,0 days 02:13:00.267000,,SOFT,1.0,True,Williams,4,15.0,2022,16,Italian Grand Prix
0 days 01:36:06.788000,RUS,63,23.0,1.0,,0 days 01:36:02.995000,SOFT,23.0,True,Mercedes,1,3.0,2022,16,Italian Grand Prix
0 days 01:37:54.554000,RUS,63,24.0,2.0,0 days 01:36:28.071000,,HARD,1.0,True,Mercedes,1,4.0,2022,16,Italian Grand Prix
0 days 02:10:54.666000,RUS,63,47.0,2.0,,0 days 02:10:50.842000,HARD,24.0,True,Mercedes,124,3.0,2022,16,Italian Grand Prix
0 days 02:13:28.787000,RUS,63,48.0,3.0,0 days 02:11:14.981000,,SOFT,4.0,False,Mercedes,4,3.0,2022,16,Italian Grand Prix
0 days 01:54:22.551000,BOT,77,35.0,1.0,,0 days 01:54:18.801000,MEDIUM,35.0,True,Alfa Romeo,1,11.0,2022,16,Italian Grand Prix
0 days 01:56:09.235000,BOT,77,36.0,2.0,0 days 01:54:43.530000,,SOFT,1.0,True,Alfa Romeo,1,17.0,2022,16,Italian Grand Prix
0 days 03:22:42.169000,VER,1,35.0,1.0,,0 days 03:22:34.434000,INTERMEDIATE,35.0,True,Red Bull Racing,1,5.0,2022,17,Singapore Grand Prix
0 days 03:25:37.408000,VER,1,36.0,2.0,0 days 03:23:03.847000,,MEDIUM,1.0,True,Red Bull Racing,124,6.0,2022,17,Singapore Grand Prix
0 days 03:35:43.835000,VER,1,40.0,2.0,,0 days 03:35:36.119000,MEDIUM,5.0,True,Red Bull Racing,1,13.0,2022,17,Singapore Grand Prix
0 days 03:38:02.613000,VER,1,41.0,3.0,0 days 03:36:05.921000,,SOFT,1.0,True,Red Bull Racing,1,12.0,2022,17,Singapore Grand Prix
0 days 03:18:53.692000,GAS,10,33.0,1.0,,0 days 03:18:45.993000,INTERMEDIATE,36.0,False,AlphaTauri,12,9.0,2022,17,Singapore Grand Prix
0 days 03:21:22.821000,GAS,10,34.0,2.0,0 days 03:19:15.820000,,MEDIUM,1.0,True,AlphaTauri,1,11.0,2022,17,Singapore Grand Prix
0 days 03:21:59.540000,PER,11,35.0,1.0,,0 days 03:21:51.839000,INTERMEDIATE,35.0,True,Red Bull Racing,1,1.0,2022,17,Singapore Grand Prix
0 days 03:24:42.880000,PER,11,36.0,2.0,0 days 03:22:21.380000,,MEDIUM,1.0,True,Red Bull Racing,124,1.0,2022,17,Singapore Grand Prix
0 days 03:20:04.595000,LEC,16,34.0,1.0,,0 days 03:19:56.796000,INTERMEDIATE,34.0,True,Ferrari,1,2.0,2022,17,Singapore Grand Prix
0 days 03:22:32.136000,LEC,16,35.0,2.0,0 days 03:20:28.812000,,MEDIUM,1.0,True,Ferrari,1,3.0,2022,17,Singapore Grand Prix
0 days 03:22:58.623000,STR,18,35.0,1.0,,0 days 03:22:50.921000,INTERMEDIATE,35.0,True,Aston Martin,12,7.0,2022,17,Singapore Grand Prix
0 days 03:25:54.361000,STR,18,36.0,2.0,0 days 03:23:20.806000,,MEDIUM,1.0,True,Aston Martin,24,7.0,2022,17,Singapore Grand Prix
0 days 02:22:54.041000,MAG,20,7.0,1.0,,0 days 02:22:46.260000,INTERMEDIATE,7.0,True,Haas F1 Team,12,16.0,2022,17,Singapore Grand Prix
0 days 02:26:00.599000,MAG,20,8.0,2.0,0 days 02:23:25.494000,,INTERMEDIATE,4.0,False,Haas F1 Team,24,18.0,2022,17,Singapore Grand Prix
0 days 03:19:25.568000,MAG,20,33.0,2.0,,0 days 03:19:17.787000,INTERMEDIATE,29.0,False,Haas F1 Team,1,14.0,2022,17,Singapore Grand Prix
0 days 03:21:57.219000,MAG,20,34.0,3.0,0 days 03:19:50.384000,,MEDIUM,1.0,True,Haas F1 Team,1,14.0,2022,17,Singapore Grand Prix
0 days 03:19:19.480000,TSU,22,33.0,1.0,,0 days 03:19:11.678000,INTERMEDIATE,39.0,False,AlphaTauri,1,12.0,2022,17,Singapore Grand Prix
0 days 03:21:49.690000,TSU,22,34.0,2.0,0 days 03:19:42.984000,,MEDIUM,1.0,True,AlphaTauri,1,12.0,2022,17,Singapore Grand Prix
0 days 03:02:51.735000,ALB,23,25.0,1.0,,0 days 03:02:43.904000,INTERMEDIATE,25.0,True,Williams,126,17.0,2022,17,Singapore Grand Prix
0 days 03:25:32.191000,RIC,3,36.0,1.0,,0 days 03:25:24.340000,INTERMEDIATE,36.0,True,McLaren,24,5.0,2022,17,Singapore Grand Prix
0 days 03:28:28.806000,RIC,3,37.0,2.0,0 days 03:25:55.283000,,SOFT,1.0,True,McLaren,4,6.0,2022,17,Singapore Grand Prix
0 days 03:24:59.694000,NOR,4,36.0,1.0,,0 days 03:24:51.928000,INTERMEDIATE,36.0,True,McLaren,124,3.0,2022,17,Singapore Grand Prix
0 days 03:28:00.256000,NOR,4,37.0,2.0,0 days 03:25:22.443000,,MEDIUM,1.0,True,McLaren,4,4.0,2022,17,Singapore Grand Prix
0 days 03:20:44.410000,HAM,44,34.0,1.0,,0 days 03:20:36.612000,INTERMEDIATE,34.0,True,Mercedes,1,6.0,2022,17,Singapore Grand Prix
0 days 03:23:23.269000,HAM,44,35.0,2.0,0 days 03:21:17.626000,,MEDIUM,1.0,True,Mercedes,12,9.0,2022,17,Singapore Grand Prix
0 days 03:21:12.288000,MSC,47,34.0,1.0,,0 days 03:21:04.456000,INTERMEDIATE,34.0,True,Haas F1 Team,1,10.0,2022,17,Singapore Grand Prix
0 days 03:23:46.835000,MSC,47,35.0,2.0,0 days 03:21:35.673000,,MEDIUM,1.0,True,Haas F1 Team,124,11.0,2022,17,Singapore Grand Prix
0 days 03:38:43.235000,MSC,47,41.0,2.0,,0 days 03:38:35.329000,MEDIUM,7.0,True,Haas F1 Team,1,13.0,2022,17,Singapore Grand Prix
0 days 03:41:16.011000,MSC,47,42.0,3.0,0 days 03:39:10.144000,,SOFT,1.0,True,Haas F1 Team,1,13.0,2022,17,Singapore Grand Prix
0 days 03:20:52.965000,VET,5,34.0,1.0,,0 days 03:20:45.310000,INTERMEDIATE,34.0,True,Aston Martin,1,8.0,2022,17,Singapore Grand Prix
0 days 03:23:21.145000,VET,5,35.0,2.0,0 days 03:21:15.001000,,MEDIUM,1.0,True,Aston Martin,12,8.0,2022,17,Singapore Grand Prix
0 days 03:22:25.373000,SAI,55,35.0,1.0,,0 days 03:22:17.599000,INTERMEDIATE,35.0,True,Ferrari,1,2.0,2022,17,Singapore Grand Prix
0 days 03:25:15.334000,SAI,55,36.0,2.0,0 days 03:22:48.193000,,MEDIUM,1.0,True,Ferrari,124,4.0,2022,17,Singapore Grand Prix
0 days 02:24:10.356000,LAT,6,7.0,1.0,,0 days 02:24:02.580000,INTERMEDIATE,7.0,True,Williams,124,19.0,2022,17,Singapore Grand Prix
0 days 02:10:21.307000,RUS,63,1.0,1.0,0 days 02:08:08.401000,,INTERMEDIATE,1.0,True,Mercedes,12,19.0,2022,17,Singapore Grand Prix
0 days 02:53:24.374000,RUS,63,21.0,1.0,,0 days 02:53:16.553000,INTERMEDIATE,21.0,True,Mercedes,126,15.0,2022,17,Singapore Grand Prix
0 days 02:56:10.314000,RUS,63,22.0,2.0,0 days 02:53:46.927000,,MEDIUM,1.0,True,Mercedes,671,17.0,2022,17,Singapore Grand Prix
0 days 03:24:16.401000,RUS,63,35.0,2.0,,0 days 03:24:08.556000,MEDIUM,14.0,True,Mercedes,124,14.0,2022,17,Singapore Grand Prix
0 days 03:27:08.772000,RUS,63,36.0,3.0,0 days 03:24:38.284000,,MEDIUM,1.0,True,Mercedes,4,14.0,2022,17,Singapore Grand Prix
0 days 03:38:54.521000,RUS,63,41.0,3.0,,0 days 03:38:46.529000,MEDIUM,6.0,True,Mercedes,1,14.0,2022,17,Singapore Grand Prix
0 days 03:41:19.987000,RUS,63,42.0,4.0,0 days 03:39:19.773000,,SOFT,1.0,True,Mercedes,1,14.0,2022,17,Singapore Grand Prix
0 days 03:58:40.655000,RUS,63,51.0,4.0,,0 days 03:58:32.826000,SOFT,10.0,True,Mercedes,1,14.0,2022,17,Singapore Grand Prix
0 days 04:00:57.139000,RUS,63,52.0,5.0,0 days 03:59:02.734000,,SOFT,1.0,True,Mercedes,1,14.0,2022,17,Singapore Grand Prix
0 days 03:19:22.127000,BOT,77,33.0,1.0,,0 days 03:19:14.269000,INTERMEDIATE,33.0,True,Alfa Romeo,1,13.0,2022,17,Singapore Grand Prix
0 days 03:21:54.757000,BOT,77,34.0,2.0,0 days 03:19:46.433000,,SOFT,1.0,True,Alfa Romeo,1,13.0,2022,17,Singapore Grand Prix
0 days 01:07:41.258000,VER,1,2.0,1.0,,0 days 01:07:39.541000,INTERMEDIATE,2.0,True,Red Bull Racing,45,1.0,2022,18,Japanese Grand Prix
0 days 03:16:55.042000,VER,1,3.0,2.0,0 days 03:14:06.948000,,WET,1.0,True,Red Bull Racing,1,1.0,2022,18,Japanese Grand Prix
0 days 03:26:27.724000,VER,1,7.0,2.0,,0 days 03:26:26.364000,WET,5.0,True,Red Bull Racing,1,1.0,2022,18,Japanese Grand Prix
0 days 03:28:38.349000,VER,1,8.0,3.0,0 days 03:26:51.019000,,INTERMEDIATE,1.0,True,Red Bull Racing,1,4.0,2022,18,Japanese Grand Prix
0 days 01:05:25.777000,GAS,10,1.0,1.0,0 days 01:02:46.728000,0 days 01:05:24.564000,INTERMEDIATE,1.0,True,AlphaTauri,124,18.0,2022,18,Japanese Grand Prix
0 days 01:08:26.281000,GAS,10,2.0,2.0,0 days 01:06:05.782000,0 days 01:08:22.943000,WET,1.0,True,AlphaTauri,45,18.0,2022,18,Japanese Grand Prix
0 days 03:17:28.626000,GAS,10,3.0,3.0,0 days 03:15:11.895000,,WET,1.0,True,AlphaTauri,1,18.0,2022,18,Japanese Grand Prix
0 days 03:26:53.510000,GAS,10,7.0,3.0,,0 days 03:26:52.247000,WET,5.0,True,AlphaTauri,1,14.0,2022,18,Japanese Grand Prix
0 days 03:29:05.247000,GAS,10,8.0,4.0,0 days 03:27:17.225000,,INTERMEDIATE,1.0,True,AlphaTauri,1,18.0,2022,18,Japanese Grand Prix
0 days 03:49:15.292000,GAS,10,19.0,4.0,,0 days 03:49:14.025000,INTERMEDIATE,12.0,True,AlphaTauri,1,16.0,2022,18,Japanese Grand Prix
0 days 03:51:22.730000,GAS,10,20.0,5.0,0 days 03:49:38.060000,,INTERMEDIATE,1.0,True,AlphaTauri,1,18.0,2022,18,Japanese Grand Prix
0 days 01:07:46.574000,PER,11,2.0,1.0,,0 days 01:07:44.709000,INTERMEDIATE,2.0,True,Red Bull Racing,45,3.0,2022,18,Japanese Grand Prix
0 days 03:16:58.555000,PER,11,3.0,2.0,0 days 03:14:17.167000,,WET,1.0,True,Red Bull Racing,1,3.0,2022,18,Japanese Grand Prix
0 days 03:26:34.042000,PER,11,7.0,2.0,,0 days 03:26:32.722000,WET,5.0,True,Red Bull Racing,1,3.0,2022,18,Japanese Grand Prix
0 days 03:28:45.593000,PER,11,8.0,3.0,0 days 03:26:58.330000,,INTERMEDIATE,1.0,True,Red Bull Racing,1,7.0,2022,18,Japanese Grand Prix
0 days 01:07:55.123000,ALO,14,2.0,1.0,,0 days 01:07:52.426000,INTERMEDIATE,2.0,True,Alpine,45,6.0,2022,18,Japanese Grand Prix
0 days 03:17:06.402000,ALO,14,3.0,2.0,0 days 03:14:29.304000,,WET,1.0,True,Alpine,1,6.0,2022,18,Japanese Grand Prix
0 days 03:28:29.827000,ALO,14,8.0,2.0,,0 days 03:28:28.491000,WET,6.0,True,Alpine,1,1.0,2022,18,Japanese Grand Prix
0 days 03:30:42.030000,ALO,14,9.0,3.0,0 days 03:28:52.623000,,INTERMEDIATE,1.0,True,Alpine,1,9.0,2022,18,Japanese Grand Prix
0 days 03:54:12.604000,ALO,14,22.0,3.0,,0 days 03:54:11.273000,INTERMEDIATE,14.0,True,Alpine,1,7.0,2022,18,Japanese Grand Prix
0 days 03:56:17.908000,ALO,14,23.0,4.0,0 days 03:54:35.415000,,INTERMEDIATE,1.0,True,Alpine,1,9.0,2022,18,Japanese Grand Prix
0 days 01:07:44.142000,LEC,16,2.0,1.0,,0 days 01:07:42.191000,INTERMEDIATE,2.0,True,Ferrari,45,2.0,2022,18,Japanese Grand Prix
0 days 03:16:56.965000,LEC,16,3.0,2.0,0 days 03:14:12.106000,,WET,1.0,True,Ferrari,1,2.0,2022,18,Japanese Grand Prix
0 days 03:26:29.007000,LEC,16,7.0,2.0,,0 days 03:26:27.669000,WET,5.0,True,Ferrari,1,2.0,2022,18,Japanese Grand Prix
0 days 03:28:41.490000,LEC,16,8.0,3.0,0 days 03:26:53.857000,,INTERMEDIATE,1.0,True,Ferrari,1,5.0,2022,18,Japanese Grand Prix
0 days 01:08:10.452000,STR,18,2.0,1.0,,0 days 01:08:07.688000,INTERMEDIATE,2.0,True,Aston Martin,45,11.0,2022,18,Japanese Grand Prix
0 days 03:17:13.567000,STR,18,3.0,2.0,0 days 03:14:48.125000,,WET,1.0,True,Aston Martin,1,11.0,2022,18,Japanese Grand Prix
0 days 03:26:49.668000,STR,18,7.0,2.0,,0 days 03:26:48.328000,WET,5.0,True,Aston Martin,1,13.0,2022,18,Japanese Grand Prix
0 days 03:29:00.409000,STR,18,8.0,3.0,0 days 03:27:12.329000,,INTERMEDIATE,1.0,True,Aston Martin,1,15.0,2022,18,Japanese Grand Prix
0 days 03:49:05.895000,STR,18,19.0,3.0,,0 days 03:49:04.548000,INTERMEDIATE,12.0,True,Aston Martin,1,12.0,2022,18,Japanese Grand Prix
0 days 03:51:11.775000,STR,18,20.0,4.0,0 days 03:49:28.425000,,INTERMEDIATE,1.0,True,Aston Martin,1,16.0,2022,18,Japanese Grand Prix
0 days 01:08:12.356000,MAG,20,2.0,1.0,,0 days 01:08:08.950000,INTERMEDIATE,2.0,True,Haas F1 Team,45,12.0,2022,18,Japanese Grand Prix
0 days 03:17:14.705000,MAG,20,3.0,2.0,0 days 03:14:50.958000,,WET,1.0,True,Haas F1 Team,1,12.0,2022,18,Japanese Grand Prix
0 days 03:26:48.531000,MAG,20,7.0,2.0,,0 days 03:26:47.174000,WET,5.0,True,Haas F1 Team,1,11.0,2022,18,Japanese Grand Prix
0 days 03:29:02.469000,MAG,20,8.0,3.0,0 days 03:27:12.773000,,INTERMEDIATE,1.0,True,Haas F1 Team,1,17.0,2022,18,Japanese Grand Prix
0 days 01:08:03.992000,TSU,22,2.0,1.0,,0 days 01:08:01.021000,INTERMEDIATE,2.0,True,AlphaTauri,45,9.0,2022,18,Japanese Grand Prix
0 days 03:17:11.052000,TSU,22,3.0,2.0,0 days 03:14:43.478000,,WET,1.0,True,AlphaTauri,1,9.0,2022,18,Japanese Grand Prix
0 days 03:26:46.323000,TSU,22,7.0,2.0,,0 days 03:26:44.988000,WET,5.0,True,AlphaTauri,1,10.0,2022,18,Japanese Grand Prix
0 days 03:28:58.144000,TSU,22,8.0,3.0,0 days 03:27:09.443000,,INTERMEDIATE,1.0,True,AlphaTauri,1,13.0,2022,18,Japanese Grand Prix
0 days 03:50:54.812000,TSU,22,20.0,3.0,,0 days 03:50:53.489000,INTERMEDIATE,13.0,True,AlphaTauri,1,11.0,2022,18,Japanese Grand Prix
0 days 03:53:02.882000,TSU,22,21.0,4.0,0 days 03:51:17.246000,,INTERMEDIATE,1.0,True,AlphaTauri,1,16.0,2022,18,Japanese Grand Prix
0 days 01:08:23.556000,ZHO,24,2.0,1.0,,0 days 01:08:20.257000,INTERMEDIATE,2.0,True,Alfa Romeo,45,17.0,2022,18,Japanese Grand Prix
0 days 03:17:26.628000,ZHO,24,3.0,2.0,0 days 03:15:10.307000,,WET,1.0,True,Alfa Romeo,1,17.0,2022,18,Japanese Grand Prix
0 days 03:30:39.274000,ZHO,24,9.0,2.0,,0 days 03:30:37.898000,WET,7.0,True,Alfa Romeo,1,7.0,2022,18,Japanese Grand Prix
0 days 03:32:50.035000,ZHO,24,10.0,3.0,0 days 03:31:02.756000,,INTERMEDIATE,1.0,True,Alfa Romeo,1,18.0,2022,18,Japanese Grand Prix
0 days 03:47:25.782000,ZHO,24,18.0,3.0,,0 days 03:47:24.383000,INTERMEDIATE,9.0,True,Alfa Romeo,1,17.0,2022,18,Japanese Grand Prix
0 days 03:49:32.953000,ZHO,24,19.0,4.0,0 days 03:47:48.703000,,INTERMEDIATE,1.0,True,Alfa Romeo,1,18.0,2022,18,Japanese Grand Prix
0 days 01:08:00.115000,RIC,3,2.0,1.0,,0 days 01:07:57.229000,INTERMEDIATE,2.0,True,McLaren,45,8.0,2022,18,Japanese Grand Prix
0 days 03:17:10.147000,RIC,3,3.0,2.0,0 days 03:14:38.918000,,WET,1.0,True,McLaren,1,8.0,2022,18,Japanese Grand Prix
0 days 03:28:38.234000,RIC,3,8.0,2.0,,0 days 03:28:36.827000,WET,6.0,True,McLaren,1,3.0,2022,18,Japanese Grand Prix
0 days 03:30:52.746000,RIC,3,9.0,3.0,0 days 03:29:02.236000,,INTERMEDIATE,1.0,True,McLaren,1,15.0,2022,18,Japanese Grand Prix
0 days 01:07:48.088000,OCO,31,2.0,1.0,,0 days 01:07:46.585000,INTERMEDIATE,2.0,True,Alpine,45,4.0,2022,18,Japanese Grand Prix
0 days 03:17:01.397000,OCO,31,3.0,2.0,0 days 03:14:20.101000,,WET,1.0,True,Alpine,1,4.0,2022,18,Japanese Grand Prix
0 days 03:26:36.382000,OCO,31,7.0,2.0,,0 days 03:26:34.998000,WET,5.0,True,Alpine,1,4.0,2022,18,Japanese Grand Prix
0 days 03:28:48.068000,OCO,31,8.0,3.0,0 days 03:27:00.481000,,INTERMEDIATE,1.0,True,Alpine,1,8.0,2022,18,Japanese Grand Prix
0 days 01:08:13.874000,NOR,4,2.0,1.0,,0 days 01:08:10.398000,INTERMEDIATE,2.0,True,McLaren,45,13.0,2022,18,Japanese Grand Prix
0 days 03:17:15.760000,NOR,4,3.0,2.0,0 days 03:14:56.622000,,WET,1.0,True,McLaren,1,13.0,2022,18,Japanese Grand Prix
0 days 03:24:55.051000,NOR,4,6.0,2.0,,0 days 03:24:53.737000,WET,4.0,True,McLaren,1,13.0,2022,18,Japanese Grand Prix
0 days 03:27:06.703000,NOR,4,7.0,3.0,0 days 03:25:18.639000,,INTERMEDIATE,1.0,True,McLaren,1,17.0,2022,18,Japanese Grand Prix
0 days 01:07:52.404000,HAM,44,2.0,1.0,,0 days 01:07:49.228000,INTERMEDIATE,3.0,False,Mercedes,45,5.0,2022,18,Japanese Grand Prix
0 days 03:17:04.587000,HAM,44,3.0,2.0,0 days 03:14:25.767000,,WET,2.0,False,Mercedes,1,5.0,2022,18,Japanese Grand Prix
0 days 03:26:37.611000,HAM,44,7.0,2.0,,0 days 03:26:36.289000,WET,6.0,False,Mercedes,1,6.0,2022,18,Japanese Grand Prix
0 days 03:28:49.827000,HAM,44,8.0,3.0,0 days 03:27:01.427000,,INTERMEDIATE,4.0,False,Mercedes,1,9.0,2022,18,Japanese Grand Prix
0 days 01:08:07.202000,MSC,47,2.0,1.0,,0 days 01:08:04.684000,INTERMEDIATE,2.0,True,Haas F1 Team,45,10.0,2022,18,Japanese Grand Prix
0 days 03:17:11.852000,MSC,47,3.0,2.0,0 days 03:14:45.487000,,WET,1.0,True,Haas F1 Team,1,10.0,2022,18,Japanese Grand Prix
0 days 03:34:27.475000,MSC,47,11.0,2.0,,0 days 03:34:26.153000,WET,9.0,True,Haas F1 Team,1,13.0,2022,18,Japanese Grand Prix
0 days 03:36:37.329000,MSC,47,12.0,3.0,0 days 03:34:51.093000,,INTERMEDIATE,1.0,True,Haas F1 Team,1,18.0,2022,18,Japanese Grand Prix
0 days 01:08:21.437000,VET,5,2.0,1.0,,0 days 01:08:18.111000,INTERMEDIATE,2.0,True,Aston Martin,45,16.0,2022,18,Japanese Grand Prix
0 days 03:17:24.669000,VET,5,3.0,2.0,0 days 03:15:07.761000,,WET,1.0,True,Aston Martin,1,16.0,2022,18,Japanese Grand Prix
0 days 03:22:59.569000,VET,5,5.0,2.0,,0 days 03:22:58.221000,WET,3.0,True,Aston Martin,1,18.0,2022,18,Japanese Grand Prix
0 days 03:25:12.527000,VET,5,6.0,3.0,0 days 03:23:22.516000,,INTERMEDIATE,1.0,True,Aston Martin,1,17.0,2022,18,Japanese Grand Prix
0 days 01:08:18.549000,LAT,6,2.0,1.0,,0 days 01:08:15.262000,INTERMEDIATE,2.0,True,Williams,45,15.0,2022,18,Japanese Grand Prix
0 days 03:17:20.166000,LAT,6,3.0,2.0,0 days 03:15:02.611000,,WET,1.0,True,Williams,1,15.0,2022,18,Japanese Grand Prix
0 days 03:22:59.144000,LAT,6,5.0,2.0,,0 days 03:22:57.822000,WET,3.0,True,Williams,1,17.0,2022,18,Japanese Grand Prix
0 days 03:25:14.834000,LAT,6,6.0,3.0,0 days 03:23:22.630000,,INTERMEDIATE,1.0,True,Williams,1,18.0,2022,18,Japanese Grand Prix
0 days 01:07:57.878000,RUS,63,2.0,1.0,,0 days 01:07:54.715000,INTERMEDIATE,2.0,True,Mercedes,45,7.0,2022,18,Japanese Grand Prix
0 days 03:17:08.648000,RUS,63,3.0,2.0,0 days 03:14:35.727000,,WET,1.0,True,Mercedes,1,7.0,2022,18,Japanese Grand Prix
0 days 03:26:42.344000,RUS,63,7.0,2.0,,0 days 03:26:41.018000,WET,5.0,True,Mercedes,1,7.0,2022,18,Japanese Grand Prix
0 days 03:28:58.987000,RUS,63,8.0,3.0,0 days 03:27:09.779000,,INTERMEDIATE,3.0,False,Mercedes,1,14.0,2022,18,Japanese Grand Prix
0 days 01:08:15.479000,BOT,77,2.0,1.0,,0 days 01:08:11.867000,INTERMEDIATE,2.0,True,Alfa Romeo,45,14.0,2022,18,Japanese Grand Prix
0 days 03:17:17.577000,BOT,77,3.0,2.0,0 days 03:14:59.399000,,WET,1.0,True,Alfa Romeo,1,14.0,2022,18,Japanese Grand Prix
0 days 03:24:57.789000,BOT,77,6.0,2.0,,0 days 03:24:56.442000,WET,4.0,True,Alfa Romeo,1,16.0,2022,18,Japanese Grand Prix
0 days 03:27:10.686000,BOT,77,7.0,3.0,0 days 03:25:21.620000,,INTERMEDIATE,1.0,True,Alfa Romeo,1,18.0,2022,18,Japanese Grand Prix
0 days 01:24:51.943000,VER,1,13.0,1.0,,0 days 01:24:50.943000,MEDIUM,13.0,True,Red Bull Racing,1,1.0,2022,19,United States Grand Prix
0 days 01:26:54.055000,VER,1,14.0,2.0,0 days 01:25:14.799000,,HARD,1.0,True,Red Bull Racing,1,2.0,2022,19,United States Grand Prix
0 days 02:09:20.240000,VER,1,35.0,2.0,,0 days 02:09:19.271000,HARD,22.0,True,Red Bull Racing,1,1.0,2022,19,United States Grand Prix
0 days 02:11:27.952000,VER,1,36.0,3.0,0 days 02:09:51.495000,,MEDIUM,1.0,True,Red Bull Racing,1,6.0,2022,19,United States Grand Prix
0 days 01:21:53.151000,GAS,10,11.0,1.0,,0 days 01:21:52.151000,MEDIUM,11.0,True,AlphaTauri,1,8.0,2022,19,United States Grand Prix
0 days 01:23:56.099000,GAS,10,12.0,2.0,0 days 01:22:15.822000,,HARD,2.0,False,AlphaTauri,1,13.0,2022,19,United States Grand Prix
0 days 02:04:34.115000,GAS,10,32.0,2.0,,0 days 02:04:33.122000,HARD,22.0,False,AlphaTauri,1,7.0,2022,19,United States Grand Prix
0 days 02:06:42.899000,GAS,10,33.0,3.0,0 days 02:05:02.043000,,HARD,2.0,False,AlphaTauri,1,17.0,2022,19,United States Grand Prix
0 days 01:26:48.625000,PER,11,14.0,1.0,,0 days 01:26:47.626000,MEDIUM,14.0,True,Red Bull Racing,1,1.0,2022,19,United States Grand Prix
0 days 01:28:50.785000,PER,11,15.0,2.0,0 days 01:27:11.023000,,HARD,1.0,True,Red Bull Racing,1,6.0,2022,19,United States Grand Prix
0 days 02:14:34.446000,PER,11,38.0,2.0,,0 days 02:14:33.450000,HARD,24.0,True,Red Bull Racing,1,1.0,2022,19,United States Grand Prix
0 days 02:16:35.486000,PER,11,39.0,3.0,0 days 02:14:58.241000,,MEDIUM,1.0,True,Red Bull Racing,1,5.0,2022,19,United States Grand Prix
0 days 01:34:27.541000,ALO,14,18.0,1.0,,0 days 01:34:26.583000,HARD,18.0,True,Alpine,124,7.0,2022,19,United States Grand Prix
0 days 01:37:05.540000,ALO,14,19.0,2.0,0 days 01:34:50.434000,,MEDIUM,1.0,True,Alpine,4,9.0,2022,19,United States Grand Prix
0 days 01:44:25.134000,ALO,14,22.0,2.0,,0 days 01:44:24.153000,MEDIUM,4.0,True,Alpine,124,14.0,2022,19,United States Grand Prix
0 days 01:47:24.734000,ALO,14,23.0,3.0,0 days 01:45:03.869000,,HARD,1.0,True,Alpine,4,17.0,2022,19,United States Grand Prix
0 days 01:34:00.019000,LEC,16,18.0,1.0,,0 days 01:33:59.014000,MEDIUM,18.0,True,Ferrari,124,1.0,2022,19,United States Grand Prix
0 days 01:36:52.484000,LEC,16,19.0,2.0,0 days 01:34:23.324000,,HARD,1.0,True,Ferrari,4,4.0,2022,19,United States Grand Prix
0 days 02:09:28.222000,LEC,16,35.0,2.0,,0 days 02:09:27.234000,HARD,17.0,True,Ferrari,1,2.0,2022,19,United States Grand Prix
0 days 02:11:27.189000,LEC,16,36.0,3.0,0 days 02:09:50.979000,,MEDIUM,1.0,True,Ferrari,1,5.0,2022,19,United States Grand Prix
0 days 01:28:41.181000,STR,18,15.0,1.0,,0 days 01:28:40.180000,MEDIUM,16.0,False,Aston Martin,1,3.0,2022,19,United States Grand Prix
0 days 01:30:44.418000,STR,18,16.0,2.0,0 days 01:29:05.599000,,MEDIUM,2.0,False,Aston Martin,1,8.0,2022,19,United States Grand Prix
0 days 01:34:44.156000,MAG,20,18.0,1.0,,0 days 01:34:43.163000,HARD,18.0,True,Haas F1 Team,24,12.0,2022,19,United States Grand Prix
0 days 01:37:24.233000,MAG,20,19.0,2.0,0 days 01:35:12.197000,,MEDIUM,1.0,True,Haas F1 Team,4,15.0,2022,19,United States Grand Prix
0 days 01:20:16.008000,TSU,22,10.0,1.0,,0 days 01:20:14.984000,MEDIUM,10.0,True,AlphaTauri,1,12.0,2022,19,United States Grand Prix
